title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 016AB 07S316,LC 016AB 07S316,LC016AB07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,3.67,3.67,0.643,6.43,0.0655,0.655,65.54,655.4,0.367,0.367,0.0643,0.643,0.00655,0.0655,6.554,65.54,0.195,0.195,4.95,0.495,0.016,0.016,0.41,0.041,Stainless Steel Type 316,SS316,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,9.71,9.71,Reference,Reference,11.71,11.71,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003399
LC 016AB 08M,LC 016AB 08M,LC016AB08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,3.9,3.9,0.683,6.83,0.0696,0.696,69.65,696.5,0.39,0.39,0.0683,0.683,0.00696,0.0696,6.965,69.65,0.212,0.212,5.39,0.539,0.016,0.016,0.41,0.041,Music Wire,MW,1.9,1.9,8.45,0.862,861.84,Squared and Ground,Factory Option,10.9593,10.9593,Reference,Reference,12.96,12.96,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003227
LC 016AB 08S,LC 016AB 08S,LC016AB08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,3.25,3.25,0.569,5.69,0.058,0.58,58.04,580.4,0.325,0.325,0.0569,0.569,0.0058,0.058,5.804,58.04,0.212,0.212,5.39,0.539,0.016,0.016,0.41,0.041,Stainless Steel,SS,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,10.9593,10.9593,Reference,Reference,12.96,12.96,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003289
LC 016AB 08S316,LC 016AB 08S316,LC016AB08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,3.25,3.25,0.569,5.69,0.058,0.58,58.04,580.4,0.325,0.325,0.0569,0.569,0.0058,0.058,5.804,58.04,0.212,0.212,5.39,0.539,0.016,0.016,0.41,0.041,Stainless Steel Type 316,SS316,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,10.9593,10.9593,Reference,Reference,12.96,12.96,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003289
LC 016AB 09M,LC 016AB 09M,LC016AB09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,3.6,3.6,0.63,6.3,0.0643,0.643,64.29,642.9,0.36,0.36,0.063,0.63,0.00643,0.0643,6.429,64.29,0.229,0.229,5.82,0.582,0.016,0.016,0.41,0.041,Music Wire,MW,1.9,1.9,8.45,0.862,861.84,Squared and Ground,Factory Option,11.8726,11.8726,Reference,Reference,13.87,13.87,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003455
LC 016AB 09S,LC 016AB 09S,LC016AB09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,3,3,0.525,5.25,0.0536,0.536,53.57,535.7,0.3,0.3,0.0525,0.525,0.00536,0.0536,5.357,53.57,0.222,0.222,5.64,0.564,0.016,0.016,0.41,0.041,Stainless Steel,SS,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,11.8726,11.8726,Reference,Reference,13.87,13.87,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003521
LC 016AB 09S316,LC 016AB 09S316,LC016AB09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,3,3,0.525,5.25,0.0536,0.536,53.57,535.7,0.3,0.3,0.0525,0.525,0.00536,0.0536,5.357,53.57,0.222,0.222,5.64,0.564,0.016,0.016,0.41,0.041,Stainless Steel Type 316,SS316,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,11.8726,11.8726,Reference,Reference,13.87,13.87,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003521
LC 016AB 10M,LC 016AB 10M,LC016AB10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,3.3,3.3,0.578,5.78,0.0589,0.589,58.93,589.3,0.33,0.33,0.0578,0.578,0.00589,0.0589,5.893,58.93,0.246,0.246,6.25,0.625,0.016,0.016,0.41,0.041,Music Wire,MW,1.9,1.9,8.45,0.862,861.84,Squared and Ground,Factory Option,12.9519,12.9519,Reference,Reference,14.95,14.95,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003724
LC 016AB 10S,LC 016AB 10S,LC016AB10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,2.75,2.75,0.482,4.82,0.0491,0.491,49.11,491.1,0.275,0.275,0.0482,0.482,0.00491,0.0491,4.911,49.11,0.246,0.246,6.25,0.625,0.016,0.016,0.41,0.041,Stainless Steel,SS,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,12.9519,12.9519,Reference,Reference,14.95,14.95,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003795
LC 016AB 10S316,LC 016AB 10S316,LC016AB10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,2.75,2.75,0.482,4.82,0.0491,0.491,49.11,491.1,0.275,0.275,0.0482,0.482,0.00491,0.0491,4.911,49.11,0.246,0.246,6.25,0.625,0.016,0.016,0.41,0.041,Stainless Steel Type 316,SS316,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,12.9519,12.9519,Reference,Reference,14.95,14.95,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0003795
LC 016AB 11M,LC 016AB 11M,LC016AB11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.28,0.28,7.11,0.711,0.016,0.016,0.41,0.041,Music Wire,MW,1.9,1.9,8.45,0.862,861.84,Squared and Ground,Factory Option,14.7384,14.7384,Reference,Reference,16.74,16.74,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0004169
LC 016AB 11S,LC 016AB 11S,LC016AB11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,2.42,2.42,0.424,4.24,0.0432,0.432,43.22,432.2,0.242,0.242,0.0424,0.424,0.00432,0.0432,4.322,43.22,0.28,0.28,7.11,0.711,0.016,0.016,0.41,0.041,Stainless Steel,SS,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,14.7181,14.7181,Reference,Reference,16.72,16.72,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0004243
LC 016AB 11S316,LC 016AB 11S316,LC016AB11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,0.938,0.938,23.83,2.383,0.031,0.031,0.79,0.079,2.42,2.42,0.424,4.24,0.0432,0.432,43.22,432.2,0.242,0.242,0.0424,0.424,0.00432,0.0432,4.322,43.22,0.28,0.28,7.11,0.711,0.016,0.016,0.41,0.041,Stainless Steel Type 316,SS316,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,14.7181,14.7181,Reference,Reference,16.72,16.72,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0004243
LC 016AB 12M,LC 016AB 12M,LC016AB12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.297,0.297,7.54,0.754,0.016,0.016,0.41,0.041,Music Wire,MW,1.9,1.9,8.45,0.862,861.84,Squared and Ground,Factory Option,15.8301,15.8301,Reference,Reference,17.83,17.83,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0004441
LC 016AB 12S,LC 016AB 12S,LC016AB12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.148,0.148,3.76,0.376,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.156,0.156,3.96,0.396,0.108,0.108,2.74,0.274,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,2.25,2.25,0.394,3.94,0.0402,0.402,40.18,401.8,0.225,0.225,0.0394,0.394,0.00402,0.0402,4.018,40.18,0.297,0.297,7.54,0.754,0.016,0.016,0.41,0.041,Stainless Steel,SS,1.5827,1.583,7.04,0.718,717.91,Squared and Ground,Factory Option,15.8301,15.8301,Reference,Reference,17.83,17.83,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0004525
