title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 012EG 13M,CI 012EG 13M,CI012EG13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.218,0.218,5.54,0.554,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.234,0.234,5.94,0.594,0.181,0.181,4.6,0.46,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.062,0.062,1.57,0.157,0.351,0.351,0.061,0.61,0.0063,0.063,6.27,62.7,0.035,0.035,0.0061,0.061,0.00063,0.0063,0.625,6.25,0.158,0.158,4.01,0.401,0.012,0.012,0.3,0.03,Music Wire,MW,0.559,0.559,2.49,0.254,253.56,Squared,Factory Option,10.14,10.14,Reference,Reference,12.14,12.14,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.194,0.194,4.93,0.493,Reference,Reference,Reference,Reference,,0.00027
CI 012EG 13S,CI 012EG 13S,CI012EG13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.218,0.218,5.54,0.554,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.234,0.234,5.94,0.594,0.181,0.181,4.6,0.46,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.062,0.062,1.57,0.157,0.292,0.292,0.051,0.51,0.0052,0.052,5.21,52.1,0.029,0.029,0.0051,0.051,0.00052,0.0052,0.518,5.18,0.158,0.158,4.01,0.401,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.466,0.466,2.07,0.211,211.38,Squared,Factory Option,10.14,10.14,Reference,Reference,12.14,12.14,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.194,0.194,4.93,0.493,Reference,Reference,Reference,Reference,,0.00027
CI 012EG 13S316,CI 012EG 13S316,CI012EG13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.218,0.218,5.54,0.554,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.234,0.234,5.94,0.594,0.181,0.181,4.6,0.46,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.062,0.062,1.57,0.157,0.292,0.292,0.051,0.51,0.0052,0.052,5.21,52.1,0.029,0.029,0.0051,0.051,0.00052,0.0052,0.518,5.18,0.158,0.158,4.01,0.401,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.466,0.466,2.07,0.211,211.38,Squared,Factory Option,10.14,10.14,Reference,Reference,12.14,12.14,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.194,0.194,4.93,0.493,Reference,Reference,Reference,Reference,,0.00027
CI 013DE 01M,CI 013DE 01M,CI013DE01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.156,0.156,3.96,0.396,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.172,0.172,4.37,0.437,0.121,0.121,3.07,0.307,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,5.489,5.489,0.961,9.61,0.098,0.98,98.02,980.2,0.548,0.548,0.096,0.96,0.00979,0.0979,9.786,97.86,0.074,0.074,1.88,0.188,0.013,0.013,0.33,0.033,Music Wire,MW,0.968,0.968,4.31,0.439,439.08,Squared,Factory Option,2.669,2.669,Reference,Reference,4.669,4.669,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.13,0.13,3.3,0.33,Reference,Reference,Reference,Reference,,0.000083
CI 013DE 01S,CI 013DE 01S,CI013DE01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.156,0.156,3.96,0.396,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.172,0.172,4.37,0.437,0.121,0.121,3.07,0.307,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,4.572,4.572,0.801,8.01,0.0816,0.816,81.65,816.5,0.457,0.457,0.08,0.8,0.00816,0.0816,8.161,81.61,0.074,0.074,1.88,0.188,0.013,0.013,0.33,0.033,Stainless Steel,SS,0.806,0.806,3.59,0.366,365.6,Squared,Factory Option,2.67,2.67,Reference,Reference,4.67,4.67,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.13,0.13,3.3,0.33,Reference,Reference,Reference,Reference,,0.000084
CI 013DE 01S316,CI 013DE 01S316,CI013DE01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.156,0.156,3.96,0.396,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.172,0.172,4.37,0.437,0.121,0.121,3.07,0.307,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,4.572,4.572,0.801,8.01,0.0816,0.816,81.65,816.5,0.457,0.457,0.08,0.8,0.00816,0.0816,8.161,81.61,0.074,0.074,1.88,0.188,0.013,0.013,0.33,0.033,Stainless Steel Type 316,SS316,0.806,0.806,3.59,0.366,365.6,Squared,Factory Option,2.67,2.67,Reference,Reference,4.67,4.67,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.13,0.13,3.3,0.33,Reference,Reference,Reference,Reference,,0.000084
CI 013DE 02M,CI 013DE 02M,CI013DE02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.156,0.156,3.96,0.396,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.172,0.172,4.37,0.437,0.121,0.121,3.07,0.307,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,3.447,3.447,0.604,6.04,0.0616,0.616,61.56,615.6,0.344,0.344,0.0602,0.602,0.00614,0.0614,6.143,61.43,0.094,0.094,2.39,0.239,0.013,0.013,0.33,0.033,Music Wire,MW,0.968,0.968,4.31,0.439,439.08,Squared,Factory Option,4.25,4.25,Reference,Reference,6.25,6.25,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.13,0.13,3.3,0.33,Reference,Reference,Reference,Reference,,0.000111
CI 013DE 02S,CI 013DE 02S,CI013DE02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.156,0.156,3.96,0.396,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.172,0.172,4.37,0.437,0.121,0.121,3.07,0.307,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.871,2.871,0.503,5.03,0.0513,0.513,51.27,512.7,0.287,0.287,0.0503,0.503,0.00513,0.0513,5.125,51.25,0.094,0.094,2.39,0.239,0.013,0.013,0.33,0.033,Stainless Steel,SS,0.806,0.806,3.59,0.366,365.6,Squared,Factory Option,4.252,4.252,Reference,Reference,6.252,6.252,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.13,0.13,3.3,0.33,Reference,Reference,Reference,Reference,,0.000113
CI 013DE 02S316,CI 013DE 02S316,CI013DE02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.156,0.156,3.96,0.396,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.172,0.172,4.37,0.437,0.121,0.121,3.07,0.307,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.871,2.871,0.503,5.03,0.0513,0.513,51.27,512.7,0.287,0.287,0.0503,0.503,0.00513,0.0513,5.125,51.25,0.094,0.094,2.39,0.239,0.013,0.013,0.33,0.033,Stainless Steel Type 316,SS316,0.806,0.806,3.59,0.366,365.6,Squared,Factory Option,4.252,4.252,Reference,Reference,6.252,6.252,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.13,0.13,3.3,0.33,Reference,Reference,Reference,Reference,,0.000113
CI 013DE 03M,CI 013DE 03M,CI013DE03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.156,0.156,3.96,0.396,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.172,0.172,4.37,0.437,0.121,0.121,3.07,0.307,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.512,2.512,0.44,4.4,0.0449,0.449,44.86,448.6,0.251,0.251,0.044,0.44,0.00448,0.0448,4.482,44.82,0.115,0.115,2.92,0.292,0.013,0.013,0.33,0.033,Music Wire,MW,0.968,0.968,4.31,0.439,439.08,Squared,Factory Option,5.832,5.832,Reference,Reference,7.832,7.832,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.13,0.13,3.3,0.33,Reference,Reference,Reference,Reference,,0.000139
