title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
MS24585-C343,MS24585-C343,MS24585C343,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.62,0.62,15.75,1.575,Reference,Reference,Reference,Reference,17.993,17.993,3.151,31.51,0.3213,3.213,321.32,3213.2,1.799,1.799,0.3151,3.151,0.03213,0.3213,32.127,321.27,0.178,0.178,4.52,0.452,0.042,0.042,1.07,0.107,Stainless Steel,SS,7.944,7.944,35.34,3.603,3603.4,Squared and Ground,Factory Option,2.25,2.25,Reference,Reference,4.25,4.25,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.002571
MS24585-C344,MS24585-C344,MS24585C344,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.69,0.69,17.53,1.753,Reference,Reference,Reference,Reference,16.16,16.16,2.83,28.3,0.2886,2.886,288.59,2885.9,1.616,1.616,0.283,2.83,0.02886,0.2886,28.859,288.59,0.189,0.189,4.8,0.48,0.042,0.042,1.07,0.107,Stainless Steel,SS,8.114,8.114,36.09,3.681,3680.51,Squared and Ground,Factory Option,2.5,2.5,Reference,Reference,4.5,4.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.002722
MS24585-C345,MS24585-C345,MS24585C345,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.75,0.75,19.05,1.905,Reference,Reference,Reference,Reference,14.661,14.661,2.568,25.68,0.2618,2.618,261.82,2618.2,1.466,1.466,0.2567,2.567,0.02618,0.2618,26.18,261.8,0.199,0.199,5.06,0.506,0.042,0.042,1.07,0.107,Stainless Steel,SS,8.322,8.322,37.02,3.775,3774.86,Squared and Ground,Factory Option,2.75,2.75,Reference,Reference,4.75,4.75,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.002611
MS24585-C346,MS24585-C346,MS24585C346,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,13.411,13.411,2.349,23.49,0.2395,2.395,239.49,2394.9,1.341,1.341,0.2349,2.349,0.02395,0.2395,23.948,239.48,0.21,0.21,5.33,0.533,0.042,0.042,1.07,0.107,Stainless Steel,SS,8.097,8.097,36.02,3.673,3672.8,Squared and Ground,Factory Option,3,3,Reference,Reference,5,5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.003025
MS24585-C347,MS24585-C347,MS24585C347,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.88,0.88,22.35,2.235,Reference,Reference,Reference,Reference,12.412,12.412,2.174,21.74,0.2217,2.217,221.65,2216.5,1.241,1.241,0.2173,2.173,0.02216,0.2216,22.162,221.62,0.22,0.22,5.59,0.559,0.042,0.042,1.07,0.107,Stainless Steel,SS,8.216,8.216,36.55,3.727,3726.78,Squared and Ground,Factory Option,3.25,3.25,Reference,Reference,5.25,5.25,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.003176
MS24585-C348,MS24585-C348,MS24585C348,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.94,0.94,23.88,2.388,Reference,Reference,Reference,Reference,11.579,11.579,2.028,20.28,0.2068,2.068,206.78,2067.8,1.158,1.158,0.2028,2.028,0.02068,0.2068,20.68,206.8,0.231,0.231,5.87,0.587,0.042,0.042,1.07,0.107,Stainless Steel,SS,8.201,8.201,36.48,3.72,3719.97,Squared and Ground,Factory Option,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.003327
MS24585-C349,MS24585-C349,MS24585C349,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,1,1,25.4,2.54,Reference,Reference,Reference,Reference,10.746,10.746,1.882,18.82,0.1919,1.919,191.9,1919,1.075,1.075,0.1883,1.883,0.0192,0.192,19.197,191.97,0.241,0.241,6.12,0.612,0.042,0.042,1.07,0.107,Stainless Steel,SS,8.189,8.189,36.43,3.715,3714.53,Squared and Ground,Factory Option,3.75,3.75,Reference,Reference,5.75,5.75,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.003478
MS24585-C35,MS24585-C35,MS24585C35,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.62,0.62,15.75,1.575,Reference,Reference,Reference,Reference,2.832,2.832,0.496,4.96,0.0506,0.506,50.57,505.7,0.283,0.283,0.0496,0.496,0.00505,0.0505,5.054,50.54,0.136,0.136,3.45,0.345,0.016,0.016,0.41,0.041,Stainless Steel,SS,1.383,1.383,6.15,0.627,627.33,Squared and Ground,Factory Option,6.5,6.5,Reference,Reference,8.5,8.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.148,0.148,3.76,0.376,Reference,Reference,Reference,Reference,,0.000267
MS24585-C350,MS24585-C350,MS24585C350,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,1.12,1.12,28.45,2.845,Reference,Reference,Reference,Reference,9.496,9.496,1.663,16.63,0.1696,1.696,169.58,1695.8,0.95,0.95,0.1664,1.664,0.01697,0.1697,16.965,169.65,0.262,0.262,6.66,0.666,0.042,0.042,1.07,0.107,Stainless Steel,SS,8.169,8.169,36.34,3.705,3705.46,Squared and Ground,Factory Option,4.25,4.25,Reference,Reference,6.25,6.25,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.003781
MS24585-C351,MS24585-C351,MS24585C351,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,1.25,1.25,31.75,3.175,Reference,Reference,Reference,Reference,8.497,8.497,1.488,14.88,0.1517,1.517,151.74,1517.4,0.85,0.85,0.1489,1.489,0.01518,0.1518,15.179,151.79,0.283,0.283,7.19,0.719,0.042,0.042,1.07,0.107,Stainless Steel,SS,8.217,8.217,36.55,3.727,3727.23,Squared and Ground,Factory Option,4.75,4.75,Reference,Reference,6.75,6.75,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.416,0.416,10.57,1.057,Reference,Reference,Reference,Reference,,0.004047
