stock_code,price_code,price,min,currency,display_price_range
LE 045E 11 M,A,8.52,19,$,0-19
LE 045E 11 M,B,4.99,49,$,20-49
LE 045E 11 M,C,2.72,99,$,50-99
LE 045E 11 M,D,1.74,199,$,100-199
LE 045E 11 M,E,1.504,299,$,200-299
LE 045E 11 M,F,1.414,399,$,300-399
LE 045E 11 M,G,1.331,499,$,400-499
LE 045E 11 M,H,1.257,599,$,500-599
LE 045E 11 M,I,1.193,699,$,600-699
LE 045E 11 M,J,1.14,799,$,700-799
LE 045E 11 M,K,1.093,899,$,800-899
LE 045E 11 M,L,1.056,999,$,900-999
LE 045E 11 S,A,9.45,19,$,0-19
LE 045E 11 S,B,5.58,49,$,20-49
LE 045E 11 S,C,3.11,99,$,50-99
LE 045E 11 S,D,2.03,199,$,100-199
LE 045E 11 S,E,1.748,299,$,200-299
LE 045E 11 S,F,1.634,399,$,300-399
LE 045E 11 S,G,1.535,499,$,400-499
LE 045E 11 S,H,1.442,599,$,500-599
LE 045E 11 S,I,1.364,699,$,600-699
LE 045E 11 S,J,1.296,799,$,700-799
LE 045E 11 S,K,1.241,899,$,800-899
LE 045E 11 S,L,1.194,999,$,900-999
LE 045E 11 S316,A,17.82,19,$,0-19
LE 045E 11 S316,B,11.41,49,$,20-49
LE 045E 11 S316,C,7.76,99,$,50-99
LE 045E 11 S316,D,5.73,199,$,100-199
LE 045E 11 S316,E,4.924,299,$,200-299
LE 045E 11 S316,F,4.091,399,$,300-399
LE 045E 11 S316,G,3.501,499,$,400-499
LE 045E 11 S316,H,3.07,599,$,500-599
LE 045E 11 S316,I,2.743,699,$,600-699
LE 045E 11 S316,J,2.484,799,$,700-799
LE 045E 11 S316,K,2.275,899,$,800-899
LE 045E 11 S316,L,2.101,999,$,900-999
LE 045E 12 M,A,8.81,19,$,0-19
LE 045E 12 M,B,5.17,49,$,20-49
LE 045E 12 M,C,2.84,99,$,50-99
LE 045E 12 M,D,1.81,199,$,100-199
LE 045E 12 M,E,1.566,299,$,200-299
LE 045E 12 M,F,1.47,399,$,300-399
LE 045E 12 M,G,1.382,499,$,400-499
LE 045E 12 M,H,1.305,599,$,500-599
LE 045E 12 M,I,1.237,699,$,600-699
LE 045E 12 M,J,1.177,799,$,700-799
LE 045E 12 M,K,1.128,899,$,800-899
LE 045E 12 M,L,1.089,999,$,900-999
LE 045E 12 S,A,10.46,19,$,0-19
LE 045E 12 S,B,6.22,49,$,20-49
LE 045E 12 S,C,3.54,99,$,50-99
LE 045E 12 S,D,2.34,199,$,100-199
LE 045E 12 S,E,1.978,299,$,200-299
LE 045E 12 S,F,1.838,399,$,300-399
LE 045E 12 S,G,1.712,499,$,400-499
LE 045E 12 S,H,1.599,599,$,500-599
LE 045E 12 S,I,1.5,699,$,600-699
LE 045E 12 S,J,1.417,799,$,700-799
LE 045E 12 S,K,1.346,899,$,800-899
LE 045E 12 S,L,1.29,999,$,900-999
LE 045E 12 S316,A,19.4,19,$,0-19
LE 045E 12 S316,B,12.62,49,$,20-49
LE 045E 12 S316,C,8.92,99,$,50-99
LE 045E 12 S316,D,6.7,199,$,100-199
LE 045E 12 S316,E,5.369,299,$,200-299
LE 045E 12 S316,F,4.374,399,$,300-399
LE 045E 12 S316,G,3.704,499,$,400-499
LE 045E 12 S316,H,3.228,599,$,500-599
LE 045E 12 S316,I,2.87,699,$,600-699
LE 045E 12 S316,J,2.59,799,$,700-799
LE 045E 12 S316,K,2.366,899,$,800-899
LE 045E 12 S316,L,2.181,999,$,900-999
LE 046DE 01M,A,7.19,19,$,0-19
LE 046DE 01M,B,4.16,49,$,20-49
LE 046DE 01M,C,2.19,99,$,50-99
LE 046DE 01M,D,1.38,199,$,100-199
LE 046DE 01M,E,1.181,299,$,200-299
LE 046DE 01M,F,1.111,399,$,300-399
LE 046DE 01M,G,1.046,499,$,400-499
LE 046DE 01M,H,0.989,599,$,500-599
LE 046DE 01M,I,0.938,699,$,600-699
LE 046DE 01M,J,0.897,799,$,700-799
LE 046DE 01M,K,0.861,899,$,800-899
LE 046DE 01M,L,0.832,999,$,900-999
LE 046DE 01S,A,7.46,19,$,0-19
LE 046DE 01S,B,4.32,49,$,20-49
LE 046DE 01S,C,2.29,99,$,50-99
LE 046DE 01S,D,1.45,199,$,100-199
LE 046DE 01S,E,1.264,299,$,200-299
LE 046DE 01S,F,1.189,399,$,300-399
LE 046DE 01S,G,1.122,499,$,400-499
LE 046DE 01S,H,1.063,599,$,500-599
LE 046DE 01S,I,1.012,699,$,600-699
LE 046DE 01S,J,0.967,799,$,700-799
LE 046DE 01S,K,0.93,899,$,800-899
LE 046DE 01S,L,0.901,999,$,900-999
LE 046DE 01S316,A,13.91,19,$,0-19
LE 046DE 01S316,B,8.53,49,$,20-49
LE 046DE 01S316,C,5.26,99,$,50-99
LE 046DE 01S316,D,3.66,199,$,100-199
LE 046DE 01S316,E,3.283,299,$,200-299
LE 046DE 01S316,F,2.76,399,$,300-399
LE 046DE 01S316,G,2.375,499,$,400-499
LE 046DE 01S316,H,2.091,599,$,500-599
LE 046DE 01S316,I,1.871,699,$,600-699
LE 046DE 01S316,J,1.698,799,$,700-799
LE 046DE 01S316,K,1.557,899,$,800-899
LE 046DE 01S316,L,1.44,999,$,900-999
LE 046DE 02M,A,7.19,19,$,0-19
LE 046DE 02M,B,4.16,49,$,20-49
LE 046DE 02M,C,2.19,99,$,50-99
LE 046DE 02M,D,1.38,199,$,100-199
LE 046DE 02M,E,1.185,299,$,200-299
LE 046DE 02M,F,1.115,399,$,300-399
LE 046DE 02M,G,1.051,499,$,400-499
LE 046DE 02M,H,0.996,599,$,500-599
LE 046DE 02M,I,0.945,699,$,600-699
LE 046DE 02M,J,0.904,799,$,700-799
LE 046DE 02M,K,0.869,899,$,800-899
LE 046DE 02M,L,0.842,999,$,900-999
LE 046DE 02S,A,7.46,19,$,0-19
LE 046DE 02S,B,4.32,49,$,20-49
LE 046DE 02S,C,2.29,99,$,50-99
LE 046DE 02S,D,1.45,199,$,100-199
LE 046DE 02S,E,1.267,299,$,200-299
LE 046DE 02S,F,1.193,399,$,300-399
LE 046DE 02S,G,1.128,499,$,400-499
