stock_code,price_code,price,min,currency,display_price_range
LCM125GJ 01 S,A,6.68,19,$,0-19
LCM125GJ 01 S,B,3.85,49,$,20-49
LCM125GJ 01 S,C,2.01,99,$,50-99
LCM125GJ 01 S,D,1.25,199,$,100-199
LCM125GJ 01 S,E,1.067,299,$,200-299
LCM125GJ 01 S,F,0.977,399,$,300-399
LCM125GJ 01 S,G,0.896,499,$,400-499
LCM125GJ 01 S,H,0.823,599,$,500-599
LCM125GJ 01 S,I,0.761,699,$,600-699
LCM125GJ 01 S,J,0.705,799,$,700-799
LCM125GJ 01 S,K,0.66,899,$,800-899
LCM125GJ 01 S,L,0.624,999,$,900-999
LCM125GJ 02 M,A,6.48,19,$,0-19
LCM125GJ 02 M,B,3.74,49,$,20-49
LCM125GJ 02 M,C,1.94,99,$,50-99
LCM125GJ 02 M,D,1.18,199,$,100-199
LCM125GJ 02 M,E,1.014,299,$,200-299
LCM125GJ 02 M,F,0.925,399,$,300-399
LCM125GJ 02 M,G,0.844,499,$,400-499
LCM125GJ 02 M,H,0.772,599,$,500-599
LCM125GJ 02 M,I,0.709,699,$,600-699
LCM125GJ 02 M,J,0.656,799,$,700-799
LCM125GJ 02 M,K,0.611,899,$,800-899
LCM125GJ 02 M,L,0.576,999,$,900-999
LCM125GJ 02 S,A,6.68,19,$,0-19
LCM125GJ 02 S,B,3.85,49,$,20-49
LCM125GJ 02 S,C,2.01,99,$,50-99
LCM125GJ 02 S,D,1.25,199,$,100-199
LCM125GJ 02 S,E,1.067,299,$,200-299
LCM125GJ 02 S,F,0.977,399,$,300-399
LCM125GJ 02 S,G,0.896,499,$,400-499
LCM125GJ 02 S,H,0.823,599,$,500-599
LCM125GJ 02 S,I,0.761,699,$,600-699
LCM125GJ 02 S,J,0.705,799,$,700-799
LCM125GJ 02 S,K,0.66,899,$,800-899
LCM125GJ 02 S,L,0.624,999,$,900-999
LCM125GJ 03 M,A,6.48,19,$,0-19
LCM125GJ 03 M,B,3.74,49,$,20-49
LCM125GJ 03 M,C,1.94,99,$,50-99
LCM125GJ 03 M,D,1.18,199,$,100-199
LCM125GJ 03 M,E,1.014,299,$,200-299
LCM125GJ 03 M,F,0.925,399,$,300-399
LCM125GJ 03 M,G,0.844,499,$,400-499
LCM125GJ 03 M,H,0.772,599,$,500-599
LCM125GJ 03 M,I,0.709,699,$,600-699
LCM125GJ 03 M,J,0.656,799,$,700-799
LCM125GJ 03 M,K,0.611,899,$,800-899
LCM125GJ 03 M,L,0.576,999,$,900-999
LCM125GJ 03 S,A,7.19,19,$,0-19
LCM125GJ 03 S,B,4.16,49,$,20-49
LCM125GJ 03 S,C,2.19,99,$,50-99
LCM125GJ 03 S,D,1.38,199,$,100-199
LCM125GJ 03 S,E,1.067,299,$,200-299
LCM125GJ 03 S,F,0.977,399,$,300-399
LCM125GJ 03 S,G,0.896,499,$,400-499
LCM125GJ 03 S,H,0.823,599,$,500-599
LCM125GJ 03 S,I,0.761,699,$,600-699
LCM125GJ 03 S,J,0.705,799,$,700-799
LCM125GJ 03 S,K,0.66,899,$,800-899
LCM125GJ 03 S,L,0.624,999,$,900-999
LCM125GJ 04 M,A,6.68,19,$,0-19
LCM125GJ 04 M,B,3.85,49,$,20-49
LCM125GJ 04 M,C,2.01,99,$,50-99
LCM125GJ 04 M,D,1.25,199,$,100-199
LCM125GJ 04 M,E,1.06,299,$,200-299
LCM125GJ 04 M,F,0.966,399,$,300-399
LCM125GJ 04 M,G,0.881,499,$,400-499
LCM125GJ 04 M,H,0.808,599,$,500-599
LCM125GJ 04 M,I,0.742,699,$,600-699
LCM125GJ 04 M,J,0.686,799,$,700-799
LCM125GJ 04 M,K,0.64,899,$,800-899
LCM125GJ 04 M,L,0.602,999,$,900-999
LCM125GJ 04 S,A,6.92,19,$,0-19
LCM125GJ 04 S,B,3.99,49,$,20-49
LCM125GJ 04 S,C,2.1,99,$,50-99
LCM125GJ 04 S,D,1.31,199,$,100-199
LCM125GJ 04 S,E,1.181,299,$,200-299
LCM125GJ 04 S,F,1.079,399,$,300-399
LCM125GJ 04 S,G,0.987,499,$,400-499
LCM125GJ 04 S,H,0.903,599,$,500-599
LCM125GJ 04 S,I,0.833,699,$,600-699
LCM125GJ 04 S,J,0.77,799,$,700-799
LCM125GJ 04 S,K,0.718,899,$,800-899
LCM125GJ 04 S,L,0.678,999,$,900-999
LCM125GJ 05 M,A,7.46,19,$,0-19
LCM125GJ 05 M,B,4.32,49,$,20-49
LCM125GJ 05 M,C,2.29,99,$,50-99
LCM125GJ 05 M,D,1.45,199,$,100-199
LCM125GJ 05 M,E,1.06,299,$,200-299
LCM125GJ 05 M,F,0.966,399,$,300-399
LCM125GJ 05 M,G,0.881,499,$,400-499
LCM125GJ 05 M,H,0.808,599,$,500-599
LCM125GJ 05 M,I,0.742,699,$,600-699
LCM125GJ 05 M,J,0.686,799,$,700-799
LCM125GJ 05 M,K,0.64,899,$,800-899
LCM125GJ 05 M,L,0.602,999,$,900-999
LCM125GJ 05 S,A,7.71,19,$,0-19
LCM125GJ 05 S,B,4.48,49,$,20-49
LCM125GJ 05 S,C,2.38,99,$,50-99
LCM125GJ 05 S,D,1.5,199,$,100-199
LCM125GJ 05 S,E,1.181,299,$,200-299
LCM125GJ 05 S,F,1.079,399,$,300-399
LCM125GJ 05 S,G,0.987,499,$,400-499
LCM125GJ 05 S,H,0.903,599,$,500-599
LCM125GJ 05 S,I,0.833,699,$,600-699
LCM125GJ 05 S,J,0.77,799,$,700-799
LCM125GJ 05 S,K,0.718,899,$,800-899
LCM125GJ 05 S,L,0.678,999,$,900-999
LCM125HK 01 M,A,6.92,19,$,0-19
LCM125HK 01 M,B,3.99,49,$,20-49
LCM125HK 01 M,C,2.1,99,$,50-99
LCM125HK 01 M,D,1.31,199,$,100-199
LCM125HK 01 M,E,1.06,299,$,200-299
LCM125HK 01 M,F,0.966,399,$,300-399
LCM125HK 01 M,G,0.881,499,$,400-499
LCM125HK 01 M,H,0.808,599,$,500-599
LCM125HK 01 M,I,0.742,699,$,600-699
LCM125HK 01 M,J,0.686,799,$,700-799
LCM125HK 01 M,K,0.64,899,$,800-899
LCM125HK 01 M,L,0.602,999,$,900-999
LCM125HK 01 S,A,7.46,19,$,0-19
LCM125HK 01 S,B,4.32,49,$,20-49
LCM125HK 01 S,C,2.29,99,$,50-99
LCM125HK 01 S,D,1.45,199,$,100-199
LCM125HK 01 S,E,1.181,299,$,200-299
LCM125HK 01 S,F,1.079,399,$,300-399
LCM125HK 01 S,G,0.987,499,$,400-499
LCM125HK 01 S,H,0.903,599,$,500-599
LCM125HK 01 S,I,0.833,699,$,600-699
LCM125HK 01 S,J,0.77,799,$,700-799
LCM125HK 01 S,K,0.718,899,$,800-899
LCM125HK 01 S,L,0.678,999,$,900-999
LCM125HK 02 M,A,7.19,19,$,0-19
LCM125HK 02 M,B,4.16,49,$,20-49
LCM125HK 02 M,C,2.19,99,$,50-99
LCM125HK 02 M,D,1.38,199,$,100-199
LCM125HK 02 M,E,1.06,299,$,200-299
LCM125HK 02 M,F,0.966,399,$,300-399
LCM125HK 02 M,G,0.881,499,$,400-499
LCM125HK 02 M,H,0.808,599,$,500-599
LCM125HK 02 M,I,0.742,699,$,600-699
LCM125HK 02 M,J,0.686,799,$,700-799
LCM125HK 02 M,K,0.64,899,$,800-899
LCM125HK 02 M,L,0.602,999,$,900-999
LCM125HK 02 S,A,7.71,19,$,0-19
LCM125HK 02 S,B,4.48,49,$,20-49
LCM125HK 02 S,C,2.38,99,$,50-99
LCM125HK 02 S,D,1.5,199,$,100-199
LCM125HK 02 S,E,1.181,299,$,200-299
LCM125HK 02 S,F,1.079,399,$,300-399
LCM125HK 02 S,G,0.987,499,$,400-499
LCM125HK 02 S,H,0.903,599,$,500-599
LCM125HK 02 S,I,0.833,699,$,600-699
LCM125HK 02 S,J,0.77,799,$,700-799
LCM125HK 02 S,K,0.718,899,$,800-899
LCM125HK 02 S,L,0.678,999,$,900-999
LCM125HK 03 M,A,7.19,19,$,0-19
LCM125HK 03 M,B,4.16,49,$,20-49
LCM125HK 03 M,C,2.19,99,$,50-99
LCM125HK 03 M,D,1.38,199,$,100-199
LCM125HK 03 M,E,1.06,299,$,200-299
LCM125HK 03 M,F,0.966,399,$,300-399
LCM125HK 03 M,G,0.881,499,$,400-499
LCM125HK 03 M,H,0.808,599,$,500-599
LCM125HK 03 M,I,0.742,699,$,600-699
LCM125HK 03 M,J,0.686,799,$,700-799
LCM125HK 03 M,K,0.64,899,$,800-899
LCM125HK 03 M,L,0.602,999,$,900-999
LCM125HK 03 S,A,7.71,19,$,0-19
LCM125HK 03 S,B,4.48,49,$,20-49
LCM125HK 03 S,C,2.38,99,$,50-99
LCM125HK 03 S,D,1.5,199,$,100-199
LCM125HK 03 S,E,1.181,299,$,200-299
LCM125HK 03 S,F,1.079,399,$,300-399
LCM125HK 03 S,G,0.987,499,$,400-499
LCM125HK 03 S,H,0.903,599,$,500-599
LCM125HK 03 S,I,0.833,699,$,600-699
LCM125HK 03 S,J,0.77,799,$,700-799
LCM125HK 03 S,K,0.718,899,$,800-899
LCM125HK 03 S,L,0.678,999,$,900-999
LCM125HK 04 M,A,7.46,19,$,0-19
LCM125HK 04 M,B,4.32,49,$,20-49
LCM125HK 04 M,C,2.29,99,$,50-99
