stock_code,price_code,price,min,currency,display_price_range
LHL 500C 04,A,3.02,24,$,
LHL 500C 04,B,2.48,49,$,20-49
LHL 500C 04,C,2.13,99,$,50-99
LHL 500C 04,D,1.93,199,$,100-199
LHL 500C 04,E,1.602,299,$,200-299
LHL 500C 04,F,1.465,399,$,300-399
LHL 500C 04,G,1.343,499,$,400-499
LHL 500C 04,H,1.24,599,$,500-599
LHL 500C 04,I,1.153,699,$,600-699
LHL 500C 04,J,1.082,799,$,700-799
LHL 500C 04,K,1.032,899,$,800-899
LHL 500C 04,L,0.997,999,$,900-999
LHL 500C 05,A,3.17,24,$,
LHL 500C 05,B,2.65,49,$,20-49
LHL 500C 05,C,2.38,99,$,50-99
LHL 500C 05,D,2.03,199,$,100-199
LHL 500C 05,E,1.682,299,$,200-299
LHL 500C 05,F,1.538,399,$,300-399
LHL 500C 05,G,1.411,499,$,400-499
LHL 500C 05,H,1.302,599,$,500-599
LHL 500C 05,I,1.209,699,$,600-699
LHL 500C 05,J,1.136,799,$,700-799
LHL 500C 05,K,1.082,899,$,800-899
LHL 500C 05,L,1.046,999,$,900-999
LHL 500C 06,A,3.43,24,$,
LHL 500C 06,B,2.87,49,$,20-49
LHL 500C 06,C,2.58,99,$,50-99
LHL 500C 06,D,2.26,199,$,100-199
LHL 500C 06,E,1.896,299,$,200-299
LHL 500C 06,F,1.73,399,$,300-399
LHL 500C 06,G,1.588,499,$,400-499
LHL 500C 06,H,1.465,599,$,500-599
LHL 500C 06,I,1.36,699,$,600-699
LHL 500C 06,J,1.28,799,$,700-799
LHL 500C 06,K,1.218,899,$,800-899
LHL 500C 06,L,1.177,999,$,900-999
LHL 500C 07,A,3.7,24,$,
LHL 500C 07,B,3.12,49,$,20-49
LHL 500C 07,C,2.8,99,$,50-99
LHL 500C 07,D,2.42,199,$,100-199
LHL 500C 07,E,2.035,299,$,200-299
LHL 500C 07,F,1.858,399,$,300-399
LHL 500C 07,G,1.705,499,$,400-499
LHL 500C 07,H,1.572,599,$,500-599
LHL 500C 07,I,1.464,699,$,600-699
LHL 500C 07,J,1.375,799,$,700-799
LHL 500C 07,K,1.309,899,$,800-899
LHL 500C 07,L,1.265,999,$,900-999
LHL 500C 08,A,3.92,24,$,
LHL 500C 08,B,3.36,49,$,20-49
LHL 500C 08,C,3,99,$,50-99
LHL 500C 08,D,2.64,199,$,100-199
LHL 500C 08,E,2.217,299,$,200-299
LHL 500C 08,F,2.025,399,$,300-399
LHL 500C 08,G,1.856,499,$,400-499
LHL 500C 08,H,1.714,599,$,500-599
LHL 500C 08,I,1.594,699,$,600-699
LHL 500C 08,J,1.497,799,$,700-799
LHL 500C 08,K,1.425,899,$,800-899
LHL 500C 08,L,1.377,999,$,900-999
LHL 500C 09,A,4.87,24,$,
LHL 500C 09,B,4.16,49,$,20-49
LHL 500C 09,C,3.73,99,$,50-99
LHL 500C 09,D,3.29,199,$,100-199
LHL 500C 09,E,2.759,299,$,200-299
LHL 500C 09,F,2.52,399,$,300-399
LHL 500C 09,G,2.311,499,$,400-499
LHL 500C 09,H,2.133,599,$,500-599
LHL 500C 09,I,1.984,699,$,600-699
LHL 500C 09,J,1.864,799,$,700-799
LHL 500C 09,K,1.774,899,$,800-899
LHL 500C 09,L,1.716,999,$,900-999
LHL 500C 10,A,5.6,24,$,
LHL 500C 10,B,4.72,49,$,20-49
LHL 500C 10,C,4.35,99,$,50-99
LHL 500C 10,D,3.78,199,$,100-199
LHL 500C 10,E,3.179,299,$,200-299
LHL 500C 10,F,2.904,399,$,300-399
LHL 500C 10,G,2.662,499,$,400-499
LHL 500C 10,H,2.457,599,$,500-599
LHL 500C 10,I,2.282,699,$,600-699
LHL 500C 10,J,2.143,799,$,700-799
LHL 500C 10,K,2.039,899,$,800-899
LHL 500C 10,L,1.973,999,$,900-999
LHL 500C 11,A,6.47,24,$,
LHL 500C 11,B,5.39,49,$,20-49
LHL 500C 11,C,5.09,99,$,50-99
LHL 500C 11,D,4.38,199,$,100-199
LHL 500C 11,E,3.681,299,$,200-299
LHL 500C 11,F,3.363,399,$,300-399
LHL 500C 11,G,3.082,499,$,400-499
LHL 500C 11,H,2.848,599,$,500-599
LHL 500C 11,I,2.638,699,$,600-699
LHL 500C 11,J,2.479,799,$,700-799
LHL 500C 11,K,2.359,899,$,800-899
LHL 500C 11,L,2.281,999,$,900-999
LHL 500C 8A,A,4.87,24,$,
LHL 500C 8A,B,4.16,49,$,20-49
LHL 500C 8A,C,3.73,99,$,50-99
LHL 500C 8A,D,3.29,199,$,100-199
LHL 500C 8A,E,2.759,299,$,200-299
LHL 500C 8A,F,2.52,399,$,300-399
LHL 500C 8A,G,2.311,499,$,400-499
LHL 500C 8A,H,2.133,599,$,500-599
LHL 500C 8A,I,1.984,699,$,600-699
LHL 500C 8A,J,1.864,799,$,700-799
LHL 500C 8A,K,1.774,899,$,800-899
LHL 500C 8A,L,1.716,999,$,900-999
LHL 500C 8B,A,4.87,24,$,
LHL 500C 8B,B,4.16,49,$,20-49
LHL 500C 8B,C,3.73,99,$,50-99
LHL 500C 8B,D,3.29,199,$,100-199
LHL 500C 8B,E,2.759,299,$,200-299
LHL 500C 8B,F,2.52,399,$,300-399
LHL 500C 8B,G,2.311,499,$,400-499
LHL 500C 8B,H,2.133,599,$,500-599
LHL 500C 8B,I,1.984,699,$,600-699
