title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
MS24585-2449,MS24585-2449,MS245852449,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.65,0.65,16.51,1.651,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.88,0.88,22.35,2.235,Reference,Reference,Reference,Reference,39.9,39.9,6.988,69.88,0.7125,7.125,712.53,7125.3,3.99,3.99,0.6988,6.988,0.07125,0.7125,71.253,712.53,0.309,0.309,7.85,0.785,0.063,0.063,1.6,,Music Wire,MW,23.015,23.015,102.38,10.44,10439.6,Squared and Ground,Factory Option,2.9,2.9,Reference,Reference,4.9,4.9,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.524,0.524,13.31,1.331,Reference,Reference,Reference,Reference,,0.008548
MS24585-245,MS24585-245,MS24585245,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.62,0.62,15.75,1.575,Reference,Reference,Reference,Reference,24.9,24.9,4.361,43.61,0.4447,4.447,444.66,4446.6,2.49,2.49,0.4361,4.361,0.04447,0.4447,44.466,444.66,0.218,0.218,5.54,0.554,0.038,0.038,0.97,,Music Wire,MW,10.03,10.03,44.62,4.55,4549.61,Squared and Ground,Factory Option,3.75,3.75,Reference,Reference,5.75,5.75,None,1,MIL SPEC Compression (MS24585),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.002002
MS24585-2450,MS24585-2450,MS245852450,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.65,0.65,16.51,1.651,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.94,0.94,23.88,2.388,Reference,Reference,Reference,Reference,37.3,37.3,6.532,65.32,0.6661,6.661,666.1,6661,3.73,3.73,0.6532,6.532,0.06661,0.6661,66.61,666.1,0.321,0.321,8.15,0.815,0.063,0.063,1.6,,Music Wire,MW,23.316,23.316,103.71,10.576,10576.14,Squared and Ground,Factory Option,3.1,3.1,Reference,Reference,5.1,5.1,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.524,0.524,13.31,1.331,Reference,Reference,Reference,Reference,,0.008896
MS24585-2451,MS24585-2451,MS245852451,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.65,0.65,16.51,1.651,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1,1,25.4,2.54,Reference,Reference,Reference,Reference,34,34,5.955,59.55,0.6072,6.072,607.17,6071.7,3.4,3.4,0.5955,5.955,0.06072,0.6072,60.717,607.17,0.34,0.34,8.64,0.864,0.063,0.063,1.6,,Music Wire,MW,22.671,22.671,100.85,10.284,10283.57,Squared and Ground,Factory Option,3.4,3.4,Reference,Reference,5.4,5.4,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.524,0.524,13.31,1.331,Reference,Reference,Reference,Reference,,0.00942
MS24585-2452,MS24585-2452,MS245852452,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.65,0.65,16.51,1.651,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.12,1.12,28.45,2.845,Reference,Reference,Reference,Reference,30.5,30.5,5.342,53.42,0.5447,5.447,544.67,5446.7,3.05,3.05,0.5342,5.342,0.05447,0.5447,54.467,544.67,0.365,0.365,9.27,0.927,0.063,0.063,1.6,,Music Wire,MW,23.199,23.199,103.19,10.523,10523.07,Squared and Ground,Factory Option,3.8,3.8,Reference,Reference,5.8,5.8,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.524,0.524,13.31,1.331,Reference,Reference,Reference,Reference,,0.010118
MS24585-2453,MS24585-2453,MS245852453,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.65,0.65,16.51,1.651,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.25,1.25,31.75,3.175,Reference,Reference,Reference,Reference,27,27,4.729,47.29,0.4822,4.822,482.17,4821.7,2.7,2.7,0.4729,4.729,0.04822,0.4822,48.217,482.17,0.397,0.397,10.08,1.008,0.063,0.063,1.6,,Music Wire,MW,23.178,23.178,103.1,10.514,10513.54,Squared and Ground,Factory Option,4.3,4.3,Reference,Reference,6.3,6.3,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.524,0.524,13.31,1.331,Reference,Reference,Reference,Reference,,0.01099
MS24585-2454,MS24585-2454,MS245852454,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.65,0.65,16.51,1.651,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.38,1.38,35.05,3.505,Reference,Reference,Reference,Reference,24.1,24.1,4.221,42.21,0.4304,4.304,430.38,4303.8,2.41,2.41,0.4221,4.221,0.04304,0.4304,43.038,430.38,0.428,0.428,10.87,1.087,0.063,0.063,1.6,,Music Wire,MW,23.161,23.161,103.03,10.506,10505.83,Squared and Ground,Factory Option,4.8,4.8,Reference,Reference,6.8,6.8,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.524,0.524,13.31,1.331,Reference,Reference,Reference,Reference,,0.011862
MS24585-2455,MS24585-2455,MS245852455,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.65,0.65,16.51,1.651,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.5,1.5,38.1,3.81,Reference,Reference,Reference,Reference,21.9,21.9,3.835,38.35,0.3911,3.911,391.09,3910.9,2.19,2.19,0.3835,3.835,0.03911,0.3911,39.109,391.09,0.46,0.46,11.68,1.168,0.063,0.063,1.6,,Music Wire,MW,22.927,22.927,101.98,10.4,10399.69,Squared and Ground,Factory Option,5.3,5.3,Reference,Reference,7.3,7.3,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.524,0.524,13.31,1.331,Reference,Reference,Reference,Reference,,0.012734
MS24585-246,MS24585-246,MS24585246,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.69,0.69,17.53,1.753,Reference,Reference,Reference,Reference,22.1,22.1,3.87,38.7,0.3947,3.947,394.66,3946.6,2.21,2.21,0.387,3.87,0.03947,0.3947,39.466,394.66,0.237,0.237,6.02,0.602,0.038,0.038,0.97,,Music Wire,MW,9.974,9.974,44.37,4.524,4524.21,Squared and Ground,Factory Option,4.25,4.25,Reference,Reference,6.25,6.25,None,1,MIL SPEC Compression (MS24585),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.002176
MS24585-2461,MS24585-2461,MS245852461,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1,1,25.4,2.54,Reference,Reference,Reference,Reference,10.4,10.4,1.821,18.21,0.1857,1.857,185.72,1857.2,1.04,1.04,0.1821,1.821,0.01857,0.1857,18.572,185.72,0.184,0.184,4.67,0.467,0.045,0.045,1.14,,Music Wire,MW,8.5,8.5,37.81,3.856,3855.6,Squared and Ground,Factory Option,2.1,2.1,Reference,Reference,4.1,4.1,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.61,0.61,15.49,1.549,Reference,Reference,Reference,Reference,,0.004072
MS24585-2462,MS24585-2462,MS245852462,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.12,1.12,28.45,2.845,Reference,Reference,Reference,Reference,9.1,9.1,1.594,15.94,0.1625,1.625,162.51,1625.1,0.91,0.91,0.1594,1.594,0.01625,0.1625,16.251,162.51,0.198,0.198,5.03,0.503,0.045,0.045,1.14,,Music Wire,MW,8.409,8.409,37.41,3.814,3814.32,Squared and Ground,Factory Option,2.4,2.4,Reference,Reference,4.4,4.4,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.61,0.61,15.49,1.549,Reference,Reference,Reference,Reference,,0.00437
MS24585-2463,MS24585-2463,MS245852463,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.25,1.25,31.75,3.175,Reference,Reference,Reference,Reference,8.1,8.1,1.419,14.19,0.1446,1.446,144.65,1446.5,0.81,0.81,0.1419,1.419,0.01446,0.1446,14.465,144.65,0.211,0.211,5.36,0.536,0.045,0.045,1.14,,Music Wire,MW,8.419,8.419,37.45,3.819,3818.86,Squared and Ground,Factory Option,2.7,2.7,Reference,Reference,4.7,4.7,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.61,0.61,15.49,1.549,Reference,Reference,Reference,Reference,,0.004668
MS24585-2464,MS24585-2464,MS245852464,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.38,1.38,35.05,3.505,Reference,Reference,Reference,Reference,7.3,7.3,1.278,12.78,0.1304,1.304,130.36,1303.6,0.73,0.73,0.1278,1.278,0.01304,0.1304,13.036,130.36,0.225,0.225,5.72,0.572,0.045,0.045,1.14,,Music Wire,MW,8.427,8.427,37.49,3.822,3822.49,Squared and Ground,Factory Option,3,3,Reference,Reference,5,5,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.61,0.61,15.49,1.549,Reference,Reference,Reference,Reference,,0.004966
MS24585-2465,MS24585-2465,MS245852465,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.5,1.5,38.1,3.81,Reference,Reference,Reference,Reference,6.6,6.6,1.156,11.56,0.1179,1.179,117.86,1178.6,0.66,0.66,0.1156,1.156,0.01179,0.1179,11.786,117.86,0.236,0.236,5.99,0.599,0.045,0.045,1.14,,Music Wire,MW,8.367,8.367,37.22,3.795,3795.27,Squared and Ground,Factory Option,3.3,3.3,Reference,Reference,5.3,5.3,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.61,0.61,15.49,1.549,Reference,Reference,Reference,Reference,,0.005263
MS24585-247,MS24585-247,MS24585247,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.75,0.75,19.05,1.905,Reference,Reference,Reference,Reference,20.8,20.8,3.643,36.43,0.3714,3.714,371.45,3714.5,2.08,2.08,0.3643,3.643,0.03714,0.3714,37.145,371.45,0.247,0.247,6.27,0.627,0.038,0.038,0.97,,Music Wire,MW,10.472,10.472,46.58,4.75,4750.1,Squared and Ground,Factory Option,4.5,4.5,Reference,Reference,6.5,6.5,None,1,MIL SPEC Compression (MS24585),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.002263
MS24585-2474,MS24585-2474,MS245852474,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.75,0.75,19.05,1.905,Reference,Reference,Reference,Reference,43.2,43.2,7.566,75.66,0.7715,7.715,771.47,7714.7,4.32,4.32,0.7566,7.566,0.07715,0.7715,77.147,771.47,0.258,0.258,6.55,0.655,0.063,0.063,1.6,,Music Wire,MW,21.405,21.405,95.21,9.709,9709.31,Squared and Ground,Factory Option,2.1,2.1,Reference,Reference,4.1,4.1,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.007761
MS24585-2475,MS24585-2475,MS245852475,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,39.4,39.4,6.9,69,0.7036,7.036,703.61,7036.1,3.94,3.94,0.69,6.9,0.07036,0.7036,70.361,703.61,0.27,0.27,6.86,0.686,0.063,0.063,1.6,,Music Wire,MW,21.428,21.428,95.32,9.72,9719.74,Squared and Ground,Factory Option,2.3,2.3,Reference,Reference,4.3,4.3,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.00814
MS24585-2476,MS24585-2476,MS245852476,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.88,0.88,22.35,2.235,Reference,Reference,Reference,Reference,36.3,36.3,6.357,63.57,0.6482,6.482,648.25,6482.5,3.63,3.63,0.6357,6.357,0.06482,0.6482,64.825,648.25,0.283,0.283,7.19,0.719,0.063,0.063,1.6,,Music Wire,MW,21.813,21.813,97.03,9.894,9894.38,Squared and Ground,Factory Option,2.5,2.5,Reference,Reference,4.5,4.5,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.008518
MS24585-2477,MS24585-2477,MS245852477,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.94,0.94,23.88,2.388,Reference,Reference,Reference,Reference,33.6,33.6,5.884,58.84,0.6,6,600.03,6000.3,3.36,3.36,0.5884,5.884,0.06,0.6,60.003,600.03,0.296,0.296,7.52,0.752,0.063,0.063,1.6,,Music Wire,MW,21.802,21.802,96.98,9.889,9889.39,Squared and Ground,Factory Option,2.7,2.7,Reference,Reference,4.7,4.7,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.008897
MS24585-2478,MS24585-2478,MS245852478,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1,1,25.4,2.54,Reference,Reference,Reference,Reference,31.3,31.3,5.482,54.82,0.559,5.59,558.96,5589.6,3.13,3.13,0.5482,5.482,0.0559,0.559,55.896,558.96,0.309,0.309,7.85,0.785,0.063,0.063,1.6,,Music Wire,MW,21.792,21.792,96.94,9.885,9884.85,Squared and Ground,Factory Option,2.9,2.9,Reference,Reference,4.9,4.9,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.009276
MS24585-2479,MS24585-2479,MS245852479,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.12,1.12,28.45,2.845,Reference,Reference,Reference,Reference,27.5,27.5,4.816,48.16,0.4911,4.911,491.1,4911,2.75,2.75,0.4816,4.816,0.04911,0.4911,49.11,491.1,0.334,0.334,8.48,0.848,0.063,0.063,1.6,,Music Wire,MW,21.777,21.777,96.87,9.878,9878.05,Squared and Ground,Factory Option,3.3,3.3,Reference,Reference,5.3,5.3,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.010033
MS24585-248,MS24585-248,MS24585248,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,18.7,18.7,3.275,32.75,0.3339,3.339,333.94,3339.4,1.87,1.87,0.3275,3.275,0.03339,0.3339,33.394,333.94,0.266,0.266,6.76,0.676,0.038,0.038,0.97,,Music Wire,MW,10.193,10.193,45.34,4.624,4623.54,Squared and Ground,Factory Option,5,5,Reference,Reference,7,7,None,1,MIL SPEC Compression (MS24585),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.002437
MS24585-2480,MS24585-2480,MS245852480,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.25,1.25,31.75,3.175,Reference,Reference,Reference,Reference,24.5,24.5,4.291,42.91,0.4375,4.375,437.52,4375.2,2.45,2.45,0.4291,4.291,0.04375,0.4375,43.752,437.52,0.359,0.359,9.12,0.912,0.063,0.063,1.6,,Music Wire,MW,22.012,22.012,97.91,9.985,9984.64,Squared and Ground,Factory Option,3.7,3.7,Reference,Reference,5.7,5.7,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.01079
MS24585-2481,MS24585-2481,MS245852481,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.38,1.38,35.05,3.505,Reference,Reference,Reference,Reference,21.6,21.6,3.783,37.83,0.3857,3.857,385.73,3857.3,2.16,2.16,0.3783,3.783,0.03857,0.3857,38.573,385.73,0.391,0.391,9.93,0.993,0.063,0.063,1.6,,Music Wire,MW,21.536,21.536,95.8,9.769,9768.73,Squared and Ground,Factory Option,4.2,4.2,Reference,Reference,6.2,6.2,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.011737
MS24585-2482,MS24585-2482,MS245852482,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.7,0.7,17.78,1.778,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.5,1.5,38.1,3.81,Reference,Reference,Reference,Reference,19.7,19.7,3.45,34.5,0.3518,3.518,351.8,3518,1.97,1.97,0.345,3.45,0.03518,0.3518,35.18,351.8,0.416,0.416,10.57,1.057,0.063,0.063,1.6,,Music Wire,MW,21.547,21.547,95.85,9.774,9773.72,Squared and Ground,Factory Option,4.6,4.6,Reference,Reference,6.6,6.6,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.574,0.574,14.58,1.458,Reference,Reference,Reference,Reference,,0.012494
MS24585-249,MS24585-249,MS24585249,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,,,,,,0,,0,,,,,0.88,0.88,22.35,2.235,Reference,Reference,Reference,Reference,17,17,2.977,29.77,0.3036,3.036,303.59,3035.9,1.7,1.7,0.2977,2.977,0.03036,0.3036,30.359,303.59,0.285,0.285,7.24,0.724,0.038,0.038,0.97,,Music Wire,MW,10.135,10.135,45.08,4.597,4597.24,Squared and Ground,Factory Option,5.5,5.5,Reference,Reference,7.5,7.5,None,1,MIL SPEC Compression (MS24585),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.002611
MS24585-2493,MS24585-2493,MS245852493,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.88,0.88,22.35,2.235,Reference,Reference,Reference,Reference,20.4,20.4,3.573,35.73,0.3643,3.643,364.3,3643,2.04,2.04,0.3573,3.573,0.03643,0.3643,36.43,364.3,0.22,0.22,5.59,0.559,0.055,0.055,1.4,,Music Wire,MW,13.493,13.493,60.02,6.12,6120.42,Squared and Ground,Factory Option,2,2,Reference,Reference,4,4,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.64,0.64,16.26,1.626,Reference,Reference,Reference,Reference,,0.006296
MS24585-2494,MS24585-2494,MS245852494,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.94,0.94,23.88,2.388,Reference,Reference,Reference,Reference,19.5,19.5,3.415,34.15,0.3482,3.482,348.23,3482.3,1.95,1.95,0.3415,3.415,0.03482,0.3482,34.823,348.23,0.225,0.225,5.72,0.572,0.055,0.055,1.4,,Music Wire,MW,13.911,13.911,61.88,6.31,6310.03,Squared and Ground,Factory Option,2.1,2.1,Reference,Reference,4.1,4.1,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.64,0.64,16.26,1.626,Reference,Reference,Reference,Reference,,0.006454
MS24585-2495,MS24585-2495,MS245852495,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1,1,25.4,2.54,Reference,Reference,Reference,Reference,17.8,17.8,3.117,31.17,0.3179,3.179,317.87,3178.7,1.78,1.78,0.3117,3.117,0.03179,0.3179,31.787,317.87,0.236,0.236,5.99,0.599,0.055,0.055,1.4,,Music Wire,MW,13.573,13.573,60.38,6.157,6156.71,Squared and Ground,Factory Option,2.3,2.3,Reference,Reference,4.3,4.3,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.64,0.64,16.26,1.626,Reference,Reference,Reference,Reference,,0.006769
MS24585-2496,MS24585-2496,MS245852496,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.12,1.12,28.45,2.845,Reference,Reference,Reference,Reference,15.7,15.7,2.75,27.5,0.2804,2.804,280.37,2803.7,1.57,1.57,0.275,2.75,0.02804,0.2804,28.037,280.37,0.253,0.253,6.43,0.643,0.055,0.055,1.4,,Music Wire,MW,13.634,13.634,60.65,6.184,6184.38,Squared and Ground,Factory Option,2.6,2.6,Reference,Reference,4.6,4.6,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.64,0.64,16.26,1.626,Reference,Reference,Reference,Reference,,0.007241
MS24585-2497,MS24585-2497,MS245852497,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.25,1.25,31.75,3.175,Reference,Reference,Reference,Reference,14.1,14.1,2.469,24.69,0.2518,2.518,251.8,2518,1.41,1.41,0.2469,2.469,0.02518,0.2518,25.18,251.8,0.269,0.269,6.83,0.683,0.055,0.055,1.4,,Music Wire,MW,13.824,13.824,61.49,6.271,6270.57,Squared and Ground,Factory Option,2.9,2.9,Reference,Reference,4.9,4.9,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.64,0.64,16.26,1.626,Reference,Reference,Reference,Reference,,0.007713
MS24585-2498,MS24585-2498,MS245852498,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.38,1.38,35.05,3.505,Reference,Reference,Reference,Reference,12.4,12.4,2.172,21.72,0.2214,2.214,221.44,2214.4,1.24,1.24,0.2172,2.172,0.02214,0.2214,22.144,221.44,0.291,0.291,7.39,0.739,0.055,0.055,1.4,,Music Wire,MW,13.487,13.487,59.99,6.118,6117.7,Squared and Ground,Factory Option,3.3,3.3,Reference,Reference,5.3,5.3,Zinc Plate and Bake per ASTM B633,1,MIL SPEC Compression (MS24585),ASTM A228,0.64,0.64,16.26,1.626,Reference,Reference,Reference,Reference,,0.008343
