title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 010BC 06M,CI 010BC 06M,CI010BC06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.8616,2.862,0.501,5.01,0.0511,0.511,51.1,511,0.286,0.286,0.0501,0.501,0.00511,0.0511,5.107,51.07,0.1219,0.122,3.1,0.31,0.01,0.01,0.25,0.025,Music Wire,MW,0.8638,0.864,3.84,0.392,391.82,Squared,Factory Option,8.8436,8.8436,Reference,Reference,10.8436,10.8436,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,6.71E-05
CI 010BC 06S,CI 010BC 06S,CI010BC06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.3837,2.384,0.417,4.17,0.0426,0.426,42.57,425.7,0.238,0.238,0.0417,0.417,0.00425,0.0425,4.25,42.5,0.1219,0.122,3.1,0.31,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.7196,0.72,3.2,0.326,326.41,Squared,Factory Option,8.8436,8.8436,Reference,Reference,10.8436,10.8436,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,6.84E-05
CI 010BC 06S316,CI 010BC 06S316,CI010BC06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.3837,2.384,0.417,4.17,0.0426,0.426,42.57,425.7,0.238,0.238,0.0417,0.417,0.00425,0.0425,4.25,42.5,0.1219,0.122,3.1,0.31,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.7196,0.72,3.2,0.326,326.41,Squared,Factory Option,8.8436,8.8436,Reference,Reference,10.8436,10.8436,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,6.84E-05
CI 010BC 07M,CI 010BC 07M,CI010BC07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.507,2.507,0.439,4.39,0.0448,0.448,44.77,447.7,0.251,0.251,0.044,0.44,0.00448,0.0448,4.482,44.82,0.1348,0.135,3.42,0.342,0.01,0.01,0.25,0.025,Music Wire,MW,0.8638,0.864,3.84,0.392,391.82,Squared,Factory Option,10.0945,10.0945,Reference,Reference,12.0945,12.0945,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,7.48E-05
CI 010BC 07S,CI 010BC 07S,CI010BC07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.0883,2.088,0.366,3.66,0.0373,0.373,37.29,372.9,0.209,0.209,0.0366,0.366,0.00373,0.0373,3.732,37.32,0.1348,0.135,3.42,0.342,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.7196,0.72,3.2,0.326,326.41,Squared,Factory Option,10.0945,10.0945,Reference,Reference,12.0945,12.0945,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,7.63E-05
CI 010BC 07S316,CI 010BC 07S316,CI010BC07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.0883,2.088,0.366,3.66,0.0373,0.373,37.29,372.9,0.209,0.209,0.0366,0.366,0.00373,0.0373,3.732,37.32,0.1348,0.135,3.42,0.342,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.7196,0.72,3.2,0.326,326.41,Squared,Factory Option,10.0945,10.0945,Reference,Reference,12.0945,12.0945,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,7.63E-05
CI 010BC 08M,CI 010BC 08M,CI010BC08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,2.2107,2.211,0.387,3.87,0.0395,0.395,39.48,394.8,0.221,0.221,0.0387,0.387,0.00395,0.0395,3.947,39.47,0.1488,0.149,3.78,0.378,0.01,0.01,0.25,0.025,Music Wire,MW,0.8638,0.864,3.84,0.392,391.82,Squared,Factory Option,11.4476,11.4476,Reference,Reference,13.4476,13.4476,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,8.32E-05
CI 010BC 08S,CI 010BC 08S,CI010BC08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,1.8415,1.842,0.323,3.23,0.0329,0.329,32.89,328.9,0.184,0.184,0.0322,0.322,0.00329,0.0329,3.286,32.86,0.1488,0.149,3.78,0.378,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.7196,0.72,3.2,0.326,326.41,Squared,Factory Option,11.4476,11.4476,Reference,Reference,13.4476,13.4476,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,8.48E-05
CI 010BC 08S316,CI 010BC 08S316,CI010BC08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,1.8415,1.842,0.323,3.23,0.0329,0.329,32.89,328.9,0.184,0.184,0.0322,0.322,0.00329,0.0329,3.286,32.86,0.1488,0.149,3.78,0.378,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.7196,0.72,3.2,0.326,326.41,Squared,Factory Option,11.4476,11.4476,Reference,Reference,13.4476,13.4476,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,8.48E-05
CI 010BC 09M,CI 010BC 09M,CI010BC09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,1.9803,1.98,0.347,3.47,0.0354,0.354,35.36,353.6,0.198,0.198,0.0347,0.347,0.00354,0.0354,3.536,35.36,0.1625,0.163,4.13,0.413,0.01,0.01,0.25,0.025,Music Wire,MW,0.8638,0.864,3.84,0.392,391.82,Squared,Factory Option,12.7792,12.7792,Reference,Reference,14.7792,14.7792,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,9.15E-05
CI 010BC 09S,CI 010BC 09S,CI010BC09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,1.6496,1.65,0.289,2.89,0.0295,0.295,29.46,294.6,0.165,0.165,0.0289,0.289,0.00295,0.0295,2.947,29.47,0.1625,0.163,4.13,0.413,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.7196,0.72,3.2,0.326,326.41,Squared,Factory Option,12.7792,12.7792,Reference,Reference,14.7792,14.7792,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,9.32E-05
CI 010BC 09S316,CI 010BC 09S316,CI010BC09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.068,0.068,1.73,0.173,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,1.6496,1.65,0.289,2.89,0.0295,0.295,29.46,294.6,0.165,0.165,0.0289,0.289,0.00295,0.0295,2.947,29.47,0.1625,0.163,4.13,0.413,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.7196,0.72,3.2,0.326,326.41,Squared,Factory Option,12.7792,12.7792,Reference,Reference,14.7792,14.7792,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.074,0.074,1.88,0.188,Reference,Reference,Reference,Reference,,9.32E-05
CI 010C 01 M,CI 010C 01 M,CI010C01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,4.1,4.1,0.718,7.18,0.0732,0.732,73.22,732.2,0.41,0.41,0.0718,0.718,0.00732,0.0732,7.322,73.22,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,4.6983,4.6983,Reference,Reference,6.7,6.7,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,4.54E-05
CI 010C 01 S,CI 010C 01 S,CI010C01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,4.7213,4.7213,Reference,Reference,6.72,6.72,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,4.64E-05
CI 010C 01 S316,CI 010C 01 S316,CI010C01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,4.7213,4.7213,Reference,Reference,6.72,6.72,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,4.64E-05
CI 010C 02 M,CI 010C 02 M,CI010C02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,3.2,3.2,0.56,5.6,0.0571,0.571,57.15,571.5,0.32,0.32,0.056,0.56,0.00571,0.0571,5.715,57.15,0.094,0.094,2.39,0.239,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,6.0197,6.0197,Reference,Reference,8.02,8.02,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,5.43E-05
CI 010C 02 S,CI 010C 02 S,CI010C02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.094,0.094,2.39,0.239,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,5.9454,5.9454,Reference,Reference,7.95,7.95,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,5.49E-05
CI 010C 02 S316,CI 010C 02 S316,CI010C02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.094,0.094,2.39,0.239,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,5.9454,5.9454,Reference,Reference,7.95,7.95,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,5.49E-05
CI 010C 03 M,CI 010C 03 M,CI010C03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.107,0.107,2.72,0.272,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,7.4089,7.4089,Reference,Reference,9.41,9.41,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,6.38E-05
CI 010C 03 S,CI 010C 03 S,CI010C03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.107,0.107,2.72,0.272,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,7.2966,7.2966,Reference,Reference,9.3,9.3,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,6.42E-05
CI 010C 03 S316,CI 010C 03 S316,CI010C03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.107,0.107,2.72,0.272,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,7.2966,7.2966,Reference,Reference,9.3,9.3,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,6.42E-05
CI 010C 04 M,CI 010C 04 M,CI010C04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.121,0.121,3.07,0.307,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,8.7559,8.7559,Reference,Reference,10.76,10.76,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,7.29E-05
CI 010C 04 S,CI 010C 04 S,CI010C04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,1.8,1.8,0.315,3.15,0.0321,0.321,32.14,321.4,0.18,0.18,0.0315,0.315,0.00321,0.0321,3.214,32.14,0.121,0.121,3.07,0.307,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,8.9181,8.9181,Reference,Reference,10.92,10.92,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,7.54E-05
CI 010C 04 S316,CI 010C 04 S316,CI010C04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,1.8,1.8,0.315,3.15,0.0321,0.321,32.14,321.4,0.18,0.18,0.0315,0.315,0.00321,0.0321,3.214,32.14,0.121,0.121,3.07,0.307,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,8.9181,8.9181,Reference,Reference,10.92,10.92,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,7.54E-05
CI 010C 05 M,CI 010C 05 M,CI010C05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.9,1.9,0.333,3.33,0.0339,0.339,33.93,339.3,0.19,0.19,0.0333,0.333,0.00339,0.0339,3.393,33.93,0.135,0.135,3.43,0.343,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,10.1385,10.1385,Reference,Reference,12.14,12.14,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,8.23E-05
CI 010C 05 S,CI 010C 05 S,CI010C05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.6,1.6,0.28,2.8,0.0286,0.286,28.57,285.7,0.16,0.16,0.028,0.28,0.00286,0.0286,2.857,28.57,0.135,0.135,3.43,0.343,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,10.0329,10.0329,Reference,Reference,12.03,12.03,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,8.31E-05
CI 010C 05 S316,CI 010C 05 S316,CI010C05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.6,1.6,0.28,2.8,0.0286,0.286,28.57,285.7,0.16,0.16,0.028,0.28,0.00286,0.0286,2.857,28.57,0.135,0.135,3.43,0.343,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,10.0329,10.0329,Reference,Reference,12.03,12.03,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,8.31E-05
CI 010C 06 M,CI 010C 06 M,CI010C06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.149,0.149,3.79,0.379,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,11.3312,11.3312,Reference,Reference,13.33,13.33,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,9.04E-05
CI 010C 06 S,CI 010C 06 S,CI010C06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,1.4,1.4,0.245,2.45,0.025,0.25,25,250,0.14,0.14,0.0245,0.245,0.0025,0.025,2.5,25,0.149,0.149,3.79,0.379,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,11.4661,11.4661,Reference,Reference,13.47,13.47,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,9.3E-05
