stock_code,price_code,price,min,currency,display_price_range
MS24585-319,A,14.7,19,$,0-19
MS24585-319,B,9.09,49,$,20-49
MS24585-319,C,5.75,99,$,50-99
MS24585-319,D,4.03,199,$,100-199
MS24585-319,E,2.375,299,$,200-299
MS24585-319,F,1.726,399,$,300-399
MS24585-319,G,1.37,499,$,400-499
MS24585-319,H,1.145,599,$,500-599
MS24585-319,I,0.987,699,$,600-699
MS24585-319,J,0.869,799,$,700-799
MS24585-319,K,0.778,899,$,800-899
MS24585-319,L,0.707,999,$,900-999
MS24585-32,A,14.7,19,$,0-19
MS24585-32,B,9.09,49,$,20-49
MS24585-32,C,5.75,99,$,50-99
MS24585-32,D,4.03,199,$,100-199
MS24585-32,E,2.31,299,$,200-299
MS24585-32,F,1.658,399,$,300-399
MS24585-32,G,1.306,499,$,400-499
MS24585-32,H,1.084,599,$,500-599
MS24585-32,I,0.93,699,$,600-699
MS24585-32,J,0.817,799,$,700-799
MS24585-32,K,0.73,899,$,800-899
MS24585-32,L,0.66,999,$,900-999
MS24585-320,A,14.7,19,$,0-19
MS24585-320,B,9.09,49,$,20-49
MS24585-320,C,5.75,99,$,50-99
MS24585-320,D,4.03,199,$,100-199
MS24585-320,E,2.378,299,$,200-299
MS24585-320,F,1.729,399,$,300-399
MS24585-320,G,1.374,499,$,400-499
MS24585-320,H,1.148,599,$,500-599
MS24585-320,I,0.99,699,$,600-699
MS24585-320,J,0.871,799,$,700-799
MS24585-320,K,0.78,899,$,800-899
MS24585-320,L,0.709,999,$,900-999
MS24585-321,A,14.7,19,$,0-19
MS24585-321,B,9.09,49,$,20-49
MS24585-321,C,5.75,99,$,50-99
MS24585-321,D,4.03,199,$,100-199
MS24585-321,E,2.372,299,$,200-299
MS24585-321,F,1.723,399,$,300-399
MS24585-321,G,1.367,499,$,400-499
MS24585-321,H,1.142,599,$,500-599
MS24585-321,I,0.984,699,$,600-699
MS24585-321,J,0.867,799,$,700-799
MS24585-321,K,0.776,899,$,800-899
MS24585-321,L,0.704,999,$,900-999
MS24585-322,A,14.7,19,$,0-19
MS24585-322,B,9.09,49,$,20-49
MS24585-322,C,5.75,99,$,50-99
MS24585-322,D,4.03,199,$,100-199
MS24585-322,E,2.364,299,$,200-299
MS24585-322,F,1.715,399,$,300-399
MS24585-322,G,1.359,499,$,400-499
MS24585-322,H,1.133,599,$,500-599
MS24585-322,I,0.978,699,$,600-699
MS24585-322,J,0.861,799,$,700-799
MS24585-322,K,0.77,899,$,800-899
MS24585-322,L,0.699,999,$,900-999
MS24585-323,A,14.7,19,$,0-19
MS24585-323,B,9.09,49,$,20-49
MS24585-323,C,5.75,99,$,50-99
MS24585-323,D,4.03,199,$,100-199
MS24585-323,E,2.356,299,$,200-299
MS24585-323,F,1.706,399,$,300-399
MS24585-323,G,1.352,499,$,400-499
MS24585-323,H,1.126,599,$,500-599
MS24585-323,I,0.971,699,$,600-699
MS24585-323,J,0.855,799,$,700-799
MS24585-323,K,0.765,899,$,800-899
MS24585-323,L,0.693,999,$,900-999
MS24585-324,A,14.7,19,$,0-19
MS24585-324,B,9.09,49,$,20-49
MS24585-324,C,5.75,99,$,50-99
MS24585-324,D,4.03,199,$,100-199
MS24585-324,E,2.346,299,$,200-299
MS24585-324,F,1.696,399,$,300-399
MS24585-324,G,1.343,499,$,400-499
MS24585-324,H,1.118,599,$,500-599
MS24585-324,I,0.962,699,$,600-699
MS24585-324,J,0.846,799,$,700-799
MS24585-324,K,0.758,899,$,800-899
MS24585-324,L,0.685,999,$,900-999
MS24585-325,A,14.7,19,$,0-19
MS24585-325,B,9.09,49,$,20-49
MS24585-325,C,5.75,99,$,50-99
MS24585-325,D,4.03,199,$,100-199
MS24585-325,E,2.378,299,$,200-299
MS24585-325,F,1.729,399,$,300-399
MS24585-325,G,1.374,499,$,400-499
MS24585-325,H,1.148,599,$,500-599
MS24585-325,I,0.99,699,$,600-699
MS24585-325,J,0.871,799,$,700-799
MS24585-325,K,0.78,899,$,800-899
MS24585-325,L,0.709,999,$,900-999
MS24585-326,A,14.7,19,$,0-19
MS24585-326,B,9.09,49,$,20-49
MS24585-326,C,5.75,99,$,50-99
MS24585-326,D,4.03,199,$,100-199
MS24585-326,E,2.409,299,$,200-299
MS24585-326,F,1.762,399,$,300-399
MS24585-326,G,1.407,499,$,400-499
MS24585-326,H,1.177,599,$,500-599
MS24585-326,I,1.016,699,$,600-699
MS24585-326,J,0.897,799,$,700-799
MS24585-326,K,0.804,899,$,800-899
MS24585-326,L,0.731,999,$,900-999
MS24585-327,A,15.1,19,$,0-19
MS24585-327,B,9.37,49,$,20-49
MS24585-327,C,5.97,99,$,50-99
MS24585-327,D,4.23,199,$,100-199
MS24585-327,E,2.492,299,$,200-299
MS24585-327,F,1.812,399,$,300-399
MS24585-327,G,1.44,499,$,400-499
