title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 028CE 02M,LC 028CE 02M,LC028CE02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,22.3081,22.308,3.907,39.07,0.3984,3.984,398.38,3983.8,2.231,2.231,0.3907,3.907,0.03984,0.3984,39.841,398.41,0.131,0.131,3.33,0.333,0.028,0.028,0.71,0.071,Music Wire,MW,4.0464,4.046,18,1.835,1835.45,Squared and Ground,Factory Option,2.5445,2.5445,Reference,Reference,4.5445,4.5445,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.000665
LC 028CE 02S,LC 028CE 02S,LC028CE02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,18.5901,18.59,3.256,32.56,0.332,3.32,331.98,3319.8,1.859,1.859,0.3256,3.256,0.0332,0.332,33.198,331.98,0.131,0.131,3.33,0.333,0.028,0.028,0.71,0.071,Stainless Steel,SS,3.372,3.372,15,1.53,1529.54,Squared and Ground,Factory Option,2.5445,2.5445,Reference,Reference,4.5445,4.5445,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.0006777
LC 028CE 02S316,LC 028CE 02S316,LC028CE02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,18.5901,18.59,3.256,32.56,0.332,3.32,331.98,3319.8,1.859,1.859,0.3256,3.256,0.0332,0.332,33.198,331.98,0.131,0.131,3.33,0.333,0.028,0.028,0.71,0.071,Stainless Steel Type 316,SS316,3.372,3.372,15,1.53,1529.54,Squared and Ground,Factory Option,2.5445,2.5445,Reference,Reference,4.5445,4.5445,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.0006777
LC 028CE 03M,LC 028CE 03M,LC028CE03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,17.9723,17.972,3.148,31.48,0.3209,3.209,320.95,3209.5,1.797,1.797,0.3147,3.147,0.03209,0.3209,32.091,320.91,0.1487,0.149,3.78,0.378,0.028,0.028,0.71,0.071,Music Wire,MW,4.0464,4.046,18,1.835,1835.45,Squared and Ground,Factory Option,3.1584,3.1584,Reference,Reference,5.1584,5.1584,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.0007549
LC 028CE 03S,LC 028CE 03S,LC028CE03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,14.9769,14.977,2.623,26.23,0.2675,2.675,267.46,2674.6,1.498,1.498,0.2623,2.623,0.02675,0.2675,26.751,267.51,0.1487,0.149,3.78,0.378,0.028,0.028,0.71,0.071,Stainless Steel,SS,3.372,3.372,15,1.53,1529.54,Squared and Ground,Factory Option,3.1584,3.1584,Reference,Reference,5.1584,5.1584,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.0007693
LC 028CE 03S316,LC 028CE 03S316,LC028CE03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,14.9769,14.977,2.623,26.23,0.2675,2.675,267.46,2674.6,1.498,1.498,0.2623,2.623,0.02675,0.2675,26.751,267.51,0.1487,0.149,3.78,0.378,0.028,0.028,0.71,0.071,Stainless Steel Type 316,SS316,3.372,3.372,15,1.53,1529.54,Squared and Ground,Factory Option,3.1584,3.1584,Reference,Reference,5.1584,5.1584,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.0007693
LC 028CE 04M,LC 028CE 04M,LC028CE04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,15.0083,15.008,2.628,26.28,0.268,2.68,268.02,2680.2,1.501,1.501,0.2629,2.629,0.0268,0.268,26.805,268.05,0.1667,0.167,4.23,0.423,0.028,0.028,0.71,0.071,Music Wire,MW,4.0464,4.046,18,1.835,1835.45,Squared and Ground,Factory Option,3.7821,3.7821,Reference,Reference,5.7821,5.7821,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.0008462
LC 028CE 04S,LC 028CE 04S,LC028CE04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,12.5069,12.507,2.19,21.9,0.2233,2.233,223.35,2233.5,1.251,1.251,0.2191,2.191,0.02234,0.2234,22.34,223.4,0.1667,0.167,4.23,0.423,0.028,0.028,0.71,0.071,Stainless Steel,SS,3.372,3.372,15,1.53,1529.54,Squared and Ground,Factory Option,3.7821,3.7821,Reference,Reference,5.7821,5.7821,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.0008623
LC 028CE 04S316,LC 028CE 04S316,LC028CE04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,12.5069,12.507,2.19,21.9,0.2233,2.233,223.35,2233.5,1.251,1.251,0.2191,2.191,0.02234,0.2234,22.34,223.4,0.1667,0.167,4.23,0.423,0.028,0.028,0.71,0.071,Stainless Steel Type 316,SS316,3.372,3.372,15,1.53,1529.54,Squared and Ground,Factory Option,3.7821,3.7821,Reference,Reference,5.7821,5.7821,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.0008623
LC 028CE 05M,LC 028CE 05M,LC028CE05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.2812,0.281,7.14,0.714,+/-0.005,+/-0.005,+/-0.13,+/-0.013,0.313,0.313,7.95,0.795,0.217,0.217,5.51,0.551,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,12.9125,12.913,2.261,22.61,0.2306,2.306,230.59,2305.9,1.291,1.291,0.2261,2.261,0.02305,0.2305,23.055,230.55,0.1844,0.184,4.68,0.468,0.028,0.028,0.71,0.071,Music Wire,MW,4.0464,4.046,18,1.835,1835.45,Squared and Ground,Factory Option,4.396,4.396,Reference,Reference,6.396,6.396,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.2252,0.225,5.72,0.572,Reference,Reference,Reference,Reference,,0.000936
