title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
MS24585-C522,MS24585-C522,MS24585C522,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.94,0.94,23.88,2.388,Reference,Reference,Reference,Reference,26.156,26.156,4.581,45.81,0.4671,4.671,467.09,4670.9,2.616,2.616,0.4581,4.581,0.04672,0.4672,46.717,467.17,0.268,0.268,6.81,0.681,0.067,0.067,1.7,0.17,Stainless Steel,SS,17.63,17.63,78.42,7.997,7996.97,Squared and Ground,Factory Option,2,2,Reference,Reference,4,4,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.716,0.716,18.19,1.819,Reference,Reference,Reference,Reference,,0.010527
MS24585-C523,MS24585-C523,MS24585C523,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1,1,25.4,2.54,Reference,Reference,Reference,Reference,24.907,24.907,4.362,43.62,0.4448,4.448,444.79,4447.9,2.491,2.491,0.4363,4.363,0.04448,0.4448,44.484,444.84,0.275,0.275,6.99,0.699,0.067,0.067,1.7,0.17,Stainless Steel,SS,18.123,18.123,80.62,8.221,8220.59,Squared and Ground,Factory Option,2.1,2.1,Reference,Reference,4.1,4.1,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.716,0.716,18.19,1.819,Reference,Reference,Reference,Reference,,0.01079
MS24585-C524,MS24585-C524,MS24585C524,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.12,1.12,28.45,2.845,Reference,Reference,Reference,Reference,21.825,21.825,3.822,38.22,0.3898,3.898,389.75,3897.5,2.182,2.182,0.3821,3.821,0.03897,0.3897,38.966,389.66,0.295,0.295,7.49,0.749,0.067,0.067,1.7,0.17,Stainless Steel,SS,18.041,18.041,80.25,8.183,8183.4,Squared and Ground,Factory Option,2.4,2.4,Reference,Reference,4.4,4.4,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.716,0.716,18.19,1.819,Reference,Reference,Reference,Reference,,0.01158
MS24585-C525,MS24585-C525,MS24585C525,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.25,1.25,31.75,3.175,Reference,Reference,Reference,Reference,18.576,18.576,3.253,32.53,0.3317,3.317,331.73,3317.3,1.858,1.858,0.3254,3.254,0.03318,0.3318,33.18,331.8,0.322,0.322,8.18,0.818,0.067,0.067,1.7,0.17,Stainless Steel,SS,17.398,17.398,77.39,7.892,7891.73,Squared and Ground,Factory Option,2.8,2.8,Reference,Reference,4.8,4.8,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.716,0.716,18.19,1.819,Reference,Reference,Reference,Reference,,0.012632
MS24585-C526,MS24585-C526,MS24585C526,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.38,1.38,35.05,3.505,Reference,Reference,Reference,Reference,16.91,16.91,2.961,29.61,0.302,3.02,301.98,3019.8,1.691,1.691,0.2961,2.961,0.0302,0.302,30.198,301.98,0.342,0.342,8.69,0.869,0.067,0.067,1.7,0.17,Stainless Steel,SS,17.575,17.575,78.18,7.972,7972.02,Squared and Ground,Factory Option,3.1,3.1,Reference,Reference,5.1,5.1,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.716,0.716,18.19,1.819,Reference,Reference,Reference,Reference,,0.013422
MS24585-C527,MS24585-C527,MS24585C527,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.5,1.5,38.1,3.81,Reference,Reference,Reference,Reference,15.411,15.411,2.699,26.99,0.2752,2.752,275.21,2752.1,1.541,1.541,0.2699,2.699,0.02752,0.2752,27.519,275.19,0.362,0.362,9.2,0.92,0.067,0.067,1.7,0.17,Stainless Steel,SS,17.566,17.566,78.14,7.968,7967.94,Squared and Ground,Factory Option,3.4,3.4,Reference,Reference,5.4,5.4,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.716,0.716,18.19,1.819,Reference,Reference,Reference,Reference,,0.014211
MS24585-C53,MS24585-C53,MS24585C53,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.62,0.62,15.75,1.575,Reference,Reference,Reference,Reference,8.747,8.747,1.532,15.32,0.1562,1.562,156.2,1562,0.874,0.874,0.1531,1.531,0.01561,0.1561,15.608,156.08,0.231,0.231,5.87,0.587,0.022,0.022,0.56,0.056,Stainless Steel,SS,3.207,3.207,14.27,1.455,1454.7,Squared and Ground,Factory Option,8.5,8.5,Reference,Reference,10.5,10.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.0006
MS24585-C54,MS24585-C54,MS24585C54,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.69,0.69,17.53,1.753,Reference,Reference,Reference,Reference,7.997,7.997,1.401,14.01,0.1428,1.428,142.81,1428.1,0.799,0.799,0.1399,1.399,0.01427,0.1427,14.269,142.69,0.247,0.247,6.27,0.627,0.022,0.022,0.56,0.056,Stainless Steel,SS,3.544,3.544,15.76,1.608,1607.56,Squared and Ground,Factory Option,9.25,9.25,Reference,Reference,11.25,11.25,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.00065
MS24585-C55,MS24585-C55,MS24585C55,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.75,0.75,19.05,1.905,Reference,Reference,Reference,Reference,7.247,7.247,1.269,12.69,0.1294,1.294,129.42,1294.2,0.7247,0.725,0.1269,1.269,0.01294,0.1294,12.942,129.42,0.269,0.269,6.83,0.683,0.022,0.022,0.56,0.056,Stainless Steel,SS,3.478,3.478,15.47,1.578,1577.62,Squared and Ground,Factory Option,10.25,10.25,Reference,Reference,12.25,12.25,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.000694
MS24585-C56,MS24585-C56,MS24585C56,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,6.414,6.414,1.123,11.23,0.1145,1.145,114.54,1145.4,0.641,0.641,0.1123,1.123,0.01145,0.1145,11.447,114.47,0.297,0.297,7.54,0.754,0.022,0.022,0.56,0.056,Stainless Steel,SS,3.307,3.307,14.71,1.5,1500.06,Squared and Ground,Factory Option,11.5,11.5,Reference,Reference,13.5,13.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.000763
