title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CB0050C 05 E,CB0050C 05 E,CB0050C05E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.375,0.375,9.525,0.9525,0.019,0.019,0.483,0.0483,0.478,0.478,0.084,0.84,0.009,0.09,8.54,85.4,0.048,0.048,0.008,0.08,0.0009,0.009,0.857,8.57,0.137,0.137,3.48,0.348,0.005,0.005,0.13,0.013,Elgiloy,Elgiloy,0.501,0.501,2.23,0.227,227.25,Squared,Factory Option,21.85,21.85,Reference,Reference,15.01,15.01,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.047,0.047,1.19,0.119,Reference,Reference,Reference,Reference,,1.5E-05
CB0050C 06 E,CB0050C 06 E,CB0050C06E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.438,0.438,11.125,1.1125,0.022,0.022,0.559,0.0559,0.407,0.407,0.071,0.71,0.007,0.07,7.27,72.7,0.041,0.041,0.007,0.07,0.0007,0.007,0.732,7.32,0.153,0.153,3.89,0.389,0.005,0.005,0.13,0.013,Elgiloy,Elgiloy,0.501,0.501,2.23,0.227,227.25,Squared,Factory Option,24.83,24.83,Reference,Reference,17.29,17.29,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.047,0.047,1.19,0.119,Reference,Reference,Reference,Reference,,1.7E-05
CB0050C 07 E,CB0050C 07 E,CB0050C07E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.032,0.032,0.81,0.081,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.025,0.025,0.635,0.0635,0.355,0.355,0.062,0.62,0.006,0.06,6.34,63.4,0.035,0.035,0.006,0.06,0.0006,0.006,0.625,6.25,0.169,0.169,4.29,0.429,0.005,0.005,0.13,0.013,Elgiloy,Elgiloy,0.501,0.501,2.23,0.227,227.25,Squared,Factory Option,27.81,27.81,Reference,Reference,19.53,19.53,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.047,0.047,1.19,0.119,Reference,Reference,Reference,Reference,,1.9E-05
CB0050C 08 E,CB0050C 08 E,CB0050C08E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.025,0.025,0.635,0.0635,0.314,0.314,0.055,0.55,0.006,0.06,5.61,56.1,0.031,0.031,0.005,0.05,0.0006,0.006,0.554,5.54,0.048,0.048,1.22,0.122,0.005,0.005,0.13,0.013,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,5.73,5.73,Reference,Reference,21.81,21.81,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.047,0.047,1.19,0.119,Reference,Reference,Reference,Reference,,2.1E-05
CB0050C 09 E,CB0050C 09 E,CB0050C09E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.042,0.042,1.07,0.107,MIN,MIN,MIN,MIN,0.625,0.625,15.875,1.5875,0.025,0.025,0.635,0.0635,0.282,0.282,0.049,0.49,0.005,0.05,5.04,50.4,0.028,0.028,0.005,0.05,0.0005,0.005,0.5,5,0.067,0.067,1.7,0.17,0.005,0.005,0.13,0.013,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,9.16,9.16,Reference,Reference,24.05,24.05,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.047,0.047,1.19,0.119,Reference,Reference,Reference,Reference,,2.3E-05
CB0055A 01 E,CB0055A 01 E,CB0055A01E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.05,0.05,1.27,0.127,0.005,0.005,0.127,0.0127,43.308,43.308,7.585,75.85,0.773,7.73,773.39,7733.9,4.331,4.331,0.759,7.59,0.0773,0.773,77.343,773.43,0.036,0.036,0.91,0.091,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,4.19,4.19,Reference,Reference,5.99,5.99,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,3E-06
CB0055A 02 E,CB0055A 02 E,CB0055A02E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.075,0.075,1.905,0.1905,0.005,0.005,0.127,0.0127,24.8,24.8,4.343,43.43,0.443,4.43,442.88,4428.8,2.48,2.48,0.434,4.34,0.0443,0.443,44.288,442.88,0.051,0.051,1.3,0.13,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,7.18,7.18,Reference,Reference,8.97,8.97,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,4E-06
CB0055A 03 E,CB0055A 03 E,CB0055A03E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.1,0.1,2.54,0.254,0.005,0.005,0.127,0.0127,17.375,17.375,3.043,30.43,0.31,3.1,310.28,3102.8,1.738,1.738,0.304,3.04,0.031,0.31,31.037,310.37,0.066,0.066,1.68,0.168,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,10.18,10.18,Reference,Reference,11.94,11.94,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,5E-06
CB0055A 04 E,CB0055A 04 E,CB0055A04E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.125,0.125,3.175,0.3175,0.006,0.006,0.152,0.0152,13.372,13.372,2.342,23.42,0.239,2.39,238.8,2388,1.337,1.337,0.234,2.34,0.0239,0.239,23.876,238.76,0.081,0.081,2.06,0.206,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,13.17,13.17,Reference,Reference,14.92,14.92,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,7E-06
CB0055A 05 E,CB0055A 05 E,CB0055A05E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.15,0.15,3.81,0.381,0.008,0.008,0.203,0.0203,10.868,10.868,1.903,19.03,0.194,1.94,194.08,1940.8,1.087,1.087,0.19,1.9,0.0194,0.194,19.412,194.12,0.096,0.096,2.44,0.244,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,16.16,16.16,Reference,Reference,17.9,17.9,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,8E-06
CB0055A 06 E,CB0055A 06 E,CB0055A06E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.175,0.175,4.445,0.4445,0.009,0.009,0.229,0.0229,9.153,9.153,1.603,16.03,0.163,1.63,163.45,1634.5,0.915,0.915,0.16,1.6,0.0163,0.163,16.34,163.4,0.111,0.111,2.82,0.282,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,19.16,19.16,Reference,Reference,20.88,20.88,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,9E-06
CB0055A 07 E,CB0055A 07 E,CB0055A07E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.2,0.2,5.08,0.508,0.01,0.01,0.254,0.0254,7.906,7.906,1.385,13.85,0.141,1.41,141.19,1411.9,0.791,0.791,0.139,1.39,0.0141,0.141,14.126,141.26,0.126,0.126,3.2,0.32,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,22.15,22.15,Reference,Reference,23.85,23.85,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,1.1E-05
CB0055A 08 E,CB0055A 08 E,CB0055A08E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.225,0.225,5.715,0.5715,0.011,0.011,0.279,0.0279,6.958,6.958,1.219,12.19,0.124,1.24,124.26,1242.6,0.696,0.696,0.122,1.22,0.0124,0.124,12.429,124.29,0.141,0.141,3.58,0.358,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,25.14,25.14,Reference,Reference,26.83,26.83,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,1.2E-05
CB0055A 09 E,CB0055A 09 E,CB0055A09E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.025,0.025,0.64,0.064,+/-0.002,+/-0.002,+/-0.05,+/-0.005,0.032,0.032,0.81,0.081,0.01,0.01,0.25,0.025,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.013,0.013,0.33,0.033,6.213,6.213,1.088,10.88,0.111,1.11,110.95,1109.5,0.621,0.621,0.109,1.09,0.0111,0.111,11.09,110.9,0.156,0.156,3.96,0.396,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.367,0.367,1.63,0.166,166.47,Squared,Factory Option,28.14,28.14,Reference,Reference,29.81,29.81,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.014,0.014,0.36,0.036,Reference,Reference,Reference,Reference,,1.3E-05
CB0055B 01 E,CB0055B 01 E,CB0055B01E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.1,0.1,2.54,0.254,0.005,0.005,0.127,0.0127,5.443,5.443,0.953,9.53,0.097,0.97,97.2,972,0.544,0.544,0.095,0.95,0.0097,0.097,9.715,97.15,0.035,0.035,0.89,0.089,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,3.98,3.98,Reference,Reference,7.73,7.73,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,6E-06
CB0055B 02 E,CB0055B 02 E,CB0055B02E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.15,0.15,3.81,0.381,0.008,0.008,0.203,0.0203,3.405,3.405,0.596,5.96,0.061,0.61,60.81,608.1,0.34,0.34,0.06,0.6,0.0061,0.061,6.072,60.72,0.046,0.046,1.17,0.117,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.141,0.141,0.63,0.064,63.96,Squared,Factory Option,6.25,6.25,Reference,Reference,11.16,11.16,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,9E-06
CB0055B 03 E,CB0055B 03 E,CB0055B03E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.2,0.2,5.08,0.508,0.01,0.01,0.254,0.0254,2.477,2.477,0.434,4.34,0.044,0.44,44.23,442.3,0.248,0.248,0.043,0.43,0.0044,0.044,4.429,44.29,0.086,0.086,2.18,0.218,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,12.6,12.6,Reference,Reference,14.6,14.6,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,1.1E-05
CB0055B 04 E,CB0055B 04 E,CB0055B04E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.013,0.013,0.33,0.033,1.947,1.947,0.341,3.41,0.035,0.35,34.77,347.7,0.195,0.195,0.034,0.34,0.0035,0.035,3.482,34.82,0.105,0.105,2.67,0.267,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,16.03,16.03,Reference,Reference,18.03,18.03,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,1.4E-05
CB0055B 05 E,CB0055B 05 E,CB0055B05E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.015,0.015,0.381,0.0381,1.603,1.603,0.281,2.81,0.029,0.29,28.63,286.3,0.16,0.16,0.028,0.28,0.0029,0.029,2.857,28.57,0.124,0.124,3.15,0.315,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,19.46,19.46,Reference,Reference,21.46,21.46,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,1.7E-05
CB0055B 06 E,CB0055B 06 E,CB0055B06E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.35,0.35,8.89,0.889,0.018,0.018,0.457,0.0457,1.363,1.363,0.239,2.39,0.024,0.24,24.34,243.4,0.136,0.136,0.024,0.24,0.0024,0.024,2.429,24.29,0.142,0.142,3.61,0.361,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,22.89,22.89,Reference,Reference,24.89,24.89,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,1.9E-05
CB0055B 07 E,CB0055B 07 E,CB0055B07E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.02,0.02,0.508,0.0508,1.185,1.185,0.208,2.08,0.021,0.21,21.16,211.6,0.119,0.119,0.021,0.21,0.0021,0.021,2.125,21.25,0.161,0.161,4.09,0.409,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,26.32,26.32,Reference,Reference,28.32,28.32,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,2.2E-05
CB0055B 08 E,CB0055B 08 E,CB0055B08E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.45,0.45,11.43,1.143,0.023,0.023,0.584,0.0584,1.048,1.048,0.184,1.84,0.019,0.19,18.72,187.2,0.105,0.105,0.018,0.18,0.0019,0.019,1.875,18.75,0.18,0.18,4.57,0.457,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,29.76,29.76,Reference,Reference,31.76,31.76,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,2.5E-05
CB0055B 09 E,CB0055B 09 E,CB0055B09E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.04,0.04,1.02,0.102,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.047,0.047,1.19,0.119,0.024,0.024,0.61,0.061,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.025,0.025,0.635,0.0635,0.94,0.94,0.165,1.65,0.017,0.17,16.79,167.9,0.094,0.094,0.016,0.16,0.0017,0.017,1.679,16.79,0.199,0.199,5.06,0.506,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.283,0.283,1.26,0.128,128.37,Squared,Factory Option,33.19,33.19,Reference,Reference,35.19,35.19,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.029,0.029,0.74,0.074,Reference,Reference,Reference,Reference,,2.7E-05
CB0055C 01 E,CB0055C 01 E,CB0055C01E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.04,0.04,1.02,0.102,MIN,MIN,MIN,MIN,0.125,0.125,3.175,0.3175,0.006,0.006,0.152,0.0152,2.222,2.222,0.389,3.89,0.04,0.4,39.68,396.8,0.222,0.222,0.039,0.39,0.004,0.04,3.964,39.64,0.04,0.04,1.02,0.102,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.19,0.19,0.85,0.086,86.18,Squared,Factory Option,4.22,4.22,Reference,Reference,6.22,6.22,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.046,0.046,1.17,0.117,Reference,Reference,Reference,Reference,,7E-06
CB0055C 02 E,CB0055C 02 E,CB0055C02E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.04,0.04,1.02,0.102,MIN,MIN,MIN,MIN,0.188,0.188,4.775,0.4775,0.009,0.009,0.229,0.0229,1.406,1.406,0.246,2.46,0.025,0.25,25.11,251.1,0.141,0.141,0.025,0.25,0.0025,0.025,2.518,25.18,0.053,0.053,1.35,0.135,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.19,0.19,0.85,0.086,86.18,Squared,Factory Option,6.67,6.67,Reference,Reference,8.67,8.67,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.046,0.046,1.17,0.117,Reference,Reference,Reference,Reference,,1E-05
CB0055C 03 E,CB0055C 03 E,CB0055C03E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.04,0.04,1.02,0.102,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.013,0.013,0.33,0.033,1.033,1.033,0.181,1.81,0.018,0.18,18.45,184.5,0.103,0.103,0.018,0.18,0.0018,0.018,1.839,18.39,0.066,0.066,1.68,0.168,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.19,0.19,0.85,0.086,86.18,Squared,Factory Option,9.08,9.08,Reference,Reference,11.08,11.08,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.046,0.046,1.17,0.117,Reference,Reference,Reference,Reference,,1.3E-05
CB0055C 04 E,CB0055C 04 E,CB0055C04E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.04,0.04,1.02,0.102,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.016,0.016,0.406,0.0406,0.813,0.813,0.142,1.42,0.015,0.15,14.52,145.2,0.081,0.081,0.014,0.14,0.0014,0.014,1.446,14.46,0.08,0.08,2.03,0.203,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.19,0.19,0.85,0.086,86.18,Squared,Factory Option,11.53,11.53,Reference,Reference,13.53,13.53,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.046,0.046,1.17,0.117,Reference,Reference,Reference,Reference,,1.6E-05
CB0055C 05 E,CB0055C 05 E,CB0055C05E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.04,0.04,1.02,0.102,MIN,MIN,MIN,MIN,0.375,0.375,9.525,0.9525,0.019,0.019,0.483,0.0483,0.673,0.673,0.118,1.18,0.012,0.12,12.02,120.2,0.067,0.067,0.012,0.12,0.0012,0.012,1.196,11.96,0.093,0.093,2.36,0.236,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.19,0.19,0.85,0.086,86.18,Squared,Factory Option,13.94,13.94,Reference,Reference,15.94,15.94,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.046,0.046,1.17,0.117,Reference,Reference,Reference,Reference,,1.9E-05
CB0055C 06 E,CB0055C 06 E,CB0055C06E,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.057,0.057,1.45,0.145,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.063,0.063,1.6,0.16,0.04,0.04,1.02,0.102,MIN,MIN,MIN,MIN,0.438,0.438,11.125,1.1125,0.022,0.022,0.559,0.0559,0.572,0.572,0.1,1,0.01,0.1,10.21,102.1,0.057,0.057,0.01,0.1,0.001,0.01,1.018,10.18,0.107,0.107,2.72,0.272,0.0055,0.006,0.14,0.014,Elgiloy,Elgiloy,0.19,0.19,0.85,0.086,86.18,Squared,Factory Option,16.4,16.4,Reference,Reference,18.4,18.4,None,1,Bantam™ Mini Series (inch),AMS 5833 (CHEM ONLY),0.046,0.046,1.17,0.117,Reference,Reference,Reference,Reference,,2.1E-05
