title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 040D 03 S316,LC 040D 03 S316,LC040D03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,47.5,47.5,8.319,83.19,0.8483,8.483,848.26,8482.6,4.75,4.75,0.8319,8.319,0.08483,0.8483,84.826,848.26,0.242,0.242,6.15,0.615,0.04,0.04,1.02,0.102,Stainless Steel Type 316,SS316,12.0785,12.079,53.73,5.479,5478.81,Squared and Ground,Factory Option,3.8329,3.8329,Reference,Reference,5.83,5.83,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0018226
LC 040D 04 M,LC 040D 04 M,LC040D04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,49,49,8.582,85.82,0.875,8.75,875.04,8750.4,4.9,4.9,0.8582,8.582,0.0875,0.875,87.504,875.04,0.262,0.262,6.66,0.666,0.04,0.04,1.02,0.102,Music Wire,MW,14.5,14.5,64.5,6.577,6577.2,Squared and Ground,Factory Option,4.4587,4.4587,Reference,Reference,6.46,6.46,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0019804
LC 040D 04 S,LC 040D 04 S,LC040D04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,40.8,40.8,7.145,71.45,0.7286,7.286,728.61,7286.1,4.08,4.08,0.7145,7.145,0.07286,0.7286,72.861,728.61,0.262,0.262,6.66,0.666,0.04,0.04,1.02,0.102,Stainless Steel,SS,12.0785,12.079,53.73,5.479,5478.81,Squared and Ground,Factory Option,4.4624,4.4624,Reference,Reference,6.46,6.46,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0020193
LC 040D 04 S316,LC 040D 04 S316,LC040D04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,40.8,40.8,7.145,71.45,0.7286,7.286,728.61,7286.1,4.08,4.08,0.7145,7.145,0.07286,0.7286,72.861,728.61,0.262,0.262,6.66,0.666,0.04,0.04,1.02,0.102,Stainless Steel Type 316,SS316,12.0785,12.079,53.73,5.479,5478.81,Squared and Ground,Factory Option,4.4624,4.4624,Reference,Reference,6.46,6.46,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0020193
LC 040D 05 M,LC 040D 05 M,LC040D05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,44,44,7.706,77.06,0.7858,7.858,785.75,7857.5,4.4,4.4,0.7706,7.706,0.07858,0.7858,78.575,785.75,0.29,0.29,7.37,0.737,0.04,0.04,1.02,0.102,Music Wire,MW,14.5,14.5,64.5,6.577,6577.2,Squared and Ground,Factory Option,4.9654,4.9654,Reference,Reference,6.97,6.97,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0021358
LC 040D 05 S,LC 040D 05 S,LC040D05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,36.7,36.7,6.427,64.27,0.6554,6.554,655.39,6553.9,3.67,3.67,0.6427,6.427,0.06554,0.6554,65.539,655.39,0.29,0.29,7.37,0.737,0.04,0.04,1.02,0.102,Stainless Steel,SS,12.0785,12.079,53.73,5.479,5478.81,Squared and Ground,Factory Option,4.9609,4.9609,Reference,Reference,6.96,6.96,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0021751
LC 040D 05 S316,LC 040D 05 S316,LC040D05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,36.7,36.7,6.427,64.27,0.6554,6.554,655.39,6553.9,3.67,3.67,0.6427,6.427,0.06554,0.6554,65.539,655.39,0.29,0.29,7.37,0.737,0.04,0.04,1.02,0.102,Stainless Steel Type 316,SS316,12.0785,12.079,53.73,5.479,5478.81,Squared and Ground,Factory Option,4.9609,4.9609,Reference,Reference,6.96,6.96,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0021751
LC 040D 06 M,LC 040D 06 M,LC040D06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,39,39,6.83,68.3,0.6965,6.965,696.46,6964.6,3.9,3.9,0.683,6.83,0.06965,0.6965,69.646,696.46,0.314,0.314,7.98,0.798,0.04,0.04,1.02,0.102,Music Wire,MW,14.5,14.5,64.5,6.577,6577.2,Squared and Ground,Factory Option,5.602,5.602,Reference,Reference,7.6,7.6,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.002331
LC 040D 06 S,LC 040D 06 S,LC040D06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,32.5,32.5,5.692,56.92,0.5804,5.804,580.39,5803.9,3.25,3.25,0.5692,5.692,0.05804,0.5804,58.039,580.39,0.314,0.314,7.98,0.798,0.04,0.04,1.02,0.102,Stainless Steel,SS,12.0785,12.079,53.73,5.479,5478.81,Squared and Ground,Factory Option,5.602,5.602,Reference,Reference,7.6,7.6,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0023754
LC 040D 06 S316,LC 040D 06 S316,LC040D06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.209,0.209,5.31,0.531,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,32.5,32.5,5.692,56.92,0.5804,5.804,580.39,5803.9,3.25,3.25,0.5692,5.692,0.05804,0.5804,58.039,580.39,0.314,0.314,7.98,0.798,0.04,0.04,1.02,0.102,Stainless Steel Type 316,SS316,12.0785,12.079,53.73,5.479,5478.81,Squared and Ground,Factory Option,5.602,5.602,Reference,Reference,7.6,7.6,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.22,0.22,5.59,0.559,Reference,Reference,Reference,Reference,,0.0023754
