title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
MS24585-1060,MS24585-1060,MS245851060,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.44,0.44,11.18,1.118,Reference,Reference,Reference,Reference,31.2,31.2,5.464,54.64,0.5572,5.572,557.17,5571.7,3.12,3.12,0.5464,5.464,0.05572,0.5572,55.717,557.17,0.208,0.208,5.28,0.528,0.026,0.026,0.66,,Music Wire,MW,7.257,7.257,32.28,3.292,3291.78,Squared and Ground,Factory Option,6,6,Reference,Reference,8,8,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.000624
MS24585-1061,MS24585-1061,MS245851061,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,26.8,26.8,4.694,46.94,0.4786,4.786,478.59,4785.9,2.68,2.68,0.4694,4.694,0.04786,0.4786,47.859,478.59,0.234,0.234,5.94,0.594,0.026,0.026,0.66,,Music Wire,MW,7.1202,7.12,31.67,3.23,3229.72,Squared and Ground,Factory Option,,,,,9.003,9.003,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.000716
MS24585-1062,MS24585-1062,MS245851062,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.56,0.56,14.22,1.422,Reference,Reference,Reference,Reference,23.5,23.5,4.116,41.16,0.4197,4.197,419.66,4196.6,2.35,2.35,0.4116,4.116,0.04197,0.4197,41.966,419.66,0.26,0.26,6.6,0.66,0.026,0.026,0.66,,Music Wire,MW,7.038,7.038,31.31,3.192,3192.44,Squared and Ground,Factory Option,8,8,Reference,Reference,10,10,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.000779
MS24585-1063,MS24585-1063,MS245851063,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.62,0.62,15.75,1.575,Reference,Reference,Reference,Reference,20.9,20.9,3.66,36.6,0.3732,3.732,373.23,3732.3,2.09,2.09,0.366,3.66,0.03732,0.3732,37.323,373.23,0.286,0.286,7.26,0.726,0.026,0.026,0.66,,Music Wire,MW,6.987,6.987,31.08,3.169,3169.3,Squared and Ground,Factory Option,9,9,Reference,Reference,10.98,10.98,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.000841
MS24585-1064,MS24585-1064,MS245851064,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.69,0.69,17.53,1.753,Reference,Reference,Reference,Reference,18.8,18.8,3.293,32.93,0.3357,3.357,335.73,3357.3,1.88,1.88,0.3293,3.293,0.03357,0.3357,33.573,335.73,0.312,0.312,7.93,0.793,0.026,0.026,0.66,,Music Wire,MW,7.1082,7.108,31.62,3.224,3224.28,Squared and Ground,Factory Option,10,10,Reference,Reference,12,12,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.000935
MS24585-1065,MS24585-1065,MS245851065,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.75,0.75,19.05,1.905,Reference,Reference,Reference,Reference,17,17,2.977,29.77,0.3036,3.036,303.59,3035.9,1.7,1.7,0.2977,2.977,0.03036,0.3036,30.359,303.59,0.338,0.338,8.59,0.859,0.026,0.026,0.66,,Music Wire,MW,7.03,7.03,31.27,3.189,3188.81,Squared and Ground,Factory Option,11,11,Reference,Reference,13,13,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.001013
MS24585-1066,MS24585-1066,MS245851066,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,15.6,15.6,2.732,27.32,0.2786,2.786,278.58,2785.8,1.56,1.56,0.2732,2.732,0.02786,0.2786,27.858,278.58,0.364,0.364,9.25,0.925,0.026,0.026,0.66,,Music Wire,MW,6.976,6.976,31.03,3.164,3164.31,Squared and Ground,Factory Option,12,12,Reference,Reference,14,14,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.001091
MS24585-1067,MS24585-1067,MS245851067,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.88,0.88,22.35,2.235,Reference,Reference,Reference,Reference,14.4,14.4,2.522,25.22,0.2572,2.572,257.16,2571.6,1.44,1.44,0.2522,2.522,0.02572,0.2572,25.716,257.16,0.39,0.39,9.91,0.991,0.026,0.026,0.66,,Music Wire,MW,7.074,7.074,31.47,3.209,3208.77,Squared and Ground,Factory Option,13,13,Reference,Reference,15,15,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.128,0.128,3.25,0.325,Reference,Reference,Reference,Reference,,0.001169
MS24585-1068,MS24585-1068,MS245851068,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.31,0.31,7.87,0.787,Reference,Reference,Reference,Reference,122.7,122.7,21.489,214.89,2.1912,21.912,2191.18,21911.8,12.27,12.27,2.1489,21.489,0.21912,2.1912,219.118,2191.18,0.192,0.192,4.88,0.488,0.032,0.032,0.81,,Music Wire,MW,14.313,14.313,63.67,6.492,6492.38,Squared and Ground,Factory Option,4,4,Reference,Reference,6,6,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.000681
MS24585-1069,MS24585-1069,MS245851069,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.38,0.38,9.65,0.965,Reference,Reference,Reference,Reference,97,97,16.988,169.88,1.7322,17.322,1732.23,17322.3,9.7,9.7,1.6988,16.988,0.17322,1.7322,173.223,1732.23,0.224,0.224,5.69,0.569,0.032,0.032,0.81,,Music Wire,MW,15.137,15.137,67.33,6.866,6866.14,Squared and Ground,Factory Option,5,5,Reference,Reference,7,7,"CAD Plate and Bake per QQ-P-416, Type II, Class 2",1,MIL SPEC Compression (MS24585),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.000832
