stock_code,price_code,price,min,currency,display_price_range
LEC018C 24 S,A,15.54,19,$,0-19
LEC018C 24 S,B,9.68,49,$,20-49
LEC018C 24 S,C,6.24,99,$,50-99
LEC018C 24 S,D,4.46,199,$,100-199
LEC018C 36 M,A,15.54,19,$,0-19
LEC018C 36 M,B,9.68,49,$,20-49
LEC018C 36 M,C,6.24,99,$,50-99
LEC018C 36 M,D,4.46,199,$,100-199
LEC018C 36 S,A,17.33,19,$,0-19
LEC018C 36 S,B,11.03,49,$,20-49
LEC018C 36 S,C,7.42,99,$,50-99
LEC018C 36 S,D,5.42,199,$,100-199
LEC020A 12 M,A,14.29,19,$,0-19
LEC020A 12 M,B,8.8,49,$,20-49
LEC020A 12 M,C,5.48,99,$,50-99
LEC020A 12 M,D,3.85,199,$,100-199
LEC020A 12 S,A,14.29,19,$,0-19
LEC020A 12 S,B,8.8,49,$,20-49
LEC020A 12 S,C,5.48,99,$,50-99
LEC020A 12 S,D,3.85,199,$,100-199
LEC020A 24 M,A,14.7,19,$,0-19
LEC020A 24 M,B,9.09,49,$,20-49
LEC020A 24 M,C,5.75,99,$,50-99
LEC020A 24 M,D,4.03,199,$,100-199
LEC020A 24 S,A,14.7,19,$,0-19
LEC020A 24 S,B,9.09,49,$,20-49
LEC020A 24 S,C,5.75,99,$,50-99
LEC020A 24 S,D,4.03,199,$,100-199
LEC020A 36 M,A,15.1,19,$,0-19
LEC020A 36 M,B,9.37,49,$,20-49
LEC020A 36 M,C,5.97,99,$,50-99
LEC020A 36 M,D,4.23,199,$,100-199
LEC020A 36 S,A,15.96,19,$,0-19
LEC020A 36 S,B,10,49,$,20-49
LEC020A 36 S,C,6.49,99,$,50-99
LEC020A 36 S,D,4.66,199,$,100-199
LEC022A 12 M,A,14.29,19,$,0-19
LEC022A 12 M,B,8.8,49,$,20-49
LEC022A 12 M,C,5.48,99,$,50-99
LEC022A 12 M,D,3.85,199,$,100-199
LEC022A 12 S,A,14.29,19,$,0-19
LEC022A 12 S,B,8.8,49,$,20-49
LEC022A 12 S,C,5.48,99,$,50-99
LEC022A 12 S,D,3.85,199,$,100-199
LEC022A 24 M,A,14.7,19,$,0-19
LEC022A 24 M,B,9.09,49,$,20-49
LEC022A 24 M,C,5.75,99,$,50-99
LEC022A 24 M,D,4.03,199,$,100-199
LEC022A 24 S,A,14.7,19,$,0-19
LEC022A 24 S,B,9.09,49,$,20-49
LEC022A 24 S,C,5.75,99,$,50-99
LEC022A 24 S,D,4.03,199,$,100-199
LEC022A 36 M,A,15.1,19,$,0-19
LEC022A 36 M,B,9.37,49,$,20-49
LEC022A 36 M,C,5.97,99,$,50-99
LEC022A 36 M,D,4.23,199,$,100-199
LEC022A 36 S,A,15.96,19,$,0-19
LEC022A 36 S,B,10,49,$,20-49
LEC022A 36 S,C,6.49,99,$,50-99
LEC022A 36 S,D,4.66,199,$,100-199
LEC022C 12 M,A,14.7,19,$,0-19
LEC022C 12 M,B,9.09,49,$,20-49
LEC022C 12 M,C,5.75,99,$,50-99
LEC022C 12 M,D,4.03,199,$,100-199
LEC022C 12 S,A,14.7,19,$,0-19
LEC022C 12 S,B,9.09,49,$,20-49
LEC022C 12 S,C,5.75,99,$,50-99
LEC022C 12 S,D,4.03,199,$,100-199
LEC022C 24 M,A,15.1,19,$,0-19
LEC022C 24 M,B,9.37,49,$,20-49
LEC022C 24 M,C,5.97,99,$,50-99
LEC022C 24 M,D,4.23,199,$,100-199
LEC022C 24 S,A,15.54,19,$,0-19
LEC022C 24 S,B,9.68,49,$,20-49
LEC022C 24 S,C,6.24,99,$,50-99
LEC022C 24 S,D,4.46,199,$,100-199
LEC022C 36 M,A,15.54,19,$,0-19
LEC022C 36 M,B,9.68,49,$,20-49
LEC022C 36 M,C,6.24,99,$,50-99
LEC022C 36 M,D,4.46,199,$,100-199
LEC022C 36 S,A,17.33,19,$,0-19
LEC022C 36 S,B,11.03,49,$,20-49
LEC022C 36 S,C,7.42,99,$,50-99
LEC022C 36 S,D,5.42,199,$,100-199
LEC026C 12 M,A,14.7,19,$,0-19
LEC026C 12 M,B,9.09,49,$,20-49
LEC026C 12 M,C,5.75,99,$,50-99
LEC026C 12 M,D,4.03,199,$,100-199
LEC026C 12 S,A,14.7,19,$,0-19
LEC026C 12 S,B,9.09,49,$,20-49
LEC026C 12 S,C,5.75,99,$,50-99
LEC026C 12 S,D,4.03,199,$,100-199
LEC026C 24 M,A,15.1,19,$,0-19
LEC026C 24 M,B,9.37,49,$,20-49
LEC026C 24 M,C,5.97,99,$,50-99
LEC026C 24 M,D,4.23,199,$,100-199
LEC026C 24 S,A,15.54,19,$,0-19
LEC026C 24 S,B,9.68,49,$,20-49
LEC026C 24 S,C,6.24,99,$,50-99
LEC026C 24 S,D,4.46,199,$,100-199
LEC026C 36 M,A,15.54,19,$,0-19
LEC026C 36 M,B,9.68,49,$,20-49
LEC026C 36 M,C,6.24,99,$,50-99
LEC026C 36 M,D,4.46,199,$,100-199
LEC026C 36 S,A,17.33,19,$,0-19
LEC026C 36 S,B,11.03,49,$,20-49
LEC026C 36 S,C,7.42,99,$,50-99
LEC026C 36 S,D,5.42,199,$,100-199
LEC026D 12 M,A,15.1,19,$,0-19
LEC026D 12 M,B,9.37,49,$,20-49
LEC026D 12 M,C,5.97,99,$,50-99
LEC026D 12 M,D,4.23,199,$,100-199
LEC026D 12 S,A,15.54,19,$,0-19
LEC026D 12 S,B,9.68,49,$,20-49
LEC026D 12 S,C,6.24,99,$,50-99
LEC026D 12 S,D,4.46,199,$,100-199
LEC026D 24 M,A,15.54,19,$,0-19
LEC026D 24 M,B,9.68,49,$,20-49
LEC026D 24 M,C,6.24,99,$,50-99
LEC026D 24 M,D,4.46,199,$,100-199
LEC026D 24 S,A,16.87,19,$,0-19
LEC026D 24 S,B,10.67,49,$,20-49
LEC026D 24 S,C,7.09,99,$,50-99
LEC026D 24 S,D,5.16,199,$,100-199
LEC026D 36 M,A,16.41,19,$,0-19
LEC026D 36 M,B,10.33,49,$,20-49
LEC026D 36 M,C,6.79,99,$,50-99
LEC026D 36 M,D,4.9,199,$,100-199
LEC026D 36 S,A,18.34,19,$,0-19
LEC026D 36 S,B,11.79,49,$,20-49
LEC026D 36 S,C,8.12,99,$,50-99
LEC026D 36 S,D,6.01,199,$,100-199
LEC029C 12 M,A,14.7,19,$,0-19
LEC029C 12 M,B,9.09,49,$,20-49
LEC029C 12 M,C,5.75,99,$,50-99
LEC029C 12 M,D,4.03,199,$,100-199
LEC029C 12 S,A,14.7,19,$,0-19
LEC029C 12 S,B,9.09,49,$,20-49
LEC029C 12 S,C,5.75,99,$,50-99
LEC029C 12 S,D,4.03,199,$,100-199
LEC029C 24 M,A,15.1,19,$,0-19
LEC029C 24 M,B,9.37,49,$,20-49
LEC029C 24 M,C,5.97,99,$,50-99
LEC029C 24 M,D,4.23,199,$,100-199
LEC029C 24 S,A,15.54,19,$,0-19
LEC029C 24 S,B,9.68,49,$,20-49
LEC029C 24 S,C,6.24,99,$,50-99
LEC029C 24 S,D,4.46,199,$,100-199
LEC029C 36 M,A,15.54,19,$,0-19
LEC029C 36 M,B,9.68,49,$,20-49
LEC029C 36 M,C,6.24,99,$,50-99
LEC029C 36 M,D,4.46,199,$,100-199
LEC029C 36 S,A,17.33,19,$,0-19
LEC029C 36 S,B,11.03,49,$,20-49
LEC029C 36 S,C,7.42,99,$,50-99
LEC029C 36 S,D,5.42,199,$,100-199
LEC031C 12 M,A,14.7,19,$,0-19
LEC031C 12 M,B,9.09,49,$,20-49
LEC031C 12 M,C,5.75,99,$,50-99
LEC031C 12 M,D,4.03,199,$,100-199
LEC031C 12 S,A,14.7,19,$,0-19
LEC031C 12 S,B,9.09,49,$,20-49
LEC031C 12 S,C,5.75,99,$,50-99
LEC031C 12 S,D,4.03,199,$,100-199
LEC031C 24 M,A,15.1,19,$,0-19
LEC031C 24 M,B,9.37,49,$,20-49
LEC031C 24 M,C,5.97,99,$,50-99
LEC031C 24 M,D,4.23,199,$,100-199
LEC031C 24 S,A,15.54,19,$,0-19
LEC031C 24 S,B,9.68,49,$,20-49
LEC031C 24 S,C,6.24,99,$,50-99
LEC031C 24 S,D,4.46,199,$,100-199
LEC031C 36 M,A,15.54,19,$,0-19
LEC031C 36 M,B,9.68,49,$,20-49
LEC031C 36 M,C,6.24,99,$,50-99
LEC031C 36 M,D,4.46,199,$,100-199
LEC031C 36 S,A,17.33,19,$,0-19
LEC031C 36 S,B,11.03,49,$,20-49
LEC031C 36 S,C,7.42,99,$,50-99
LEC031C 36 S,D,5.42,199,$,100-199
LEC031D 12 M,A,15.1,19,$,0-19
LEC031D 12 M,B,9.37,49,$,20-49
LEC031D 12 M,C,5.97,99,$,50-99
LEC031D 12 M,D,4.23,199,$,100-199
LEC031D 12 S,A,15.54,19,$,0-19
LEC031D 12 S,B,9.68,49,$,20-49
LEC031D 12 S,C,6.24,99,$,50-99
LEC031D 12 S,D,4.46,199,$,100-199
LEC031D 24 M,A,15.54,19,$,0-19
LEC031D 24 M,B,9.68,49,$,20-49
LEC031D 24 M,C,6.24,99,$,50-99
LEC031D 24 M,D,4.46,199,$,100-199
LEC031D 24 S,A,16.87,19,$,0-19
LEC031D 24 S,B,10.67,49,$,20-49
LEC031D 24 S,C,7.09,99,$,50-99
LEC031D 24 S,D,5.16,199,$,100-199
LEC031D 36 M,A,16.41,19,$,0-19
LEC031D 36 M,B,10.33,49,$,20-49
LEC031D 36 M,C,6.79,99,$,50-99
LEC031D 36 M,D,4.9,199,$,100-199
LEC031D 36 S,A,18.34,19,$,0-19
LEC031D 36 S,B,11.79,49,$,20-49
LEC031D 36 S,C,8.12,99,$,50-99
LEC031D 36 S,D,6.01,199,$,100-199
LEC034C 12 M,A,14.7,19,$,0-19
LEC034C 12 M,B,9.09,49,$,20-49
LEC034C 12 M,C,5.75,99,$,50-99
LEC034C 12 M,D,4.03,199,$,100-199
LEC034C 12 S,A,14.7,19,$,0-19
LEC034C 12 S,B,9.09,49,$,20-49
LEC034C 12 S,C,5.75,99,$,50-99
LEC034C 12 S,D,4.03,199,$,100-199
LEC034C 24 M,A,15.1,19,$,0-19
LEC034C 24 M,B,9.37,49,$,20-49
LEC034C 24 M,C,5.97,99,$,50-99
LEC034C 24 M,D,4.23,199,$,100-199
LEC034C 24 S,A,15.54,19,$,0-19
LEC034C 24 S,B,9.68,49,$,20-49
LEC034C 24 S,C,6.24,99,$,50-99
LEC034C 24 S,D,4.46,199,$,100-199
LEC034C 36 M,A,15.54,19,$,0-19
LEC034C 36 M,B,9.68,49,$,20-49
LEC034C 36 M,C,6.24,99,$,50-99
LEC034C 36 M,D,4.46,199,$,100-199
LEC034C 36 S,A,17.33,19,$,0-19
LEC034C 36 S,B,11.03,49,$,20-49
LEC034C 36 S,C,7.42,99,$,50-99
LEC034C 36 S,D,5.42,199,$,100-199
LEC034D 12 M,A,15.1,19,$,0-19
LEC034D 12 M,B,9.37,49,$,20-49
LEC034D 12 M,C,5.97,99,$,50-99
LEC034D 12 M,D,4.23,199,$,100-199
LEC034D 12 S,A,15.54,19,$,0-19
LEC034D 12 S,B,9.68,49,$,20-49
LEC034D 12 S,C,6.24,99,$,50-99
LEC034D 12 S,D,4.46,199,$,100-199
LEC034D 24 M,A,15.54,19,$,0-19
LEC034D 24 M,B,9.68,49,$,20-49
LEC034D 24 M,C,6.24,99,$,50-99
LEC034D 24 M,D,4.46,199,$,100-199
