title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 135JJ 07M,LC 135JJ 07M,LC135JJ07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,228.7071,228.707,40.054,400.54,4.0843,40.843,4084.25,40842.5,22.871,22.871,4.0055,40.055,0.40843,4.0843,408.43,4084.3,1.526,1.526,38.76,3.876,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,8.975,8.975,Reference,Reference,10.975,10.975,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0906726
LC 135JJ 07S,LC 135JJ 07S,LC135JJ07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,190.5172,190.517,33.366,333.66,3.4023,34.023,3402.26,34022.6,19.052,19.052,3.3366,33.366,0.34023,3.4023,340.231,3402.31,1.526,1.526,38.76,3.876,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,9.3688,9.3688,Reference,Reference,11.3688,11.3688,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.0957148
LC 135JJ 08M,LC 135JJ 08M,LC135JJ08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,186.8194,186.819,32.718,327.18,3.3362,33.362,3336.22,33362.2,18.682,18.682,3.2718,32.718,0.33362,3.3362,333.623,3336.23,1.8059,1.806,45.87,4.587,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,10.9874,10.9874,Reference,Reference,12.9874,12.9874,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.107298
LC 135JJ 08S,LC 135JJ 08S,LC135JJ08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,155.6239,155.624,27.255,272.55,2.7791,27.791,2779.13,27791.3,15.562,15.562,2.7254,27.254,0.27791,2.7791,277.906,2779.06,1.8059,1.806,45.87,4.587,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,11.4694,11.4694,Reference,Reference,13.4694,13.4694,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.1134002
LC 135JJ 09M,LC 135JJ 09M,LC135JJ09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,157.9,157.9,27.654,276.54,2.8198,28.198,2819.78,28197.8,15.79,15.79,2.7654,27.654,0.28198,2.8198,281.978,2819.78,2.0857,2.086,52.98,5.298,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,12.9997,12.9997,Reference,Reference,14.9997,14.9997,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.1239234
LC 135JJ 09S,LC 135JJ 09S,LC135JJ09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,131.5335,131.534,23.036,230.36,2.3489,23.489,2348.93,23489.3,13.153,13.153,2.3035,23.035,0.23489,2.3489,234.886,2348.86,2.0857,2.086,52.98,5.298,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,13.5701,13.5701,Reference,Reference,15.5701,15.5701,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.1310856
LC 135JJ 10M,LC 135JJ 10M,LC135JJ10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,3.75,3.75,95.25,9.525,0.125,0.125,3.18,0.318,146.5566,146.557,25.667,256.67,2.6172,26.172,2617.21,26172.1,14.656,14.656,2.5667,25.667,0.26173,2.6173,261.727,2617.27,2.2256,2.226,56.53,5.653,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,14.0059,14.0059,Reference,Reference,16.0059,16.0059,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.1322361
LC 135JJ 10S,LC 135JJ 10S,LC135JJ10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,3.75,3.75,95.25,9.525,0.125,0.125,3.18,0.318,122.0843,122.084,21.381,213.81,2.1802,21.802,2180.18,21801.8,12.208,12.208,2.138,21.38,0.21801,2.1801,218.01,2180.1,2.2256,2.226,56.53,5.653,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,14.6204,14.6204,Reference,Reference,16.6204,16.6204,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.1399283
LC 135JJ 11M,LC 135JJ 11M,LC135JJ11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,136.7337,136.734,23.947,239.47,2.4418,24.418,2441.79,24417.9,13.673,13.673,2.3946,23.946,0.24417,2.4417,244.172,2441.72,2.3655,2.366,60.08,6.008,0.135,0.135,3.43,,Music Wire,MW,217.7659,217.766,968.67,98.779,98778.61,Squared and Ground,Factory Option,15.0121,15.0121,Reference,Reference,17.0121,17.0121,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.1405488
LC 135JJ 11S,LC 135JJ 11S,LC135JJ11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.781,0.781,19.84,1.984,0.46,0.46,11.68,1.168,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,113.9017,113.902,19.948,199.48,2.0341,20.341,2034.06,20340.6,11.39,11.39,1.9948,19.948,0.2034,2.034,203.403,2034.03,2.3655,2.366,60.08,6.008,0.135,0.135,3.43,,Stainless Steel,SS,181.4029,181.403,806.92,82.284,82284.36,Squared and Ground,Factory Option,15.6707,15.6707,Reference,Reference,17.6707,17.6707,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.48,0.48,12.19,1.219,Reference,Reference,Reference,Reference,,0.1487709
