title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 092L 07 S316,LC 092L 07 S316,LC092L07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.759,0.759,19.28,1.928,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,14.75,14.75,2.583,25.83,0.2634,2.634,263.41,2634.1,1.475,1.475,0.2583,2.583,0.02634,0.2634,26.341,263.41,1.04,1.04,26.42,2.642,0.092,0.092,2.34,,Stainless Steel Type 316,SS316,28.756,28.756,127.91,13.044,13043.72,Squared and Ground,Factory Option,8.97,8.97,Reference,Reference,10.97,10.97,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.786,0.786,19.96,1.996,Reference,Reference,Reference,Reference,,0.061
LC 092L 08 M,LC 092L 08 M,LC092L08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.759,0.759,19.28,1.928,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,15,15,2.627,26.27,0.2679,2.679,267.87,2678.7,1.5,1.5,0.2627,2.627,0.02679,0.2679,26.787,267.87,1.193,1.193,30.3,3.03,0.092,0.092,2.34,,Music Wire,MW,34.521,34.521,153.56,15.659,15658.73,Squared and Ground,Factory Option,10.58,10.58,Reference,Reference,12.58,12.58,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.786,0.786,19.96,1.996,Reference,Reference,Reference,Reference,,0.069
LC 092L 08 S,LC 092L 08 S,LC092L08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.759,0.759,19.28,1.928,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,12.5,12.5,2.189,21.89,0.2232,2.232,223.23,2232.3,1.25,1.25,0.2189,2.189,0.02232,0.2232,22.323,223.23,1.193,1.193,30.3,3.03,0.092,0.092,2.34,,Stainless Steel,SS,28.756,28.756,127.91,13.044,13043.72,Squared and Ground,Factory Option,10.58,10.58,Reference,Reference,12.58,12.58,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.786,0.786,19.96,1.996,Reference,Reference,Reference,Reference,,0.07
LC 092L 08 S316,LC 092L 08 S316,LC092L08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.759,0.759,19.28,1.928,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,12.5,12.5,2.189,21.89,0.2232,2.232,223.23,2232.3,1.25,1.25,0.2189,2.189,0.02232,0.2232,22.323,223.23,1.193,1.193,30.3,3.03,0.092,0.092,2.34,,Stainless Steel Type 316,SS316,28.756,28.756,127.91,13.044,13043.72,Squared and Ground,Factory Option,10.58,10.58,Reference,Reference,12.58,12.58,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.786,0.786,19.96,1.996,Reference,Reference,Reference,Reference,,0.07
LC 092L 09 M,LC 092L 09 M,LC092L09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.759,0.759,19.28,1.928,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,13,13,2.277,22.77,0.2322,2.322,232.15,2321.5,1.3,1.3,0.2277,2.277,0.02322,0.2322,23.215,232.15,1.347,1.347,34.21,3.421,0.092,0.092,2.34,,Music Wire,MW,34.521,34.521,153.56,15.659,15658.73,Squared and Ground,Factory Option,12.21,12.21,Reference,Reference,14.21,14.21,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.786,0.786,19.96,1.996,Reference,Reference,Reference,Reference,,0.078
LC 092L 09 S,LC 092L 09 S,LC092L09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.759,0.759,19.28,1.928,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,10.8333,10.833,1.897,18.97,0.1935,1.935,193.46,1934.6,1.083,1.083,0.1897,1.897,0.01934,0.1934,19.34,193.4,1.347,1.347,34.21,3.421,0.092,0.092,2.34,,Stainless Steel,SS,28.756,28.756,127.91,13.044,13043.72,Squared and Ground,Factory Option,12.21,12.21,Reference,Reference,14.21,14.21,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.786,0.786,19.96,1.996,Reference,Reference,Reference,Reference,,0.079
LC 092L 09 S316,LC 092L 09 S316,LC092L09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.759,0.759,19.28,1.928,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,10.833,10.833,1.897,18.97,0.1935,1.935,193.46,1934.6,1.0833,1.083,0.1897,1.897,0.01935,0.1935,19.346,193.46,1.347,1.347,34.21,3.421,0.092,0.092,2.34,,Stainless Steel Type 316,SS316,28.756,28.756,127.91,13.044,13043.72,Squared and Ground,Factory Option,12.21,12.21,Reference,Reference,14.21,14.21,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.786,0.786,19.96,1.996,Reference,Reference,Reference,Reference,,0.079
LC 093M 01 M,LC 093M 01 M,LC093M01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.88,0.88,22.35,2.235,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,64.6,64.6,11.314,113.14,1.1536,11.536,1153.63,11536.3,6.46,6.46,1.1314,11.314,0.11536,1.1536,115.363,1153.63,0.343,0.343,8.71,0.871,0.093,0.093,2.36,,Music Wire,MW,35,35,155.69,15.876,15876,Squared and Ground,Factory Option,1.7265,1.7265,Reference,Reference,3.73,3.73,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.909,0.909,23.09,2.309,Reference,Reference,Reference,Reference,,0.0238051
LC 093M 01 S,LC 093M 01 S,LC093M01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.88,0.88,22.35,2.235,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,53.8,53.8,9.422,94.22,0.9608,9.608,960.76,9607.6,5.38,5.38,0.9422,9.422,0.09608,0.9608,96.076,960.76,0.343,0.343,8.71,0.871,0.093,0.093,2.36,,Stainless Steel,SS,29.155,29.155,129.69,13.225,13224.71,Squared and Ground,Factory Option,1.7276,1.7276,Reference,Reference,3.73,3.73,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.909,0.909,23.09,2.309,Reference,Reference,Reference,Reference,,0.0242655
LC 093M 01 S316,LC 093M 01 S316,LC093M01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.88,0.88,22.35,2.235,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,53.8,53.8,9.422,94.22,0.9608,9.608,960.76,9607.6,5.38,5.38,0.9422,9.422,0.09608,0.9608,96.076,960.76,0.343,0.343,8.71,0.871,0.093,0.093,2.36,,Stainless Steel Type 316,SS316,29.155,29.155,129.69,13.225,13224.71,Squared and Ground,Factory Option,1.7276,1.7276,Reference,Reference,3.73,3.73,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.909,0.909,23.09,2.309,Reference,Reference,Reference,Reference,,0.0242655
LC 093M 02 M,LC 093M 02 M,LC093M02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.88,0.88,22.35,2.235,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,54.6,54.6,9.562,95.62,0.975,9.75,975.05,9750.5,5.46,5.46,0.9562,9.562,0.0975,0.975,97.505,975.05,0.382,0.382,9.7,0.97,0.093,0.093,2.36,,Music Wire,MW,35,35,155.69,15.876,15876,Squared and Ground,Factory Option,2.0428,2.0428,Reference,Reference,4.04,4.04,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.909,0.909,23.09,2.309,Reference,Reference,Reference,Reference,,0.0258251
LC 093M 02 S,LC 093M 02 S,LC093M02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.88,0.88,22.35,2.235,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,45.5,45.5,7.969,79.69,0.8125,8.125,812.54,8125.4,4.55,4.55,0.7969,7.969,0.08125,0.8125,81.254,812.54,0.382,0.382,9.7,0.97,0.093,0.093,2.36,,Stainless Steel,SS,29.155,29.155,129.69,13.225,13224.71,Squared and Ground,Factory Option,2.0428,2.0428,Reference,Reference,4.04,4.04,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.909,0.909,23.09,2.309,Reference,Reference,Reference,Reference,,0.026317
