title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 018AA 02S316,LC 018AA 02S316,LC018AA02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,18.3219,18.322,3.209,32.09,0.3272,3.272,327.19,3271.9,1.832,1.832,0.3208,3.208,0.03272,0.3272,32.716,327.16,0.1454,0.145,3.69,0.369,0.018,0.018,0.46,0.046,Stainless Steel Type 316,SS316,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,5.8438,5.8438,Reference,Reference,7.8438,7.8438,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0002042
LC 018AA 03M,LC 018AA 03M,LC018AA03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,18,18,3.152,31.52,0.3214,3.214,321.44,3214.4,1.8,1.8,0.3152,3.152,0.03214,0.3214,32.144,321.44,0.1696,0.17,4.31,0.431,0.018,0.018,0.46,0.046,Music Wire,MW,3.6788,3.679,16.36,1.669,1668.7,Squared and Ground,Factory Option,7.1519,7.1519,Reference,Reference,9.1519,9.1519,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0002338
LC 018AA 03S,LC 018AA 03S,LC018AA03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,14.994,14.994,2.626,26.26,0.2678,2.678,267.76,2677.6,1.499,1.499,0.2625,2.625,0.02677,0.2677,26.769,267.69,0.1696,0.17,4.31,0.431,0.018,0.018,0.46,0.046,Stainless Steel,SS,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,7.1519,7.1519,Reference,Reference,9.1519,9.1519,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0002383
LC 018AA 03S316,LC 018AA 03S316,LC018AA03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,14.994,14.994,2.626,26.26,0.2678,2.678,267.76,2677.6,1.499,1.499,0.2625,2.625,0.02677,0.2677,26.769,267.69,0.1696,0.17,4.31,0.431,0.018,0.018,0.46,0.046,Stainless Steel Type 316,SS316,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,7.1519,7.1519,Reference,Reference,9.1519,9.1519,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0002383
LC 018AA 04M,LC 018AA 04M,LC018AA04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,13.1307,13.131,2.3,23,0.2345,2.345,234.49,2344.9,1.313,1.313,0.2299,2.299,0.02345,0.2345,23.448,234.48,0.2185,0.219,5.55,0.555,0.018,0.018,0.46,0.046,Music Wire,MW,3.6788,3.679,16.36,1.669,1668.7,Squared and Ground,Factory Option,9.789,9.789,Reference,Reference,11.789,11.789,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003012
LC 018AA 04S,LC 018AA 04S,LC018AA04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,10.9379,10.938,1.916,19.16,0.1953,1.953,195.33,1953.3,1.094,1.094,0.1916,1.916,0.01954,0.1954,19.537,195.37,0.2185,0.219,5.55,0.555,0.018,0.018,0.46,0.046,Stainless Steel,SS,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,9.789,9.789,Reference,Reference,11.789,11.789,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003069
LC 018AA 04S316,LC 018AA 04S316,LC018AA04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,10.9379,10.938,1.916,19.16,0.1953,1.953,195.33,1953.3,1.094,1.094,0.1916,1.916,0.01954,0.1954,19.537,195.37,0.2185,0.219,5.55,0.555,0.018,0.018,0.46,0.046,Stainless Steel Type 316,SS316,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,9.789,9.789,Reference,Reference,11.789,11.789,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003069
LC 018AA 05M,LC 018AA 05M,LC018AA05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,11.561,11.561,2.025,20.25,0.2065,2.065,206.46,2064.6,1.156,1.156,0.2025,2.025,0.02064,0.2064,20.644,206.44,0.2432,0.243,6.18,0.618,0.018,0.018,0.46,0.046,Music Wire,MW,3.6788,3.679,16.36,1.669,1668.7,Squared and Ground,Factory Option,11.1181,11.1181,Reference,Reference,13.1181,13.1181,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003352
LC 018AA 05S,LC 018AA 05S,LC018AA05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,9.6303,9.63,1.687,16.87,0.172,1.72,171.98,1719.8,0.963,0.963,0.1687,1.687,0.0172,0.172,17.197,171.97,0.2432,0.243,6.18,0.618,0.018,0.018,0.46,0.046,Stainless Steel,SS,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,11.1181,11.1181,Reference,Reference,13.1181,13.1181,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003416
LC 018AA 05S316,LC 018AA 05S316,LC018AA05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,9.6303,9.63,1.687,16.87,0.172,1.72,171.98,1719.8,0.963,0.963,0.1687,1.687,0.0172,0.172,17.197,171.97,0.2432,0.243,6.18,0.618,0.018,0.018,0.46,0.046,Stainless Steel Type 316,SS316,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,11.1181,11.1181,Reference,Reference,13.1181,13.1181,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003416
LC 018AA 06M,LC 018AA 06M,LC018AA06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,10.344,10.344,1.812,18.12,0.1847,1.847,184.72,1847.2,1.034,1.034,0.1811,1.811,0.01847,0.1847,18.465,184.65,0.2674,0.267,6.79,0.679,0.018,0.018,0.46,0.046,Music Wire,MW,3.6788,3.679,16.36,1.669,1668.7,Squared and Ground,Factory Option,12.4261,12.4261,Reference,Reference,14.4261,14.4261,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003686
LC 018AA 06S,LC 018AA 06S,LC018AA06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,8.6166,8.617,1.509,15.09,0.1539,1.539,153.88,1538.8,0.862,0.862,0.151,1.51,0.01539,0.1539,15.394,153.94,0.2674,0.267,6.79,0.679,0.018,0.018,0.46,0.046,Stainless Steel,SS,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,12.4261,12.4261,Reference,Reference,14.4261,14.4261,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003756
LC 018AA 06S316,LC 018AA 06S316,LC018AA06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,8.6166,8.617,1.509,15.09,0.1539,1.539,153.88,1538.8,0.862,0.862,0.151,1.51,0.01539,0.1539,15.394,153.94,0.2674,0.267,6.79,0.679,0.018,0.018,0.46,0.046,Stainless Steel Type 316,SS316,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,12.4261,12.4261,Reference,Reference,14.4261,14.4261,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0003756
LC 018AA 07M,LC 018AA 07M,LC018AA07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.024,0.024,0.61,0.061,9.3445,9.345,1.637,16.37,0.1669,1.669,166.87,1668.7,0.934,0.934,0.1636,1.636,0.01668,0.1668,16.679,166.79,0.2921,0.292,7.42,0.742,0.018,0.018,0.46,0.046,Music Wire,MW,3.6788,3.679,16.36,1.669,1668.7,Squared and Ground,Factory Option,13.7553,13.7553,Reference,Reference,15.7553,15.7553,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0004026
LC 018AA 07S,LC 018AA 07S,LC018AA07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.125,0.125,3.18,0.318,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.141,0.141,3.58,0.358,0.082,0.082,2.08,0.208,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.024,0.024,0.61,0.061,7.784,7.784,1.363,13.63,0.139,1.39,139.01,1390.1,0.778,0.778,0.1363,1.363,0.01389,0.1389,13.894,138.94,0.2921,0.292,7.42,0.742,0.018,0.018,0.46,0.046,Stainless Steel,SS,3.0644,3.064,13.63,1.39,1390.01,Squared and Ground,Factory Option,13.7553,13.7553,Reference,Reference,15.7553,15.7553,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.089,0.089,2.26,0.226,Reference,Reference,Reference,Reference,,0.0004102
