stock_code,price_code,price,min,currency,display_price_range
MS24585-C219,A,15.1,19,$,0-19
MS24585-C219,B,9.37,49,$,20-49
MS24585-C219,C,5.97,99,$,50-99
MS24585-C219,D,4.23,199,$,100-199
MS24585-C219,E,2.561,299,$,200-299
MS24585-C219,F,1.886,399,$,300-399
MS24585-C219,G,1.509,499,$,400-499
MS24585-C219,H,1.268,599,$,500-599
MS24585-C219,I,1.097,699,$,600-699
MS24585-C219,J,0.971,799,$,700-799
MS24585-C219,K,0.871,899,$,800-899
MS24585-C219,L,0.792,999,$,900-999
MS24585-C22,A,15.1,19,$,0-19
MS24585-C22,B,9.37,49,$,20-49
MS24585-C22,C,5.97,99,$,50-99
MS24585-C22,D,4.23,199,$,100-199
MS24585-C22,E,2.511,299,$,200-299
MS24585-C22,F,1.835,399,$,300-399
MS24585-C22,G,1.461,499,$,400-499
MS24585-C22,H,1.223,599,$,500-599
MS24585-C22,I,1.054,699,$,600-699
MS24585-C22,J,0.93,799,$,700-799
MS24585-C22,K,0.835,899,$,800-899
MS24585-C22,L,0.758,999,$,900-999
MS24585-C220,A,15.1,19,$,0-19
MS24585-C220,B,9.37,49,$,20-49
MS24585-C220,C,5.97,99,$,50-99
MS24585-C220,D,4.23,199,$,100-199
MS24585-C220,E,2.356,299,$,200-299
MS24585-C220,F,1.669,399,$,300-399
MS24585-C220,G,1.305,499,$,400-499
MS24585-C220,H,1.077,599,$,500-599
MS24585-C220,I,0.92,699,$,600-699
MS24585-C220,J,0.804,799,$,700-799
MS24585-C220,K,0.716,899,$,800-899
MS24585-C220,L,0.646,999,$,900-999
MS24585-C221,A,15.1,19,$,0-19
MS24585-C221,B,9.37,49,$,20-49
MS24585-C221,C,5.97,99,$,50-99
MS24585-C221,D,4.23,199,$,100-199
MS24585-C221,E,2.533,299,$,200-299
MS24585-C221,F,1.855,399,$,300-399
MS24585-C221,G,1.482,499,$,400-499
MS24585-C221,H,1.242,599,$,500-599
MS24585-C221,I,1.073,699,$,600-699
MS24585-C221,J,0.947,799,$,700-799
MS24585-C221,K,0.851,899,$,800-899
MS24585-C221,L,0.772,999,$,900-999
MS24585-C222,A,15.1,19,$,0-19
MS24585-C222,B,9.37,49,$,20-49
MS24585-C222,C,5.97,99,$,50-99
MS24585-C222,D,4.23,199,$,100-199
MS24585-C222,E,2.533,299,$,200-299
MS24585-C222,F,1.855,399,$,300-399
MS24585-C222,G,1.482,499,$,400-499
MS24585-C222,H,1.242,599,$,500-599
MS24585-C222,I,1.073,699,$,600-699
MS24585-C222,J,0.947,799,$,700-799
MS24585-C222,K,0.851,899,$,800-899
MS24585-C222,L,0.772,999,$,900-999
MS24585-C223,A,15.1,19,$,0-19
MS24585-C223,B,9.37,49,$,20-49
MS24585-C223,C,5.97,99,$,50-99
MS24585-C223,D,4.23,199,$,100-199
MS24585-C223,E,2.539,299,$,200-299
MS24585-C223,F,1.862,399,$,300-399
MS24585-C223,G,1.488,499,$,400-499
MS24585-C223,H,1.247,599,$,500-599
MS24585-C223,I,1.078,699,$,600-699
MS24585-C223,J,0.952,799,$,700-799
MS24585-C223,K,0.855,899,$,800-899
MS24585-C223,L,0.776,999,$,900-999
MS24585-C224,A,15.1,19,$,0-19
MS24585-C224,B,9.37,49,$,20-49
MS24585-C224,C,5.97,99,$,50-99
MS24585-C224,D,4.23,199,$,100-199
MS24585-C224,E,2.493,299,$,200-299
MS24585-C224,F,1.814,399,$,300-399
MS24585-C224,G,1.441,499,$,400-499
MS24585-C224,H,1.204,599,$,500-599
MS24585-C224,I,1.038,699,$,600-699
MS24585-C224,J,0.916,799,$,700-799
MS24585-C224,K,0.821,899,$,800-899
MS24585-C224,L,0.744,999,$,900-999
MS24585-C225,A,15.1,19,$,0-19
MS24585-C225,B,9.37,49,$,20-49
MS24585-C225,C,5.97,99,$,50-99
MS24585-C225,D,4.23,199,$,100-199
MS24585-C225,E,2.544,299,$,200-299
MS24585-C225,F,1.866,399,$,300-399
MS24585-C225,G,1.492,499,$,400-499
MS24585-C225,H,1.251,599,$,500-599
MS24585-C225,I,1.082,699,$,600-699
MS24585-C225,J,0.955,799,$,700-799
MS24585-C225,K,0.859,899,$,800-899
MS24585-C225,L,0.779,999,$,900-999
MS24585-C226,A,15.1,19,$,0-19
MS24585-C226,B,9.37,49,$,20-49
MS24585-C226,C,5.97,99,$,50-99
MS24585-C226,D,4.23,199,$,100-199
MS24585-C226,E,2.544,299,$,200-299
MS24585-C226,F,1.866,399,$,300-399
MS24585-C226,G,1.492,499,$,400-499
MS24585-C226,H,1.251,599,$,500-599
MS24585-C226,I,1.082,699,$,600-699
MS24585-C226,J,0.955,799,$,700-799
MS24585-C226,K,0.859,899,$,800-899
MS24585-C226,L,0.779,999,$,900-999
MS24585-C227,A,15.1,19,$,0-19
MS24585-C227,B,9.37,49,$,20-49
MS24585-C227,C,5.97,99,$,50-99
MS24585-C227,D,4.23,199,$,100-199
MS24585-C227,E,2.507,299,$,200-299
MS24585-C227,F,1.83,399,$,300-399
MS24585-C227,G,1.457,499,$,400-499
MS24585-C227,H,1.217,599,$,500-599
MS24585-C227,I,1.05,699,$,600-699
MS24585-C227,J,0.927,799,$,700-799
MS24585-C227,K,0.832,899,$,800-899
MS24585-C227,L,0.754,999,$,900-999
MS24585-C228,A,15.1,19,$,0-19
MS24585-C228,B,9.37,49,$,20-49
MS24585-C228,C,5.97,99,$,50-99
MS24585-C228,D,4.23,199,$,100-199
MS24585-C228,E,2.561,299,$,200-299
MS24585-C228,F,1.886,399,$,300-399
MS24585-C228,G,1.509,499,$,400-499
MS24585-C228,H,1.268,599,$,500-599
MS24585-C228,I,1.097,699,$,600-699
MS24585-C228,J,0.971,799,$,700-799
MS24585-C228,K,0.871,899,$,800-899
MS24585-C228,L,0.792,999,$,900-999
MS24585-C229,A,15.1,19,$,0-19
MS24585-C229,B,9.37,49,$,20-49
MS24585-C229,C,5.97,99,$,50-99
MS24585-C229,D,4.23,199,$,100-199
MS24585-C229,E,2.558,299,$,200-299
MS24585-C229,F,1.883,399,$,300-399
MS24585-C229,G,1.505,499,$,400-499
MS24585-C229,H,1.265,599,$,500-599
MS24585-C229,I,1.094,699,$,600-699
MS24585-C229,J,0.967,799,$,700-799
MS24585-C229,K,0.869,899,$,800-899
MS24585-C229,L,0.79,999,$,900-999
