title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LW 063 20 0300S,LW 063 20 0300S,LW063200300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.598,0.598,15.19,1.519,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.45,0.45,11.43,1.143,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,160,160,28.021,280.21,2.8573,28.573,2857.28,28572.8,40,40,7.0053,70.053,0.71432,7.1432,714.32,7143.2,0.072,0.072,1.83,0.183,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,36.48,36.48,162.27,16.547,16547.33,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.478,0.478,12.14,1.214,Reference,Reference,Reference,Reference,,0.002046,20,20,88.96,9.072,9072,0.175,0.175,4.45,0.445
LW 063 20 0360S,LW 063 20 0360S,LW063200360S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.598,0.598,15.19,1.519,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.45,0.45,11.43,1.143,MIN,MIN,MIN,MIN,0.36,0.36,9.14,0.914,0.06,0.06,1.52,0.152,129,129,22.592,225.92,2.3037,23.037,2303.68,23036.8,32.25,32.25,5.648,56.48,0.57592,5.7592,575.921,5759.21,0.084,0.084,2.13,0.213,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,35.604,35.604,158.37,16.15,16149.97,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.478,0.478,12.14,1.214,Reference,Reference,Reference,Reference,,0.002455,20,20,88.96,9.072,9072,0.205,0.205,5.21,0.521
LW 063 20 0420S,LW 063 20 0420S,LW063200420S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.598,0.598,15.19,1.519,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.45,0.45,11.43,1.143,MIN,MIN,MIN,MIN,0.42,0.42,10.67,1.067,0.06,0.06,1.52,0.152,114,114,19.965,199.65,2.0358,20.358,2035.81,20358.1,28.5,28.5,4.9913,49.913,0.50895,5.0895,508.953,5089.53,0.096,0.096,2.44,0.244,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,36.936,36.936,164.3,16.754,16754.17,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.478,0.478,12.14,1.214,Reference,Reference,Reference,Reference,,0.002865,20,20,88.96,9.072,9072,0.245,0.245,6.22,0.622
LW 063 20 0540S,LW 063 20 0540S,LW063200540S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.598,0.598,15.19,1.519,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.45,0.45,11.43,1.143,MIN,MIN,MIN,MIN,0.54,0.54,13.72,1.372,0.09,0.09,2.29,0.229,89,89,15.587,155.87,1.5894,15.894,1589.36,15893.6,22.25,22.25,3.8967,38.967,0.39734,3.9734,397.341,3973.41,0.12,0.12,3.05,0.305,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,37.38,37.38,166.27,16.956,16955.57,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.478,0.478,12.14,1.214,Reference,Reference,Reference,Reference,,0.003683,20,20,88.96,9.072,9072,0.315,0.315,8,0.8
LW 063 20 0660S,LW 063 20 0660S,LW063200660S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.598,0.598,15.19,1.519,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.45,0.45,11.43,1.143,MIN,MIN,MIN,MIN,0.66,0.66,16.76,1.676,0.09,0.09,2.29,0.229,74,74,12.96,129.6,1.3215,13.215,1321.49,13214.9,18.5,18.5,3.24,32.4,0.33037,3.3037,330.373,3303.73,0.144,0.144,3.66,0.366,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,38.184,38.184,169.85,17.32,17320.26,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.478,0.478,12.14,1.214,Reference,Reference,Reference,Reference,,0.004502,20,20,88.96,9.072,9072,0.39,0.39,9.91,0.991
LW 063 20 0780S,LW 063 20 0780S,LW063200780S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.598,0.598,15.19,1.519,Reference,Reference,Reference,Reference,0.625,0.625,15.88,1.588,0.45,0.45,11.43,1.143,MIN,MIN,MIN,MIN,0.78,0.78,19.81,1.981,0.12,0.12,3.05,0.305,63,63,11.033,110.33,1.1251,11.251,1125.05,11250.5,15.75,15.75,2.7583,27.583,0.28126,2.8126,281.264,2812.64,0.168,0.168,4.27,0.427,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,38.556,38.556,171.51,17.489,17489,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.478,0.478,12.14,1.214,Reference,Reference,Reference,Reference,,0.00532,20,20,88.96,9.072,9072,0.465,0.465,11.81,1.181
LW 075 07 0250S,LW 075 07 0250S,LW075070250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.721,0.721,18.31,1.831,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,65,65,11.384,113.84,1.1608,11.608,1160.77,11607.7,16.25,16.25,2.8459,28.459,0.29019,2.9019,290.193,2901.93,0.032,0.032,0.81,0.081,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,14.17,14.17,63.03,6.428,6427.51,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.579,0.579,14.71,1.471,Reference,Reference,Reference,Reference,,0.001296,7,7,31.14,3.175,3175.2,0.142,0.142,3.61,0.361
LW 075 07 0333S,LW 075 07 0333S,LW075070333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.721,0.721,18.31,1.831,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,48,48,8.406,84.06,0.8572,8.572,857.18,8571.8,12,12,2.1016,21.016,0.2143,2.143,214.296,2142.96,0.04,0.04,1.02,0.102,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,14.064,14.064,62.56,6.379,6379.43,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.579,0.579,14.71,1.471,Reference,Reference,Reference,Reference,,0.002074,7,7,31.14,3.175,3175.2,0.187,0.187,4.75,0.475
LW 075 07 0417S,LW 075 07 0417S,LW075070417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.721,0.721,18.31,1.831,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,41,41,7.18,71.8,0.7322,7.322,732.18,7321.8,10.25,10.25,1.7951,17.951,0.18304,1.8304,183.045,1830.45,0.048,0.048,1.22,0.122,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,15.129,15.129,67.3,6.863,6862.51,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.579,0.579,14.71,1.471,Reference,Reference,Reference,Reference,,0.002159,7,7,31.14,3.175,3175.2,0.246,0.246,6.25,0.625
LW 075 07 0500S,LW 075 07 0500S,LW075070500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.721,0.721,18.31,1.831,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,33,33,5.779,57.79,0.5893,5.893,589.31,5893.1,8.25,8.25,1.4448,14.448,0.14733,1.4733,147.329,1473.29,0.056,0.056,1.42,0.142,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,14.652,14.652,65.18,6.646,6646.15,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.579,0.579,14.71,1.471,Reference,Reference,Reference,Reference,,0.002338,7,7,31.14,3.175,3175.2,0.285,0.285,7.24,0.724
LW 075 07 0583S,LW 075 07 0583S,LW075070583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.721,0.721,18.31,1.831,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,30,30,5.254,52.54,0.5357,5.357,535.74,5357.4,7.5,7.5,1.3135,13.135,0.13394,1.3394,133.935,1339.35,0.064,0.064,1.63,0.163,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,15.57,15.57,69.26,7.063,7062.55,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.579,0.579,14.71,1.471,Reference,Reference,Reference,Reference,,0.003023,7,7,31.14,3.175,3175.2,0.348,0.348,8.84,0.884
LW 075 07 0750S,LW 075 07 0750S,LW075070750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.721,0.721,18.31,1.831,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,23,23,4.028,40.28,0.4107,4.107,410.73,4107.3,5.75,5.75,1.007,10.07,0.10268,1.0268,102.684,1026.84,0.08,0.08,2.03,0.203,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,15.41,15.41,68.55,6.99,6989.98,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.579,0.579,14.71,1.471,Reference,Reference,Reference,Reference,,0.004666,7,7,31.14,3.175,3175.2,0.446,0.446,11.33,1.133
LW 075 07 1000S,LW 075 07 1000S,LW075071000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.721,0.721,18.31,1.831,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,17,17,2.977,29.77,0.3036,3.036,303.59,3035.9,4.25,4.25,0.7443,7.443,0.0759,0.759,75.897,758.97,0.104,0.104,2.64,0.264,0.008,0.008,0.2,0.02,Stainless Steel Type 17-7 PH,17-7 PH,15.232,15.232,67.76,6.909,6909.24,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.579,0.579,14.71,1.471,Reference,Reference,Reference,Reference,,0.005182,7,7,31.14,3.175,3175.2,0.58,0.58,14.73,1.473
LW 075 13 0250S,LW 075 13 0250S,LW075130250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.728,0.728,18.49,1.849,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,143,143,25.044,250.44,2.5537,25.537,2553.69,25536.9,35.75,35.75,6.261,62.61,0.63842,6.3842,638.424,6384.24,0.04,0.04,1.02,0.102,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,30.03,30.03,133.58,13.622,13621.61,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,,0.001779,13,13,57.83,5.897,5896.8,0.159,0.159,4.04,0.404
LW 075 13 0333S,LW 075 13 0333S,LW075130333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.728,0.728,18.49,1.849,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,100,100,17.513,175.13,1.7858,17.858,1785.8,17858,25,25,4.3783,43.783,0.44645,4.4645,446.45,4464.5,0.05,0.05,1.27,0.127,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,28.3,28.3,125.88,12.837,12836.88,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,,0.002848,13,13,57.83,5.897,5896.8,0.203,0.203,5.16,0.516
LW 075 13 0417S,LW 075 13 0417S,LW075130417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.728,0.728,18.49,1.849,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,88,88,15.412,154.12,1.5715,15.715,1571.5,15715,22,22,3.8529,38.529,0.39288,3.9288,392.876,3928.76,0.06,0.06,1.52,0.152,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,31.416,31.416,139.75,14.25,14250.3,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,,0.002965,13,13,57.83,5.897,5896.8,0.27,0.27,6.86,0.686
LW 075 13 0500S,LW 075 13 0500S,LW075130500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.728,0.728,18.49,1.849,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,70,70,12.259,122.59,1.2501,12.501,1250.06,12500.6,17.5,17.5,3.0648,30.648,0.31252,3.1252,312.515,3125.15,0.07,0.07,1.78,0.178,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,30.1,30.1,133.89,13.653,13653.36,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,,0.004272,13,13,57.83,5.897,5896.8,0.314,0.314,7.98,0.798
LW 075 13 0583S,LW 075 13 0583S,LW075130583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.728,0.728,18.49,1.849,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,64,64,11.209,112.09,1.1429,11.429,1142.91,11429.1,16,16,2.8021,28.021,0.28573,2.8573,285.728,2857.28,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,32.192,32.192,143.2,14.602,14602.29,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,,0.003782,13,13,57.83,5.897,5896.8,0.381,0.381,9.68,0.968
LW 075 13 0750S,LW 075 13 0750S,LW075130750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.728,0.728,18.49,1.849,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,50,50,8.757,87.57,0.8929,8.929,892.9,8929,12.5,12.5,2.1892,21.892,0.22323,2.2323,223.225,2232.25,0.1,0.1,2.54,0.254,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,32.5,32.5,144.57,14.742,14742,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,,0.005337,13,13,57.83,5.897,5896.8,0.489,0.489,12.42,1.242
LW 075 13 1000S,LW 075 13 1000S,LW075131000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.728,0.728,18.49,1.849,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,37,37,6.48,64.8,0.6607,6.607,660.75,6607.5,9.25,9.25,1.62,16.2,0.16519,1.6519,165.187,1651.87,0.13,0.13,3.3,0.33,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,32.19,32.19,143.19,14.601,14601.38,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.572,0.572,14.53,1.453,Reference,Reference,Reference,Reference,,0.007116,13,13,57.83,5.897,5896.8,0.649,0.649,16.48,1.648
LW 075 22 0250S,LW 075 22 0250S,LW075220250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.729,0.729,18.52,1.852,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,272,272,47.636,476.36,4.8574,48.574,4857.38,48573.8,68,68,11.909,119.09,1.21434,12.1434,1214.344,12143.44,0.052,0.052,1.32,0.132,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,53.856,53.856,239.56,24.429,24429.08,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.571,0.571,14.5,1.45,Reference,Reference,Reference,Reference,,0.002342,22,22,97.86,9.979,9979.2,0.169,0.169,4.29,0.429
LW 075 22 0333S,LW 075 22 0333S,LW075220333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.729,0.729,18.52,1.852,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,186,186,32.575,325.75,3.3216,33.216,3321.59,33215.9,46.5,46.5,8.1437,81.437,0.8304,8.304,830.397,8303.97,0.065,0.065,1.65,0.165,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,49.848,49.848,221.73,22.611,22611.05,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.571,0.571,14.5,1.45,Reference,Reference,Reference,Reference,,0.00375,22,22,97.86,9.979,9979.2,0.215,0.215,5.46,0.546
LW 075 22 0417S,LW 075 22 0417S,LW075220417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.729,0.729,18.52,1.852,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,175,175,30.648,306.48,3.1252,31.252,3125.15,31251.5,43.75,43.75,7.6621,76.621,0.78129,7.8129,781.288,7812.88,0.078,0.078,1.98,0.198,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,59.325,59.325,263.89,26.91,26909.82,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.571,0.571,14.5,1.45,Reference,Reference,Reference,Reference,,0.003904,22,22,97.86,9.979,9979.2,0.291,0.291,7.39,0.739
LW 075 22 0500S,LW 075 22 0500S,LW075220500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.729,0.729,18.52,1.852,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,133,133,23.293,232.93,2.3751,23.751,2375.11,23751.1,33.25,33.25,5.8232,58.232,0.59378,5.9378,593.779,5937.79,0.091,0.091,2.31,0.231,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,54.397,54.397,241.97,24.674,24674.48,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.571,0.571,14.5,1.45,Reference,Reference,Reference,Reference,,0.004273,22,22,97.86,9.979,9979.2,0.335,0.335,8.51,0.851
LW 075 22 0583S,LW 075 22 0583S,LW075220583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.729,0.729,18.52,1.852,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,124,124,21.716,217.16,2.2144,22.144,2214.39,22143.9,31,31,5.4291,54.291,0.5536,5.536,553.598,5535.98,0.104,0.104,2.64,0.264,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,59.396,59.396,264.21,26.942,26942.03,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.571,0.571,14.5,1.45,Reference,Reference,Reference,Reference,,0.005466,22,22,97.86,9.979,9979.2,0.405,0.405,10.29,1.029
LW 075 22 0750S,LW 075 22 0750S,LW075220750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.729,0.729,18.52,1.852,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,98,98,17.163,171.63,1.7501,17.501,1750.08,17500.8,24.5,24.5,4.2908,42.908,0.43752,4.3752,437.521,4375.21,0.13,0.13,3.3,0.33,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,60.76,60.76,270.27,27.561,27560.74,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.571,0.571,14.5,1.45,Reference,Reference,Reference,Reference,,0.008437,22,22,97.86,9.979,9979.2,0.526,0.526,13.36,1.336
LW 075 22 1000S,LW 075 22 1000S,LW075221000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.729,0.729,18.52,1.852,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.55,0.55,13.97,1.397,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,73,73,12.785,127.85,1.3036,13.036,1303.63,13036.3,18.25,18.25,3.1962,31.962,0.32591,3.2591,325.909,3259.09,0.169,0.169,4.29,0.429,0.013,0.013,0.33,0.033,Stainless Steel Type 17-7 PH,17-7 PH,60.663,60.663,269.84,27.517,27516.74,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.571,0.571,14.5,1.45,Reference,Reference,Reference,Reference,,0.00937,22,22,97.86,9.979,9979.2,0.699,0.699,17.75,1.775
