stock_code,price_code,price,min,currency,display_price_range
MS24585-163,A,14.7,19,$,0-19
MS24585-163,B,9.09,49,$,20-49
MS24585-163,C,5.75,99,$,50-99
MS24585-163,D,4.03,199,$,100-199
MS24585-163,E,2.348,299,$,200-299
MS24585-163,F,1.697,399,$,300-399
MS24585-163,G,1.344,499,$,400-499
MS24585-163,H,1.119,599,$,500-599
MS24585-163,I,0.963,699,$,600-699
MS24585-163,J,0.847,799,$,700-799
MS24585-163,K,0.759,899,$,800-899
MS24585-163,L,0.688,999,$,900-999
MS24585-164,A,14.7,19,$,0-19
MS24585-164,B,9.09,49,$,20-49
MS24585-164,C,5.75,99,$,50-99
MS24585-164,D,4.03,199,$,100-199
MS24585-164,E,2.352,299,$,200-299
MS24585-164,F,1.702,399,$,300-399
MS24585-164,G,1.349,499,$,400-499
MS24585-164,H,1.123,599,$,500-599
MS24585-164,I,0.967,699,$,600-699
MS24585-164,J,0.852,799,$,700-799
MS24585-164,K,0.762,899,$,800-899
MS24585-164,L,0.691,999,$,900-999
MS24585-165,A,14.7,19,$,0-19
MS24585-165,B,9.09,49,$,20-49
MS24585-165,C,5.75,99,$,50-99
MS24585-165,D,4.03,199,$,100-199
MS24585-165,E,2.352,299,$,200-299
MS24585-165,F,1.702,399,$,300-399
MS24585-165,G,1.349,499,$,400-499
MS24585-165,H,1.123,599,$,500-599
MS24585-165,I,0.967,699,$,600-699
MS24585-165,J,0.852,799,$,700-799
MS24585-165,K,0.762,899,$,800-899
MS24585-165,L,0.691,999,$,900-999
MS24585-166,A,14.7,19,$,0-19
MS24585-166,B,9.09,49,$,20-49
MS24585-166,C,5.75,99,$,50-99
MS24585-166,D,4.03,199,$,100-199
MS24585-166,E,2.32,299,$,200-299
MS24585-166,F,1.669,399,$,300-399
MS24585-166,G,1.317,499,$,400-499
MS24585-166,H,1.095,599,$,500-599
MS24585-166,I,0.939,699,$,600-699
MS24585-166,J,0.827,799,$,700-799
MS24585-166,K,0.739,899,$,800-899
MS24585-166,L,0.669,999,$,900-999
MS24585-167,A,14.7,19,$,0-19
MS24585-167,B,9.09,49,$,20-49
MS24585-167,C,5.75,99,$,50-99
MS24585-167,D,4.03,199,$,100-199
MS24585-167,E,2.339,299,$,200-299
MS24585-167,F,1.687,399,$,300-399
MS24585-167,G,1.335,499,$,400-499
MS24585-167,H,1.111,599,$,500-599
MS24585-167,I,0.954,699,$,600-699
MS24585-167,J,0.84,799,$,700-799
MS24585-167,K,0.751,899,$,800-899
MS24585-167,L,0.68,999,$,900-999
MS24585-168,A,14.7,19,$,0-19
MS24585-168,B,9.09,49,$,20-49
MS24585-168,C,5.75,99,$,50-99
MS24585-168,D,4.03,199,$,100-199
MS24585-168,E,2.328,299,$,200-299
MS24585-168,F,1.677,399,$,300-399
MS24585-168,G,1.325,499,$,400-499
MS24585-168,H,1.103,599,$,500-599
MS24585-168,I,0.947,699,$,600-699
MS24585-168,J,0.833,799,$,700-799
MS24585-168,K,0.744,899,$,800-899
