stock_code,price_code,price,min,currency,display_price_range
LE 052D 09 M,A,7.71,19,$,0-19
LE 052D 09 M,B,4.48,49,$,20-49
LE 052D 09 M,C,2.38,99,$,50-99
LE 052D 09 M,D,1.5,199,$,100-199
LE 052D 09 M,E,1.328,299,$,200-299
LE 052D 09 M,F,1.259,399,$,300-399
LE 052D 09 M,G,1.196,499,$,400-499
LE 052D 09 M,H,1.142,599,$,500-599
LE 052D 09 M,I,1.094,699,$,600-699
LE 052D 09 M,J,1.051,799,$,700-799
LE 052D 09 M,K,1.018,899,$,800-899
LE 052D 09 M,L,0.991,999,$,900-999
LE 052D 09 S,A,7.71,19,$,0-19
LE 052D 09 S,B,4.48,49,$,20-49
LE 052D 09 S,C,2.38,99,$,50-99
LE 052D 09 S,D,1.5,199,$,100-199
LE 052D 09 S,E,1.315,299,$,200-299
LE 052D 09 S,F,1.241,399,$,300-399
LE 052D 09 S,G,1.173,499,$,400-499
LE 052D 09 S,H,1.114,599,$,500-599
LE 052D 09 S,I,1.061,699,$,600-699
LE 052D 09 S,J,1.017,799,$,700-799
LE 052D 09 S,K,0.98,899,$,800-899
LE 052D 09 S,L,0.948,999,$,900-999
LE 052D 09 S316,A,14.7,19,$,0-19
LE 052D 09 S316,B,9.09,49,$,20-49
LE 052D 09 S316,C,5.75,99,$,50-99
LE 052D 09 S316,D,4.03,199,$,100-199
LE 052D 09 S316,E,3.388,299,$,200-299
LE 052D 09 S316,F,3.034,399,$,300-399
LE 052D 09 S316,G,2.671,499,$,400-499
LE 052D 09 S316,H,2.352,599,$,500-599
LE 052D 09 S316,I,2.108,699,$,600-699
LE 052D 09 S316,J,1.914,799,$,700-799
LE 052D 09 S316,K,1.755,899,$,800-899
LE 052D 09 S316,L,1.624,999,$,900-999
LE 052D 10 M,A,7.71,19,$,0-19
LE 052D 10 M,B,4.48,49,$,20-49
LE 052D 10 M,C,2.38,99,$,50-99
LE 052D 10 M,D,1.5,199,$,100-199
LE 052D 10 M,E,1.333,299,$,200-299
LE 052D 10 M,F,1.266,399,$,300-399
LE 052D 10 M,G,1.203,499,$,400-499
LE 052D 10 M,H,1.152,599,$,500-599
LE 052D 10 M,I,1.103,699,$,600-699
LE 052D 10 M,J,1.062,799,$,700-799
