title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 030CD 09M,LE 030CD 09M,LE030CD09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.83,0.83,0.145,1.45,0.0148,0.148,14.8,148,0.083,0.083,0.0145,0.145,0.00148,0.0148,1.48,14.8,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,64.586,64.6,0.03,0.03,0.76,0.076,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,4,4,17.793,1.8144,1814.4,6.84,6.84,173.74,17.374,1.994,1.994,50.65,5.065,Factory Option,Zinc Plate and Bake per ASTM B633,0.0125,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 030CD 09S,LE 030CD 09S,LE030CD09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.69,0.69,0.121,1.21,0.0123,0.123,12.3,123,0.069,0.069,0.0121,0.121,0.00123,0.0123,1.23,12.3,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,64.742,64.7,0.03,0.03,0.76,0.076,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,3.332,3.332,14.821,1.5114,1511.4,6.84,6.84,173.74,17.374,1.994,1.994,50.65,5.065,Factory Option,Passivate per ASTM A967,0.01277,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 030CD 09S316,LE 030CD 09S316,LE030CD09S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,0.69,0.69,0.121,1.21,0.0123,0.123,12.3,123,0.069,0.069,0.0121,0.121,0.00123,0.0123,1.23,12.3,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,64.742,64.7,0.03,0.03,0.76,0.076,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.499,2.499,11.116,1.1335,1133.5,5.638,5.638,143.21,14.321,1.994,1.994,50.65,5.065,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01277,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 030CD 10M,LE 030CD 10M,LE030CD10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,2.75,2.75,69.85,6.985,0.055,0.055,1.4,0.14,0.727,0.727,0.127,1.27,0.013,0.13,13,130,0.0727,0.0727,0.0127,0.127,0.0013,0.013,1.3,13,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,73.74,73.7,0.03,0.03,0.76,0.076,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,4,4,17.793,1.8144,1814.4,7.702,7.702,195.63,19.563,2.242,2.242,56.95,5.695,Factory Option,Zinc Plate and Bake per ASTM B633,0.01419,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 030CD 10S,LE 030CD 10S,LE030CD10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,2.75,2.75,69.85,6.985,0.055,0.055,1.4,0.14,0.606,0.606,0.106,1.06,0.0108,0.108,10.8,108,0.0606,0.0606,0.0106,0.106,0.00108,0.0108,1.08,10.8,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,73.72,73.7,0.03,0.03,0.76,0.076,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,3.332,3.332,14.821,1.5114,1511.4,7.702,7.702,195.63,19.563,2.241,2.241,56.92,5.692,Factory Option,Passivate per ASTM A967,0.01429,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 030CD 10S316,LE 030CD 10S316,LE030CD10S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,2.75,2.75,69.85,6.985,0.055,0.055,1.4,0.14,0.606,0.606,0.106,1.06,0.0108,0.108,10.8,108,0.0606,0.0606,0.0106,0.106,0.00108,0.0108,1.08,10.8,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,73.72,73.7,0.03,0.03,0.76,0.076,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.499,2.499,11.116,1.1335,1133.5,6.323,6.323,160.6,16.06,2.241,2.241,56.92,5.692,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01429,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 030CD 11M,LE 030CD 11M,LE030CD11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,3,3,76.2,7.62,0.06,0.06,1.52,0.152,0.653,0.653,0.114,1.14,0.0117,0.117,11.7,117,0.0653,0.0653,0.0114,0.114,0.00117,0.0117,1.17,11.7,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,82.09,82.1,0.03,0.03,0.76,0.076,Standard Loops,0.4,0.4,1.779,0.1814,181.4,0.08,0.08,0.3559,0.03629,36.29,4,4,17.793,1.8144,1814.4,8.513,8.513,216.23,21.623,2.493,2.493,63.32,6.332,Factory Option,Zinc Plate and Bake per ASTM B633,0.01576,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 030CD 11S,LE 030CD 11S,LE030CD11S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,3,3,76.2,7.62,0.06,0.06,1.52,0.152,0.544,0.544,0.095,0.95,0.0097,0.097,9.7,97,0.0544,0.0544,0.0095,0.095,0.00097,0.0097,0.97,9.7,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,82.12,82.1,0.03,0.03,0.76,0.076,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,3.332,3.332,14.821,1.5114,1511.4,8.513,8.513,216.23,21.623,2.494,2.494,63.35,6.335,Factory Option,Passivate per ASTM A967,0.01588,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 030CD 11S316,LE 030CD 11S316,LE030CD11S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.313,0.313,7.95,0.795,0.01,0.01,0.25,0.025,3,3,76.2,7.62,0.06,0.06,1.52,0.152,0.544,0.544,0.095,0.95,0.0097,0.097,9.7,97,0.0544,0.0544,0.0095,0.095,0.00097,0.0097,0.97,9.7,0.253,0.253,6.43,0.643,REF,Reference,Reference,Reference,82.12,82.1,0.03,0.03,0.76,0.076,Standard Loops,0.3332,0.3332,1.482,0.1511,151.1,0.06664,0.06664,0.2964,0.03023,30.23,2.499,2.499,11.116,1.1335,1133.5,6.981,6.981,177.32,17.732,2.494,2.494,63.35,6.335,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01588,0.253,0.253,6.43,0.643,Random,0.03,0.03,0.76,0.076
LE 031B 0 M,LE 031B 0 M,LE031B0M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,19,19,3.328,33.28,0.3393,3.393,339.3,3393,1.9,1.9,0.3328,3.328,0.03393,0.3393,33.93,339.3,0.126,0.126,3.2,0.32,REF,Reference,Reference,Reference,18.8401,18.8,0.031,0.031,0.79,0.079,Standard Loops,0.85,0.85,3.781,0.3856,385.6,0.17,0.17,0.7562,0.07711,77.11,7,7,31.138,3.1752,3175.2,1.195,1.195,30.35,3.035,0.623,0.623,15.82,1.582,Factory Option,Zinc Plate and Bake per ASTM B633,0.00232,0.126,0.126,3.2,0.32,Random,0.031,0.031,0.79,0.079
LE 031B 0 S,LE 031B 0 S,LE031B0S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,15.83,15.83,2.772,27.72,0.2827,2.827,282.7,2827,1.583,1.583,0.2772,2.772,0.02827,0.2827,28.27,282.7,0.126,0.126,3.2,0.32,REF,Reference,Reference,Reference,18.8441,18.8,0.031,0.031,0.79,0.079,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,5.831,5.831,25.938,2.6449,2644.9,1.195,1.195,30.35,3.035,0.623,0.623,15.82,1.582,Factory Option,Passivate per ASTM A967,0.00236,0.126,0.126,3.2,0.32,Random,0.031,0.031,0.79,0.079
LE 031B 0 S316,LE 031B 0 S316,LE031B0S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.875,0.875,22.23,2.223,0.03,0.03,0.76,0.076,15.83,15.83,2.772,27.72,0.2827,2.827,282.7,2827,1.583,1.583,0.2772,2.772,0.02827,0.2827,28.27,282.7,0.126,0.126,3.2,0.32,REF,Reference,Reference,Reference,18.8441,18.8,0.031,0.031,0.79,0.079,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,4.373,4.373,19.452,1.9836,1983.6,1.106,1.106,28.09,2.809,0.623,0.623,15.82,1.582,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00236,0.126,0.126,3.2,0.32,Random,0.031,0.031,0.79,0.079
LE 031B 00 M,LE 031B 00 M,LE031B00M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,24.1,24.1,4.221,42.21,0.4304,4.304,430.4,4304,2.41,2.41,0.4221,4.221,0.04304,0.4304,43.04,430.4,0.126,0.126,3.2,0.32,REF,Reference,Reference,Reference,14.8532,14.9,0.031,0.031,0.79,0.079,Standard Loops,0.85,0.85,3.781,0.3856,385.6,0.17,0.17,0.7562,0.07711,77.11,7,7,31.138,3.1752,3175.2,1.01,1.01,25.65,2.565,0.498,0.498,12.65,1.265,Factory Option,Zinc Plate and Bake per ASTM B633,0.00187,0.126,0.126,3.2,0.32,Random,0.031,0.031,0.79,0.079
LE 031B 00 S,LE 031B 00 S,LE031B00S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.188,0.188,4.78,0.478,0.005,0.005,0.13,0.013,0.75,0.75,19.05,1.905,0.03,0.03,0.76,0.076,20.08,20.08,3.517,35.17,0.3586,3.586,358.6,3586,2.008,2.008,0.3517,3.517,0.03586,0.3586,35.86,358.6,0.126,0.126,3.2,0.32,REF,Reference,Reference,Reference,14.8557,14.9,0.031,0.031,0.79,0.079,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,5.831,5.831,25.938,2.6449,2644.9,1.01,1.01,25.65,2.565,0.498,0.498,12.65,1.265,Factory Option,Passivate per ASTM A967,0.00191,0.126,0.126,3.2,0.32,Random,0.031,0.031,0.79,0.079
