title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LP 092W 03 S316,LP 092W 03 S316,LP092W03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.219,1.219,30.96,3.096,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.047,0.047,1.19,0.119,8.273,8.273,1.449,14.49,0.1477,1.477,147.74,1477.4,0.827,0.827,0.1448,1.448,0.01477,0.1477,14.769,147.69,0.665,0.665,16.89,1.689,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,11.045,11.045,49.13,5.01,5010.01,Squared,Factory Option,4.228,4.228,Reference,Reference,6.228,6.228,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.276,1.276,32.41,3.241,Reference,Reference,Reference,Reference,,0.054451
LP 092W 04 S316,LP 092W 04 S316,LP092W04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.219,1.219,30.96,3.096,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.052,0.052,1.32,0.132,7.225,7.225,1.265,12.65,0.129,1.29,129.02,1290.2,0.723,0.723,0.1266,1.266,0.01291,0.1291,12.911,129.11,0.721,0.721,18.31,1.831,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,11.045,11.045,49.13,5.01,5010.01,Squared,Factory Option,4.841,4.841,Reference,Reference,6.841,6.841,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.276,1.276,32.41,3.241,Reference,Reference,Reference,Reference,,0.059811
LP 092W 05 S316,LP 092W 05 S316,LP092W05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.219,1.219,30.96,3.096,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.058,0.058,1.47,0.147,6.413,6.413,1.123,11.23,0.1145,1.145,114.52,1145.2,0.641,0.641,0.1123,1.123,0.01145,0.1145,11.447,114.47,0.778,0.778,19.76,1.976,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,11.045,11.045,49.13,5.01,5010.01,Squared,Factory Option,5.454,5.454,Reference,Reference,7.454,7.454,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.276,1.276,32.41,3.241,Reference,Reference,Reference,Reference,,0.065171
LP 092W 06 S316,LP 092W 06 S316,LP092W06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.219,1.219,30.96,3.096,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.064,0.064,1.63,0.163,5.765,5.765,1.01,10.1,0.103,1.03,102.95,1029.5,0.577,0.577,0.1011,1.011,0.0103,0.103,10.304,103.04,0.834,0.834,21.18,2.118,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,11.045,11.045,49.13,5.01,5010.01,Squared,Factory Option,6.067,6.067,Reference,Reference,8.067,8.067,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.276,1.276,32.41,3.241,Reference,Reference,Reference,Reference,,0.070532
LP 092X 01 S316,LP 092X 01 S316,LP092X01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.58,1.58,40.13,4.013,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.625,1.625,41.28,4.128,1.344,1.344,34.14,3.414,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.039,0.039,0.99,0.099,10.49,10.49,1.837,18.37,0.1873,1.873,187.33,1873.3,1.049,1.049,0.1837,1.837,0.01873,0.1873,18.733,187.33,0.514,0.514,13.06,1.306,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,12.962,12.962,57.66,5.88,5879.56,Squared,Factory Option,2.591,2.591,Reference,Reference,4.591,4.591,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.396,1.396,35.46,3.546,Reference,Reference,Reference,Reference,,0.043659
LP 092X 02 S316,LP 092X 02 S316,LP092X02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.58,1.58,40.13,4.013,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.625,1.625,41.28,4.128,1.344,1.344,34.14,3.414,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.044,0.044,1.12,0.112,8.969,8.969,1.571,15.71,0.1602,1.602,160.17,1601.7,0.897,0.897,0.1571,1.571,0.01602,0.1602,16.019,160.19,0.555,0.555,14.1,1.41,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,12.962,12.962,57.66,5.88,5879.56,Squared,Factory Option,3.03,3.03,Reference,Reference,5.03,5.03,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.396,1.396,35.46,3.546,Reference,Reference,Reference,Reference,,0.047838
LP 092X 03 S316,LP 092X 03 S316,LP092X03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.58,1.58,40.13,4.013,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.625,1.625,41.28,4.128,1.344,1.344,34.14,3.414,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,7.833,7.833,1.372,13.72,0.1399,1.399,139.88,1398.8,0.783,0.783,0.1371,1.371,0.01398,0.1398,13.983,139.83,0.595,0.595,15.11,1.511,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,12.962,12.962,57.66,5.88,5879.56,Squared,Factory Option,3.47,3.47,Reference,Reference,5.47,5.47,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.396,1.396,35.46,3.546,Reference,Reference,Reference,Reference,,0.052017
LP 092X 04 S316,LP 092X 04 S316,LP092X04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.58,1.58,40.13,4.013,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.625,1.625,41.28,4.128,1.344,1.344,34.14,3.414,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.055,0.055,1.4,0.14,6.953,6.953,1.218,12.18,0.1242,1.242,124.17,1241.7,0.695,0.695,0.1217,1.217,0.01241,0.1241,12.411,124.11,0.636,0.636,16.15,1.615,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,12.962,12.962,57.66,5.88,5879.56,Squared,Factory Option,3.909,3.909,Reference,Reference,5.909,5.909,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.396,1.396,35.46,3.546,Reference,Reference,Reference,Reference,,0.056196
LP 092X 05 S316,LP 092X 05 S316,LP092X05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.58,1.58,40.13,4.013,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.625,1.625,41.28,4.128,1.344,1.344,34.14,3.414,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.061,0.061,1.55,0.155,6.25,6.25,1.095,10.95,0.1116,1.116,111.61,1116.1,0.625,0.625,0.1095,1.095,0.01116,0.1116,11.161,111.61,0.676,0.676,17.17,1.717,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,12.962,12.962,57.66,5.88,5879.56,Squared,Factory Option,4.349,4.349,Reference,Reference,6.349,6.349,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.396,1.396,35.46,3.546,Reference,Reference,Reference,Reference,,0.060375
LP 092X 06 S316,LP 092X 06 S316,LP092X06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.58,1.58,40.13,4.013,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.625,1.625,41.28,4.128,1.344,1.344,34.14,3.414,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.066,0.066,1.68,0.168,5.676,5.676,0.994,9.94,0.1014,1.014,101.36,1013.6,0.568,0.568,0.0995,0.995,0.01014,0.1014,10.143,101.43,0.717,0.717,18.21,1.821,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,12.962,12.962,57.66,5.88,5879.56,Squared,Factory Option,4.788,4.788,Reference,Reference,6.788,6.788,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.396,1.396,35.46,3.546,Reference,Reference,Reference,Reference,,0.064554
LP 092ZA 01S316,LP 092ZA 01S316,LP092ZA01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.438,1.438,36.53,3.653,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,8.97,8.97,1.571,15.71,0.1602,1.602,160.19,1601.9,0.897,0.897,0.1571,1.571,0.01602,0.1602,16.019,160.19,0.495,0.495,12.57,1.257,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,9.018,9.018,40.11,4.091,4090.56,Squared,Factory Option,2.405,2.405,Reference,Reference,4.4,4.4,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.504,1.504,38.2,3.82,Reference,Reference,Reference,Reference,,0.043597
LP 092ZA 02S316,LP 092ZA 02S316,LP092ZA02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.438,1.438,36.53,3.653,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.045,0.045,1.14,0.114,6.37,6.37,1.116,11.16,0.1138,1.138,113.76,1137.6,0.637,0.637,0.1116,1.116,0.01138,0.1138,11.376,113.76,0.584,0.584,14.83,1.483,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,9.018,9.018,40.11,4.091,4090.56,Squared,Factory Option,3.386,3.386,Reference,Reference,5.39,5.39,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.504,1.504,38.2,3.82,Reference,Reference,Reference,Reference,,0.053308
LP 092ZA 03S316,LP 092ZA 03S316,LP092ZA03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.438,1.438,36.53,3.653,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.06,0.06,1.52,0.152,4.94,4.94,0.865,8.65,0.0882,0.882,88.22,882.2,0.494,0.494,0.0865,0.865,0.00882,0.0882,8.822,88.22,0.674,0.674,17.12,1.712,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,9.018,9.018,40.11,4.091,4090.56,Squared,Factory Option,4.367,4.367,Reference,Reference,6.37,6.37,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.504,1.504,38.2,3.82,Reference,Reference,Reference,Reference,,0.06302
LP 092ZA 04S316,LP 092ZA 04S316,LP092ZA04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.438,1.438,36.53,3.653,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.075,0.075,1.91,0.191,4.03,4.03,0.706,7.06,0.072,0.72,71.97,719.7,0.403,0.403,0.0706,0.706,0.0072,0.072,7.197,71.97,0.764,0.764,19.41,1.941,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,9.018,9.018,40.11,4.091,4090.56,Squared,Factory Option,5.348,5.348,Reference,Reference,7.35,7.35,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.504,1.504,38.2,3.82,Reference,Reference,Reference,Reference,,0.072732
LP 092ZA 05S316,LP 092ZA 05S316,LP092ZA05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.438,1.438,36.53,3.653,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.09,0.09,2.29,0.229,3.41,3.41,0.597,5.97,0.0609,0.609,60.9,609,0.341,0.341,0.0597,0.597,0.00609,0.0609,6.09,60.9,0.854,0.854,21.69,2.169,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,9.018,9.018,40.11,4.091,4090.56,Squared,Factory Option,6.33,6.33,Reference,Reference,8.33,8.33,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.504,1.504,38.2,3.82,Reference,Reference,Reference,Reference,,0.082443
LP 092ZA 06S316,LP 092ZA 06S316,LP092ZA06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.438,1.438,36.53,3.653,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.1,0.1,2.54,0.254,2.95,2.95,0.517,5.17,0.0527,0.527,52.68,526.8,0.295,0.295,0.0517,0.517,0.00527,0.0527,5.268,52.68,0.943,0.943,23.95,2.395,0.0915,0.092,2.32,Stainless Steel Type 316,SS316,9.018,9.018,40.11,4.091,4090.56,Squared,Factory Option,7.31,7.31,Reference,Reference,9.31,9.31,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.504,1.504,38.2,3.82,Reference,Reference,Reference,Reference,,0.092152
LP 098ZC 01S316,LP 098ZC 01S316,LP098ZC01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.937,1.937,49.2,4.92,+/-0.055,+/-0.055,+/-1.4,+/-0.14,2,2,50.8,5.08,1.656,1.656,42.06,4.206,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,8.02,8.02,1.405,14.05,0.1432,1.432,143.22,1432.2,0.802,0.802,0.1405,1.405,0.01432,0.1432,14.322,143.22,0.521,0.521,13.23,1.323,0.098,0.098,2.49,Stainless Steel Type 316,SS316,7.854,7.854,34.94,3.563,3562.57,Squared,Factory Option,2.312,2.312,Reference,Reference,4.31,4.31,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.741,1.741,44.22,4.422,Reference,Reference,Reference,Reference,,0.056426
LP 098ZC 02S316,LP 098ZC 02S316,LP098ZC02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.937,1.937,49.2,4.92,+/-0.055,+/-0.055,+/-1.4,+/-0.14,2,2,50.8,5.08,1.656,1.656,42.06,4.206,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.045,0.045,1.14,0.114,5.67,5.67,0.993,9.93,0.1013,1.013,101.25,1012.5,0.567,0.567,0.0993,0.993,0.01013,0.1013,10.125,101.25,0.614,0.614,15.6,1.56,0.098,0.098,2.49,Stainless Steel Type 316,SS316,7.854,7.854,34.94,3.563,3562.57,Squared,Factory Option,3.269,3.269,Reference,Reference,5.27,5.27,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.741,1.741,44.22,4.422,Reference,Reference,Reference,Reference,,0.068957
LP 098ZC 03S316,LP 098ZC 03S316,LP098ZC03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.937,1.937,49.2,4.92,+/-0.055,+/-0.055,+/-1.4,+/-0.14,2,2,50.8,5.08,1.656,1.656,42.06,4.206,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.06,0.06,1.52,0.152,4.38,4.38,0.767,7.67,0.0782,0.782,78.22,782.2,0.438,0.438,0.0767,0.767,0.00782,0.0782,7.822,78.22,0.708,0.708,17.98,1.798,0.098,0.098,2.49,Stainless Steel Type 316,SS316,7.854,7.854,34.94,3.563,3562.57,Squared,Factory Option,4.229,4.229,Reference,Reference,6.23,6.23,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.741,1.741,44.22,4.422,Reference,Reference,Reference,Reference,,0.081519
LP 098ZC 04S316,LP 098ZC 04S316,LP098ZC04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.937,1.937,49.2,4.92,+/-0.055,+/-0.055,+/-1.4,+/-0.14,2,2,50.8,5.08,1.656,1.656,42.06,4.206,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.075,0.075,1.91,0.191,3.57,3.57,0.625,6.25,0.0638,0.638,63.75,637.5,0.357,0.357,0.0625,0.625,0.00638,0.0638,6.375,63.75,0.802,0.802,20.37,2.037,0.098,0.098,2.49,Stainless Steel Type 316,SS316,7.854,7.854,34.94,3.563,3562.57,Squared,Factory Option,5.188,5.188,Reference,Reference,7.19,7.19,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.741,1.741,44.22,4.422,Reference,Reference,Reference,Reference,,0.094073
LP 098ZC 05S316,LP 098ZC 05S316,LP098ZC05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.937,1.937,49.2,4.92,+/-0.055,+/-0.055,+/-1.4,+/-0.14,2,2,50.8,5.08,1.656,1.656,42.06,4.206,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.09,0.09,2.29,0.229,3.02,3.02,0.529,5.29,0.0539,0.539,53.93,539.3,0.302,0.302,0.0529,0.529,0.00539,0.0539,5.393,53.93,0.897,0.897,22.78,2.278,0.098,0.098,2.49,Stainless Steel Type 316,SS316,7.854,7.854,34.94,3.563,3562.57,Squared,Factory Option,6.148,6.148,Reference,Reference,8.15,8.15,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.741,1.741,44.22,4.422,Reference,Reference,Reference,Reference,,0.106632
LP 098ZC 06S316,LP 098ZC 06S316,LP098ZC06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.937,1.937,49.2,4.92,+/-0.055,+/-0.055,+/-1.4,+/-0.14,2,2,50.8,5.08,1.656,1.656,42.06,4.206,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.1,0.1,2.54,0.254,2.61,2.61,0.457,4.57,0.0466,0.466,46.61,466.1,0.261,0.261,0.0457,0.457,0.00466,0.0466,4.661,46.61,0.99,0.99,25.15,2.515,0.098,0.098,2.49,Stainless Steel Type 316,SS316,7.854,7.854,34.94,3.563,3562.57,Squared,Factory Option,7.104,7.104,Reference,Reference,9.1,9.1,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.741,1.741,44.22,4.422,Reference,Reference,Reference,Reference,,0.119144
LP 098ZG 01S316,LP 098ZG 01S316,LP098ZG01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.375,2.375,60.33,6.033,+/-0.07,+/-0.07,+/-1.78,+/-0.178,2.5,2.5,63.5,6.35,2.063,2.063,52.4,5.24,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.045,0.045,1.14,0.114,4.16,4.16,0.729,7.29,0.0743,0.743,74.29,742.9,0.416,0.416,0.0729,0.729,0.00743,0.0743,7.429,74.29,0.524,0.524,13.31,1.331,0.098,0.098,2.49,Stainless Steel Type 316,SS316,6.136,6.136,27.29,2.783,2783.29,Squared,Factory Option,2.348,2.348,Reference,Reference,4.35,4.35,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,2.179,2.179,55.35,5.535,Reference,Reference,Reference,Reference,,0.070461
LP 098ZG 02S316,LP 098ZG 02S316,LP098ZG02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.375,2.375,60.33,6.033,+/-0.07,+/-0.07,+/-1.78,+/-0.178,2.5,2.5,63.5,6.35,2.063,2.063,52.4,5.24,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.06,0.06,1.52,0.152,3.22,3.22,0.564,5.64,0.0575,0.575,57.5,575,0.322,0.322,0.0564,0.564,0.00575,0.0575,5.75,57.5,0.592,0.592,15.04,1.504,0.098,0.098,2.49,Stainless Steel Type 316,SS316,6.136,6.136,27.29,2.783,2783.29,Squared,Factory Option,3.037,3.037,Reference,Reference,5.04,5.04,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,2.179,2.179,55.35,5.535,Reference,Reference,Reference,Reference,,0.081621
LP 098ZG 03S316,LP 098ZG 03S316,LP098ZG03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.375,2.375,60.33,6.033,+/-0.07,+/-0.07,+/-1.78,+/-0.178,2.5,2.5,63.5,6.35,2.063,2.063,52.4,5.24,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.075,0.075,1.91,0.191,2.62,2.62,0.459,4.59,0.0468,0.468,46.79,467.9,0.262,0.262,0.0459,0.459,0.00468,0.0468,4.679,46.79,0.659,0.659,16.74,1.674,0.098,0.098,2.49,Stainless Steel Type 316,SS316,6.136,6.136,27.29,2.783,2783.29,Squared,Factory Option,3.723,3.723,Reference,Reference,5.72,5.72,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,2.179,2.179,55.35,5.535,Reference,Reference,Reference,Reference,,0.092727
LP 098ZG 04S316,LP 098ZG 04S316,LP098ZG04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.375,2.375,60.33,6.033,+/-0.07,+/-0.07,+/-1.78,+/-0.178,2.5,2.5,63.5,6.35,2.063,2.063,52.4,5.24,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.09,0.09,2.29,0.229,2.21,2.21,0.387,3.87,0.0395,0.395,39.47,394.7,0.221,0.221,0.0387,0.387,0.00395,0.0395,3.947,39.47,0.726,0.726,18.44,1.844,0.098,0.098,2.49,Stainless Steel Type 316,SS316,6.136,6.136,27.29,2.783,2783.29,Squared,Factory Option,4.412,4.412,Reference,Reference,6.41,6.41,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,2.179,2.179,55.35,5.535,Reference,Reference,Reference,Reference,,0.103903
LP 098ZG 05S316,LP 098ZG 05S316,LP098ZG05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.375,2.375,60.33,6.033,+/-0.07,+/-0.07,+/-1.78,+/-0.178,2.5,2.5,63.5,6.35,2.063,2.063,52.4,5.24,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.1,0.1,2.54,0.254,1.91,1.91,0.335,3.35,0.0341,0.341,34.11,341.1,0.191,0.191,0.0335,0.335,0.00341,0.0341,3.411,34.11,0.794,0.794,20.17,2.017,0.098,0.098,2.49,Stainless Steel Type 316,SS316,6.136,6.136,27.29,2.783,2783.29,Squared,Factory Option,5.102,5.102,Reference,Reference,7.1,7.1,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,2.179,2.179,55.35,5.535,Reference,Reference,Reference,Reference,,0.115072
LP 098ZG 06S316,LP 098ZG 06S316,LP098ZG06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.375,2.375,60.33,6.033,+/-0.07,+/-0.07,+/-1.78,+/-0.178,2.5,2.5,63.5,6.35,2.063,2.063,52.4,5.24,MIN,MIN,MIN,MIN,5,5,127,12.7,0.12,0.12,3.05,0.305,1.51,1.51,0.264,2.64,0.027,0.27,26.97,269.7,0.151,0.151,0.0264,0.264,0.0027,0.027,2.697,26.97,0.929,0.929,23.6,2.36,0.098,0.098,2.49,Stainless Steel Type 316,SS316,6.136,6.136,27.29,2.783,2783.29,Squared,Factory Option,6.479,6.479,Reference,Reference,8.48,8.48,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,2.179,2.179,55.35,5.535,Reference,Reference,Reference,Reference,,0.137398
LP 100ZA 01S316,LP 100ZA 01S316,LP100ZA01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.406,1.406,35.71,3.571,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.04,0.04,1.02,0.102,12.63,12.63,2.212,22.12,0.2255,2.255,225.55,2255.5,1.263,1.263,0.2212,2.212,0.02255,0.2255,22.555,225.55,0.548,0.548,13.92,1.392,0.1,0.1,2.54,Stainless Steel Type 316,SS316,12.029,12.029,53.51,5.456,5456.35,Squared,Factory Option,2.476,2.476,Reference,Reference,4.48,4.48,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,1.487,1.487,37.77,3.777,Reference,Reference,Reference,Reference,,0.052639
