title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LWM14 080 0660S,LWM14 080 0660S,LWM140800660S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,0.551,0.551,14,1.4,0.354,0.354,9,0.9,MIN,MIN,MIN,MIN,0.26,0.26,6.6,0.66,0.05,0.05,1.27,0.127,189.283,189.283,33.15,331.5,3.3802,33.802,3380.22,33802.2,47.321,47.321,8.2875,82.875,0.84506,8.4506,845.058,8450.58,0.075,0.075,1.91,0.191,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,35.017,35.017,155.76,15.884,15883.71,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.38,0.38,11.94,1.194,Reference,Reference,Reference,Reference,,0.002208,17.985,17.985,80,8.158,8158,0.165,0.165,4.19,0.419
LWM14 080 0826S,LWM14 080 0826S,LWM140800826S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,0.551,0.551,14,1.4,0.354,0.354,9,0.9,MIN,MIN,MIN,MIN,0.325,0.325,8.26,0.826,0.06,0.06,1.52,0.152,152.397,152.397,26.69,266.9,2.7215,27.215,2721.51,27215.1,38.099,38.099,6.6724,66.724,0.68037,6.8037,680.372,6803.72,0.09,0.09,2.29,0.229,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,35.813,35.813,159.3,16.245,16244.78,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.38,0.38,11.94,1.194,Reference,Reference,Reference,Reference,,0.002759,17.985,17.985,80,8.158,8158,0.207,0.207,5.26,0.526
LWM14 080 0991S,LWM14 080 0991S,LWM140800991S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,0.551,0.551,14,1.4,0.354,0.354,9,0.9,MIN,MIN,MIN,MIN,0.39,0.39,9.91,0.991,0.06,0.06,1.52,0.152,126.646,126.646,22.18,221.8,2.2616,22.616,2261.64,22616.4,31.661,31.661,5.5449,55.449,0.5654,5.654,565.402,5654.02,0.105,0.105,2.67,0.267,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,36.094,36.094,160.55,16.372,16372.24,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.38,0.38,11.94,1.194,Reference,Reference,Reference,Reference,,0.003311,17.985,17.985,80,8.158,8158,0.248,0.248,6.3,0.63
LWM14 080 1156S,LWM14 080 1156S,LWM140801156S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,0.551,0.551,14,1.4,0.354,0.354,9,0.9,MIN,MIN,MIN,MIN,0.455,0.455,11.56,1.156,0.08,0.08,2.03,0.203,108.317,108.317,18.97,189.7,1.9343,19.343,1934.32,19343.2,27.079,27.079,4.7424,47.424,0.48358,4.8358,483.577,4835.77,0.12,0.12,3.05,0.305,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,36.286,36.286,161.41,16.459,16459.33,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.38,0.38,11.94,1.194,Reference,Reference,Reference,Reference,,0.003863,17.985,17.985,80,8.158,8158,0.289,0.289,7.34,0.734
LWM14 080 1321S,LWM14 080 1321S,LWM140801321S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,0.551,0.551,14,1.4,0.354,0.354,9,0.9,MIN,MIN,MIN,MIN,0.52,0.52,13.21,1.321,0.09,0.09,2.29,0.229,95.127,95.127,16.66,166.6,1.6988,16.988,1698.78,16987.8,23.782,23.782,4.165,41.65,0.4247,4.247,424.699,4246.99,0.135,0.135,3.43,0.343,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,36.624,36.624,162.91,16.613,16612.65,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.38,0.38,11.94,1.194,Reference,Reference,Reference,Reference,,0.004415,17.985,17.985,80,8.158,8158,0.331,0.331,8.41,0.841
LWM14 080 1486S,LWM14 080 1486S,LWM140801486S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,0.551,0.551,14,1.4,0.354,0.354,9,0.9,MIN,MIN,MIN,MIN,0.585,0.585,14.86,1.486,0.09,0.09,2.29,0.229,84.449,84.449,14.79,147.9,1.5081,15.081,1508.09,15080.9,21.112,21.112,3.6974,36.974,0.37702,3.7702,377.018,3770.18,0.15,0.15,3.81,0.381,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,36.735,36.735,163.41,16.663,16663,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.38,0.38,11.94,1.194,Reference,Reference,Reference,Reference,,0.004967,17.985,17.985,80,8.158,8158,0.372,0.372,9.45,0.945
LWM14 080 1651S,LWM14 080 1651S,LWM140801651S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,0.551,0.551,14,1.4,0.354,0.354,9,0.9,MIN,MIN,MIN,MIN,0.65,0.65,16.51,1.651,0.09,0.09,2.29,0.229,75.885,75.885,13.29,132.9,1.3552,13.552,1355.15,13551.5,18.971,18.971,3.3224,33.224,0.33878,3.3878,338.784,3387.84,0.165,0.165,4.19,0.419,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,36.804,36.804,163.71,16.694,16694.29,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.38,0.38,11.94,1.194,Reference,Reference,Reference,Reference,,0.005519,17.985,17.985,80,8.158,8158,0.413,0.413,10.49,1.049
LWM14 080 1816S,LWM14 080 1816S,LWM140801816S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,0.551,0.551,14,1.4,0.354,0.354,9,0.9,MIN,MIN,MIN,MIN,0.715,0.715,18.16,1.816,0.1,0.1,2.54,0.254,69.147,69.147,12.11,121.1,1.2348,12.348,1234.83,12348.3,17.287,17.287,3.0275,30.275,0.30871,3.0871,308.711,3087.11,0.18,0.18,4.57,0.457,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,36.994,36.994,164.56,16.78,16780.48,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.38,0.38,11.94,1.194,Reference,Reference,Reference,Reference,,0.006071,17.985,17.985,80,8.158,8158,0.455,0.455,11.56,1.156
LWM15 025 0518S,LWM15 025 0518S,LWM150250518S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.204,0.204,5.18,0.518,0.04,0.04,1.02,0.102,54.587,54.587,9.56,95.6,0.9748,9.748,974.81,9748.1,13.647,13.647,2.39,23.9,0.24371,2.4371,243.708,2437.08,0.04,0.04,1.02,0.102,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,8.952,8.952,39.82,4.061,4060.63,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.001209,5.62,5.62,25,2.549,2549.23,0.101,0.101,2.57,0.257
LWM15 025 0691S,LWM15 025 0691S,LWM150250691S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.272,0.272,6.91,0.691,0.05,0.05,1.27,0.127,40.997,40.997,7.18,71.8,0.7321,7.321,732.12,7321.2,10.249,10.249,1.7949,17.949,0.18303,1.8303,183.027,1830.27,0.05,0.05,1.27,0.127,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,9.101,9.101,40.48,4.128,4128.21,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.001612,5.62,5.62,25,2.549,2549.23,0.135,0.135,3.43,0.343
LWM15 025 0864S,LWM15 025 0864S,LWM150250864S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.34,0.34,8.64,0.864,0.06,0.06,1.52,0.152,32.661,32.661,5.72,57.2,0.5833,5.833,583.26,5832.6,8.165,8.165,1.43,14.3,0.14581,1.4581,145.811,1458.11,0.06,0.06,1.52,0.152,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,9.145,9.145,40.68,4.148,4148.17,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.002015,5.62,5.62,25,2.549,2549.23,0.168,0.168,4.27,0.427
LWM15 025 1036S,LWM15 025 1036S,LWM150251036S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.408,0.408,10.36,1.036,0.07,0.07,1.78,0.178,27.293,27.293,4.78,47.8,0.4874,4.874,487.4,4874,6.823,6.823,1.1949,11.949,0.12185,1.2185,121.845,1218.45,0.07,0.07,1.78,0.178,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,9.225,9.225,41.03,4.184,4184.46,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.002418,5.62,5.62,25,2.549,2549.23,0.202,0.202,5.13,0.513
LWM15 025 1209S,LWM15 025 1209S,LWM150251209S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.476,0.476,12.09,1.209,0.08,0.08,2.03,0.203,23.411,23.411,4.1,41,0.4181,4.181,418.07,4180.7,5.853,5.853,1.0251,10.251,0.10452,1.0452,104.523,1045.23,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,9.271,9.271,41.24,4.205,4205.33,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.002821,5.62,5.62,25,2.549,2549.23,0.236,0.236,5.99,0.599
LWM15 025 1382S,LWM15 025 1382S,LWM150251382S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.544,0.544,13.82,1.382,0.09,0.09,2.29,0.229,20.441,20.441,3.58,35.8,0.365,3.65,365.04,3650.4,5.11,5.11,0.8949,8.949,0.09125,0.9125,91.254,912.54,0.09,0.09,2.29,0.229,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,9.28,9.28,41.28,4.209,4209.41,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.003224,5.62,5.62,25,2.549,2549.23,0.269,0.269,6.83,0.683
LWM15 025 1554S,LWM15 025 1554S,LWM150251554S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.612,0.612,15.54,1.554,0.09,0.09,2.29,0.229,18.215,18.215,3.19,31.9,0.3253,3.253,325.28,3252.8,4.554,4.554,0.7976,7.976,0.08133,0.8133,81.325,813.25,0.1,0.1,2.54,0.254,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,9.326,9.326,41.48,4.23,4230.27,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.003627,5.62,5.62,25,2.549,2549.23,0.303,0.303,7.7,0.77
LWM15 025 1727S,LWM15 025 1727S,LWM150251727S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.68,0.68,17.27,1.727,0.09,0.09,2.29,0.229,16.33,16.33,2.86,28.6,0.2916,2.916,291.62,2916.2,4.083,4.083,0.7151,7.151,0.07291,0.7291,72.914,729.14,0.11,0.11,2.79,0.279,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,9.308,9.308,41.4,4.222,4222.11,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.00403,5.62,5.62,25,2.549,2549.23,0.336,0.336,8.53,0.853
LWM15 025 1900S,LWM15 025 1900S,LWM150251900S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.563,0.563,14.3,1.43,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.433,0.433,11,1.1,MIN,MIN,MIN,MIN,0.748,0.748,19,1.9,0.1,0.1,2.54,0.254,14.846,14.846,2.6,26,0.2651,2.651,265.12,2651.2,3.711,3.711,0.6499,6.499,0.06627,0.6627,66.271,662.71,0.12,0.12,3.05,0.305,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,9.323,9.323,41.47,4.229,4228.91,Plain (End Turn is Wavy),Factory Option,11,11,Reference,Reference,11,11,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.447,0.447,13.8,1.38,Reference,Reference,Reference,Reference,,0.004433,5.62,5.62,25,2.549,2549.23,0.37,0.37,9.4,0.94
LWM15 050 0518S,LWM15 050 0518S,LWM150500518S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.536,0.536,13.61,1.361,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.394,0.394,10,1,MIN,MIN,MIN,MIN,0.204,0.204,5.18,0.518,0.04,0.04,1.02,0.102,162.903,162.903,28.53,285.3,2.9091,29.091,2909.12,29091.2,40.726,40.726,7.1325,71.325,0.72728,7.2728,727.285,7272.85,0.036,0.036,0.91,0.091,0.009,0.009,0.23,0.023,Stainless Steel Type 17-7 PH,17-7 PH,27.368,27.368,121.74,12.414,12414.12,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.421,0.421,13.15,1.315,Reference,Reference,Reference,Reference,,0.001054,11.24,11.24,50,5.098,5098.46,0.135,0.135,3.43,0.343
LWM15 050 0691S,LWM15 050 0691S,LWM150500691S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.536,0.536,13.61,1.361,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.394,0.394,10,1,MIN,MIN,MIN,MIN,0.272,0.272,6.91,0.691,0.05,0.05,1.27,0.127,122.192,122.192,21.4,214,2.1821,21.821,2182.1,21821,30.548,30.548,5.35,53.5,0.54553,5.4553,545.526,5455.26,0.045,0.045,1.14,0.114,0.009,0.009,0.23,0.023,Stainless Steel Type 17-7 PH,17-7 PH,27.738,27.738,123.38,12.582,12581.96,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.421,0.421,13.15,1.315,Reference,Reference,Reference,Reference,,0.001406,11.24,11.24,50,5.098,5098.46,0.18,0.18,4.57,0.457
LWM15 050 0864S,LWM15 050 0864S,LWM150500864S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.536,0.536,13.61,1.361,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.394,0.394,10,1,MIN,MIN,MIN,MIN,0.34,0.34,8.64,0.864,0.06,0.06,1.52,0.152,97.753,97.753,17.12,171.2,1.7457,17.457,1745.67,17456.7,24.438,24.438,4.2799,42.799,0.43641,4.3641,436.414,4364.14,0.054,0.054,1.37,0.137,0.009,0.009,0.23,0.023,Stainless Steel Type 17-7 PH,17-7 PH,27.957,27.957,124.36,12.681,12681.3,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.421,0.421,13.15,1.315,Reference,Reference,Reference,Reference,,0.001757,11.24,11.24,50,5.098,5098.46,0.225,0.225,5.72,0.572
LWM15 050 1036S,LWM15 050 1036S,LWM150501036S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.536,0.536,13.61,1.361,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.394,0.394,10,1,MIN,MIN,MIN,MIN,0.408,0.408,10.36,1.036,0.07,0.07,1.78,0.178,81.423,81.423,14.26,142.6,1.4541,14.541,1454.05,14540.5,20.356,20.356,3.565,35.65,0.36352,3.6352,363.517,3635.17,0.063,0.063,1.6,0.16,0.009,0.009,0.23,0.023,Stainless Steel Type 17-7 PH,17-7 PH,28.091,28.091,124.96,12.742,12742.08,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.421,0.421,13.15,1.315,Reference,Reference,Reference,Reference,,0.002109,11.24,11.24,50,5.098,5098.46,0.27,0.27,6.86,0.686
LWM15 050 1209S,LWM15 050 1209S,LWM150501209S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.536,0.536,13.61,1.361,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.394,0.394,10,1,MIN,MIN,MIN,MIN,0.476,0.476,12.09,1.209,0.08,0.08,2.03,0.203,69.832,69.832,12.23,122.3,1.2471,12.471,1247.06,12470.6,17.458,17.458,3.0575,30.575,0.31176,3.1176,311.765,3117.65,0.072,0.072,1.83,0.183,0.009,0.009,0.23,0.023,Stainless Steel Type 17-7 PH,17-7 PH,28.212,28.212,125.49,12.797,12796.96,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.421,0.421,13.15,1.315,Reference,Reference,Reference,Reference,,0.00246,11.24,11.24,50,5.098,5098.46,0.315,0.315,8,0.8
LWM15 050 1382S,LWM15 050 1382S,LWM150501382S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.536,0.536,13.61,1.361,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.394,0.394,10,1,MIN,MIN,MIN,MIN,0.544,0.544,13.82,1.382,0.09,0.09,2.29,0.229,61.096,61.096,10.7,107,1.0911,10.911,1091.05,10910.5,15.274,15.274,2.675,26.75,0.27276,2.7276,272.763,2727.63,0.081,0.081,2.06,0.206,0.009,0.009,0.23,0.023,Stainless Steel Type 17-7 PH,17-7 PH,28.287,28.287,125.83,12.831,12830.98,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.421,0.421,13.15,1.315,Reference,Reference,Reference,Reference,,0.002812,11.24,11.24,50,5.098,5098.46,0.36,0.36,9.14,0.914
LWM15 050 1554S,LWM15 050 1554S,LWM150501554S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.536,0.536,13.61,1.361,Reference,Reference,Reference,Reference,0.591,0.591,15,1.5,0.394,0.394,10,1,MIN,MIN,MIN,MIN,0.612,0.612,15.54,1.554,0.09,0.09,2.29,0.229,54.301,54.301,9.51,95.1,0.9697,9.697,969.71,9697.1,13.575,13.575,2.3774,23.774,0.24242,2.4242,242.422,2424.22,0.09,0.09,2.29,0.229,0.009,0.009,0.23,0.023,Stainless Steel Type 17-7 PH,17-7 PH,28.345,28.345,126.08,12.857,12857.29,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (metric),AMS 5529,0.421,0.421,13.15,1.315,Reference,Reference,Reference,Reference,,0.003163,11.24,11.24,50,5.098,5098.46,0.405,0.405,10.29,1.029
