title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 012D 01 S316,CI 012D 01 S316,CI012D01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,5.4,5.4,0.946,9.46,0.0964,0.964,96.43,964.3,0.54,0.54,0.0946,0.946,0.00964,0.0964,9.643,96.43,0.084,0.084,2.13,0.213,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,3.81,3.81,Reference,Reference,5.81,5.81,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.000067
CI 012D 02 M,CI 012D 02 M,CI012D02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,5.1,5.1,0.893,8.93,0.0911,0.911,91.08,910.8,0.51,0.51,0.0893,0.893,0.00911,0.0911,9.108,91.08,0.097,0.097,2.46,0.246,0.012,0.012,0.3,0.03,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared,Factory Option,4.8414,4.8414,Reference,Reference,6.84,6.84,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0000784
CI 012D 02 S,CI 012D 02 S,CI012D02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.097,0.097,2.46,0.246,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,4.899,4.899,Reference,Reference,6.9,6.9,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0000805
CI 012D 02 S316,CI 012D 02 S316,CI012D02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.097,0.097,2.46,0.246,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,4.899,4.899,Reference,Reference,6.9,6.9,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0000805
CI 012D 03 M,CI 012D 03 M,CI012D03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,4.1,4.1,0.718,7.18,0.0732,0.732,73.22,732.2,0.41,0.41,0.0718,0.718,0.00732,0.0732,7.322,73.22,0.111,0.111,2.82,0.282,0.012,0.012,0.3,0.03,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared,Factory Option,6.0222,6.0222,Reference,Reference,8.02,8.02,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0000919
CI 012D 03 S,CI 012D 03 S,CI012D03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.111,0.111,2.82,0.282,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,6.0518,6.0518,Reference,Reference,8.05,8.05,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.000094
CI 012D 03 S316,CI 012D 03 S316,CI012D03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.111,0.111,2.82,0.282,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,6.0518,6.0518,Reference,Reference,8.05,8.05,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.000094
CI 012D 04 M,CI 012D 04 M,CI012D04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.125,0.125,3.18,0.318,0.012,0.012,0.3,0.03,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared,Factory Option,7.0546,7.0546,Reference,Reference,9.05,9.05,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001037
CI 012D 04 S,CI 012D 04 S,CI012D04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.125,0.125,3.18,0.318,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,7.0952,7.0952,Reference,Reference,9.1,9.1,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001062
CI 012D 04 S316,CI 012D 04 S316,CI012D04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.125,0.125,3.18,0.318,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,7.0952,7.0952,Reference,Reference,9.1,9.1,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001062
CI 012D 05 M,CI 012D 05 M,CI012D05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,3,3,0.525,5.25,0.0536,0.536,53.57,535.7,0.3,0.3,0.0525,0.525,0.00536,0.0536,5.357,53.57,0.138,0.138,3.51,0.351,0.012,0.012,0.3,0.03,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared,Factory Option,8.2304,8.2304,Reference,Reference,10.23,10.23,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001172
CI 012D 05 S,CI 012D 05 S,CI012D05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.5,2.5,0.438,4.38,0.0446,0.446,44.65,446.5,0.25,0.25,0.0438,0.438,0.00446,0.0446,4.465,44.65,0.138,0.138,3.51,0.351,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,8.2304,8.2304,Reference,Reference,10.23,10.23,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001195
CI 012D 05 S316,CI 012D 05 S316,CI012D05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,2.5,2.5,0.438,4.38,0.0446,0.446,44.65,446.5,0.25,0.25,0.0438,0.438,0.00446,0.0446,4.465,44.65,0.138,0.138,3.51,0.351,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,8.2304,8.2304,Reference,Reference,10.23,10.23,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001195
CI 012D 06 M,CI 012D 06 M,CI012D06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.152,0.152,3.86,0.386,0.012,0.012,0.3,0.03,Music Wire,MW,1.1,1.1,4.89,0.499,498.96,Squared,Factory Option,9.1449,9.1449,Reference,Reference,11.14,11.14,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001277
CI 012D 06 S,CI 012D 06 S,CI012D06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.152,0.152,3.86,0.386,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,9.3527,9.3527,Reference,Reference,11.35,11.35,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001326
CI 012D 06 S316,CI 012D 06 S316,CI012D06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.12,0.12,3.05,0.305,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.125,0.125,3.18,0.318,0.088,0.088,2.24,0.224,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.152,0.152,3.86,0.386,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.9163,0.916,4.08,0.416,415.63,Squared,Factory Option,9.3527,9.3527,Reference,Reference,11.35,11.35,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.096,0.096,2.44,0.244,Reference,Reference,Reference,Reference,,0.0001326
