title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 045C 01 S,LC 045C 01 S,LC045C01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,179.3,179.3,31.401,314.01,3.2019,32.019,3201.94,32019.4,17.93,17.93,3.1401,31.401,0.32019,3.2019,320.194,3201.94,0.271,0.271,6.88,0.688,0.045,0.045,1.14,0.114,Stainless Steel,SS,19.992,19.992,88.93,9.068,9068.37,Squared and Ground,Factory Option,3.8554,3.8554,Reference,Reference,5.86,5.86,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.0017367
LC 045C 01 S316,LC 045C 01 S316,LC045C01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,179.3,179.3,31.401,314.01,3.2019,32.019,3201.94,32019.4,17.93,17.93,3.1401,31.401,0.32019,3.2019,320.194,3201.94,0.271,0.271,6.88,0.688,0.045,0.045,1.14,0.114,Stainless Steel Type 316,SS316,19.992,19.992,88.93,9.068,9068.37,Squared and Ground,Factory Option,3.8554,3.8554,Reference,Reference,5.86,5.86,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.0017367
LC 045C 02 M,LC 045C 02 M,LC045C02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,176.2,176.2,30.858,308.58,3.1466,31.466,3146.58,31465.8,17.62,17.62,3.0858,30.858,0.31466,3.1466,314.658,3146.58,0.311,0.311,7.9,0.79,0.045,0.045,1.14,0.114,Music Wire,MW,24,24,106.76,10.886,10886.4,Squared and Ground,Factory Option,4.7079,4.7079,Reference,Reference,6.71,6.71,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.0019524
LC 045C 02 S,LC 045C 02 S,LC045C02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,146.8,146.8,25.71,257.1,2.6216,26.216,2621.55,26215.5,14.68,14.68,2.571,25.71,0.26216,2.6216,262.155,2621.55,0.311,0.311,7.9,0.79,0.045,0.045,1.14,0.114,Stainless Steel,SS,19.992,19.992,88.93,9.068,9068.37,Squared and Ground,Factory Option,4.709,4.709,Reference,Reference,6.71,6.71,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.0019899
LC 045C 02 S316,LC 045C 02 S316,LC045C02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,146.8,146.8,25.71,257.1,2.6216,26.216,2621.55,26215.5,14.68,14.68,2.571,25.71,0.26216,2.6216,262.155,2621.55,0.311,0.311,7.9,0.79,0.045,0.045,1.14,0.114,Stainless Steel Type 316,SS316,19.992,19.992,88.93,9.068,9068.37,Squared and Ground,Factory Option,4.709,4.709,Reference,Reference,6.71,6.71,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.0019899
LC 045C 03 M,LC 045C 03 M,LC045C03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,149.6,149.6,26.2,262,2.6716,26.716,2671.56,26715.6,14.96,14.96,2.62,26.2,0.26716,2.6716,267.156,2671.56,0.35,0.35,8.89,0.889,0.045,0.045,1.14,0.114,Music Wire,MW,24,24,106.76,10.886,10886.4,Squared and Ground,Factory Option,5.545,5.545,Reference,Reference,7.55,7.55,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.002196
LC 045C 03 S,LC 045C 03 S,LC045C03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,124.6,124.6,21.822,218.22,2.2251,22.251,2225.11,22251.1,12.46,12.46,2.1822,21.822,0.22251,2.2251,222.511,2225.11,0.35,0.35,8.89,0.889,0.045,0.045,1.14,0.114,Stainless Steel,SS,19.992,19.992,88.93,9.068,9068.37,Squared and Ground,Factory Option,5.548,5.548,Reference,Reference,7.55,7.55,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.0022387
LC 045C 03 S316,LC 045C 03 S316,LC045C03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,124.6,124.6,21.822,218.22,2.2251,22.251,2225.11,22251.1,12.46,12.46,2.1822,21.822,0.22251,2.2251,222.511,2225.11,0.35,0.35,8.89,0.889,0.045,0.045,1.14,0.114,Stainless Steel Type 316,SS316,19.992,19.992,88.93,9.068,9068.37,Squared and Ground,Factory Option,5.548,5.548,Reference,Reference,7.55,7.55,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.0022387
LC 045C 04 M,LC 045C 04 M,LC045C04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,129.9,129.9,22.75,227.5,2.3198,23.198,2319.75,23197.5,12.99,12.99,2.275,22.75,0.23198,2.3198,231.975,2319.75,0.389,0.389,9.88,0.988,0.045,0.045,1.14,0.114,Music Wire,MW,24,24,106.76,10.886,10886.4,Squared and Ground,Factory Option,6.386,6.386,Reference,Reference,8.39,8.39,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.00244
LC 045C 04 S,LC 045C 04 S,LC045C04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.24,0.24,6.1,0.61,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.25,0.25,6.35,0.635,0.143,0.143,3.63,0.363,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,108.2,108.2,18.949,189.49,1.9322,19.322,1932.24,19322.4,10.82,10.82,1.8949,18.949,0.19322,1.9322,193.224,1932.24,0.389,0.389,9.88,0.988,0.045,0.045,1.14,0.114,Stainless Steel,SS,19.992,19.992,88.93,9.068,9068.37,Squared and Ground,Factory Option,6.389,6.389,Reference,Reference,8.39,8.39,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.15,0.15,3.81,0.381,Reference,Reference,Reference,Reference,,0.002488
