title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LHC 148R 06S,LHC 148R 06S,LHC148R06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.46,1.46,37.08,3.708,+/-0.03,+/-0.03,+/-0.76,+/-0.076,1.5,1.5,38.1,3.81,1.126,1.126,28.6,2.86,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.12,0.12,3.05,0.305,32.1739,32.174,5.635,56.35,0.5746,5.746,574.56,5745.6,3.2174,3.217,0.5635,5.635,0.05746,0.5746,57.456,574.56,1.563,1.563,39.7,3.97,0.148,0.148,3.76,,Stainless Steel,SS,78.4051,78.405,348.76,35.565,35564.55,Squared and Ground,Factory Option,8.25,8.25,Reference,Reference,10.25,10.25,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.164,1.164,29.57,2.957,Reference,Reference,Reference,Reference,,0.221
LHC 148T 01M,LHC 148T 01M,LHC148T01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,89.7,89.7,15.709,157.09,1.6019,16.019,1601.86,16018.6,8.97,8.97,1.5709,15.709,0.16019,1.6019,160.186,1601.86,0.6264,0.626,15.91,1.591,0.148,0.148,3.76,,Music Wire,MW,80,80,355.86,36.288,36288,Squared and Ground,Factory Option,2.11,2.11,Reference,Reference,4.11,4.11,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.102
LHC 148T 01S,LHC 148T 01S,LHC148T01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,78,78,13.66,136.6,1.3929,13.929,1392.92,13929.2,7.8,7.8,1.366,13.66,0.13929,1.3929,139.292,1392.92,0.6264,0.626,15.91,1.591,0.148,0.148,3.76,,Stainless Steel,SS,68.1386,68.139,303.1,30.908,30907.67,Squared and Ground,Factory Option,2.11,2.11,Reference,Reference,4.11,4.11,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.104
LHC 148T 02M,LHC 148T 02M,LHC148T02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.068,0.068,1.73,0.173,63.4,63.4,11.103,111.03,1.1322,11.322,1132.2,11322,6.34,6.34,1.1103,11.103,0.11322,1.1322,113.22,1132.2,0.7598,0.76,19.3,1.93,0.148,0.148,3.76,,Music Wire,MW,80.03,80.03,355.99,36.302,36301.61,Squared and Ground,Factory Option,2.98,2.98,Reference,Reference,4.98,4.98,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.124
LHC 148T 02S,LHC 148T 02S,LHC148T02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.068,0.068,1.73,0.173,55.1304,55.13,9.655,96.55,0.9845,9.845,984.52,9845.2,5.513,5.513,0.9655,9.655,0.09845,0.9845,98.451,984.51,0.7598,0.76,19.3,1.93,0.148,0.148,3.76,,Stainless Steel,SS,68.3719,68.372,304.13,31.013,31013.49,Squared and Ground,Factory Option,2.98,2.98,Reference,Reference,4.98,4.98,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.126
LHC 148T 03M,LHC 148T 03M,LHC148T03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.075,0.075,1.91,0.191,49,49,8.582,85.82,0.875,8.75,875.04,8750.4,4.9,4.9,0.8582,8.582,0.0875,0.875,87.504,875.04,0.8935,0.894,22.7,2.27,0.148,0.148,3.76,,Music Wire,MW,79.99,79.99,355.81,36.283,36283.46,Squared and Ground,Factory Option,3.86,3.86,Reference,Reference,5.86,5.86,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.146
LHC 148T 03S,LHC 148T 03S,LHC148T03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.075,0.075,1.91,0.191,42.6086,42.609,7.462,74.62,0.7609,7.609,760.9,7609,4.2609,4.261,0.7462,7.462,0.07609,0.7609,76.091,760.91,0.8935,0.894,22.7,2.27,0.148,0.148,3.76,,Stainless Steel,SS,68.4504,68.45,304.48,31.049,31049.1,Squared and Ground,Factory Option,3.86,3.86,Reference,Reference,5.86,5.86,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.148
LHC 148T 04M,LHC 148T 04M,LHC148T04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.09,0.09,2.29,0.229,39.9,39.9,6.988,69.88,0.7125,7.125,712.53,7125.3,3.99,3.99,0.6988,6.988,0.07125,0.7125,71.253,712.53,1.0277,1.028,26.1,2.61,0.148,0.148,3.76,,Music Wire,MW,79.89,79.89,355.37,36.238,36238.1,Squared and Ground,Factory Option,4.74,4.74,Reference,Reference,6.74,6.74,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.168
LHC 148T 04S,LHC 148T 04S,LHC148T04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.09,0.09,2.29,0.229,34.6956,34.696,6.076,60.76,0.6196,6.196,619.59,6195.9,3.4696,3.47,0.6076,6.076,0.06196,0.6196,61.96,619.6,1.0277,1.028,26.1,2.61,0.148,0.148,3.76,,Stainless Steel,SS,68.4282,68.428,304.38,31.039,31039.03,Squared and Ground,Factory Option,4.74,4.74,Reference,Reference,6.74,6.74,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.171
LHC 148T 05M,LHC 148T 05M,LHC148T05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.34,1.34,34.04,3.404,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.105,0.105,2.67,0.267,33.7,33.7,5.902,59.02,0.6018,6.018,601.81,6018.1,3.37,3.37,0.5902,5.902,0.06018,0.6018,60.181,601.81,1.1607,1.161,29.48,2.948,0.148,0.148,3.76,,Music Wire,MW,79.97,79.97,355.72,36.274,36274.39,Squared and Ground,Factory Option,5.61,5.61,Reference,Reference,7.61,7.61,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.391,1.391,35.33,3.533,Reference,Reference,Reference,Reference,,0.189
