title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 075K 10 M,LC 075K 10 M,LC075K10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.845,0.845,21.46,2.146,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.875,0.875,22.23,2.223,0.674,0.674,17.12,1.712,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,10.2712,10.271,1.799,17.99,0.1834,1.834,183.42,1834.2,1.027,1.027,0.1799,1.799,0.01834,0.1834,18.34,183.4,0.9363,0.936,23.78,2.378,0.075,0.075,1.91,,Music Wire,MW,21.0616,21.062,93.69,9.554,9553.54,Squared and Ground,Factory Option,10.1214,10.1214,Reference,Reference,12.1214,12.1214,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.695,0.695,17.65,1.765,Reference,Reference,Reference,Reference,,0.0386984
LC 075K 10 S,LC 075K 10 S,LC075K10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.845,0.845,21.46,2.146,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.875,0.875,22.23,2.223,0.674,0.674,17.12,1.712,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,8.5559,8.556,1.498,14.98,0.1528,1.528,152.79,1527.9,0.856,0.856,0.1499,1.499,0.01529,0.1529,15.286,152.86,0.9363,0.936,23.78,2.378,0.075,0.075,1.91,,Stainless Steel,SS,17.5443,17.544,78.04,7.958,7958.09,Squared and Ground,Factory Option,10.1214,10.1214,Reference,Reference,12.1214,12.1214,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.695,0.695,17.65,1.765,Reference,Reference,Reference,Reference,,0.0394355
LC 075K 10 S316,LC 075K 10 S316,LC075K10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.845,0.845,21.46,2.146,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.875,0.875,22.23,2.223,0.674,0.674,17.12,1.712,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,8.5559,8.556,1.498,14.98,0.1528,1.528,152.79,1527.9,0.856,0.856,0.1499,1.499,0.01529,0.1529,15.286,152.86,0.9363,0.936,23.78,2.378,0.075,0.075,1.91,,Stainless Steel Type 316,SS316,17.5443,17.544,78.04,7.958,7958.09,Squared and Ground,Factory Option,10.1214,10.1214,Reference,Reference,12.1214,12.1214,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.695,0.695,17.65,1.765,Reference,Reference,Reference,Reference,,0.0394355
LC 075K 11 M,LC 075K 11 M,LC075K11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.845,0.845,21.46,2.146,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.875,0.875,22.23,2.223,0.674,0.674,17.12,1.712,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,8.7382,8.738,1.53,15.3,0.156,1.56,156.05,1560.5,0.874,0.874,0.1531,1.531,0.01561,0.1561,15.608,156.08,1.0735,1.074,27.27,2.727,0.075,0.075,1.91,,Music Wire,MW,21.0616,21.062,93.69,9.554,9553.54,Squared and Ground,Factory Option,11.8971,11.8971,Reference,Reference,13.8971,13.8971,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.695,0.695,17.65,1.765,Reference,Reference,Reference,Reference,,0.0443674
LC 075K 11 S,LC 075K 11 S,LC075K11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.845,0.845,21.46,2.146,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.875,0.875,22.23,2.223,0.674,0.674,17.12,1.712,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,7.2789,7.279,1.275,12.75,0.13,1.3,129.99,1299.9,0.728,0.728,0.1275,1.275,0.013,0.13,13.001,130.01,1.0735,1.074,27.27,2.727,0.075,0.075,1.91,,Stainless Steel,SS,17.5443,17.544,78.04,7.958,7958.09,Squared and Ground,Factory Option,11.8971,11.8971,Reference,Reference,13.8971,13.8971,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.695,0.695,17.65,1.765,Reference,Reference,Reference,Reference,,0.0452125
LC 075K 11 S316,LC 075K 11 S316,LC075K11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.845,0.845,21.46,2.146,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.875,0.875,22.23,2.223,0.674,0.674,17.12,1.712,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,7.2789,7.279,1.275,12.75,0.13,1.3,129.99,1299.9,0.728,0.728,0.1275,1.275,0.013,0.13,13.001,130.01,1.0735,1.074,27.27,2.727,0.075,0.075,1.91,,Stainless Steel Type 316,SS316,17.5443,17.544,78.04,7.958,7958.09,Squared and Ground,Factory Option,11.8971,11.8971,Reference,Reference,13.8971,13.8971,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.695,0.695,17.65,1.765,Reference,Reference,Reference,Reference,,0.0452125
LC 080G 01 M,LC 080G 01 M,LC080G01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.308,0.308,7.82,0.782,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,425.9,425.9,74.589,745.89,7.6057,76.057,7605.72,76057.2,42.59,42.59,7.4589,74.589,0.76057,7.6057,760.572,7605.72,0.34,0.34,8.64,0.864,0.08,0.08,2.03,,Music Wire,MW,68,68,302.48,30.845,30844.8,Squared and Ground,Factory Option,2.254,2.254,Reference,Reference,4.25,4.25,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.32,0.32,8.13,0.813,Reference,Reference,Reference,Reference,,0.0080272
LC 080G 01 S,LC 080G 01 S,LC080G01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.308,0.308,7.82,0.782,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,354.8,354.8,62.137,621.37,6.336,63.36,6336.02,63360.2,35.48,35.48,6.2137,62.137,0.6336,6.336,633.602,6336.02,0.34,0.34,8.64,0.864,0.08,0.08,2.03,,Stainless Steel,SS,56.644,56.644,251.97,25.694,25693.72,Squared and Ground,Factory Option,2.2547,2.2547,Reference,Reference,4.25,4.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.32,0.32,8.13,0.813,Reference,Reference,Reference,Reference,,0.0081816
LC 080G 01 S316,LC 080G 01 S316,LC080G01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.308,0.308,7.82,0.782,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,354.8,354.8,62.137,621.37,6.336,63.36,6336.02,63360.2,35.48,35.48,6.2137,62.137,0.6336,6.336,633.602,6336.02,0.34,0.34,8.64,0.864,0.08,0.08,2.03,,Stainless Steel Type 316,SS316,56.644,56.644,251.97,25.694,25693.72,Squared and Ground,Factory Option,2.2547,2.2547,Reference,Reference,4.25,4.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.32,0.32,8.13,0.813,Reference,Reference,Reference,Reference,,0.0081816
LC 080G 02 M,LC 080G 02 M,LC080G02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.308,0.308,7.82,0.782,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,311.4,311.4,54.536,545.36,5.561,55.61,5560.98,55609.8,31.14,31.14,5.4536,54.536,0.5561,5.561,556.098,5560.98,0.407,0.407,10.34,1.034,0.08,0.08,2.03,,Music Wire,MW,68,68,302.48,30.845,30844.8,Squared and Ground,Factory Option,3.0828,3.0828,Reference,Reference,5.08,5.08,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.32,0.32,8.13,0.813,Reference,Reference,Reference,Reference,,0.0095912
