stock_code,price_code,price,min,currency,display_price_range
MS24586-C261,A,22.19,19,$,0-19
MS24586-C261,B,14.68,49,$,20-49
MS24586-C261,C,10.35,99,$,50-99
MS24586-C261,D,7.89,199,$,100-199
MS24586-C261,E,5.376,299,$,200-299
MS24586-C261,F,4.148,399,$,300-399
MS24586-C261,G,3.413,499,$,400-499
MS24586-C261,H,2.918,599,$,500-599
MS24586-C261,I,2.56,699,$,600-699
MS24586-C261,J,2.287,799,$,700-799
MS24586-C261,K,2.072,899,$,800-899
MS24586-C261,L,1.898,999,$,900-999
MS24586-C262,A,22.83,19,$,0-19
MS24586-C262,B,15.21,49,$,20-49
MS24586-C262,C,10.87,99,$,50-99
MS24586-C262,D,8.38,199,$,100-199
MS24586-C262,E,5.661,299,$,200-299
MS24586-C262,F,4.356,399,$,300-399
MS24586-C262,G,3.579,499,$,400-499
MS24586-C262,H,3.056,599,$,500-599
MS24586-C262,I,2.679,699,$,600-699
MS24586-C262,J,2.392,799,$,700-799
MS24586-C262,K,2.166,899,$,800-899
MS24586-C262,L,1.983,999,$,900-999
MS24586-C263,A,23.49,19,$,0-19
MS24586-C263,B,15.78,49,$,20-49
MS24586-C263,C,11.46,99,$,50-99
MS24586-C263,D,8.86,199,$,100-199
MS24586-C263,E,5.878,299,$,200-299
MS24586-C263,F,4.491,399,$,300-399
MS24586-C263,G,3.673,499,$,400-499
MS24586-C263,H,3.128,599,$,500-599
MS24586-C263,I,2.736,699,$,600-699
MS24586-C263,J,2.44,799,$,700-799
MS24586-C263,K,2.208,899,$,800-899
MS24586-C263,L,2.017,999,$,900-999
MS24586-C264,A,23.49,19,$,0-19
MS24586-C264,B,15.78,49,$,20-49
MS24586-C264,C,11.46,99,$,50-99
MS24586-C264,D,8.86,199,$,100-199
MS24586-C264,E,5.919,299,$,200-299
MS24586-C264,F,4.534,399,$,300-399
MS24586-C264,G,3.715,499,$,400-499
MS24586-C264,H,3.169,599,$,500-599
MS24586-C264,I,2.774,699,$,600-699
MS24586-C264,J,2.475,799,$,700-799
MS24586-C264,K,2.238,899,$,800-899
MS24586-C264,L,2.047,999,$,900-999
MS24586-C265,A,17.82,19,$,0-19
MS24586-C265,B,11.41,49,$,20-49
MS24586-C265,C,7.76,99,$,50-99
MS24586-C265,D,5.73,199,$,100-199
MS24586-C265,E,3.981,299,$,200-299
MS24586-C265,F,3.098,399,$,300-399
MS24586-C265,G,2.56,499,$,400-499
MS24586-C265,H,2.196,599,$,500-599
MS24586-C265,I,1.93,699,$,600-699
MS24586-C265,J,1.728,799,$,700-799
MS24586-C265,K,1.567,899,$,800-899
MS24586-C265,L,1.436,999,$,900-999
MS24586-C266,A,17.82,19,$,0-19
MS24586-C266,B,11.41,49,$,20-49
MS24586-C266,C,7.76,99,$,50-99
MS24586-C266,D,5.73,199,$,100-199
MS24586-C266,E,4.033,299,$,200-299
MS24586-C266,F,3.155,399,$,300-399
MS24586-C266,G,2.615,499,$,400-499
MS24586-C266,H,2.246,599,$,500-599
MS24586-C266,I,1.977,699,$,600-699
MS24586-C266,J,1.771,799,$,700-799
MS24586-C266,K,1.607,899,$,800-899
MS24586-C266,L,1.475,999,$,900-999
MS24586-C267,A,18.86,19,$,0-19
MS24586-C267,B,12.21,49,$,20-49
MS24586-C267,C,8.53,99,$,50-99
MS24586-C267,D,6.34,199,$,100-199
MS24586-C267,E,4.306,299,$,200-299
MS24586-C267,F,3.319,399,$,300-399
MS24586-C267,G,2.73,499,$,400-499
MS24586-C267,H,2.334,599,$,500-599
MS24586-C267,I,2.046,699,$,600-699
MS24586-C267,J,1.828,799,$,700-799
MS24586-C267,K,1.657,899,$,800-899
MS24586-C267,L,1.517,999,$,900-999
MS24586-C268,A,18.86,19,$,0-19
MS24586-C268,B,12.21,49,$,20-49
MS24586-C268,C,8.53,99,$,50-99
MS24586-C268,D,6.34,199,$,100-199
MS24586-C268,E,4.336,299,$,200-299
MS24586-C268,F,3.353,399,$,300-399
MS24586-C268,G,2.762,499,$,400-499
MS24586-C268,H,2.364,599,$,500-599
MS24586-C268,I,2.074,699,$,600-699
MS24586-C268,J,1.853,799,$,700-799
MS24586-C268,K,1.679,899,$,800-899
MS24586-C268,L,1.539,999,$,900-999
MS24586-C269,A,18.86,19,$,0-19
MS24586-C269,B,12.21,49,$,20-49
MS24586-C269,C,8.53,99,$,50-99
MS24586-C269,D,6.34,199,$,100-199
MS24586-C269,E,4.365,299,$,200-299
MS24586-C269,F,3.382,399,$,300-399
MS24586-C269,G,2.791,499,$,400-499
MS24586-C269,H,2.389,599,$,500-599
MS24586-C269,I,2.098,699,$,600-699
MS24586-C269,J,1.876,799,$,700-799
MS24586-C269,K,1.701,899,$,800-899
MS24586-C269,L,1.559,999,$,900-999
MS24586-C27,A,16.41,19,$,0-19
MS24586-C27,B,10.33,49,$,20-49
MS24586-C27,C,6.79,99,$,50-99
MS24586-C27,D,4.9,199,$,100-199
MS24586-C27,E,3.339,299,$,200-299
MS24586-C27,F,2.578,399,$,300-399
