title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 049E 08 S316,LC 049E 08 S316,LC049E08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,39.7,39.7,6.953,69.53,0.709,7.09,708.96,7089.6,3.97,3.97,0.6953,6.953,0.0709,0.709,70.896,708.96,0.405,0.405,10.29,1.029,0.049,0.049,1.24,0.124,Stainless Steel Type 316,SS316,19.159,19.159,85.22,8.691,8690.52,Squared and Ground,Factory Option,6.0342,6.0342,Reference,Reference,8.03,8.03,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0045062
LC 049E 09 M,LC 049E 09 M,LC049E09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,41.1,41.1,7.198,71.98,0.734,7.34,733.96,7339.6,4.11,4.11,0.7198,7.198,0.0734,0.734,73.396,733.96,0.454,0.454,11.53,1.153,0.049,0.049,1.24,0.124,Music Wire,MW,23,23,102.31,10.433,10432.8,Squared and Ground,Factory Option,6.9944,6.9944,Reference,Reference,8.99,8.99,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0049505
LC 049E 09 S,LC 049E 09 S,LC049E09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,34.2,34.2,5.99,59.9,0.6107,6.107,610.74,6107.4,3.42,3.42,0.599,5.99,0.06107,0.6107,61.074,610.74,0.454,0.454,11.53,1.153,0.049,0.049,1.24,0.124,Stainless Steel,SS,19.159,19.159,85.22,8.691,8690.52,Squared and Ground,Factory Option,7.0046,7.0046,Reference,Reference,9,9,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0050505
LC 049E 09 S316,LC 049E 09 S316,LC049E09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,34.2,34.2,5.99,59.9,0.6107,6.107,610.74,6107.4,3.42,3.42,0.599,5.99,0.06107,0.6107,61.074,610.74,0.454,0.454,11.53,1.153,0.049,0.049,1.24,0.124,Stainless Steel Type 316,SS316,19.159,19.159,85.22,8.691,8690.52,Squared and Ground,Factory Option,7.0046,7.0046,Reference,Reference,9,9,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0050505
LC 049E 10 M,LC 049E 10 M,LC049E10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,36.1,36.1,6.322,63.22,0.6447,6.447,644.67,6446.7,3.61,3.61,0.6322,6.322,0.06447,0.6447,64.467,644.67,0.503,0.503,12.78,1.278,0.049,0.049,1.24,0.124,Music Wire,MW,23,23,102.31,10.433,10432.8,Squared and Ground,Factory Option,7.9631,7.9631,Reference,Reference,9.96,9.96,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0054837
LC 049E 10 S,LC 049E 10 S,LC049E10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,30.1,30.1,5.272,52.72,0.5375,5.375,537.53,5375.3,3.01,3.01,0.5272,5.272,0.05375,0.5375,53.753,537.53,0.503,0.503,12.78,1.278,0.049,0.049,1.24,0.124,Stainless Steel,SS,19.159,19.159,85.22,8.691,8690.52,Squared and Ground,Factory Option,7.9587,7.9587,Reference,Reference,9.96,9.96,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0055857
LC 049E 10 S316,LC 049E 10 S316,LC049E10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,30.1,30.1,5.272,52.72,0.5375,5.375,537.53,5375.3,3.01,3.01,0.5272,5.272,0.05375,0.5375,53.753,537.53,0.503,0.503,12.78,1.278,0.049,0.049,1.24,0.124,Stainless Steel Type 316,SS316,19.159,19.159,85.22,8.691,8690.52,Squared and Ground,Factory Option,7.9587,7.9587,Reference,Reference,9.96,9.96,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0055857
LC 049E 11 M,LC 049E 11 M,LC049E11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,32.2,32.2,5.639,56.39,0.575,5.75,575.03,5750.3,3.22,3.22,0.5639,5.639,0.0575,0.575,57.503,575.03,0.552,0.552,14.02,1.402,0.049,0.049,1.24,0.124,Music Wire,MW,23,23,102.31,10.433,10432.8,Squared and Ground,Factory Option,8.9276,8.9276,Reference,Reference,10.93,10.93,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0060146
LC 049E 11 S,LC 049E 11 S,LC049E11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,26.8,26.8,4.694,46.94,0.4786,4.786,478.59,4785.9,2.68,2.68,0.4694,4.694,0.04786,0.4786,47.859,478.59,0.552,0.552,14.02,1.402,0.049,0.049,1.24,0.124,Stainless Steel,SS,19.159,19.159,85.22,8.691,8690.52,Squared and Ground,Factory Option,8.9387,8.9387,Reference,Reference,10.94,10.94,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0061353
LC 049E 11 S316,LC 049E 11 S316,LC049E11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,26.8,26.8,4.694,46.94,0.4786,4.786,478.59,4785.9,2.68,2.68,0.4694,4.694,0.04786,0.4786,47.859,478.59,0.552,0.552,14.02,1.402,0.049,0.049,1.24,0.124,Stainless Steel Type 316,SS316,19.159,19.159,85.22,8.691,8690.52,Squared and Ground,Factory Option,8.9387,8.9387,Reference,Reference,10.94,10.94,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.262,0.262,6.65,0.665,Reference,Reference,Reference,Reference,,0.0061353
