title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 030D 14 S,LC 030D 14 S,LC030D14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.228,0.228,5.79,0.579,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,3.2,3.2,0.56,5.6,0.0571,0.571,57.15,571.5,0.32,0.32,0.056,0.56,0.00571,0.0571,5.715,57.15,0.537,0.537,13.64,1.364,0.03,0.03,0.76,0.076,Stainless Steel,SS,4.998,4.998,22.23,2.267,2267.09,Squared and Ground,Factory Option,16.0751,16.0751,Reference,Reference,18.08,18.08,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.24,0.24,6.1,0.61,Reference,Reference,Reference,Reference,,0.0032991
LC 030D 14 S316,LC 030D 14 S316,LC030D14S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.228,0.228,5.79,0.579,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,3.2,3.2,0.56,5.6,0.0571,0.571,57.15,571.5,0.32,0.32,0.056,0.56,0.00571,0.0571,5.715,57.15,0.537,0.537,13.64,1.364,0.03,0.03,0.76,0.076,Stainless Steel Type 316,SS316,4.998,4.998,22.23,2.267,2267.09,Squared and Ground,Factory Option,16.0751,16.0751,Reference,Reference,18.08,18.08,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.24,0.24,6.1,0.61,Reference,Reference,Reference,Reference,,0.0032991
LC 030D 15 M,LC 030D 15 M,LC030D15M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.228,0.228,5.79,0.579,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.608,0.608,15.44,1.544,0.03,0.03,0.76,0.076,Music Wire,MW,6,6,26.69,2.722,2721.6,Squared and Ground,Factory Option,18.1554,18.1554,Reference,Reference,20.16,20.16,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.24,0.24,6.1,0.61,Reference,Reference,Reference,Reference,,0.0036101
LC 030D 15 S,LC 030D 15 S,LC030D15S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.228,0.228,5.79,0.579,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.608,0.608,15.44,1.544,0.03,0.03,0.76,0.076,Stainless Steel,SS,4.998,4.998,22.23,2.267,2267.09,Squared and Ground,Factory Option,17.738,17.738,Reference,Reference,19.74,19.74,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.24,0.24,6.1,0.61,Reference,Reference,Reference,Reference,,0.0036027
LC 030D 15 S316,LC 030D 15 S316,LC030D15S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.228,0.228,5.79,0.579,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.608,0.608,15.44,1.544,0.03,0.03,0.76,0.076,Stainless Steel Type 316,SS316,4.998,4.998,22.23,2.267,2267.09,Squared and Ground,Factory Option,17.738,17.738,Reference,Reference,19.74,19.74,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.24,0.24,6.1,0.61,Reference,Reference,Reference,Reference,,0.0036027
LC 030D 16 M,LC 030D 16 M,LC030D16M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.228,0.228,5.79,0.579,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,3.1,3.1,0.543,5.43,0.0554,0.554,55.36,553.6,0.31,0.31,0.0543,0.543,0.00554,0.0554,5.536,55.36,0.67,0.67,17.02,1.702,0.03,0.03,0.76,0.076,Music Wire,MW,6,6,26.69,2.722,2721.6,Squared and Ground,Factory Option,19.9123,19.9123,Reference,Reference,21.91,21.91,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.24,0.24,6.1,0.61,Reference,Reference,Reference,Reference,,0.0039248
LC 030D 16 S,LC 030D 16 S,LC030D16S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.228,0.228,5.79,0.579,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.67,0.67,17.02,1.702,0.03,0.03,0.76,0.076,Stainless Steel,SS,4.998,4.998,22.23,2.267,2267.09,Squared and Ground,Factory Option,19.7847,19.7847,Reference,Reference,21.78,21.78,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.24,0.24,6.1,0.61,Reference,Reference,Reference,Reference,,0.0039763
LC 030D 16 S316,LC 030D 16 S316,LC030D16S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.228,0.228,5.79,0.579,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.67,0.67,17.02,1.702,0.03,0.03,0.76,0.076,Stainless Steel Type 316,SS316,4.998,4.998,22.23,2.267,2267.09,Squared and Ground,Factory Option,19.7847,19.7847,Reference,Reference,21.78,21.78,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.24,0.24,6.1,0.61,Reference,Reference,Reference,Reference,,0.0039763
LC 032B 01 M,LC 032B 01 M,LC032B01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,122,122,21.366,213.66,2.1787,21.787,2178.68,21786.8,12.2,12.2,2.1366,21.366,0.21787,2.1787,217.868,2178.68,0.193,0.193,4.9,0.49,0.032,0.032,0.81,0.081,Music Wire,MW,14.64,14.64,65.12,6.641,6640.7,Squared and Ground,Factory Option,3.9769,3.9769,Reference,Reference,5.98,5.98,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0006676
LC 032B 01 S,LC 032B 01 S,LC032B01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,101.6,101.6,17.794,177.94,1.8144,18.144,1814.37,18143.7,10.16,10.16,1.7794,17.794,0.18144,1.8144,181.437,1814.37,0.193,0.193,4.9,0.49,0.032,0.032,0.81,0.081,Stainless Steel,SS,12.192,12.192,54.23,5.53,5530.29,Squared and Ground,Factory Option,3.9795,3.9795,Reference,Reference,5.98,5.98,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0006806
LC 032B 01 S316,LC 032B 01 S316,LC032B01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,101.6,101.6,17.794,177.94,1.8144,18.144,1814.37,18143.7,10.16,10.16,1.7794,17.794,0.18144,1.8144,181.437,1814.37,0.193,0.193,4.9,0.49,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,12.192,12.192,54.23,5.53,5530.29,Squared and Ground,Factory Option,3.9795,3.9795,Reference,Reference,5.98,5.98,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0006806
LC 032B 02 M,LC 032B 02 M,LC032B02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,95,95,16.638,166.38,1.6965,16.965,1696.51,16965.1,9.5,9.5,1.6638,16.638,0.16965,1.6965,169.651,1696.51,0.233,0.233,5.92,0.592,0.032,0.032,0.81,0.081,Music Wire,MW,13.49,13.49,60.01,6.119,6119.06,Squared and Ground,Factory Option,5.1071,5.1071,Reference,Reference,7.11,7.11,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0007939
LC 032B 02 S,LC 032B 02 S,LC032B02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,79.1,79.1,13.853,138.53,1.4126,14.126,1412.57,14125.7,7.91,7.91,1.3853,13.853,0.14126,1.4126,141.257,1412.57,0.233,0.233,5.92,0.592,0.032,0.032,0.81,0.081,Stainless Steel,SS,11.232,11.232,49.96,5.095,5094.84,Squared and Ground,Factory Option,5.1114,5.1114,Reference,Reference,7.11,7.11,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0008095
LC 032B 02 S316,LC 032B 02 S316,LC032B02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,79.1,79.1,13.853,138.53,1.4126,14.126,1412.57,14125.7,7.91,7.91,1.3853,13.853,0.14126,1.4126,141.257,1412.57,0.233,0.233,5.92,0.592,0.032,0.032,0.81,0.081,Stainless Steel Type 316,SS316,11.232,11.232,49.96,5.095,5094.84,Squared and Ground,Factory Option,5.1114,5.1114,Reference,Reference,7.11,7.11,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0008095
LC 032B 03 M,LC 032B 03 M,LC032B03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,80,80,14.011,140.11,1.4286,14.286,1428.64,14286.4,8,8,1.4011,14.011,0.14286,1.4286,142.864,1428.64,0.257,0.257,6.53,0.653,0.032,0.032,0.81,0.081,Music Wire,MW,14.48,14.48,64.41,6.568,6568.13,Squared and Ground,Factory Option,6.0647,6.0647,Reference,Reference,8.06,8.06,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0009009
LC 032B 03 S,LC 032B 03 S,LC032B03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.18,0.18,4.57,0.457,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.188,0.188,4.78,0.478,0.109,0.109,2.77,0.277,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,66.6,66.6,11.664,116.64,1.1893,11.893,1189.34,11893.4,6.66,6.66,1.1664,11.664,0.11893,1.1893,118.934,1189.34,0.257,0.257,6.53,0.653,0.032,0.032,0.81,0.081,Stainless Steel,SS,12.055,12.055,53.62,5.468,5468.15,Squared and Ground,Factory Option,6.0708,6.0708,Reference,Reference,8.07,8.07,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.116,0.116,2.95,0.295,Reference,Reference,Reference,Reference,,0.0009187
