title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 069E 03 M,LE 069E 03 M,LE069E03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,30.62,30.62,5.363,53.63,0.5468,5.468,546.8,5468,3.062,3.062,0.5363,5.363,0.05468,0.5468,54.68,546.8,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,13.87,13.9,0.069,0.069,1.75,0.175,Standard Loops,4,4,17.793,1.8144,1814.4,0.8,0.8,3.5586,0.36288,362.88,25.5,25.5,113.43,11.5668,11566.8,2.452,2.452,62.28,6.228,1.026,1.026,26.06,2.606,Factory Option,Zinc Plate and Bake per ASTM B633,0.02396,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 03 S,LE 069E 03 S,LE069E03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,25.517,25.517,4.469,44.69,0.4557,4.557,455.7,4557,2.5517,2.5517,0.4469,4.469,0.04557,0.4557,45.57,455.7,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,13.87,13.9,0.069,0.069,1.75,0.175,Standard Loops,3.333,3.333,14.826,1.5118,1511.8,0.6666,0.6666,2.9652,0.30237,302.37,21.25,21.25,94.525,9.639,9639,2.452,2.452,62.28,6.228,1.026,1.026,26.06,2.606,Factory Option,Passivate per ASTM A967,0.02413,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 04 M,LE 069E 04 M,LE069E04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,24.28,24.28,4.252,42.52,0.4336,4.336,433.6,4336,2.428,2.428,0.4252,4.252,0.04336,0.4336,43.36,433.6,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,17.49,17.5,0.069,0.069,1.75,0.175,Standard Loops,4,4,17.793,1.8144,1814.4,0.8,0.8,3.5586,0.36288,362.88,25.5,25.5,113.43,11.5668,11566.8,2.886,2.886,73.3,7.33,1.276,1.276,32.41,3.241,Factory Option,Zinc Plate and Bake per ASTM B633,0.02943,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 04 S,LE 069E 04 S,LE069E04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,20.233,20.233,3.543,35.43,0.3613,3.613,361.3,3613,2.0233,2.0233,0.3543,3.543,0.03613,0.3613,36.13,361.3,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,17.49,17.5,0.069,0.069,1.75,0.175,Standard Loops,3.333,3.333,14.826,1.5118,1511.8,0.6666,0.6666,2.9652,0.30237,302.37,21.25,21.25,94.525,9.639,9639,2.886,2.886,73.3,7.33,1.276,1.276,32.41,3.241,Factory Option,Passivate per ASTM A967,0.02964,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 05 M,LE 069E 05 M,LE069E05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,20.11,20.11,3.522,35.22,0.3591,3.591,359.1,3591,2.011,2.011,0.3522,3.522,0.03591,0.3591,35.91,359.1,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,21.12,21.1,0.069,0.069,1.75,0.175,Standard Loops,4,4,17.793,1.8144,1814.4,0.8,0.8,3.5586,0.36288,362.88,25.5,25.5,113.43,11.5668,11566.8,3.319,3.319,84.3,8.43,1.526,1.526,38.76,3.876,Factory Option,Zinc Plate and Bake per ASTM B633,0.0349,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 05 S,LE 069E 05 S,LE069E05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,16.758,16.758,2.935,29.35,0.2993,2.993,299.3,2993,1.6758,1.6758,0.2935,2.935,0.02993,0.2993,29.93,299.3,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,21.12,21.1,0.069,0.069,1.75,0.175,Standard Loops,3.333,3.333,14.826,1.5118,1511.8,0.6666,0.6666,2.9652,0.30237,302.37,21.25,21.25,94.525,9.639,9639,3.319,3.319,84.3,8.43,1.526,1.526,38.76,3.876,Factory Option,Passivate per ASTM A967,0.03515,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 06 M,LE 069E 06 M,LE069E06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,17.17,17.17,3.007,30.07,0.3066,3.066,306.6,3066,1.717,1.717,0.3007,3.007,0.03066,0.3066,30.66,306.6,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,24.74,24.7,0.069,0.069,1.75,0.175,Standard Loops,4,4,17.793,1.8144,1814.4,0.8,0.8,3.5586,0.36288,362.88,25.5,25.5,113.43,11.5668,11566.8,3.752,3.752,95.3,9.53,1.776,1.776,45.11,4.511,Factory Option,Zinc Plate and Bake per ASTM B633,0.04037,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 06 S,LE 069E 06 S,LE069E06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,14.308,14.308,2.506,25.06,0.2555,2.555,255.5,2555,1.4308,1.4308,0.2506,2.506,0.02555,0.2555,25.55,255.5,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,24.74,24.7,0.069,0.069,1.75,0.175,Standard Loops,3.333,3.333,14.826,1.5118,1511.8,0.6666,0.6666,2.9652,0.30237,302.37,21.25,21.25,94.525,9.639,9639,3.752,3.752,95.3,9.53,1.776,1.776,45.11,4.511,Factory Option,Passivate per ASTM A967,0.04066,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 07 M,LE 069E 07 M,LE069E07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.75,2.75,69.85,6.985,0.055,0.055,1.4,0.14,14.97,14.97,2.622,26.22,0.2673,2.673,267.3,2673,1.497,1.497,0.2622,2.622,0.02673,0.2673,26.73,267.3,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,28.36,28.4,0.069,0.069,1.75,0.175,Standard Loops,4,4,17.793,1.8144,1814.4,0.8,0.8,3.5586,0.36288,362.88,25.5,25.5,113.43,11.5668,11566.8,4.186,4.186,106.32,10.632,2.026,2.026,51.46,5.146,Factory Option,Zinc Plate and Bake per ASTM B633,0.04584,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 07 S,LE 069E 07 S,LE069E07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.75,2.75,69.85,6.985,0.055,0.055,1.4,0.14,12.475,12.475,2.185,21.85,0.2228,2.228,222.8,2228,1.2475,1.2475,0.2185,2.185,0.02228,0.2228,22.28,222.8,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,28.36,28.4,0.069,0.069,1.75,0.175,Standard Loops,3.333,3.333,14.826,1.5118,1511.8,0.6666,0.6666,2.9652,0.30237,302.37,21.25,21.25,94.525,9.639,9639,4.186,4.186,106.32,10.632,2.026,2.026,51.46,5.146,Factory Option,Passivate per ASTM A967,0.04616,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 08 M,LE 069E 08 M,LE069E08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3,3,76.2,7.62,0.06,0.06,1.52,0.152,13.28,13.28,2.326,23.26,0.2372,2.372,237.2,2372,1.328,1.328,0.2326,2.326,0.02372,0.2372,23.72,237.2,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,31.99,32,0.069,0.069,1.75,0.175,Standard Loops,4,4,17.793,1.8144,1814.4,0.8,0.8,3.5586,0.36288,362.88,25.5,25.5,113.43,11.5668,11566.8,4.619,4.619,117.32,11.732,2.276,2.276,57.81,5.781,Factory Option,Zinc Plate and Bake per ASTM B633,0.05131,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 08 S,LE 069E 08 S,LE069E08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3,3,76.2,7.62,0.06,0.06,1.52,0.152,11.067,11.067,1.938,19.38,0.1976,1.976,197.6,1976,1.1067,1.1067,0.1938,1.938,0.01976,0.1976,19.76,197.6,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,31.99,32,0.069,0.069,1.75,0.175,Standard Loops,3.333,3.333,14.826,1.5118,1511.8,0.6666,0.6666,2.9652,0.30237,302.37,21.25,21.25,94.525,9.639,9639,4.619,4.619,117.32,11.732,2.276,2.276,57.81,5.781,Factory Option,Passivate per ASTM A967,0.05167,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 09 M,LE 069E 09 M,LE069E09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3.5,3.5,88.9,8.89,0.07,0.07,1.78,0.178,10.82,10.82,1.895,18.95,0.1932,1.932,193.2,1932,1.082,1.082,0.1895,1.895,0.01932,0.1932,19.32,193.2,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,39.23,39.2,0.069,0.069,1.75,0.175,Standard Loops,4,4,17.793,1.8144,1814.4,0.8,0.8,3.5586,0.36288,362.88,25.5,25.5,113.43,11.5668,11566.8,5.487,5.487,139.37,13.937,2.776,2.776,70.51,7.051,Factory Option,Zinc Plate and Bake per ASTM B633,0.06225,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 09 S,LE 069E 09 S,LE069E09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3.5,3.5,88.9,8.89,0.07,0.07,1.78,0.178,9.017,9.017,1.579,15.79,0.161,1.61,161,1610,0.9017,0.9017,0.1579,1.579,0.0161,0.161,16.1,161,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,39.23,39.2,0.069,0.069,1.75,0.175,Standard Loops,3.333,3.333,14.826,1.5118,1511.8,0.6666,0.6666,2.9652,0.30237,302.37,21.25,21.25,94.525,9.639,9639,5.487,5.487,139.37,13.937,2.776,2.776,70.51,7.051,Factory Option,Passivate per ASTM A967,0.06269,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
LE 069E 10 M,LE 069E 10 M,LE069E10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,4,4,101.6,10.16,0.08,0.08,2.03,0.203,9.14,9.14,1.601,16.01,0.1632,1.632,163.2,1632,0.914,0.914,0.1601,1.601,0.01632,0.1632,16.32,163.2,0.362,0.362,9.19,0.919,REF,Reference,Reference,Reference,46.48,46.5,0.069,0.069,1.75,0.175,Standard Loops,4,4,17.793,1.8144,1814.4,0.8,0.8,3.5586,0.36288,362.88,25.5,25.5,113.43,11.5668,11566.8,6.352,6.352,161.34,16.134,3.276,3.276,83.21,8.321,Factory Option,Zinc Plate and Bake per ASTM B633,0.07319,0.362,0.362,9.19,0.919,Random,0.069,0.069,1.75,0.175
