stock_code,price_code,price,min,currency,display_price_range
LEM160E 10 S,A,8.81,19,$,0-19
LEM160E 10 S,B,5.17,49,$,20-49
LEM160E 10 S,C,2.84,99,$,50-99
LEM160E 10 S,D,1.81,199,$,100-199
LEM160E 10 S,E,1.596,299,$,200-299
LEM160E 10 S,F,1.511,399,$,300-399
LEM160E 10 S,G,1.434,499,$,400-499
LEM160E 10 S,H,1.366,599,$,500-599
LEM160E 10 S,I,1.308,699,$,600-699
LEM160E 10 S,J,1.256,799,$,700-799
LEM160E 10 S,K,1.214,899,$,800-899
LEM160E 10 S,L,1.18,999,$,900-999
LEM160E 11 M,A,8.26,19,$,0-19
LEM160E 11 M,B,4.8,49,$,20-49
LEM160E 11 M,C,2.62,99,$,50-99
LEM160E 11 M,D,1.67,199,$,100-199
LEM160E 11 M,E,1.471,299,$,200-299
LEM160E 11 M,F,1.394,399,$,300-399
LEM160E 11 M,G,1.321,499,$,400-499
LEM160E 11 M,H,1.258,599,$,500-599
LEM160E 11 M,I,1.204,699,$,600-699
LEM160E 11 M,J,1.158,799,$,700-799
LEM160E 11 M,K,1.118,899,$,800-899
LEM160E 11 M,L,1.086,999,$,900-999
LEM160E 11 S,A,9.45,19,$,0-19
LEM160E 11 S,B,5.58,49,$,20-49
LEM160E 11 S,C,3.11,99,$,50-99
LEM160E 11 S,D,2.03,199,$,100-199
LEM160E 11 S,E,1.77,299,$,200-299
LEM160E 11 S,F,1.666,399,$,300-399
LEM160E 11 S,G,1.572,499,$,400-499
LEM160E 11 S,H,1.489,599,$,500-599
LEM160E 11 S,I,1.418,699,$,600-699
LEM160E 11 S,J,1.355,799,$,700-799
LEM160E 11 S,K,1.304,899,$,800-899
LEM160E 11 S,L,1.263,999,$,900-999
LEM160E 12 M,A,8.52,19,$,0-19
LEM160E 12 M,B,4.99,49,$,20-49
LEM160E 12 M,C,2.72,99,$,50-99
LEM160E 12 M,D,1.74,199,$,100-199
LEM160E 12 M,E,1.527,299,$,200-299
LEM160E 12 M,F,1.443,399,$,300-399
LEM160E 12 M,G,1.369,499,$,400-499
LEM160E 12 M,H,1.305,599,$,500-599
LEM160E 12 M,I,1.247,699,$,600-699
LEM160E 12 M,J,1.197,799,$,700-799
LEM160E 12 M,K,1.158,899,$,800-899
LEM160E 12 M,L,1.123,999,$,900-999
LEM160E 12 S,A,9.85,19,$,0-19
LEM160E 12 S,B,5.82,49,$,20-49
LEM160E 12 S,C,3.29,99,$,50-99
LEM160E 12 S,D,2.15,199,$,100-199
LEM160E 12 S,E,1.852,299,$,200-299
LEM160E 12 S,F,1.741,399,$,300-399
LEM160E 12 S,G,1.642,499,$,400-499
LEM160E 12 S,H,1.553,599,$,500-599
LEM160E 12 S,I,1.476,699,$,600-699
LEM160E 12 S,J,1.41,799,$,700-799
LEM160E 12 S,K,1.354,899,$,800-899
LEM160E 12 S,L,1.31,999,$,900-999
LEM160E 13 M,A,8.81,19,$,0-19
LEM160E 13 M,B,5.17,49,$,20-49
LEM160E 13 M,C,2.84,99,$,50-99
LEM160E 13 M,D,1.81,199,$,100-199
LEM160E 13 M,E,1.591,299,$,200-299
LEM160E 13 M,F,1.503,399,$,300-399
LEM160E 13 M,G,1.426,499,$,400-499
LEM160E 13 M,H,1.355,599,$,500-599
LEM160E 13 M,I,1.294,699,$,600-699
LEM160E 13 M,J,1.243,799,$,700-799
LEM160E 13 M,K,1.199,899,$,800-899
LEM160E 13 M,L,1.165,999,$,900-999
LEM160E 13 S,A,10.46,19,$,0-19
LEM160E 13 S,B,6.22,49,$,20-49
LEM160E 13 S,C,3.54,99,$,50-99
LEM160E 13 S,D,2.34,199,$,100-199
LEM160E 13 S,E,2.009,299,$,200-299
LEM160E 13 S,F,1.882,399,$,300-399
LEM160E 13 S,G,1.768,499,$,400-499
LEM160E 13 S,H,1.666,599,$,500-599
LEM160E 13 S,I,1.578,699,$,600-699
LEM160E 13 S,J,1.5,799,$,700-799
LEM160E 13 S,K,1.436,899,$,800-899
LEM160E 13 S,L,1.386,999,$,900-999
LEM160FC 01 M,A,7.71,19,$,0-19
LEM160FC 01 M,B,4.48,49,$,20-49
LEM160FC 01 M,C,2.38,99,$,50-99
LEM160FC 01 M,D,1.5,199,$,100-199
LEM160FC 01 M,E,1.294,299,$,200-299
LEM160FC 01 M,F,1.209,399,$,300-399
LEM160FC 01 M,G,1.133,499,$,400-499
LEM160FC 01 M,H,1.066,599,$,500-599
