title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LHP 207L 02S,LHP 207L 02S,LHP207L02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.015,0.015,0.38,0.038,2845.3,2845.3,498.306,4983.06,50.8114,508.114,50811.37,508113.7,284.53,284.53,49.8306,498.306,5.08114,50.8114,5081.137,50811.37,0.828,0.828,21.03,2.103,0.207,0.207,5.26,,Stainless Steel Type 17-7 PH,,489.41,489.41,2177,221.996,221996.38,Squared and Ground,Factory Option,2,2,Reference,Reference,4,4,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.556,0.556,14.12,1.412,Reference,Reference,Reference,Reference,,0.095484
LHP 207L 03S,LHP 207L 03S,LHP207L03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.019,0.019,0.48,0.048,1994.43,1994.43,349.291,3492.91,35.6165,356.165,35616.53,356165.3,199.443,199.443,34.9291,349.291,3.56165,35.6165,3561.653,35616.53,1.004,1.004,25.5,2.55,0.207,0.207,5.26,,Stainless Steel Type 17-7 PH,,489.41,489.41,2177,221.996,221996.38,Squared and Ground,Factory Option,2.85,2.85,Reference,Reference,4.85,4.85,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.556,0.556,14.12,1.412,Reference,Reference,Reference,Reference,,0.115839
LHP 207L 04S,LHP 207L 04S,LHP207L04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.023,0.023,0.58,0.058,1535.31,1535.31,268.883,2688.83,27.4176,274.176,27417.57,274175.7,153.531,153.531,26.8883,268.883,2.74176,27.4176,2741.757,27417.57,1.181,1.181,30,3,0.207,0.207,5.26,,Stainless Steel Type 17-7 PH,,489.41,489.41,2177,221.996,221996.38,Squared and Ground,Factory Option,3.7,3.7,Reference,Reference,5.7,5.7,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.556,0.556,14.12,1.412,Reference,Reference,Reference,Reference,,0.136194
LHP 207L 05S,LHP 207L 05S,LHP207L05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.027,0.027,0.69,0.069,1248.01,1248.01,218.568,2185.68,22.287,222.87,22286.96,222869.6,124.801,124.801,21.8568,218.568,2.2287,22.287,2228.696,22286.96,1.357,1.357,34.47,3.447,0.207,0.207,5.26,,Stainless Steel Type 17-7 PH,,489.41,489.41,2177,221.996,221996.38,Squared and Ground,Factory Option,4.55,4.55,Reference,Reference,6.55,6.55,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.556,0.556,14.12,1.412,Reference,Reference,Reference,Reference,,0.156549
LHP 207L 06S,LHP 207L 06S,LHP207L06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.031,0.031,0.79,0.079,1051.29,1051.29,184.116,1841.16,18.7739,187.739,18773.94,187739.4,105.129,105.129,18.4116,184.116,1.87739,18.7739,1877.394,18773.94,1.534,1.534,38.96,3.896,0.207,0.207,5.26,,Stainless Steel Type 17-7 PH,,489.41,489.41,2177,221.996,221996.38,Squared and Ground,Factory Option,5.41,5.41,Reference,Reference,7.41,7.41,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.556,0.556,14.12,1.412,Reference,Reference,Reference,Reference,,0.176903
LL 038 038 U000,LL 038 038 U000,LL038038U000,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.35,0.35,8.89,0.889,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.15,0.15,3.81,0.381,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.03,0.03,0.76,0.076,3.7,3.7,0.648,6.48,0.0661,0.661,66.07,660.7,1.11,1.11,0.1944,1.944,0.01982,0.1982,19.822,198.22,0.108,0.108,2.74,0.274,0.03,0.03,0.76,,ULTEM,Ultem,0.991,0.991,4.41,0.45,449.52,Tapered,Left Hand,1.573,1.573,Reference,Reference,3.573,3.573,Resin Color Red,1,LeeP™ Plastic Composite Series,ULTEM (PEI),0.186,0.186,4.72,0.472,Reference,Reference,Reference,Reference,Red,0.00034
LL 038 038 U10G,LL 038 038 U10G,LL038038U10G,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.35,0.35,8.89,0.889,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.15,0.15,3.81,0.381,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.03,0.03,0.76,0.076,5.59,5.59,0.979,9.79,0.0998,0.998,99.83,998.3,1.678,1.678,0.2939,2.939,0.02997,0.2997,29.966,299.66,0.108,0.108,2.74,0.274,0.03,0.03,0.76,,ULTEM,Ultem,1.498,1.498,6.66,0.679,679.49,Tapered,Left Hand,1.573,1.573,Reference,Reference,3.573,3.573,Resin Color Orange,1,LeeP™ Plastic Composite Series,ULTEM (PEI),0.186,0.186,4.72,0.472,Reference,Reference,Reference,Reference,Orange,0.000358
LL 038 038 U20G,LL 038 038 U20G,LL038038U20G,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.35,0.35,8.89,0.889,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.15,0.15,3.81,0.381,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.03,0.03,0.76,0.076,6.11,6.11,1.07,10.7,0.1091,1.091,109.11,1091.1,1.832,1.832,0.3208,3.208,0.03272,0.3272,32.716,327.16,0.108,0.108,2.74,0.274,0.03,0.03,0.76,,ULTEM,Ultem,1.636,1.636,7.28,0.742,742.09,Tapered,Left Hand,1.573,1.573,Reference,Reference,3.573,3.573,Resin Color Yellow,1,LeeP™ Plastic Composite Series,ULTEM (PEI),0.186,0.186,4.72,0.472,Reference,Reference,Reference,Reference,Yellow,0.00038
LL 038 038 U30G,LL 038 038 U30G,LL038038U30G,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.35,0.35,8.89,0.889,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.15,0.15,3.81,0.381,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.03,0.03,0.76,0.076,6.76,6.76,1.184,11.84,0.1207,1.207,120.72,1207.2,2.029,2.029,0.3553,3.553,0.03623,0.3623,36.234,362.34,0.108,0.108,2.74,0.274,0.03,0.03,0.76,,ULTEM,Ultem,1.811,1.811,8.06,0.821,821.47,Tapered,Left Hand,1.573,1.573,Reference,Reference,3.573,3.573,Resin Color Green,1,LeeP™ Plastic Composite Series,ULTEM (PEI),0.186,0.186,4.72,0.472,Reference,Reference,Reference,Reference,Green,0.000404
LL 038 038 U36G,LL 038 038 U36G,LL038038U36G,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.35,0.35,8.89,0.889,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.375,0.375,9.53,0.953,0.15,0.15,3.81,0.381,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.03,0.03,0.76,0.076,7.25,7.25,1.27,12.7,0.1295,1.295,129.47,1294.7,2.174,2.174,0.3807,3.807,0.03882,0.3882,38.823,388.23,0.108,0.108,2.74,0.274,0.03,0.03,0.76,,ULTEM,Ultem,1.941,1.941,8.63,0.88,880.44,Tapered,Left Hand,1.573,1.573,Reference,Reference,3.573,3.573,Resin Color Blue,1,LeeP™ Plastic Composite Series,ULTEM (PEI),0.186,0.186,4.72,0.472,Reference,Reference,Reference,Reference,Blue,0.000419
