title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 038E 11 S,LC 038E 11 S,LC038E11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,10.8,10.8,1.891,18.91,0.1929,1.929,192.87,1928.7,1.08,1.08,0.1891,1.891,0.01929,0.1929,19.287,192.87,0.352,0.352,8.94,0.894,0.038,0.038,0.97,0.097,Stainless Steel,SS,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,7.2285,7.2285,Reference,Reference,9.23,9.23,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0032231
LC 038E 11 S316,LC 038E 11 S316,LC038E11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.125,1.125,28.58,2.858,0.035,0.035,0.89,0.089,10.8,10.8,1.891,18.91,0.1929,1.929,192.87,1928.7,1.08,1.08,0.1891,1.891,0.01929,0.1929,19.287,192.87,0.352,0.352,8.94,0.894,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,7.2285,7.2285,Reference,Reference,9.23,9.23,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0032231
LC 038E 12 M,LC 038E 12 M,LC038E12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,12,12,2.102,21.02,0.2143,2.143,214.3,2143,1.2,1.2,0.2102,2.102,0.02143,0.2143,21.43,214.3,0.381,0.381,9.68,0.968,0.038,0.038,0.97,0.097,Music Wire,MW,10.3,10.3,45.82,4.672,4672.08,Squared and Ground,Factory Option,7.8068,7.8068,Reference,Reference,9.81,9.81,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.003361
LC 038E 12 S,LC 038E 12 S,LC038E12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,10,10,1.751,17.51,0.1786,1.786,178.58,1785.8,1,1,0.1751,1.751,0.01786,0.1786,17.858,178.58,0.381,0.381,9.68,0.968,0.038,0.038,0.97,0.097,Stainless Steel,SS,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,7.8068,7.8068,Reference,Reference,9.81,9.81,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0034251
LC 038E 12 S316,LC 038E 12 S316,LC038E12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,10,10,1.751,17.51,0.1786,1.786,178.58,1785.8,1,1,0.1751,1.751,0.01786,0.1786,17.858,178.58,0.381,0.381,9.68,0.968,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,7.8068,7.8068,Reference,Reference,9.81,9.81,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0034251
LC 038E 13 M,LC 038E 13 M,LC038E13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,10,10,1.751,17.51,0.1786,1.786,178.58,1785.8,1,1,0.1751,1.751,0.01786,0.1786,17.858,178.58,0.438,0.438,11.13,1.113,0.038,0.038,0.97,0.097,Music Wire,MW,10.3,10.3,45.82,4.672,4672.08,Squared and Ground,Factory Option,9.3682,9.3682,Reference,Reference,11.37,11.37,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0038962
LC 038E 13 S,LC 038E 13 S,LC038E13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,8.3,8.3,1.454,14.54,0.1482,1.482,148.22,1482.2,0.83,0.83,0.1454,1.454,0.01482,0.1482,14.822,148.22,0.438,0.438,11.13,1.113,0.038,0.038,0.97,0.097,Stainless Steel,SS,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,9.4058,9.4058,Reference,Reference,11.41,11.41,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0039835
LC 038E 13 S316,LC 038E 13 S316,LC038E13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.044,0.044,1.12,0.112,8.3,8.3,1.454,14.54,0.1482,1.482,148.22,1482.2,0.83,0.83,0.1454,1.454,0.01482,0.1482,14.822,148.22,0.438,0.438,11.13,1.113,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,9.4058,9.4058,Reference,Reference,11.41,11.41,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0039835
LC 038E 14 M,LC 038E 14 M,LC038E14M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,9,9,1.576,15.76,0.1607,1.607,160.72,1607.2,0.9,0.9,0.1576,1.576,0.01607,0.1607,16.072,160.72,0.477,0.477,12.12,1.212,0.038,0.038,0.97,0.097,Music Wire,MW,10.3,10.3,45.82,4.672,4672.08,Squared and Ground,Factory Option,10.4091,10.4091,Reference,Reference,12.41,12.41,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0042529
LC 038E 14 S,LC 038E 14 S,LC038E14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,7.5,7.5,1.313,13.13,0.1339,1.339,133.94,1339.4,0.75,0.75,0.1313,1.313,0.01339,0.1339,13.394,133.94,0.477,0.477,12.12,1.212,0.038,0.038,0.97,0.097,Stainless Steel,SS,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,10.4091,10.4091,Reference,Reference,12.41,12.41,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0043339
LC 038E 14 S316,LC 038E 14 S316,LC038E14S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,7.5,7.5,1.313,13.13,0.1339,1.339,133.94,1339.4,0.75,0.75,0.1313,1.313,0.01339,0.1339,13.394,133.94,0.477,0.477,12.12,1.212,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,10.4091,10.4091,Reference,Reference,12.41,12.41,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0043339
LC 038E 15 M,LC 038E 15 M,LC038E15M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,8.2,8.2,1.436,14.36,0.1464,1.464,146.44,1464.4,0.82,0.82,0.1436,1.436,0.01464,0.1464,14.644,146.44,0.518,0.518,13.16,1.316,0.038,0.038,0.97,0.097,Music Wire,MW,10.3,10.3,45.82,4.672,4672.08,Squared and Ground,Factory Option,11.4246,11.4246,Reference,Reference,13.42,13.42,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.004601
LC 038E 15 S,LC 038E 15 S,LC038E15S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,6.8,6.8,1.191,11.91,0.1214,1.214,121.43,1214.3,0.68,0.68,0.1191,1.191,0.01214,0.1214,12.143,121.43,0.518,0.518,13.16,1.316,0.038,0.038,0.97,0.097,Stainless Steel,SS,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,11.4806,11.4806,Reference,Reference,13.48,13.48,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0047082
LC 038E 15 S316,LC 038E 15 S316,LC038E15S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,6.8,6.8,1.191,11.91,0.1214,1.214,121.43,1214.3,0.68,0.68,0.1191,1.191,0.01214,0.1214,12.143,121.43,0.518,0.518,13.16,1.316,0.038,0.038,0.97,0.097,Stainless Steel Type 316,SS316,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,11.4806,11.4806,Reference,Reference,13.48,13.48,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0047082
LC 038E 16 M,LC 038E 16 M,LC038E16M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,7.5,7.5,1.313,13.13,0.1339,1.339,133.94,1339.4,0.75,0.75,0.1313,1.313,0.01339,0.1339,13.394,133.94,0.575,0.575,14.61,1.461,0.038,0.038,0.97,0.097,Music Wire,MW,10.3,10.3,45.82,4.672,4672.08,Squared and Ground,Factory Option,12.4909,12.4909,Reference,Reference,14.49,14.49,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0049664
LC 038E 16 S,LC 038E 16 S,LC038E16S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.271,0.271,6.88,0.688,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,6.2,6.2,1.086,10.86,0.1107,1.107,110.72,1107.2,0.62,0.62,0.1086,1.086,0.01107,0.1107,11.072,110.72,0.575,0.575,14.61,1.461,0.038,0.038,0.97,0.097,Stainless Steel,SS,8.5799,8.58,38.17,3.892,3891.84,Squared and Ground,Factory Option,12.5917,12.5917,Reference,Reference,14.59,14.59,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.284,0.284,7.21,0.721,Reference,Reference,Reference,Reference,,0.0050962
