title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LEM080CF 02 M,LEM080CF 02 M,LEM080CF02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.354,0.354,8.99,0.899,0.012,0.012,0.3,0.03,1,1,25.4,2.54,0.02,0.02,0.51,0.051,2.68,2.68,0.469,4.69,0.0479,0.479,47.9,479,0.268,0.268,0.0469,0.469,0.00479,0.0479,4.79,47.9,0.292,0.292,7.42,0.742,REF,Reference,Reference,Reference,16,16,0.031,0.031,0.79,0.079,Standard Loops,0.614,0.614,2.731,0.2785,278.5,0.123,0.123,0.5471,0.05579,55.79,4.27,4.27,18.994,1.9369,1936.9,2.35,2.35,59.69,5.969,0.527,0.527,13.39,1.339,Factory Option,Zinc Plate and Bake per ASTM B633,0.00432,0.292,0.292,7.42,0.742,Inline,0.031,0.031,0.79,0.079
LEM080CF 02 S,LEM080CF 02 S,LEM080CF02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.354,0.354,8.99,0.899,0.012,0.012,0.3,0.03,1,1,25.4,2.54,0.02,0.02,0.51,0.051,2.23,2.23,0.391,3.91,0.0398,0.398,39.8,398,0.223,0.223,0.0391,0.391,0.00398,0.0398,3.98,39.8,0.292,0.292,7.42,0.742,REF,Reference,Reference,Reference,16,16,0.031,0.031,0.79,0.079,Standard Loops,0.511,0.511,2.273,0.2318,231.8,0.102,0.102,0.4537,0.04627,46.27,3.56,3.56,15.836,1.6148,1614.8,2.35,2.35,59.69,5.969,0.527,0.527,13.39,1.339,Factory Option,Passivate per ASTM A967,0.00437,0.292,0.292,7.42,0.742,Inline,0.031,0.031,0.79,0.079
LEM080CF 03 M,LEM080CF 03 M,LEM080CF03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.354,0.354,8.99,0.899,0.012,0.012,0.3,0.03,1.283,1.283,32.59,3.259,0.026,0.026,0.66,0.066,1.71,1.71,0.299,2.99,0.0305,0.305,30.5,305,0.171,0.171,0.0299,0.299,0.00305,0.0305,3.05,30.5,0.292,0.292,7.42,0.742,REF,Reference,Reference,Reference,25,25,0.031,0.031,0.79,0.079,Standard Loops,0.614,0.614,2.731,0.2785,278.5,0.123,0.123,0.5471,0.05579,55.79,4.27,4.27,18.994,1.9369,1936.9,3.39,3.39,86.11,8.611,0.806,0.806,20.47,2.047,Factory Option,Zinc Plate and Bake per ASTM B633,0.00651,0.292,0.292,7.42,0.742,Inline,0.031,0.031,0.79,0.079
LEM080CF 03 S,LEM080CF 03 S,LEM080CF03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.354,0.354,8.99,0.899,0.012,0.012,0.3,0.03,1.283,1.283,32.59,3.259,0.026,0.026,0.66,0.066,1.43,1.43,0.25,2.5,0.0255,0.255,25.5,255,0.143,0.143,0.025,0.25,0.00255,0.0255,2.55,25.5,0.292,0.292,7.42,0.742,REF,Reference,Reference,Reference,25,25,0.031,0.031,0.79,0.079,Standard Loops,0.511,0.511,2.273,0.2318,231.8,0.102,0.102,0.4537,0.04627,46.27,3.56,3.56,15.836,1.6148,1614.8,3.39,3.39,86.11,8.611,0.806,0.806,20.47,2.047,Factory Option,Passivate per ASTM A967,0.00655,0.292,0.292,7.42,0.742,Inline,0.031,0.031,0.79,0.079
LEM080CF 04 M,LEM080CF 04 M,LEM080CF04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.354,0.354,8.99,0.899,0.012,0.012,0.3,0.03,1.756,1.756,44.6,4.46,0.035,0.035,0.89,0.089,1.08,1.08,0.189,1.89,0.0193,0.193,19.3,193,0.108,0.108,0.0189,0.189,0.00193,0.0193,1.93,19.3,0.292,0.292,7.42,0.742,REF,Reference,Reference,Reference,40,40,0.031,0.031,0.79,0.079,Standard Loops,0.614,0.614,2.731,0.2785,278.5,0.123,0.123,0.5471,0.05579,55.79,4.27,4.27,18.994,1.9369,1936.9,5.126,5.126,130.2,13.02,1.271,1.271,32.28,3.228,Factory Option,Zinc Plate and Bake per ASTM B633,0.01,0.292,0.292,7.42,0.742,Inline,0.031,0.031,0.79,0.079
LEM080CF 04 S,LEM080CF 04 S,LEM080CF04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.354,0.354,8.99,0.899,0.012,0.012,0.3,0.03,1.756,1.756,44.6,4.46,0.035,0.035,0.89,0.089,0.91,0.91,0.159,1.59,0.0163,0.163,16.3,163,0.091,0.091,0.0159,0.159,0.00163,0.0163,1.63,16.3,0.292,0.292,7.42,0.742,REF,Reference,Reference,Reference,40,40,0.031,0.031,0.79,0.079,Standard Loops,0.511,0.511,2.273,0.2318,231.8,0.102,0.102,0.4537,0.04627,46.27,3.56,3.56,15.836,1.6148,1614.8,5.126,5.126,130.2,13.02,1.271,1.271,32.28,3.228,Factory Option,Passivate per ASTM A967,0.00997,0.292,0.292,7.42,0.742,Inline,0.031,0.031,0.79,0.079
LEM080CF 05 M,LEM080CF 05 M,LEM080CF05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.354,0.354,8.99,0.899,0.012,0.012,0.3,0.03,2.386,2.386,60.6,6.06,0.048,0.048,1.22,0.122,0.74,0.74,0.13,1.3,0.0132,0.132,13.2,132,0.074,0.074,0.013,0.13,0.00132,0.0132,1.32,13.2,0.292,0.292,7.42,0.742,REF,Reference,Reference,Reference,60,60,0.031,0.031,0.79,0.079,Standard Loops,0.614,0.614,2.731,0.2785,278.5,0.123,0.123,0.5471,0.05579,55.79,4.27,4.27,18.994,1.9369,1936.9,7.425,7.425,188.6,18.86,1.891,1.891,48.03,4.803,Factory Option,Zinc Plate and Bake per ASTM B633,0.0144,0.292,0.292,7.42,0.742,Inline,0.031,0.031,0.79,0.079
LEM080CF 05 S,LEM080CF 05 S,LEM080CF05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.354,0.354,8.99,0.899,0.012,0.012,0.3,0.03,2.386,2.386,60.6,6.06,0.048,0.048,1.22,0.122,0.63,0.63,0.11,1.1,0.0113,0.113,11.3,113,0.063,0.063,0.011,0.11,0.00113,0.0113,1.13,11.3,0.292,0.292,7.42,0.742,REF,Reference,Reference,Reference,60,60,0.031,0.031,0.79,0.079,Standard Loops,0.511,0.511,2.273,0.2318,231.8,0.102,0.102,0.4537,0.04627,46.27,3.56,3.56,15.836,1.6148,1614.8,7.425,7.425,188.6,18.86,1.891,1.891,48.03,4.803,Factory Option,Passivate per ASTM A967,0.01429,0.292,0.292,7.42,0.742,Inline,0.031,0.031,0.79,0.079
LEM090B 01 M,LEM090B 01 M,LEM090B01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.177,0.177,4.5,0.45,0.008,0.008,0.2,0.02,0.559,0.559,14.2,1.42,0.02,0.02,0.51,0.051,81.66,81.66,14.301,143.01,1.4583,14.583,1458.3,14583,8.166,8.166,1.4301,14.301,0.14583,1.4583,145.83,1458.3,0.107,0.107,2.72,0.272,REF,Reference,Reference,Reference,10,10,0.035,0.035,0.89,0.089,Standard Loops,1.675,1.675,7.451,0.7598,759.8,0.335,0.335,1.4902,0.15196,151.96,11.17,11.17,49.687,5.0667,5066.7,0.675,0.675,17.15,1.715,0.385,0.385,9.78,0.978,Factory Option,Zinc Plate and Bake per ASTM B633,0.00159,0.107,0.107,2.72,0.272,Inline,0.035,0.035,0.89,0.089
LEM090B 01 S,LEM090B 01 S,LEM090B01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.177,0.177,4.5,0.45,0.008,0.008,0.2,0.02,0.559,0.559,14.2,1.42,0.02,0.02,0.51,0.051,68.01,68.01,11.911,119.11,1.2145,12.145,1214.5,12145,6.801,6.801,1.1911,11.911,0.12145,1.2145,121.45,1214.5,0.107,0.107,2.72,0.272,REF,Reference,Reference,Reference,10,10,0.035,0.035,0.89,0.089,Standard Loops,1.395,1.395,6.205,0.6328,632.8,0.279,0.279,1.2411,0.12655,126.55,9.31,9.31,41.413,4.223,4223,0.675,0.675,17.15,1.715,0.385,0.385,9.78,0.978,Factory Option,Passivate per ASTM A967,0.00161,0.107,0.107,2.72,0.272,Inline,0.035,0.035,0.89,0.089
LEM090B 02 M,LEM090B 02 M,LEM090B02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.177,0.177,4.5,0.45,0.008,0.008,0.2,0.02,0.772,0.772,19.61,1.961,0.02,0.02,0.51,0.051,51.16,51.16,8.96,89.6,0.9136,9.136,913.6,9136,5.116,5.116,0.896,8.96,0.09136,0.9136,91.36,913.6,0.107,0.107,2.72,0.272,REF,Reference,Reference,Reference,16,16,0.035,0.035,0.89,0.089,Standard Loops,1.675,1.675,7.451,0.7598,759.8,0.335,0.335,1.4902,0.15196,151.96,11.17,11.17,49.687,5.0667,5066.7,0.957,0.957,24.31,2.431,0.595,0.595,15.11,1.511,Factory Option,Zinc Plate and Bake per ASTM B633,0.00239,0.107,0.107,2.72,0.272,Inline,0.035,0.035,0.89,0.089
LEM090B 02 S,LEM090B 02 S,LEM090B02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.177,0.177,4.5,0.45,0.008,0.008,0.2,0.02,0.772,0.772,19.61,1.961,0.02,0.02,0.51,0.051,42.6,42.6,7.461,74.61,0.7608,7.608,760.8,7608,4.26,4.26,0.7461,7.461,0.07608,0.7608,76.08,760.8,0.107,0.107,2.72,0.272,REF,Reference,Reference,Reference,16,16,0.035,0.035,0.89,0.089,Standard Loops,1.395,1.395,6.205,0.6328,632.8,0.279,0.279,1.2411,0.12655,126.55,9.31,9.31,41.413,4.223,4223,0.957,0.957,24.31,2.431,0.595,0.595,15.11,1.511,Factory Option,Passivate per ASTM A967,0.00241,0.107,0.107,2.72,0.272,Inline,0.035,0.035,0.89,0.089
LEM090B 03 M,LEM090B 03 M,LEM090B03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.177,0.177,4.5,0.45,0.008,0.008,0.2,0.02,1.091,1.091,27.71,2.771,0.022,0.022,0.56,0.056,32.72,32.72,5.73,57.3,0.5843,5.843,584.3,5843,3.272,3.272,0.573,5.73,0.05843,0.5843,58.43,584.3,0.107,0.107,2.72,0.272,REF,Reference,Reference,Reference,25,25,0.035,0.035,0.89,0.089,Standard Loops,1.675,1.675,7.451,0.7598,759.8,0.335,0.335,1.4902,0.15196,151.96,11.17,11.17,49.687,5.0667,5066.7,1.381,1.381,35.08,3.508,0.91,0.91,23.11,2.311,Factory Option,Zinc Plate and Bake per ASTM B633,0.00359,0.107,0.107,2.72,0.272,Inline,0.035,0.035,0.89,0.089
LEM090B 03 S,LEM090B 03 S,LEM090B03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Stainless Steel,SS,ASTM A313,0.177,0.177,4.5,0.45,0.008,0.008,0.2,0.02,1.091,1.091,27.71,2.771,0.022,0.022,0.56,0.056,27.24,27.24,4.771,47.71,0.4865,4.865,486.5,4865,2.724,2.724,0.4771,4.771,0.04865,0.4865,48.65,486.5,0.107,0.107,2.72,0.272,REF,Reference,Reference,Reference,25,25,0.035,0.035,0.89,0.089,Standard Loops,1.395,1.395,6.205,0.6328,632.8,0.279,0.279,1.2411,0.12655,126.55,9.31,9.31,41.413,4.223,4223,1.381,1.381,35.08,3.508,0.91,0.91,23.11,2.311,Factory Option,Passivate per ASTM A967,0.00361,0.107,0.107,2.72,0.272,Inline,0.035,0.035,0.89,0.089
LEM090C 01 M,LEM090C 01 M,LEM090C01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (metric),NR,Music Wire,MW,ASTM A228,0.248,0.248,6.3,0.63,0.008,0.008,0.2,0.02,0.673,0.673,17.09,1.709,0.02,0.02,0.51,0.051,24.15,24.15,4.229,42.29,0.4313,4.313,431.3,4313,2.415,2.415,0.4229,4.229,0.04313,0.4313,43.13,431.3,0.178,0.178,4.52,0.452,REF,Reference,Reference,Reference,10,10,0.035,0.035,0.89,0.089,Standard Loops,1.254,1.254,5.578,0.5688,568.8,0.251,0.251,1.1165,0.11385,113.85,8.34,8.34,37.098,3.783,3783,0.966,0.966,24.54,2.454,0.385,0.385,9.78,0.978,Factory Option,Zinc Plate and Bake per ASTM B633,0.00239,0.178,0.178,4.52,0.452,Inline,0.035,0.035,0.89,0.089
