title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LCM120H 14 S,LCM120H 14 S,LCM120H14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.591,0.591,15,1.5,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.63,0.63,16,1.6,0.465,0.465,11.8,1.18,MIN,MIN,MIN,MIN,2.756,2.756,70,7,0.105,0.105,2.67,0.267,3,3,0.525,5.25,0.0536,0.536,53.57,535.7,0.3,0.3,0.0525,0.525,0.00536,0.0536,5.357,53.57,0.699,0.699,17.76,1.776,0.047,0.047,1.2,,Stainless Steel,SS,6.2558,6.256,27.83,2.838,2837.63,Squared and Ground,Factory Option,12.6294,12.6294,Reference,Reference,14.63,14.63,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.497,0.497,12.6,1.26,Reference,Reference,Reference,Reference,,0.0132051
LCM120H 15 M,LCM120H 15 M,LCM120H15M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.591,0.591,15,1.5,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.63,0.63,16,1.6,0.465,0.465,11.8,1.18,MIN,MIN,MIN,MIN,3.15,3.15,80,8,0.125,0.125,3.18,0.318,3.2,3.2,0.56,5.6,0.0571,0.571,57.15,571.5,0.32,0.32,0.056,0.56,0.00571,0.0571,5.715,57.15,0.788,0.788,20.02,2.002,0.047,0.047,1.2,,Music Wire,MW,7.51,7.51,33.41,3.407,3406.54,Squared and Ground,Factory Option,14.2081,14.2081,Reference,Reference,16.21,16.21,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.497,0.497,12.6,1.26,Reference,Reference,Reference,Reference,,0.0143566
LCM120H 15 S,LCM120H 15 S,LCM120H15S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.591,0.591,15,1.5,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.63,0.63,16,1.6,0.465,0.465,11.8,1.18,MIN,MIN,MIN,MIN,3.15,3.15,80,8,0.125,0.125,3.18,0.318,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.788,0.788,20.02,2.002,0.047,0.047,1.2,,Stainless Steel,SS,6.2558,6.256,27.83,2.838,2837.63,Squared and Ground,Factory Option,14.5724,14.5724,Reference,Reference,16.57,16.57,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.497,0.497,12.6,1.26,Reference,Reference,Reference,Reference,,0.0149589
LCM120H 16 M,LCM120H 16 M,LCM120H16M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.591,0.591,15,1.5,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.63,0.63,16,1.6,0.465,0.465,11.8,1.18,MIN,MIN,MIN,MIN,3.543,3.543,90,9,0.14,0.14,3.56,0.356,2.81,2.81,0.492,4.92,0.0502,0.502,50.18,501.8,0.281,0.281,0.0492,0.492,0.00502,0.0502,5.018,50.18,0.877,0.877,22.28,2.228,0.047,0.047,1.2,,Music Wire,MW,7.51,7.51,33.41,3.407,3406.54,Squared and Ground,Factory Option,16.48,16.48,Reference,Reference,18.48,18.48,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.497,0.497,12.6,1.26,Reference,Reference,Reference,Reference,,0.016154
LCM120H 16 S,LCM120H 16 S,LCM120H16S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.591,0.591,15,1.5,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.63,0.63,16,1.6,0.465,0.465,11.8,1.18,MIN,MIN,MIN,MIN,3.543,3.543,90,9,0.14,0.14,3.56,0.356,2.341,2.341,0.41,4.1,0.0418,0.418,41.81,418.1,0.2341,0.234,0.041,0.41,0.00418,0.0418,4.181,41.81,0.877,0.877,22.28,2.228,0.047,0.047,1.2,,Stainless Steel,SS,6.2558,6.256,27.83,2.838,2837.63,Squared and Ground,Factory Option,16.48,16.48,Reference,Reference,18.48,18.48,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.497,0.497,12.6,1.26,Reference,Reference,Reference,Reference,,0.016674
LCM125DA 01 M,LCM125DA 01 M,LCM125DA01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.297,0.297,7.55,0.755,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.319,0.319,8.1,0.81,0.185,0.185,4.7,0.47,MIN,MIN,MIN,MIN,0.472,0.472,12,1.2,0.024,0.024,0.61,0.061,164.743,164.743,28.852,288.52,2.942,29.42,2941.98,29419.8,16.474,16.474,2.8851,28.851,0.29419,2.9419,294.193,2941.93,0.271,0.271,6.88,0.688,0.049,0.049,1.25,,Music Wire,MW,31.554,31.554,140.36,14.313,14312.89,Squared and Ground,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.199,0.199,5.05,0.505,Reference,Reference,Reference,Reference,,0.002431
LCM125DA 01 S,LCM125DA 01 S,LCM125DA01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.297,0.297,7.55,0.755,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.319,0.319,8.1,0.81,0.185,0.185,4.7,0.47,MIN,MIN,MIN,MIN,0.472,0.472,12,1.2,0.024,0.024,0.61,0.061,137.286,137.286,24.043,240.43,2.4517,24.517,2451.65,24516.5,13.729,13.729,2.4044,24.044,0.24517,2.4517,245.172,2451.72,0.271,0.271,6.88,0.688,0.049,0.049,1.25,,Stainless Steel,SS,26.285,26.285,116.92,11.923,11922.88,Squared and Ground,Right Hand,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.199,0.199,5.05,0.505,Reference,Reference,Reference,Reference,,0.002448
LCM125DA 02 M,LCM125DA 02 M,LCM125DA02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.297,0.297,7.55,0.755,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.319,0.319,8.1,0.81,0.185,0.185,4.7,0.47,MIN,MIN,MIN,MIN,0.669,0.669,17,1.7,0.033,0.033,0.84,0.084,104.837,104.837,18.36,183.6,1.8722,18.722,1872.18,18721.8,10.484,10.484,1.8361,18.361,0.18722,1.8722,187.223,1872.23,0.369,0.369,9.37,0.937,0.049,0.049,1.25,,Music Wire,MW,31.554,31.554,140.36,14.313,14312.89,Squared and Ground,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.199,0.199,5.05,0.505,Reference,Reference,Reference,Reference,,0.003315
LCM125DA 02 S,LCM125DA 02 S,LCM125DA02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.297,0.297,7.55,0.755,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.319,0.319,8.1,0.81,0.185,0.185,4.7,0.47,MIN,MIN,MIN,MIN,0.669,0.669,17,1.7,0.033,0.033,0.84,0.084,87.364,87.364,15.3,153,1.5601,15.601,1560.15,15601.5,8.736,8.736,1.53,15.3,0.15601,1.5601,156.007,1560.07,0.369,0.369,9.37,0.937,0.049,0.049,1.25,,Stainless Steel,SS,26.285,26.285,116.92,11.923,11922.88,Squared and Ground,Right Hand,5.5,5.5,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Standard Compression Series (metric),ASTM A313,0.199,0.199,5.05,0.505,Reference,Reference,Reference,Reference,,0.003338
LCM125DA 03 M,LCM125DA 03 M,LCM125DA03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.297,0.297,7.55,0.755,+/-0.0079,+/-0.0079,+/-0.2,+/-0.02,0.319,0.319,8.1,0.81,0.185,0.185,4.7,0.47,MIN,MIN,MIN,MIN,0.984,0.984,25,2.5,0.049,0.049,1.24,0.124,67.198,67.198,11.769,117.69,1.2,12,1200.02,12000.2,6.7198,6.72,1.1769,11.769,0.12,1.2,120.002,1200.02,0.517,0.517,13.13,1.313,0.049,0.049,1.25,,Music Wire,MW,31.554,31.554,140.36,14.313,14312.89,Squared and Ground,Right Hand,8.5,8.5,Reference,Reference,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (metric),ASTM A228,0.199,0.199,5.05,0.505,Reference,Reference,Reference,Reference,,0.004641
