title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LW 125 30 2000S,LW 125 30 2000S,LW125302000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.219,1.219,30.96,3.096,Reference,Reference,Reference,Reference,1.25,1.25,31.75,3.175,1,1,25.4,2.54,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,33,33,5.779,57.79,0.5893,5.893,589.31,5893.1,8.25,8.25,1.4448,14.448,0.14733,1.4733,147.329,1473.29,0.399,0.399,10.14,1.014,0.019,0.019,0.48,0.048,Stainless Steel Type 17-7 PH,17-7,52.833,52.833,235.01,23.965,23965.05,Plain (End Turn is Wavy),Factory Option,20,20,Reference,Reference,20,20,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.031,1.031,26.19,2.619,Reference,Reference,Reference,Reference,,0.047002
LW 138 15 0300S,LW 138 15 0300S,LW138150300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,67,67,11.734,117.34,1.1965,11.965,1196.49,11964.9,16.75,16.75,2.9335,29.335,0.29912,2.9912,299.122,2991.22,0.048,0.048,1.22,0.122,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,16.884,16.884,75.1,7.659,7658.58,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.007417
LW 138 15 0400S,LW 138 15 0400S,LW138150400S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.06,0.06,1.52,0.152,50,50,8.757,87.57,0.8929,8.929,892.9,8929,12.5,12.5,2.1892,21.892,0.22323,2.2323,223.225,2232.25,0.06,0.06,1.52,0.152,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,17,17,75.62,7.711,7711.2,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.007378
LW 138 15 0500S,LW 138 15 0500S,LW138150500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,40,40,7.005,70.05,0.7143,7.143,714.32,7143.2,10,10,1.7513,17.513,0.17858,1.7858,178.58,1785.8,0.072,0.072,1.83,0.183,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,17.12,17.12,76.15,7.766,7765.63,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.012361
LW 138 15 0600S,LW 138 15 0600S,LW138150600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,34,34,5.955,59.55,0.6072,6.072,607.17,6071.7,8.5,8.5,1.4886,14.886,0.15179,1.5179,151.793,1517.93,0.084,0.084,2.13,0.213,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,17.544,17.544,78.04,7.958,7957.96,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.011068
LW 138 15 0700S,LW 138 15 0700S,LW138150700S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.7,0.7,17.78,1.778,0.09,0.09,2.29,0.229,29,29,5.079,50.79,0.5179,5.179,517.88,5178.8,7.25,7.25,1.2697,12.697,0.12947,1.2947,129.471,1294.71,0.096,0.096,2.44,0.244,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,17.516,17.516,77.92,7.945,7945.26,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.017305
LW 138 15 0800S,LW 138 15 0800S,LW138150800S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.8,0.8,20.32,2.032,0.12,0.12,3.05,0.305,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,6.25,6.25,1.0946,10.946,0.11161,1.1161,111.613,1116.13,0.108,0.108,2.74,0.274,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,17.3,17.3,76.95,7.847,7847.28,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.014757
LW 138 15 1000S,LW 138 15 1000S,LW138151000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,20,20,3.503,35.03,0.3572,3.572,357.16,3571.6,5,5,0.8757,8.757,0.08929,0.8929,89.29,892.9,0.132,0.132,3.35,0.335,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,17.36,17.36,77.22,7.874,7874.5,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.024722
LW 138 15 1300S,LW 138 15 1300S,LW138151300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1.3,1.3,33.02,3.302,0.18,0.18,4.57,0.457,16,16,2.802,28.02,0.2857,2.857,285.73,2857.3,4,4,0.7005,7.005,0.07143,0.7143,71.432,714.32,0.168,0.168,4.27,0.427,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,18.112,18.112,80.57,8.216,8215.6,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.02398
LW 138 15 1600S,LW 138 15 1600S,LW138151600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1.6,1.6,40.64,4.064,0.21,0.21,5.33,0.533,13,13,2.277,22.77,0.2322,2.322,232.15,2321.5,3.25,3.25,0.5692,5.692,0.05804,0.5804,58.039,580.39,0.204,0.204,5.18,0.518,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,18.148,18.148,80.73,8.232,8231.93,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.039555
LW 138 15 2000S,LW 138 15 2000S,LW138152000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.324,1.324,33.63,3.363,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,10,10,1.751,17.51,0.1786,1.786,178.58,1785.8,2.5,2.5,0.4378,4.378,0.04465,0.4465,44.645,446.45,0.252,0.252,6.4,0.64,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7,17.48,17.48,77.75,7.929,7928.93,Plain (End Turn is Wavy),Factory Option,20,20,Reference,Reference,20,20,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.08,1.08,27.43,2.743,Reference,Reference,Reference,Reference,,0.036892
LW 138 25 0300S,LW 138 25 0300S,LW138250300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,158,158,27.671,276.71,2.8216,28.216,2821.56,28215.6,39.5,39.5,6.9178,69.178,0.70539,7.0539,705.391,7053.91,0.064,0.064,1.63,0.163,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,37.288,37.288,165.87,16.914,16913.84,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.01078
LW 138 25 0400S,LW 138 25 0400S,LW138250400S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.06,0.06,1.52,0.152,117,117,20.491,204.91,2.0894,20.894,2089.39,20893.9,29.25,29.25,5.1226,51.226,0.52235,5.2235,522.347,5223.47,0.08,0.08,2.03,0.203,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,37.44,37.44,166.54,16.983,16982.78,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.010812
LW 138 25 0500S,LW 138 25 0500S,LW138250500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,96,96,16.813,168.13,1.7144,17.144,1714.37,17143.7,24,24,4.2032,42.032,0.42859,4.2859,428.592,4285.92,0.096,0.096,2.44,0.244,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,38.784,38.784,172.52,17.592,17592.42,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.017967
LW 138 25 0600S,LW 138 25 0600S,LW138250600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,78,78,13.66,136.6,1.3929,13.929,1392.92,13929.2,19.5,19.5,3.4151,34.151,0.34823,3.4823,348.231,3482.31,0.112,0.112,2.85,0.285,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,38.064,38.064,169.32,17.266,17265.83,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.016219
LW 138 25 0700S,LW 138 25 0700S,LW138250700S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.7,0.7,17.78,1.778,0.09,0.09,2.29,0.229,69,69,12.084,120.84,1.2322,12.322,1232.2,12322,17.25,17.25,3.021,30.21,0.30805,3.0805,308.051,3080.51,0.128,0.128,3.25,0.325,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,39.468,39.468,175.56,17.903,17902.68,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.025154
LW 138 25 0800S,LW 138 25 0800S,LW138250800S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.8,0.8,20.32,2.032,0.12,0.12,3.05,0.305,60,60,10.508,105.08,1.0715,10.715,1071.48,10714.8,15,15,2.627,26.27,0.26787,2.6787,267.87,2678.7,0.144,0.144,3.66,0.366,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,39.36,39.36,175.08,17.854,17853.7,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.021625
LW 138 25 1000S,LW 138 25 1000S,LW138251000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,49,49,8.582,85.82,0.875,8.75,875.04,8750.4,12.25,12.25,2.1454,21.454,0.21876,2.1876,218.761,2187.61,0.176,0.176,4.47,0.447,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,40.376,40.376,179.6,18.315,18314.55,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.035935
LW 138 25 1300S,LW 138 25 1300S,LW138251300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1.3,1.3,33.02,3.302,0.18,0.18,4.57,0.457,37,37,6.48,64.8,0.6607,6.607,660.75,6607.5,9.25,9.25,1.62,16.2,0.16519,1.6519,165.187,1651.87,0.224,0.224,5.69,0.569,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,39.812,39.812,177.09,18.059,18058.72,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.03514
LW 138 25 1600S,LW 138 25 1600S,LW138251600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1.6,1.6,40.64,4.064,0.21,0.21,5.33,0.533,31,31,5.429,54.29,0.5536,5.536,553.6,5536,7.75,7.75,1.3573,13.573,0.1384,1.384,138.4,1384,0.272,0.272,6.91,0.691,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,41.168,41.168,183.12,18.674,18673.8,Plain (End Turn is Wavy),Factory Option,16,16,Reference,Reference,16,16,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.057495
LW 138 25 2000S,LW 138 25 2000S,LW138252000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.25,0.25,6.35,0.635,25,25,4.378,43.78,0.4465,4.465,446.45,4464.5,6.25,6.25,1.0946,10.946,0.11161,1.1161,111.613,1116.13,0.336,0.336,8.53,0.853,0.016,0.016,0.41,0.041,Stainless Steel Type 17-7 PH,17-7,41.6,41.6,185.05,18.87,18869.76,Plain (End Turn is Wavy),Factory Option,20,20,Reference,Reference,20,20,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.054062
LW 138 35 0300S,LW 138 35 0300S,LW138350300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.3,0.3,7.62,0.762,0.06,0.06,1.52,0.152,232,232,40.631,406.31,4.1431,41.431,4143.06,41430.6,58,58,10.1577,101.577,1.03576,10.3576,1035.764,10357.64,0.072,0.072,1.83,0.183,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7,52.896,52.896,235.29,23.994,23993.63,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.012128
LW 138 35 0400S,LW 138 35 0400S,LW138350400S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.4,0.4,10.16,1.016,0.06,0.06,1.52,0.152,166,166,29.072,290.72,2.9644,29.644,2964.43,29644.3,41.5,41.5,7.268,72.68,0.74111,7.4111,741.107,7411.07,0.09,0.09,2.29,0.229,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7,51.46,51.46,228.91,23.342,23342.26,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.012164
LW 138 35 0500S,LW 138 35 0500S,LW138350500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,138,138,24.168,241.68,2.4644,24.644,2464.4,24644,34.5,34.5,6.0421,60.421,0.6161,6.161,616.101,6161.01,0.108,0.108,2.74,0.274,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7,54.096,54.096,240.63,24.538,24537.95,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.020213
LW 138 35 0600S,LW 138 35 0600S,LW138350600S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.6,0.6,15.24,1.524,0.09,0.09,2.29,0.229,112,112,19.615,196.15,2.0001,20.001,2000.1,20001,28,28,4.9037,49.037,0.50002,5.0002,500.024,5000.24,0.126,0.126,3.2,0.32,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7,53.088,53.088,236.15,24.081,24080.72,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.018246
LW 138 35 0700S,LW 138 35 0700S,LW138350700S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.7,0.7,17.78,1.778,0.09,0.09,2.29,0.229,98,98,17.163,171.63,1.7501,17.501,1750.08,17500.8,24.5,24.5,4.2908,42.908,0.43752,4.3752,437.521,4375.21,0.144,0.144,3.66,0.366,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7,54.488,54.488,242.37,24.716,24715.76,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.028299
LW 138 35 0800S,LW 138 35 0800S,LW138350800S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,0.8,0.8,20.32,2.032,0.12,0.12,3.05,0.305,85,85,14.886,148.86,1.5179,15.179,1517.93,15179.3,21.25,21.25,3.7216,37.216,0.37948,3.7948,379.483,3794.83,0.162,0.162,4.12,0.412,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7,54.23,54.23,241.23,24.599,24598.73,Plain (End Turn is Wavy),Factory Option,8,8,Reference,Reference,8,8,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.024328
LW 138 35 1000S,LW 138 35 1000S,LW138351000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,69,69,12.084,120.84,1.2322,12.322,1232.2,12322,17.25,17.25,3.021,30.21,0.30805,3.0805,308.051,3080.51,0.198,0.198,5.03,0.503,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7,55.338,55.338,246.16,25.101,25101.32,Plain (End Turn is Wavy),Factory Option,10,10,Reference,Reference,10,10,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.040427
LW 138 35 1300S,LW 138 35 1300S,LW138351300S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.336,1.336,33.93,3.393,Reference,Reference,Reference,Reference,1.375,1.375,34.93,3.493,1.03,1.03,26.16,2.616,MIN,MIN,MIN,MIN,1.3,1.3,33.02,3.302,0.18,0.18,4.57,0.457,54,54,9.457,94.57,0.9643,9.643,964.33,9643.3,13.5,13.5,2.3643,23.643,0.24108,2.4108,241.083,2410.83,0.252,0.252,6.4,0.64,0.018,0.018,0.46,0.046,Stainless Steel Type 17-7 PH,17-7,56.592,56.592,251.73,25.67,25670.13,Plain (End Turn is Wavy),Factory Option,13,13,Reference,Reference,13,13,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,1.07,1.07,27.18,2.718,Reference,Reference,Reference,Reference,,0.039532
