stock_code,price_code,price,min,currency,display_price_range
MS24586-838,A,24.16,19,$,0-19
MS24586-838,B,16.37,49,$,20-49
MS24586-838,C,12.07,99,$,50-99
MS24586-838,D,9.39,199,$,100-199
MS24586-838,E,6.037,299,$,200-299
MS24586-838,F,4.554,399,$,300-399
MS24586-838,G,3.697,499,$,400-499
MS24586-838,H,3.132,599,$,500-599
MS24586-838,I,2.731,699,$,600-699
MS24586-838,J,2.428,799,$,700-799
MS24586-838,K,2.19,899,$,800-899
MS24586-838,L,1.999,999,$,900-999
MS24586-839,A,24.16,19,$,0-19
MS24586-839,B,16.37,49,$,20-49
MS24586-839,C,12.07,99,$,50-99
MS24586-839,D,9.39,199,$,100-199
MS24586-839,E,6.128,299,$,200-299
MS24586-839,F,4.649,399,$,300-399
MS24586-839,G,3.788,499,$,400-499
MS24586-839,H,3.219,599,$,500-599
MS24586-839,I,2.81,699,$,600-699
MS24586-839,J,2.502,799,$,700-799
MS24586-839,K,2.259,899,$,800-899
MS24586-839,L,2.065,999,$,900-999
MS24586-84,A,15.96,19,$,0-19
MS24586-84,B,10,49,$,20-49
MS24586-84,C,6.49,99,$,50-99
MS24586-84,D,4.66,199,$,100-199
MS24586-84,E,3.308,299,$,200-299
MS24586-84,F,2.591,399,$,300-399
MS24586-84,G,2.151,499,$,400-499
MS24586-84,H,1.849,599,$,500-599
MS24586-84,I,1.628,699,$,600-699
MS24586-84,J,1.46,799,$,700-799
MS24586-84,K,1.326,899,$,800-899
MS24586-84,L,1.217,999,$,900-999
MS24586-840,A,24.16,19,$,0-19
MS24586-840,B,16.37,49,$,20-49
MS24586-840,C,12.07,99,$,50-99
MS24586-840,D,9.39,199,$,100-199
MS24586-840,E,6.217,299,$,200-299
MS24586-840,F,4.745,399,$,300-399
MS24586-840,G,3.879,499,$,400-499
MS24586-840,H,3.302,599,$,500-599
MS24586-840,I,2.888,699,$,600-699
MS24586-840,J,2.573,799,$,700-799
MS24586-840,K,2.326,899,$,800-899
MS24586-840,L,2.128,999,$,900-999
MS24586-841,A,24.89,19,$,0-19
MS24586-841,B,16.99,49,$,20-49
MS24586-841,C,12.76,99,$,50-99
MS24586-841,D,9.99,199,$,100-199
MS24586-841,E,6.527,299,$,200-299
MS24586-841,F,4.957,399,$,300-399
MS24586-841,G,4.04,499,$,400-499
MS24586-841,H,3.434,599,$,500-599
MS24586-841,I,2.998,699,$,600-699
MS24586-841,J,2.67,799,$,700-799
MS24586-841,K,2.412,899,$,800-899
MS24586-841,L,2.204,999,$,900-999
MS24586-842,A,24.89,19,$,0-19
MS24586-842,B,16.99,49,$,20-49
MS24586-842,C,12.76,99,$,50-99
MS24586-842,D,9.99,199,$,100-199
MS24586-842,E,6.628,299,$,200-299
MS24586-842,F,5.063,399,$,300-399
MS24586-842,G,4.142,499,$,400-499
MS24586-842,H,3.527,599,$,500-599
MS24586-842,I,3.084,699,$,600-699
MS24586-842,J,2.751,799,$,700-799
MS24586-842,K,2.489,899,$,800-899
MS24586-842,L,2.276,999,$,900-999
MS24586-843,A,24.89,19,$,0-19
MS24586-843,B,16.99,49,$,20-49
MS24586-843,C,12.76,99,$,50-99
MS24586-843,D,9.99,199,$,100-199
MS24586-843,E,6.68,299,$,200-299
MS24586-843,F,5.119,399,$,300-399
MS24586-843,G,4.194,499,$,400-499
MS24586-843,H,3.577,599,$,500-599
MS24586-843,I,3.13,699,$,600-699
MS24586-843,J,2.794,799,$,700-799
MS24586-843,K,2.528,899,$,800-899
MS24586-843,L,2.312,999,$,900-999
MS24586-844,A,24.89,19,$,0-19
MS24586-844,B,16.99,49,$,20-49
MS24586-844,C,12.76,99,$,50-99
MS24586-844,D,9.99,199,$,100-199
MS24586-844,E,6.73,299,$,200-299
MS24586-844,F,5.171,399,$,300-399
MS24586-844,G,4.245,499,$,400-499
MS24586-844,H,3.623,599,$,500-599
MS24586-844,I,3.176,699,$,600-699
MS24586-844,J,2.833,799,$,700-799
MS24586-844,K,2.565,899,$,800-899
MS24586-844,L,2.348,999,$,900-999
MS24586-845,A,24.16,19,$,0-19
MS24586-845,B,16.37,49,$,20-49
MS24586-845,C,12.07,99,$,50-99
MS24586-845,D,9.39,199,$,100-199
MS24586-845,E,5.976,299,$,200-299
MS24586-845,F,4.49,399,$,300-399
MS24586-845,G,3.637,499,$,400-499
MS24586-845,H,3.076,599,$,500-599
MS24586-845,I,2.679,699,$,600-699
MS24586-845,J,2.38,799,$,700-799
MS24586-845,K,2.146,899,$,800-899
MS24586-845,L,1.958,999,$,900-999
MS24586-846,A,24.16,19,$,0-19
MS24586-846,B,16.37,49,$,20-49
MS24586-846,C,12.07,99,$,50-99
MS24586-846,D,9.39,199,$,100-199
MS24586-846,E,6.089,299,$,200-299
MS24586-846,F,4.608,399,$,300-399
MS24586-846,G,3.749,499,$,400-499
MS24586-846,H,3.182,599,$,500-599
MS24586-846,I,2.777,699,$,600-699
MS24586-846,J,2.47,799,$,700-799
MS24586-846,K,2.23,899,$,800-899
MS24586-846,L,2.036,999,$,900-999
MS24586-847,A,24.16,19,$,0-19
MS24586-847,B,16.37,49,$,20-49
MS24586-847,C,12.07,99,$,50-99
MS24586-847,D,9.39,199,$,100-199
MS24586-847,E,6.154,299,$,200-299
MS24586-847,F,4.678,399,$,300-399
MS24586-847,G,3.815,499,$,400-499
MS24586-847,H,3.243,599,$,500-599
MS24586-847,I,2.832,699,$,600-699
MS24586-847,J,2.524,799,$,700-799
MS24586-847,K,2.28,899,$,800-899
MS24586-847,L,2.084,999,$,900-999
MS24586-848,A,24.16,19,$,0-19
MS24586-848,B,16.37,49,$,20-49
MS24586-848,C,12.07,99,$,50-99
MS24586-848,D,9.39,199,$,100-199
MS24586-848,E,6.217,299,$,200-299
MS24586-848,F,4.745,399,$,300-399
MS24586-848,G,3.879,499,$,400-499
MS24586-848,H,3.302,599,$,500-599
MS24586-848,I,2.888,699,$,600-699
MS24586-848,J,2.573,799,$,700-799
MS24586-848,K,2.326,899,$,800-899
MS24586-848,L,2.128,999,$,900-999
MS24586-849,A,24.16,19,$,0-19
MS24586-849,B,16.37,49,$,20-49
MS24586-849,C,12.07,99,$,50-99
MS24586-849,D,9.39,199,$,100-199
MS24586-849,E,6.32,299,$,200-299
MS24586-849,F,4.852,399,$,300-399
MS24586-849,G,3.982,499,$,400-499
MS24586-849,H,3.397,599,$,500-599
MS24586-849,I,2.977,699,$,600-699
MS24586-849,J,2.657,799,$,700-799
MS24586-849,K,2.405,899,$,800-899
MS24586-849,L,2.201,999,$,900-999
MS24586-85,A,15.96,19,$,0-19
MS24586-85,B,10,49,$,20-49
MS24586-85,C,6.49,99,$,50-99
MS24586-85,D,4.66,199,$,100-199
MS24586-85,E,3.317,299,$,200-299
MS24586-85,F,2.602,399,$,300-399
MS24586-85,G,2.16,499,$,400-499
MS24586-85,H,1.858,599,$,500-599
MS24586-85,I,1.637,699,$,600-699
MS24586-85,J,1.469,799,$,700-799
MS24586-85,K,1.334,899,$,800-899
MS24586-85,L,1.224,999,$,900-999
MS24586-850,A,24.89,19,$,0-19
MS24586-850,B,16.99,49,$,20-49
MS24586-850,C,12.76,99,$,50-99
MS24586-850,D,9.99,199,$,100-199
MS24586-850,E,6.628,299,$,200-299
MS24586-850,F,5.063,399,$,300-399
MS24586-850,G,4.142,499,$,400-499
MS24586-850,H,3.527,599,$,500-599
MS24586-850,I,3.084,699,$,600-699
MS24586-850,J,2.751,799,$,700-799
MS24586-850,K,2.489,899,$,800-899
MS24586-850,L,2.276,999,$,900-999
MS24586-851,A,24.89,19,$,0-19
MS24586-851,B,16.99,49,$,20-49
MS24586-851,C,12.76,99,$,50-99
MS24586-851,D,9.99,199,$,100-199
MS24586-851,E,6.68,299,$,200-299
MS24586-851,F,5.119,399,$,300-399
MS24586-851,G,4.194,499,$,400-499
MS24586-851,H,3.577,599,$,500-599
MS24586-851,I,3.13,699,$,600-699
MS24586-851,J,2.794,799,$,700-799
MS24586-851,K,2.528,899,$,800-899
MS24586-851,L,2.312,999,$,900-999
MS24586-852,A,24.89,19,$,0-19
MS24586-852,B,16.99,49,$,20-49
MS24586-852,C,12.76,99,$,50-99
MS24586-852,D,9.99,199,$,100-199
MS24586-852,E,6.73,299,$,200-299
MS24586-852,F,5.171,399,$,300-399
MS24586-852,G,4.245,499,$,400-499
MS24586-852,H,3.623,599,$,500-599
MS24586-852,I,3.176,699,$,600-699
MS24586-852,J,2.833,799,$,700-799
MS24586-852,K,2.565,899,$,800-899
MS24586-852,L,2.348,999,$,900-999
MS24586-853,A,24.89,19,$,0-19
MS24586-853,B,16.99,49,$,20-49
MS24586-853,C,12.76,99,$,50-99
MS24586-853,D,9.99,199,$,100-199
MS24586-853,E,7.102,299,$,200-299
MS24586-853,F,5.565,399,$,300-399
MS24586-853,G,4.617,499,$,400-499
MS24586-853,H,3.968,599,$,500-599
MS24586-853,I,3.497,699,$,600-699
MS24586-853,J,3.133,799,$,700-799
MS24586-853,K,2.847,899,$,800-899
MS24586-853,L,2.613,999,$,900-999
MS24586-854,A,25.61,19,$,0-19
MS24586-854,B,17.67,49,$,20-49
MS24586-854,C,13.46,99,$,50-99
MS24586-854,D,10.63,199,$,100-199
MS24586-854,E,7.7,299,$,200-299
MS24586-854,F,6.072,399,$,300-399
MS24586-854,G,5.055,499,$,400-499
MS24586-854,H,4.355,599,$,500-599
MS24586-854,I,3.843,699,$,600-699
MS24586-854,J,3.448,799,$,700-799
MS24586-854,K,3.134,899,$,800-899
MS24586-854,L,2.878,999,$,900-999
MS24586-86,A,15.96,19,$,0-19
MS24586-86,B,10,49,$,20-49
MS24586-86,C,6.49,99,$,50-99
MS24586-86,D,4.66,199,$,100-199
MS24586-86,E,3.324,299,$,200-299
MS24586-86,F,2.612,399,$,300-399
MS24586-86,G,2.167,499,$,400-499
MS24586-86,H,1.865,599,$,500-599
MS24586-86,I,1.645,699,$,600-699
MS24586-86,J,1.475,799,$,700-799
MS24586-86,K,1.34,899,$,800-899
MS24586-86,L,1.229,999,$,900-999
MS24586-87,A,15.96,19,$,0-19
MS24586-87,B,10,49,$,20-49
MS24586-87,C,6.49,99,$,50-99
MS24586-87,D,4.66,199,$,100-199
MS24586-87,E,3.346,299,$,200-299
MS24586-87,F,2.632,399,$,300-399
MS24586-87,G,2.188,499,$,400-499
MS24586-87,H,1.885,599,$,500-599
MS24586-87,I,1.662,699,$,600-699
MS24586-87,J,1.49,799,$,700-799
MS24586-87,K,1.354,899,$,800-899
MS24586-87,L,1.244,999,$,900-999
MS24586-88,A,15.96,19,$,0-19
MS24586-88,B,10,49,$,20-49
MS24586-88,C,6.49,99,$,50-99
MS24586-88,D,4.66,199,$,100-199
MS24586-88,E,3.363,299,$,200-299
MS24586-88,F,2.651,399,$,300-399
MS24586-88,G,2.206,499,$,400-499
MS24586-88,H,1.901,599,$,500-599
MS24586-88,I,1.677,699,$,600-699
MS24586-88,J,1.503,799,$,700-799
MS24586-88,K,1.367,899,$,800-899
MS24586-88,L,1.256,999,$,900-999
MS24586-89,A,15.96,19,$,0-19
MS24586-89,B,10,49,$,20-49
MS24586-89,C,6.49,99,$,50-99
MS24586-89,D,4.66,199,$,100-199
MS24586-89,E,3.373,299,$,200-299
MS24586-89,F,2.662,399,$,300-399
MS24586-89,G,2.218,499,$,400-499
MS24586-89,H,1.911,599,$,500-599
MS24586-89,I,1.686,699,$,600-699
MS24586-89,J,1.515,799,$,700-799
MS24586-89,K,1.376,899,$,800-899
MS24586-89,L,1.264,999,$,900-999
