title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 062GG 11M,LC 062GG 11M,LC062GG11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,14.9621,14.962,2.62,26.2,0.2672,2.672,267.19,2671.9,1.496,1.496,0.262,2.62,0.02672,0.2672,26.716,267.16,1.3047,1.305,33.14,3.314,0.0625,0.063,1.59,0.159,Music Wire,MW,17.5844,17.584,78.22,7.976,7976.28,Squared and Ground,Factory Option,18.2677,18.2677,Reference,Reference,20.2677,20.2677,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0255311
LC 062GG 11S,LC 062GG 11S,LC062GG11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,12.4684,12.468,2.184,21.84,0.2227,2.227,222.66,2226.6,1.247,1.247,0.2184,2.184,0.02227,0.2227,22.269,222.69,1.3047,1.305,33.14,3.314,0.0625,0.063,1.59,0.159,Stainless Steel,SS,14.6536,14.654,65.18,6.647,6646.87,Squared and Ground,Factory Option,18.2677,18.2677,Reference,Reference,20.2677,20.2677,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0260174
LC 062GG 11S316,LC 062GG 11S316,LC062GG11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,12.4684,12.468,2.184,21.84,0.2227,2.227,222.66,2226.6,1.247,1.247,0.2184,2.184,0.02227,0.2227,22.269,222.69,1.3047,1.305,33.14,3.314,0.0625,0.063,1.59,0.159,Stainless Steel Type 316,SS316,14.6536,14.654,65.18,6.647,6646.87,Squared and Ground,Factory Option,18.2677,18.2677,Reference,Reference,20.2677,20.2677,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0260174
LC 062GG 12M,LC 062GG 12M,LC062GG12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,13.5371,13.537,2.371,23.71,0.2417,2.417,241.75,2417.5,1.354,1.354,0.2371,2.371,0.02418,0.2418,24.18,241.8,1.4285,1.429,36.28,3.628,0.0625,0.063,1.59,0.159,Music Wire,MW,17.5844,17.584,78.22,7.976,7976.28,Squared and Ground,Factory Option,20.1906,20.1906,Reference,Reference,22.1906,22.1906,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0279533
LC 062GG 12S,LC 062GG 12S,LC062GG12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,11.2809,11.281,1.976,19.76,0.2015,2.015,201.45,2014.5,1.128,1.128,0.1976,1.976,0.02014,0.2014,20.144,201.44,1.4285,1.429,36.28,3.628,0.0625,0.063,1.59,0.159,Stainless Steel,SS,14.6536,14.654,65.18,6.647,6646.87,Squared and Ground,Factory Option,20.1906,20.1906,Reference,Reference,22.1906,22.1906,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0284858
LC 062GG 12S316,LC 062GG 12S316,LC062GG12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,11.2809,11.281,1.976,19.76,0.2015,2.015,201.45,2014.5,1.128,1.128,0.1976,1.976,0.02014,0.2014,20.144,201.44,1.4285,1.429,36.28,3.628,0.0625,0.063,1.59,0.159,Stainless Steel Type 316,SS316,14.6536,14.654,65.18,6.647,6646.87,Squared and Ground,Factory Option,20.1906,20.1906,Reference,Reference,22.1906,22.1906,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0284858
LC 062GG 13M,LC 062GG 13M,LC062GG13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,12.3599,12.36,2.165,21.65,0.2207,2.207,220.72,2207.2,1.236,1.236,0.2165,2.165,0.02207,0.2207,22.072,220.72,1.5523,1.552,39.43,3.943,0.0625,0.063,1.59,0.159,Music Wire,MW,17.5844,17.584,78.22,7.976,7976.28,Squared and Ground,Factory Option,22.1135,22.1135,Reference,Reference,24.1135,24.1135,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0303756
LC 062GG 13S,LC 062GG 13S,LC062GG13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,10.2999,10.3,1.804,18.04,0.1839,1.839,183.94,1839.4,1.03,1.03,0.1804,1.804,0.01839,0.1839,18.394,183.94,1.5523,1.552,39.43,3.943,0.0625,0.063,1.59,0.159,Stainless Steel,SS,14.6536,14.654,65.18,6.647,6646.87,Squared and Ground,Factory Option,22.1135,22.1135,Reference,Reference,24.1135,24.1135,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0309542
LC 062GG 13S316,LC 062GG 13S316,LC062GG13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.5,0.5,12.7,1.27,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.531,0.531,13.49,1.349,0.363,0.363,9.22,0.922,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,10.2999,10.3,1.804,18.04,0.1839,1.839,183.94,1839.4,1.03,1.03,0.1804,1.804,0.01839,0.1839,18.394,183.94,1.5523,1.552,39.43,3.943,0.0625,0.063,1.59,0.159,Stainless Steel Type 316,SS316,14.6536,14.654,65.18,6.647,6646.87,Squared and Ground,Factory Option,22.1135,22.1135,Reference,Reference,24.1135,24.1135,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.375,0.375,9.53,0.953,Reference,Reference,Reference,Reference,,0.0309542
LC 063F 01 M,LC 063F 01 M,LC063F01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.42,0.42,10.67,1.067,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.438,0.438,11.13,1.113,0.283,0.283,7.19,0.719,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,183,183,32.049,320.49,3.268,32.68,3268.01,32680.1,18.3,18.3,3.2049,32.049,0.3268,3.268,326.801,3268.01,0.315,0.315,8,0.8,0.063,0.063,1.6,0.16,Music Wire,MW,35.5,35.5,157.91,16.103,16102.8,Squared and Ground,Factory Option,2.8379,2.8379,Reference,Reference,4.84,4.84,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.294,0.294,7.47,0.747,Reference,Reference,Reference,Reference,,0.0050528
