stock_code,price_code,price,min,currency,display_price_range
MS24586-651,A,17.82,19,$,0-19
MS24586-651,B,11.41,49,$,20-49
MS24586-651,C,7.76,99,$,50-99
MS24586-651,D,5.73,199,$,100-199
MS24586-651,E,4.006,299,$,200-299
MS24586-651,F,3.123,399,$,300-399
MS24586-651,G,2.584,499,$,400-499
MS24586-651,H,2.22,599,$,500-599
MS24586-651,I,1.953,699,$,600-699
MS24586-651,J,1.747,799,$,700-799
MS24586-651,K,1.587,899,$,800-899
MS24586-651,L,1.455,999,$,900-999
MS24586-652,A,17.82,19,$,0-19
MS24586-652,B,11.41,49,$,20-49
MS24586-652,C,7.76,99,$,50-99
MS24586-652,D,5.73,199,$,100-199
MS24586-652,E,4.015,299,$,200-299
MS24586-652,F,3.133,399,$,300-399
MS24586-652,G,2.594,499,$,400-499
MS24586-652,H,2.228,599,$,500-599
MS24586-652,I,1.961,699,$,600-699
MS24586-652,J,1.755,799,$,700-799
MS24586-652,K,1.594,899,$,800-899
MS24586-652,L,1.462,999,$,900-999
MS24586-653,A,17.82,19,$,0-19
MS24586-653,B,11.41,49,$,20-49
MS24586-653,C,7.76,99,$,50-99
MS24586-653,D,5.73,199,$,100-199
MS24586-653,E,4.04,299,$,200-299
MS24586-653,F,3.161,399,$,300-399
MS24586-653,G,2.621,499,$,400-499
MS24586-653,H,2.251,599,$,500-599
MS24586-653,I,1.982,699,$,600-699
MS24586-653,J,1.776,799,$,700-799
MS24586-653,K,1.612,899,$,800-899
MS24586-653,L,1.48,999,$,900-999
MS24586-654,A,17.82,19,$,0-19
MS24586-654,B,11.41,49,$,20-49
MS24586-654,C,7.76,99,$,50-99
MS24586-654,D,5.73,199,$,100-199
MS24586-654,E,4.066,299,$,200-299
MS24586-654,F,3.187,399,$,300-399
MS24586-654,G,2.645,499,$,400-499
MS24586-654,H,2.276,599,$,500-599
MS24586-654,I,2.004,699,$,600-699
MS24586-654,J,1.797,799,$,700-799
MS24586-654,K,1.631,899,$,800-899
MS24586-654,L,1.497,999,$,900-999
MS24586-655,A,18.34,19,$,0-19
MS24586-655,B,11.79,49,$,20-49
MS24586-655,C,8.12,99,$,50-99
MS24586-655,D,6.01,199,$,100-199
MS24586-655,E,4.195,299,$,200-299
MS24586-655,F,3.266,399,$,300-399
MS24586-655,G,2.701,499,$,400-499
MS24586-655,H,2.317,599,$,500-599
MS24586-655,I,2.038,699,$,600-699
MS24586-655,J,1.825,799,$,700-799
MS24586-655,K,1.656,899,$,800-899
MS24586-655,L,1.519,999,$,900-999
MS24586-656,A,18.34,19,$,0-19
MS24586-656,B,11.79,49,$,20-49
MS24586-656,C,8.12,99,$,50-99
MS24586-656,D,6.01,199,$,100-199
MS24586-656,E,4.222,299,$,200-299
MS24586-656,F,3.296,399,$,300-399
MS24586-656,G,2.729,499,$,400-499
MS24586-656,H,2.343,599,$,500-599
MS24586-656,I,2.062,699,$,600-699
MS24586-656,J,1.846,799,$,700-799
MS24586-656,K,1.676,899,$,800-899
MS24586-656,L,1.537,999,$,900-999
MS24586-657,A,16.41,19,$,0-19
MS24586-657,B,10.33,49,$,20-49
MS24586-657,C,6.79,99,$,50-99
MS24586-657,D,4.9,199,$,100-199
MS24586-657,E,3.488,299,$,200-299
MS24586-657,F,2.737,399,$,300-399
MS24586-657,G,2.273,499,$,400-499
MS24586-657,H,1.957,599,$,500-599
MS24586-657,I,1.724,699,$,600-699
MS24586-657,J,1.546,799,$,700-799
MS24586-657,K,1.405,899,$,800-899
MS24586-657,L,1.289,999,$,900-999
MS24586-658,A,16.41,19,$,0-19
MS24586-658,B,10.33,49,$,20-49
MS24586-658,C,6.79,99,$,50-99
MS24586-658,D,4.9,199,$,100-199
MS24586-658,E,3.505,299,$,200-299
MS24586-658,F,2.756,399,$,300-399
MS24586-658,G,2.291,499,$,400-499
MS24586-658,H,1.973,599,$,500-599
MS24586-658,I,1.738,699,$,600-699
MS24586-658,J,1.559,799,$,700-799
MS24586-658,K,1.417,899,$,800-899
MS24586-658,L,1.301,999,$,900-999
MS24586-659,A,16.41,19,$,0-19
MS24586-659,B,10.33,49,$,20-49
MS24586-659,C,6.79,99,$,50-99
MS24586-659,D,4.9,199,$,100-199
MS24586-659,E,3.521,299,$,200-299
MS24586-659,F,2.774,399,$,300-399
MS24586-659,G,2.307,499,$,400-499
MS24586-659,H,1.987,599,$,500-599
MS24586-659,I,1.751,699,$,600-699
MS24586-659,J,1.571,799,$,700-799
MS24586-659,K,1.429,899,$,800-899
MS24586-659,L,1.312,999,$,900-999
MS24586-66,A,15.54,19,$,0-19
MS24586-66,B,9.68,49,$,20-49
MS24586-66,C,6.24,99,$,50-99
MS24586-66,D,4.46,199,$,100-199
MS24586-66,E,3.199,299,$,200-299
MS24586-66,F,2.518,399,$,300-399
MS24586-66,G,2.095,499,$,400-499
MS24586-66,H,1.804,599,$,500-599
MS24586-66,I,1.591,699,$,600-699
MS24586-66,J,1.427,799,$,700-799
MS24586-66,K,1.297,899,$,800-899
MS24586-66,L,1.19,999,$,900-999
MS24586-660,A,16.41,19,$,0-19
MS24586-660,B,10.33,49,$,20-49
MS24586-660,C,6.79,99,$,50-99
MS24586-660,D,4.9,199,$,100-199
MS24586-660,E,3.543,299,$,200-299
MS24586-660,F,2.797,399,$,300-399
MS24586-660,G,2.328,499,$,400-499
MS24586-660,H,2.007,599,$,500-599
MS24586-660,I,1.771,699,$,600-699
MS24586-660,J,1.59,799,$,700-799
MS24586-660,K,1.444,899,$,800-899
MS24586-660,L,1.328,999,$,900-999
MS24586-661,A,16.41,19,$,0-19
MS24586-661,B,10.33,49,$,20-49
MS24586-661,C,6.79,99,$,50-99
MS24586-661,D,4.9,199,$,100-199
MS24586-661,E,3.563,299,$,200-299
MS24586-661,F,2.817,399,$,300-399
MS24586-661,G,2.349,499,$,400-499
MS24586-661,H,2.026,599,$,500-599
MS24586-661,I,1.79,699,$,600-699
MS24586-661,J,1.606,799,$,700-799
MS24586-661,K,1.461,899,$,800-899
MS24586-661,L,1.342,999,$,900-999
MS24586-662,A,16.41,19,$,0-19
MS24586-662,B,10.33,49,$,20-49
MS24586-662,C,6.79,99,$,50-99
MS24586-662,D,4.9,199,$,100-199
MS24586-662,E,3.488,299,$,200-299
MS24586-662,F,2.737,399,$,300-399
MS24586-662,G,2.273,499,$,400-499
MS24586-662,H,1.957,599,$,500-599
MS24586-662,I,1.724,699,$,600-699
MS24586-662,J,1.546,799,$,700-799
MS24586-662,K,1.405,899,$,800-899
MS24586-662,L,1.289,999,$,900-999
MS24586-663,A,16.41,19,$,0-19
MS24586-663,B,10.33,49,$,20-49
MS24586-663,C,6.79,99,$,50-99
MS24586-663,D,4.9,199,$,100-199
MS24586-663,E,3.505,299,$,200-299
MS24586-663,F,2.756,399,$,300-399
MS24586-663,G,2.291,499,$,400-499
MS24586-663,H,1.973,599,$,500-599
MS24586-663,I,1.738,699,$,600-699
