stock_code,price_code,price,min,currency,display_price_range
LP 080ZC 01S316,A,15.54,19,$,0-19
LP 080ZC 01S316,B,9.68,49,$,20-49
LP 080ZC 01S316,C,6.24,99,$,50-99
LP 080ZC 01S316,D,4.46,199,$,100-199
LP 080ZC 01S316,E,3.696,299,$,200-299
LP 080ZC 01S316,F,3.258,399,$,300-399
LP 080ZC 01S316,G,2.948,499,$,400-499
LP 080ZC 01S316,H,2.706,599,$,500-599
LP 080ZC 01S316,I,2.509,699,$,600-699
LP 080ZC 01S316,J,2.342,799,$,700-799
LP 080ZC 01S316,K,2.196,899,$,800-899
LP 080ZC 01S316,L,2.068,999,$,900-999
LP 080ZC 02S316,A,15.96,19,$,0-19
LP 080ZC 02S316,B,10,49,$,20-49
LP 080ZC 02S316,C,6.49,99,$,50-99
LP 080ZC 02S316,D,4.66,199,$,100-199
LP 080ZC 02S316,E,4.054,299,$,200-299
LP 080ZC 02S316,F,3.566,399,$,300-399
LP 080ZC 02S316,G,3.22,499,$,400-499
LP 080ZC 02S316,H,2.949,599,$,500-599
LP 080ZC 02S316,I,2.729,699,$,600-699
LP 080ZC 02S316,J,2.541,799,$,700-799
LP 080ZC 02S316,K,2.379,899,$,800-899
LP 080ZC 02S316,L,2.235,999,$,900-999
LP 080ZC 03S316,A,15.96,19,$,0-19
LP 080ZC 03S316,B,10,49,$,20-49
LP 080ZC 03S316,C,6.49,99,$,50-99
LP 080ZC 03S316,D,4.66,199,$,100-199
LP 080ZC 03S316,E,4.107,299,$,200-299
LP 080ZC 03S316,F,3.612,399,$,300-399
LP 080ZC 03S316,G,3.259,499,$,400-499
LP 080ZC 03S316,H,2.985,599,$,500-599
LP 080ZC 03S316,I,2.761,699,$,600-699
LP 080ZC 03S316,J,2.57,799,$,700-799
LP 080ZC 03S316,K,2.406,899,$,800-899
LP 080ZC 03S316,L,2.26,999,$,900-999
LP 080ZC 04S316,A,19.4,19,$,0-19
LP 080ZC 04S316,B,12.62,49,$,20-49
LP 080ZC 04S316,C,8.92,99,$,50-99
LP 080ZC 04S316,D,6.7,199,$,100-199
LP 080ZC 04S316,E,5.324,299,$,200-299
LP 080ZC 04S316,F,4.655,399,$,300-399
LP 080ZC 04S316,G,4.18,499,$,400-499
LP 080ZC 04S316,H,3.808,599,$,500-599
LP 080ZC 04S316,I,3.505,699,$,600-699
LP 080ZC 04S316,J,3.249,799,$,700-799
LP 080ZC 04S316,K,3.028,899,$,800-899
LP 080ZC 04S316,L,2.828,999,$,900-999
LP 080ZC 05S316,A,19.4,19,$,0-19
LP 080ZC 05S316,B,12.62,49,$,20-49
LP 080ZC 05S316,C,8.92,99,$,50-99
LP 080ZC 05S316,D,6.7,199,$,100-199
LP 080ZC 05S316,E,5.411,299,$,200-299
LP 080ZC 05S316,F,4.731,399,$,300-399
LP 080ZC 05S316,G,4.245,499,$,400-499
LP 080ZC 05S316,H,3.868,599,$,500-599
LP 080ZC 05S316,I,3.559,699,$,600-699
LP 080ZC 05S316,J,3.298,799,$,700-799
LP 080ZC 05S316,K,3.071,899,$,800-899
LP 080ZC 05S316,L,2.87,999,$,900-999
LP 080ZC 06S316,A,19.4,19,$,0-19
LP 080ZC 06S316,B,12.62,49,$,20-49
LP 080ZC 06S316,C,8.92,99,$,50-99
LP 080ZC 06S316,D,6.7,199,$,100-199
LP 080ZC 06S316,E,5.506,299,$,200-299
LP 080ZC 06S316,F,4.812,399,$,300-399
LP 080ZC 06S316,G,4.317,499,$,400-499
LP 080ZC 06S316,H,3.931,599,$,500-599
LP 080ZC 06S316,I,3.617,699,$,600-699
LP 080ZC 06S316,J,3.351,799,$,700-799
LP 080ZC 06S316,K,3.119,899,$,800-899
LP 080ZC 06S316,L,2.915,999,$,900-999
LP 085V 01 S316,A,13.52,19,$,0-19
LP 085V 01 S316,B,8.27,49,$,20-49
LP 085V 01 S316,C,5.07,99,$,50-99
LP 085V 01 S316,D,3.5,199,$,100-199
LP 085V 01 S316,E,2.875,299,$,200-299
LP 085V 01 S316,F,2.631,399,$,300-399
LP 085V 01 S316,G,2.41,499,$,400-499
LP 085V 01 S316,H,2.215,599,$,500-599
LP 085V 01 S316,I,2.043,699,$,600-699
LP 085V 01 S316,J,1.896,799,$,700-799
LP 085V 01 S316,K,1.773,899,$,800-899
LP 085V 01 S316,L,1.675,999,$,900-999
LP 085V 02 S316,A,13.52,19,$,0-19
LP 085V 02 S316,B,8.27,49,$,20-49
LP 085V 02 S316,C,5.07,99,$,50-99
LP 085V 02 S316,D,3.5,199,$,100-199
LP 085V 02 S316,E,2.88,299,$,200-299
LP 085V 02 S316,F,2.637,399,$,300-399
LP 085V 02 S316,G,2.417,499,$,400-499
LP 085V 02 S316,H,2.224,599,$,500-599
LP 085V 02 S316,I,2.053,699,$,600-699
LP 085V 02 S316,J,1.908,799,$,700-799
LP 085V 02 S316,K,1.787,899,$,800-899
LP 085V 02 S316,L,1.689,999,$,900-999
LP 085V 03 S316,A,13.91,19,$,0-19
LP 085V 03 S316,B,8.53,49,$,20-49
LP 085V 03 S316,C,5.26,99,$,50-99
LP 085V 03 S316,D,3.66,199,$,100-199
LP 085V 03 S316,E,3.017,299,$,200-299
