stock_code,price_code,price,min,currency,display_price_range
CI 010BC 06S,A,6.68,19,$,0-19
CI 010BC 06S,B,3.85,49,$,20-49
CI 010BC 06S,C,2.01,99,$,50-99
CI 010BC 06S,D,1.25,199,$,100-199
CI 010BC 06S,E,0.982,299,$,200-299
CI 010BC 06S,F,0.882,399,$,300-399
CI 010BC 06S,G,0.794,499,$,400-499
CI 010BC 06S,H,0.716,599,$,500-599
CI 010BC 06S,I,0.648,699,$,600-699
CI 010BC 06S,J,0.59,799,$,700-799
CI 010BC 06S,K,0.54,899,$,800-899
CI 010BC 06S,L,0.502,999,$,900-999
CI 010BC 06S316,A,7.19,19,$,0-19
CI 010BC 06S316,B,4.16,49,$,20-49
CI 010BC 06S316,C,2.19,99,$,50-99
CI 010BC 06S316,D,1.38,199,$,100-199
CI 010BC 06S316,E,1.18,299,$,200-299
CI 010BC 06S316,F,1.062,399,$,300-399
CI 010BC 06S316,G,0.955,499,$,400-499
CI 010BC 06S316,H,0.86,599,$,500-599
CI 010BC 06S316,I,0.776,699,$,600-699
CI 010BC 06S316,J,0.705,799,$,700-799
CI 010BC 06S316,K,0.645,899,$,800-899
CI 010BC 06S316,L,0.597,999,$,900-999
CI 010BC 07M,A,6,19,$,0-19
CI 010BC 07M,B,3.44,49,$,20-49
CI 010BC 07M,C,1.75,99,$,50-99
CI 010BC 07M,D,1.11,199,$,100-199
CI 010BC 07M,E,0.871,299,$,200-299
CI 010BC 07M,F,0.782,399,$,300-399
CI 010BC 07M,G,0.703,499,$,400-499
CI 010BC 07M,H,0.632,599,$,500-599
CI 010BC 07M,I,0.57,699,$,600-699
CI 010BC 07M,J,0.516,799,$,700-799
CI 010BC 07M,K,0.471,899,$,800-899
CI 010BC 07M,L,0.436,999,$,900-999
CI 010BC 07S,A,6.68,19,$,0-19
CI 010BC 07S,B,3.85,49,$,20-49
CI 010BC 07S,C,2.01,99,$,50-99
CI 010BC 07S,D,1.25,199,$,100-199
CI 010BC 07S,E,0.983,299,$,200-299
CI 010BC 07S,F,0.885,399,$,300-399
CI 010BC 07S,G,0.797,499,$,400-499
CI 010BC 07S,H,0.72,599,$,500-599
CI 010BC 07S,I,0.652,699,$,600-699
CI 010BC 07S,J,0.593,799,$,700-799
CI 010BC 07S,K,0.543,899,$,800-899
CI 010BC 07S,L,0.506,999,$,900-999
CI 010BC 07S316,A,7.19,19,$,0-19
CI 010BC 07S316,B,4.16,49,$,20-49
CI 010BC 07S316,C,2.19,99,$,50-99
CI 010BC 07S316,D,1.38,199,$,100-199
CI 010BC 07S316,E,1.18,299,$,200-299
CI 010BC 07S316,F,1.062,399,$,300-399
CI 010BC 07S316,G,0.955,499,$,400-499
