title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 046GH 08S,LC 046GH 08S,LC046GH08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,6.4,6.4,1.121,11.21,0.1143,1.143,114.29,1142.9,0.64,0.64,0.1121,1.121,0.01143,0.1143,11.429,114.29,0.433,0.433,11,1.1,0.046,0.046,1.17,0.117,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,7.254,7.254,Reference,Reference,9.25,9.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.0072659
LC 046GH 08S316,LC 046GH 08S316,LC046GH08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,6.4,6.4,1.121,11.21,0.1143,1.143,114.29,1142.9,0.64,0.64,0.1121,1.121,0.01143,0.1143,11.429,114.29,0.433,0.433,11,1.1,0.046,0.046,1.17,0.117,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,7.254,7.254,Reference,Reference,9.25,9.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.007265
LC 046GH 09M,LC 046GH 09M,LC046GH09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,6.7,6.7,1.173,11.73,0.1196,1.196,119.65,1196.5,0.67,0.67,0.1173,1.173,0.01196,0.1196,11.965,119.65,0.483,0.483,12.27,1.227,0.046,0.046,1.17,0.117,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,8.315,8.315,Reference,Reference,10.32,10.32,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.0079477
LC 046GH 09S,LC 046GH 09S,LC046GH09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,5.6,5.6,0.981,9.81,0.1,1,100,1000,0.56,0.56,0.0981,0.981,0.01,0.1,10,100,0.483,0.483,12.27,1.227,0.046,0.046,1.17,0.117,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,8.2903,8.2903,Reference,Reference,10.29,10.29,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.0080796
LC 046GH 09S316,LC 046GH 09S316,LC046GH09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,5.6,5.6,0.981,9.81,0.1,1,100,1000,0.56,0.56,0.0981,0.981,0.01,0.1,10,100,0.483,0.483,12.27,1.227,0.046,0.046,1.17,0.117,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,8.2903,8.2903,Reference,Reference,10.29,10.29,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.0080796
LC 046GH 10M,LC 046GH 10M,LC046GH10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,5.9,5.9,1.033,10.33,0.1054,1.054,105.36,1053.6,0.59,0.59,0.1033,1.033,0.01054,0.1054,10.536,105.36,0.533,0.533,13.54,1.354,0.046,0.046,1.17,0.117,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,9.4425,9.4425,Reference,Reference,11.44,11.44,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.0088164
LC 046GH 10S,LC 046GH 10S,LC046GH10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,4.9,4.9,0.858,8.58,0.0875,0.875,87.5,875,0.49,0.49,0.0858,0.858,0.00875,0.0875,8.75,87.5,0.533,0.533,13.54,1.354,0.046,0.046,1.17,0.117,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,9.4746,9.4746,Reference,Reference,11.47,11.47,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.0090095
LC 046GH 10S316,LC 046GH 10S316,LC046GH10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,4.9,4.9,0.858,8.58,0.0875,0.875,87.5,875,0.49,0.49,0.0858,0.858,0.00875,0.0875,8.75,87.5,0.533,0.533,13.54,1.354,0.046,0.046,1.17,0.117,Stainless Steel Type 316,SS316,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,9.4746,9.4746,Reference,Reference,11.47,11.47,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.0090095
LC 046GH 11M,LC 046GH 11M,LC046GH11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,5.3,5.3,0.928,9.28,0.0946,0.946,94.65,946.5,0.53,0.53,0.0928,0.928,0.00946,0.0946,9.465,94.65,0.583,0.583,14.81,1.481,0.046,0.046,1.17,0.117,Music Wire,MW,10,10,44.48,4.536,4536,Squared and Ground,Factory Option,10.5115,10.5115,Reference,Reference,12.51,12.51,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.00964
LC 046GH 11S,LC 046GH 11S,LC046GH11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.54,0.54,13.72,1.372,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.562,0.562,14.27,1.427,0.426,0.426,10.82,1.082,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,4.4,4.4,0.771,7.71,0.0786,0.786,78.58,785.8,0.44,0.44,0.0771,0.771,0.00786,0.0786,7.858,78.58,0.583,0.583,14.81,1.481,0.046,0.046,1.17,0.117,Stainless Steel,SS,8.33,8.33,37.05,3.778,3778.49,Squared and Ground,Factory Option,10.5513,10.5513,Reference,Reference,12.55,12.55,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.448,0.448,11.38,1.138,Reference,Reference,Reference,Reference,,0.0098549
