title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 020CD 04S,LC 020CD 04S,LC020CD04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,5.3529,5.353,0.937,9.37,0.0956,0.956,95.59,955.9,0.535,0.535,0.0937,0.937,0.00955,0.0955,9.554,95.54,0.1044,0.104,2.65,0.265,0.02,0.02,0.51,0.051,Stainless Steel,SS,1.7798,1.78,7.92,0.807,807.32,Squared and Ground,Factory Option,3.0696,3.0696,Reference,Reference,5.0696,5.0696,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.0003503
LC 020CD 04S316,LC 020CD 04S316,LC020CD04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,5.3529,5.353,0.937,9.37,0.0956,0.956,95.59,955.9,0.535,0.535,0.0937,0.937,0.00955,0.0955,9.554,95.54,0.1044,0.104,2.65,0.265,0.02,0.02,0.51,0.051,Stainless Steel Type 316,SS316,1.7798,1.78,7.92,0.807,807.32,Squared and Ground,Factory Option,3.0696,3.0696,Reference,Reference,5.0696,5.0696,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.0003503
LC 020CD 05M,LC 020CD 05M,LC020CD05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,5.5599,5.56,0.974,9.74,0.0993,0.993,99.29,992.9,0.556,0.556,0.0974,0.974,0.00993,0.0993,9.929,99.29,0.1142,0.114,2.9,0.29,0.02,0.02,0.51,0.051,Music Wire,MW,2.1366,2.137,9.5,0.969,969.16,Squared and Ground,Factory Option,3.5477,3.5477,Reference,Reference,5.5477,5.5477,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.0003762
LC 020CD 05S,LC 020CD 05S,LC020CD05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,4.6314,4.631,0.811,8.11,0.0827,0.827,82.71,827.1,0.463,0.463,0.0811,0.811,0.00827,0.0827,8.268,82.68,0.1142,0.114,2.9,0.29,0.02,0.02,0.51,0.051,Stainless Steel,SS,1.7798,1.78,7.92,0.807,807.32,Squared and Ground,Factory Option,3.5477,3.5477,Reference,Reference,5.5477,5.5477,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.0003833
LC 020CD 05S316,LC 020CD 05S316,LC020CD05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,4.631,4.631,0.811,8.11,0.0827,0.827,82.7,827,0.463,0.463,0.0811,0.811,0.00827,0.0827,8.268,82.68,0.114,0.114,2.9,0.29,0.02,0.02,0.51,0.051,Stainless Steel Type 316,SS316,1.779,1.779,7.91,0.807,806.95,Squared and Ground,Factory Option,3.548,3.548,Reference,Reference,5.548,5.548,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.000383
LC 020CD 06M,LC 020CD 06M,LC020CD06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,4.8902,4.89,0.856,8.56,0.0873,0.873,87.33,873.3,0.489,0.489,0.0856,0.856,0.00873,0.0873,8.733,87.33,0.1242,0.124,3.16,0.316,0.02,0.02,0.51,0.051,Music Wire,MW,2.1366,2.137,9.5,0.969,969.16,Squared and Ground,Factory Option,4.0336,4.0336,Reference,Reference,6.0336,6.0336,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.0004091
LC 020CD 06S,LC 020CD 06S,LC020CD06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,4.0735,4.074,0.713,7.13,0.0727,0.727,72.74,727.4,0.407,0.407,0.0713,0.713,0.00727,0.0727,7.268,72.68,0.1242,0.124,3.16,0.316,0.02,0.02,0.51,0.051,Stainless Steel,SS,1.7798,1.78,7.92,0.807,807.32,Squared and Ground,Factory Option,4.0336,4.0336,Reference,Reference,6.0336,6.0336,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.0004169
LC 020CD 06S316,LC 020CD 06S316,LC020CD06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,4.0735,4.074,0.713,7.13,0.0727,0.727,72.74,727.4,0.407,0.407,0.0713,0.713,0.00727,0.0727,7.268,72.68,0.1242,0.124,3.16,0.316,0.02,0.02,0.51,0.051,Stainless Steel Type 316,SS316,1.7798,1.78,7.92,0.807,807.32,Squared and Ground,Factory Option,4.0336,4.0336,Reference,Reference,6.0336,6.0336,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.0004169
LC 020CD 07M,LC 020CD 07M,LC020CD07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,4.3719,4.372,0.766,7.66,0.0781,0.781,78.07,780.7,0.437,0.437,0.0765,0.765,0.0078,0.078,7.804,78.04,0.1341,0.134,3.41,0.341,0.02,0.02,0.51,0.051,Music Wire,MW,2.1366,2.137,9.5,0.969,969.16,Squared and Ground,Factory Option,4.5118,4.5118,Reference,Reference,6.5118,6.5118,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.0004415
LC 020CD 07S,LC 020CD 07S,LC020CD07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.2,0.2,5.08,0.508,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,3.6418,3.642,0.638,6.38,0.065,0.65,65.04,650.4,0.364,0.364,0.0637,0.637,0.0065,0.065,6.5,65,0.1341,0.134,3.41,0.341,0.02,0.02,0.51,0.051,Stainless Steel,SS,1.7798,1.78,7.92,0.807,807.32,Squared and Ground,Factory Option,4.5118,4.5118,Reference,Reference,6.5118,6.5118,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.21,0.21,5.33,0.533,Reference,Reference,Reference,Reference,,0.00045
