title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 012BC 03S,CI 012BC 03S,CI012BC03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,8.8394,8.839,1.548,15.48,0.1579,1.579,157.85,1578.5,0.884,0.884,0.1548,1.548,0.01579,0.1579,15.786,157.86,0.1033,0.103,2.62,0.262,0.012,0.012,0.3,0.03,Stainless Steel,SS,1.2708,1.271,5.65,0.576,576.43,Squared,Factory Option,5.365,5.365,Reference,Reference,7.365,7.365,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.0000651
CI 012BC 03S316,CI 012BC 03S316,CI012BC03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,8.8394,8.839,1.548,15.48,0.1579,1.579,157.85,1578.5,0.884,0.884,0.1548,1.548,0.01579,0.1579,15.786,157.86,0.1033,0.103,2.62,0.262,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,1.2708,1.271,5.65,0.576,576.43,Squared,Factory Option,5.365,5.365,Reference,Reference,7.365,7.365,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.0000651
CI 012BC 04M,CI 012BC 04M,CI012BC04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,8.1981,8.198,1.436,14.36,0.1464,1.464,146.4,1464,0.82,0.82,0.1436,1.436,0.01464,0.1464,14.644,146.44,0.1229,0.123,3.12,0.312,0.012,0.012,0.3,0.03,Music Wire,MW,1.5256,1.526,6.79,0.692,692.01,Squared,Factory Option,6.9444,6.9444,Reference,Reference,8.9444,8.9444,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.0000776
CI 012BC 04S,CI 012BC 04S,CI012BC04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,6.829,6.829,1.196,11.96,0.122,1.22,121.95,1219.5,0.683,0.683,0.1196,1.196,0.0122,0.122,12.197,121.97,0.1229,0.123,3.12,0.312,0.012,0.012,0.3,0.03,Stainless Steel,SS,1.2708,1.271,5.65,0.576,576.43,Squared,Factory Option,6.9444,6.9444,Reference,Reference,8.9444,8.9444,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.000079
CI 012BC 04S316,CI 012BC 04S316,CI012BC04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,6.829,6.829,1.196,11.96,0.122,1.22,121.95,1219.5,0.683,0.683,0.1196,1.196,0.0122,0.122,12.197,121.97,0.1229,0.123,3.12,0.312,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,1.2708,1.271,5.65,0.576,576.43,Squared,Factory Option,6.9444,6.9444,Reference,Reference,8.9444,8.9444,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.000079
CI 012BC 05M,CI 012BC 05M,CI012BC05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,6.6987,6.699,1.173,11.73,0.1196,1.196,119.63,1196.3,0.67,0.67,0.1173,1.173,0.01196,0.1196,11.965,119.65,0.1421,0.142,3.61,0.361,0.012,0.012,0.3,0.03,Music Wire,MW,1.5256,1.526,6.79,0.692,692.01,Squared,Factory Option,8.4987,8.4987,Reference,Reference,10.4987,10.4987,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.000091
CI 012BC 05S,CI 012BC 05S,CI012BC05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,5.58,5.58,0.977,9.77,0.0996,0.996,99.65,996.5,0.558,0.558,0.0977,0.977,0.00996,0.0996,9.965,99.65,0.1421,0.142,3.61,0.361,0.012,0.012,0.3,0.03,Stainless Steel,SS,1.2708,1.271,5.65,0.576,576.43,Squared,Factory Option,8.4987,8.4987,Reference,Reference,10.4987,10.4987,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.0000928
CI 012BC 05S316,CI 012BC 05S316,CI012BC05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,5.58,5.58,0.977,9.77,0.0996,0.996,99.65,996.5,0.558,0.558,0.0977,0.977,0.00996,0.0996,9.965,99.65,0.1421,0.142,3.61,0.361,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,1.2708,1.271,5.65,0.576,576.43,Squared,Factory Option,8.4987,8.4987,Reference,Reference,10.4987,10.4987,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.0000928
CI 012BC 06M,CI 012BC 06M,CI012BC06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,5.6489,5.649,0.989,9.89,0.1009,1.009,100.88,1008.8,0.565,0.565,0.099,0.99,0.01009,0.1009,10.09,100.9,0.1616,0.162,4.11,0.411,0.012,0.012,0.3,0.03,Music Wire,MW,1.5256,1.526,6.79,0.692,692.01,Squared,Factory Option,10.0782,10.0782,Reference,Reference,12.0782,12.0782,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.0001048
CI 012BC 06S,CI 012BC 06S,CI012BC06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.094,0.094,2.39,0.239,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.064,0.064,1.63,0.163,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,4.7055,4.706,0.824,8.24,0.084,0.84,84.03,840.3,0.471,0.471,0.0825,0.825,0.00841,0.0841,8.411,84.11,0.1616,0.162,4.11,0.411,0.012,0.012,0.3,0.03,Stainless Steel,SS,1.2708,1.271,5.65,0.576,576.43,Squared,Factory Option,10.0782,10.0782,Reference,Reference,12.0782,12.0782,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.0697,0.07,1.77,0.177,Reference,Reference,Reference,Reference,,0.0001068
