title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LP 035KL 01S316,LP 035KL 01S316,LP035KL01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.57,0.57,14.48,1.448,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.594,0.594,15.09,1.509,0.469,0.469,11.91,1.191,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.022,0.022,0.56,0.056,3.385,3.385,0.593,5.93,0.0604,0.604,60.45,604.5,0.3385,0.339,0.0593,0.593,0.00604,0.0604,6.045,60.45,0.232,0.232,5.89,0.589,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.753,1.753,7.8,0.795,795.16,Squared,Factory Option,3.62,3.62,Reference,Reference,5.62,5.62,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.002729
LP 035KL 02S316,LP 035KL 02S316,LP035KL02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.57,0.57,14.48,1.448,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.594,0.594,15.09,1.509,0.469,0.469,11.91,1.191,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.029,0.029,0.74,0.074,2.439,2.439,0.427,4.27,0.0436,0.436,43.56,435.6,0.2439,0.244,0.0427,0.427,0.00436,0.0436,4.356,43.56,0.281,0.281,7.14,0.714,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.754,1.754,7.8,0.796,795.61,Squared,Factory Option,5.02,5.02,Reference,Reference,7.02,7.02,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.00341
LP 035KL 03S316,LP 035KL 03S316,LP035KL03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.57,0.57,14.48,1.448,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.594,0.594,15.09,1.509,0.469,0.469,11.91,1.191,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.036,0.036,0.91,0.091,1.907,1.907,0.334,3.34,0.0341,0.341,34.06,340.6,0.1907,0.191,0.0334,0.334,0.00341,0.0341,3.406,34.06,0.33,0.33,8.38,0.838,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.754,1.754,7.8,0.796,795.61,Squared,Factory Option,6.42,6.42,Reference,Reference,8.42,8.42,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.004091
LP 035KL 04S316,LP 035KL 04S316,LP035KL04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.57,0.57,14.48,1.448,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.594,0.594,15.09,1.509,0.469,0.469,11.91,1.191,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.043,0.043,1.09,0.109,1.565,1.565,0.274,2.74,0.0279,0.279,27.95,279.5,0.1565,0.157,0.0274,0.274,0.00279,0.0279,2.795,27.95,0.379,0.379,9.63,0.963,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.754,1.754,7.8,0.796,795.61,Squared,Factory Option,7.83,7.83,Reference,Reference,9.83,9.83,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.004772
LP 035KL 05S316,LP 035KL 05S316,LP035KL05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.57,0.57,14.48,1.448,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.594,0.594,15.09,1.509,0.469,0.469,11.91,1.191,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.051,0.051,1.3,0.13,1.327,1.327,0.232,2.32,0.0237,0.237,23.7,237,0.1327,0.133,0.0232,0.232,0.00237,0.0237,2.37,23.7,0.428,0.428,10.87,1.087,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.754,1.754,7.8,0.796,795.61,Squared,Factory Option,9.23,9.23,Reference,Reference,11.23,11.23,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.005454
LP 035KL 06S316,LP 035KL 06S316,LP035KL06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.57,0.57,14.48,1.448,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.594,0.594,15.09,1.509,0.469,0.469,11.91,1.191,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.058,0.058,1.47,0.147,1.152,1.152,0.202,2.02,0.0206,0.206,20.57,205.7,0.1152,0.115,0.0202,0.202,0.00206,0.0206,2.057,20.57,0.477,0.477,12.12,1.212,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.754,1.754,7.8,0.796,795.61,Squared,Factory Option,10.63,10.63,Reference,Reference,12.63,12.63,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.006135
LP 035L 01 S316,LP 035L 01 S316,LP035L01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.625,0.625,15.88,1.588,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.021,0.021,0.53,0.053,3.537,3.537,0.619,6.19,0.0632,0.632,63.16,631.6,0.354,0.354,0.062,0.62,0.00632,0.0632,6.322,63.22,0.208,0.208,5.28,0.528,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.917,1.917,8.53,0.87,869.55,Squared,Factory Option,2.94,2.94,Reference,Reference,4.94,4.94,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.53,0.53,13.46,1.346,Reference,Reference,Reference,Reference,,0.002582
LP 035L 02 S316,LP 035L 02 S316,LP035L02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.625,0.625,15.88,1.588,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.028,0.028,0.71,0.071,2.549,2.549,0.446,4.46,0.0455,0.455,45.52,455.2,0.255,0.255,0.0447,0.447,0.00455,0.0455,4.554,45.54,0.248,0.248,6.3,0.63,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.917,1.917,8.53,0.87,869.55,Squared,Factory Option,4.08,4.08,Reference,Reference,6.08,6.08,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.53,0.53,13.46,1.346,Reference,Reference,Reference,Reference,,0.003177
LP 035L 03 S316,LP 035L 03 S316,LP035L03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.625,0.625,15.88,1.588,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,1.993,1.993,0.349,3.49,0.0356,0.356,35.59,355.9,0.199,0.199,0.0349,0.349,0.00355,0.0355,3.554,35.54,0.288,0.288,7.32,0.732,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.917,1.917,8.53,0.87,869.55,Squared,Factory Option,5.219,5.219,Reference,Reference,7.219,7.219,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.53,0.53,13.46,1.346,Reference,Reference,Reference,Reference,,0.003773
LP 035L 04 S316,LP 035L 04 S316,LP035L04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.02,+/-0.02,+/-0.51,+/-0.051,0.625,0.625,15.88,1.588,0.5,0.5,12.7,1.27,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.042,0.042,1.07,0.107,1.635,1.635,0.286,2.86,0.0292,0.292,29.2,292,0.164,0.164,0.0287,0.287,0.00293,0.0293,2.929,29.29,0.328,0.328,8.33,0.833,0.035,0.035,0.89,,Stainless Steel Type 316,SS316,1.917,1.917,8.53,0.87,869.55,Squared,Factory Option,6.359,6.359,Reference,Reference,8.359,8.359,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.53,0.53,13.46,1.346,Reference,Reference,Reference,Reference,,0.004369
