title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 055E 16 S,LC 055E 16 S,LC055E16S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,22.3,22.3,3.905,39.05,0.3982,3.982,398.23,3982.3,2.23,2.23,0.3905,3.905,0.03982,0.3982,39.823,398.23,1.136,1.136,28.85,2.885,0.055,0.055,1.4,0.14,Stainless Steel,SS,25.615,25.615,113.94,11.619,11618.96,Squared and Ground,Factory Option,18.0782,18.0782,Reference,Reference,20.08,20.08,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0139146
LC 055E 16 S316,LC 055E 16 S316,LC055E16S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,22.3,22.3,3.905,39.05,0.3982,3.982,398.23,3982.3,2.23,2.23,0.3905,3.905,0.03982,0.3982,39.823,398.23,1.136,1.136,28.85,2.885,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,25.615,25.615,113.94,11.619,11618.96,Squared and Ground,Factory Option,18.0782,18.0782,Reference,Reference,20.08,20.08,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0139146
LC 055E 17 M,LC 055E 17 M,LC055E17M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,24,24,4.203,42.03,0.4286,4.286,428.59,4285.9,2.4,2.4,0.4203,4.203,0.04286,0.4286,42.859,428.59,1.255,1.255,31.88,3.188,0.055,0.055,1.4,0.14,Music Wire,MW,30.75,30.75,136.78,13.948,13948.2,Squared and Ground,Factory Option,20.1572,20.1572,Reference,Reference,22.16,22.16,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0150684
LC 055E 17 S,LC 055E 17 S,LC055E17S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,20,20,3.503,35.03,0.3572,3.572,357.16,3571.6,2,2,0.3503,3.503,0.03572,0.3572,35.716,357.16,1.255,1.255,31.88,3.188,0.055,0.055,1.4,0.14,Stainless Steel,SS,25.615,25.615,113.94,11.619,11618.96,Squared and Ground,Factory Option,20.1572,20.1572,Reference,Reference,22.16,22.16,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0153554
LC 055E 17 S316,LC 055E 17 S316,LC055E17S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,20,20,3.503,35.03,0.3572,3.572,357.16,3571.6,2,2,0.3503,3.503,0.03572,0.3572,35.716,357.16,1.255,1.255,31.88,3.188,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,25.615,25.615,113.94,11.619,11618.96,Squared and Ground,Factory Option,20.1572,20.1572,Reference,Reference,22.16,22.16,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0153554
LC 055E 18 M,LC 055E 18 M,LC055E18M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,21.7,21.7,3.8,38,0.3875,3.875,387.52,3875.2,2.17,2.17,0.38,3.8,0.03875,0.3875,38.752,387.52,1.375,1.375,34.93,3.493,0.055,0.055,1.4,0.14,Music Wire,MW,30.75,30.75,136.78,13.948,13948.2,Squared and Ground,Factory Option,22.2937,22.2937,Reference,Reference,24.29,24.29,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0165213
LC 055E 18 S,LC 055E 18 S,LC055E18S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,18.1,18.1,3.17,31.7,0.3232,3.232,323.23,3232.3,1.81,1.81,0.317,3.17,0.03232,0.3232,32.323,323.23,1.375,1.375,34.93,3.493,0.055,0.055,1.4,0.14,Stainless Steel,SS,25.615,25.615,113.94,11.619,11618.96,Squared and Ground,Factory Option,22.2732,22.2732,Reference,Reference,24.27,24.27,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0168218
LC 055E 18 S316,LC 055E 18 S316,LC055E18S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,18.1,18.1,3.17,31.7,0.3232,3.232,323.23,3232.3,1.81,1.81,0.317,3.17,0.03232,0.3232,32.323,323.23,1.375,1.375,34.93,3.493,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,25.615,25.615,113.94,11.619,11618.96,Squared and Ground,Factory Option,22.2732,22.2732,Reference,Reference,24.27,24.27,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0168218
LC 055E 19 M,LC 055E 19 M,LC055E19M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,19.8,19.8,3.468,34.68,0.3536,3.536,353.59,3535.9,1.98,1.98,0.3468,3.468,0.03536,0.3536,35.359,353.59,1.494,1.494,37.95,3.795,0.055,0.055,1.4,0.14,Music Wire,MW,30.75,30.75,136.78,13.948,13948.2,Squared and Ground,Factory Option,24.433,24.433,Reference,Reference,26.43,26.43,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0179762
LC 055E 19 S,LC 055E 19 S,LC055E19S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.36,0.36,9.14,0.914,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.375,0.375,9.53,0.953,0.239,0.239,6.07,0.607,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,16.5,16.5,2.89,28.9,0.2947,2.947,294.66,2946.6,1.65,1.65,0.289,2.89,0.02947,0.2947,29.466,294.66,1.494,1.494,37.95,3.795,0.055,0.055,1.4,0.14,Stainless Steel,SS,25.615,25.615,113.94,11.619,11618.96,Squared and Ground,Factory Option,24.433,24.433,Reference,Reference,26.43,26.43,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.25,0.25,6.35,0.635,Reference,Reference,Reference,Reference,,0.0183186
