title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 105M 05 M,LC 105M 05 M,LC105M05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,36.2,36.2,6.34,63.4,0.6465,6.465,646.46,6464.6,3.62,3.62,0.634,6.34,0.06465,0.6465,64.646,646.46,0.743,0.743,18.87,1.887,0.105,0.105,2.67,,Music Wire,MW,45,45,200.17,20.412,20412,Squared and Ground,Factory Option,4.9745,4.9745,Reference,Reference,6.97,6.97,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.0561118
LC 105M 05 S,LC 105M 05 S,LC105M05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,30.1,30.1,5.272,52.72,0.5375,5.375,537.53,5375.3,3.01,3.01,0.5272,5.272,0.05375,0.5375,53.753,537.53,0.743,0.743,18.87,1.887,0.105,0.105,2.67,,Stainless Steel,SS,37.485,37.485,166.74,17.003,17003.2,Squared and Ground,Factory Option,5.2022,5.2022,Reference,Reference,7.2,7.2,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.059048
LC 105M 05 S316,LC 105M 05 S316,LC105M05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,30.1,30.1,5.272,52.72,0.5375,5.375,537.53,5375.3,3.01,3.01,0.5272,5.272,0.05375,0.5375,53.753,537.53,0.743,0.743,18.87,1.887,0.105,0.105,2.67,,Stainless Steel Type 316,SS316,37.485,37.485,166.74,17.003,17003.2,Squared and Ground,Factory Option,5.2022,5.2022,Reference,Reference,7.2,7.2,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.059048
LC 105M 06 M,LC 105M 06 M,LC105M06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,28.2,28.2,4.939,49.39,0.5036,5.036,503.6,5036,2.82,2.82,0.4939,4.939,0.05036,0.5036,50.36,503.6,0.89,0.89,22.61,2.261,0.105,0.105,2.67,,Music Wire,MW,45,45,200.17,20.412,20412,Squared and Ground,Factory Option,6.3857,6.3857,Reference,Reference,8.39,8.39,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.0674653
LC 105M 06 S,LC 105M 06 S,LC105M06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,23.5,23.5,4.116,41.16,0.4197,4.197,419.66,4196.6,2.35,2.35,0.4116,4.116,0.04197,0.4197,41.966,419.66,0.91,0.91,23.11,2.311,0.105,0.105,2.67,,Stainless Steel,SS,37.485,37.485,166.74,17.003,17003.2,Squared and Ground,Factory Option,6.663,6.663,Reference,Reference,8.66,8.66,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.071026
LC 105M 06 S316,LC 105M 06 S316,LC105M06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,23.5,23.5,4.116,41.16,0.4197,4.197,419.66,4196.6,2.35,2.35,0.4116,4.116,0.04197,0.4197,41.966,419.66,0.91,0.91,23.11,2.311,0.105,0.105,2.67,,Stainless Steel Type 316,SS316,37.485,37.485,166.74,17.003,17003.2,Squared and Ground,Factory Option,6.663,6.663,Reference,Reference,8.66,8.66,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.071026
LC 105M 07 M,LC 105M 07 M,LC105M07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,23.2,23.2,4.063,40.63,0.4143,4.143,414.31,4143.1,2.32,2.32,0.4063,4.063,0.04143,0.4143,41.431,414.31,1.036,1.036,26.31,2.631,0.105,0.105,2.67,,Music Wire,MW,45,45,200.17,20.412,20412,Squared and Ground,Factory Option,7.7619,7.7619,Reference,Reference,9.76,9.76,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.0785375
LC 105M 07 S,LC 105M 07 S,LC105M07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,19.3,19.3,3.38,33.8,0.3447,3.447,344.66,3446.6,1.93,1.93,0.338,3.38,0.03447,0.3447,34.466,344.66,1.036,1.036,26.31,2.631,0.105,0.105,2.67,,Stainless Steel,SS,37.485,37.485,166.74,17.003,17003.2,Squared and Ground,Factory Option,8.1134,8.1134,Reference,Reference,10.11,10.11,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.0829149
LC 105M 07 S316,LC 105M 07 S316,LC105M07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,19.3,19.3,3.38,33.8,0.3447,3.447,344.66,3446.6,1.93,1.93,0.338,3.38,0.03447,0.3447,34.466,344.66,1.036,1.036,26.31,2.631,0.105,0.105,2.67,,Stainless Steel Type 316,SS316,37.485,37.485,166.74,17.003,17003.2,Squared and Ground,Factory Option,8.1134,8.1134,Reference,Reference,10.11,10.11,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.0829149
LC 105M 08 M,LC 105M 08 M,LC105M08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.095,1.095,27.81,2.781,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1.125,1.125,28.58,2.858,0.857,0.857,21.77,2.177,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,19.7,19.7,3.45,34.5,0.3518,3.518,351.8,3518,1.97,1.97,0.345,3.45,0.03518,0.3518,35.18,351.8,1.182,1.182,30.02,3.002,0.105,0.105,2.67,,Music Wire,MW,45,45,200.17,20.412,20412,Squared and Ground,Factory Option,9.1409,9.1409,Reference,Reference,11.14,11.14,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.885,0.885,22.48,2.248,Reference,Reference,Reference,Reference,,0.0896321
