title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 026CD 15S,LC 026CD 15S,LC026CD15S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.188,0.188,4.78,0.478,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.07,0.07,1.78,0.178,3.2651,3.265,0.572,5.72,0.0583,0.583,58.31,583.1,0.327,0.327,0.0573,0.573,0.00584,0.0584,5.84,58.4,0.4702,0.47,11.94,1.194,0.026,0.026,0.66,0.066,Stainless Steel,SS,4.9677,4.968,22.1,2.253,2253.35,Squared and Ground,Factory Option,15.5591,15.5591,Reference,Reference,17.5591,17.5591,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.198,0.198,5.03,0.503,Reference,Reference,Reference,Reference,,0.0019971
LC 026CD 15S316,LC 026CD 15S316,LC026CD15S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.25,0.25,6.35,0.635,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.266,0.266,6.76,0.676,0.188,0.188,4.78,0.478,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.07,0.07,1.78,0.178,3.2651,3.265,0.572,5.72,0.0583,0.583,58.31,583.1,0.327,0.327,0.0573,0.573,0.00584,0.0584,5.84,58.4,0.4702,0.47,11.94,1.194,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,4.9677,4.968,22.1,2.253,2253.35,Squared and Ground,Factory Option,15.5591,15.5591,Reference,Reference,17.5591,17.5591,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.198,0.198,5.03,0.503,Reference,Reference,Reference,Reference,,0.0019971
LC 026D 01 M,LC 026D 01 M,LC026D01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,13,13,2.277,22.77,0.2322,2.322,232.15,2321.5,1.3,1.3,0.2277,2.277,0.02322,0.2322,23.215,232.15,0.118,0.118,3,0.3,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,2.5632,2.5632,Reference,Reference,4.56,4.56,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.000623
LC 026D 01 S,LC 026D 01 S,LC026D01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,10.8,10.8,1.891,18.91,0.1929,1.929,192.87,1928.7,1.08,1.08,0.1891,1.891,0.01929,0.1929,19.287,192.87,0.118,0.118,3,0.3,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,2.5711,2.5711,Reference,Reference,4.57,4.57,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0006359
LC 026D 01 S316,LC 026D 01 S316,LC026D01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,10.8,10.8,1.891,18.91,0.1929,1.929,192.87,1928.7,1.08,1.08,0.1891,1.891,0.01929,0.1929,19.287,192.87,0.118,0.118,3,0.3,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,2.5711,2.5711,Reference,Reference,4.57,4.57,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0006359
LC 026D 02 M,LC 026D 02 M,LC026D02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,11.5,11.5,2.014,20.14,0.2054,2.054,205.37,2053.7,1.15,1.15,0.2014,2.014,0.02054,0.2054,20.537,205.37,0.131,0.131,3.33,0.333,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,2.8975,2.8975,Reference,Reference,4.9,4.9,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0006686
LC 026D 02 S,LC 026D 02 S,LC026D02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,9.6,9.6,1.681,16.81,0.1714,1.714,171.44,1714.4,0.96,0.96,0.1681,1.681,0.01714,0.1714,17.144,171.44,0.131,0.131,3.33,0.333,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.581,3.581,15.93,1.624,1624.34,Squared and Ground,Factory Option,2.893,2.893,Reference,Reference,4.89,4.89,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.00068
LC 026D 02 S316,LC 026D 02 S316,LC026D02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,9.6,9.6,1.681,16.81,0.1714,1.714,171.44,1714.4,0.96,0.96,0.1681,1.681,0.01714,0.1714,17.144,171.44,0.131,0.131,3.33,0.333,0.026,0.026,0.66,0.066,Stainless Steel Type 316,SS316,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,2.8925,2.8925,Reference,Reference,4.89,4.89,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0006806
LC 026D 03 M,LC 026D 03 M,LC026D03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,10,10,1.751,17.51,0.1786,1.786,178.58,1785.8,1,1,0.1751,1.751,0.01786,0.1786,17.858,178.58,0.144,0.144,3.66,0.366,0.026,0.026,0.66,0.066,Music Wire,MW,4.3,4.3,19.13,1.95,1950.48,Squared and Ground,Factory Option,3.3322,3.3322,Reference,Reference,5.33,5.33,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0007279
LC 026D 03 S,LC 026D 03 S,LC026D03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.234,0.234,5.94,0.594,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,8.3,8.3,1.454,14.54,0.1482,1.482,148.22,1482.2,0.83,0.83,0.1454,1.454,0.01482,0.1482,14.822,148.22,0.144,0.144,3.66,0.366,0.026,0.026,0.66,0.066,Stainless Steel,SS,3.5819,3.582,15.93,1.625,1624.75,Squared and Ground,Factory Option,3.3455,3.3455,Reference,Reference,5.35,5.35,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.248,0.248,6.3,0.63,Reference,Reference,Reference,Reference,,0.0007437
