stock_code,price_code,price,min,currency,display_price_range
LHC 148U 03M,A,15.54,19,$,0-19
LHC 148U 03M,B,9.68,49,$,20-49
LHC 148U 03M,C,6.24,99,$,50-99
LHC 148U 03M,D,4.46,199,$,100-199
LHC 148U 03M,E,3.746,299,$,200-299
LHC 148U 03M,F,3.38,399,$,300-399
LHC 148U 03M,G,3.062,499,$,400-499
LHC 148U 03M,H,2.789,599,$,500-599
LHC 148U 03M,I,2.56,699,$,600-699
LHC 148U 03M,J,2.378,799,$,700-799
LHC 148U 03M,K,2.242,899,$,800-899
LHC 148U 03M,L,2.15,999,$,900-999
LHC 148U 03S,A,21.56,19,$,0-19
LHC 148U 03S,B,14.15,49,$,20-49
LHC 148U 03S,C,9.85,99,$,50-99
LHC 148U 03S,D,7.48,199,$,100-199
LHC 148U 03S,E,5.96,299,$,200-299
LHC 148U 03S,F,5.38,399,$,300-399
LHC 148U 03S,G,4.873,499,$,400-499
LHC 148U 03S,H,4.436,599,$,500-599
LHC 148U 03S,I,4.074,699,$,600-699
LHC 148U 03S,J,3.785,799,$,700-799
LHC 148U 03S,K,3.566,899,$,800-899
LHC 148U 03S,L,3.421,999,$,900-999
LHC 148U 04M,A,15.96,19,$,0-19
LHC 148U 04M,B,10,49,$,20-49
LHC 148U 04M,C,6.49,99,$,50-99
LHC 148U 04M,D,4.66,199,$,100-199
LHC 148U 04M,E,3.921,299,$,200-299
LHC 148U 04M,F,3.539,399,$,300-399
LHC 148U 04M,G,3.205,499,$,400-499
LHC 148U 04M,H,2.919,599,$,500-599
LHC 148U 04M,I,2.681,699,$,600-699
LHC 148U 04M,J,2.49,799,$,700-799
LHC 148U 04M,K,2.347,899,$,800-899
LHC 148U 04M,L,2.251,999,$,900-999
LHC 148U 04S,A,22.19,19,$,0-19
LHC 148U 04S,B,14.68,49,$,20-49
LHC 148U 04S,C,10.35,99,$,50-99
LHC 148U 04S,D,7.89,199,$,100-199
LHC 148U 04S,E,6.302,299,$,200-299
LHC 148U 04S,F,5.689,399,$,300-399
LHC 148U 04S,G,5.152,499,$,400-499
LHC 148U 04S,H,4.692,599,$,500-599
LHC 148U 04S,I,4.309,699,$,600-699
LHC 148U 04S,J,4.002,799,$,700-799
LHC 148U 04S,K,3.771,899,$,800-899
LHC 148U 04S,L,3.618,999,$,900-999
LHC 148U 05M,A,16.41,19,$,0-19
LHC 148U 05M,B,10.33,49,$,20-49
LHC 148U 05M,C,6.79,99,$,50-99
LHC 148U 05M,D,4.9,199,$,100-199
LHC 148U 05M,E,4.125,299,$,200-299
LHC 148U 05M,F,3.724,399,$,300-399
LHC 148U 05M,G,3.372,499,$,400-499
LHC 148U 05M,H,3.07,599,$,500-599
LHC 148U 05M,I,2.82,699,$,600-699
LHC 148U 05M,J,2.621,799,$,700-799
LHC 148U 05M,K,2.47,899,$,800-899
LHC 148U 05M,L,2.369,999,$,900-999
LHC 148U 05S,A,22.83,19,$,0-19
LHC 148U 05S,B,15.21,49,$,20-49
LHC 148U 05S,C,10.87,99,$,50-99
LHC 148U 05S,D,8.38,199,$,100-199
LHC 148U 05S,E,6.654,299,$,200-299
LHC 148U 05S,F,6.006,399,$,300-399
LHC 148U 05S,G,5.44,499,$,400-499
LHC 148U 05S,H,4.954,599,$,500-599
LHC 148U 05S,I,4.55,699,$,600-699
LHC 148U 05S,J,4.225,799,$,700-799
LHC 148U 05S,K,3.983,899,$,800-899
LHC 148U 05S,L,3.821,999,$,900-999
LHC 148U 06M,A,16.87,19,$,0-19
LHC 148U 06M,B,10.67,49,$,20-49
LHC 148U 06M,C,7.09,99,$,50-99
LHC 148U 06M,D,5.16,199,$,100-199
LHC 148U 06M,E,4.338,299,$,200-299
LHC 148U 06M,F,3.916,399,$,300-399
LHC 148U 06M,G,3.547,499,$,400-499
LHC 148U 06M,H,3.229,599,$,500-599
LHC 148U 06M,I,2.967,699,$,600-699
LHC 148U 06M,J,2.754,799,$,700-799
LHC 148U 06M,K,2.595,899,$,800-899
LHC 148U 06M,L,2.491,999,$,900-999
LHC 148U 06S,A,23.49,19,$,0-19
LHC 148U 06S,B,15.78,49,$,20-49
LHC 148U 06S,C,11.46,99,$,50-99
LHC 148U 06S,D,8.86,199,$,100-199
LHC 148U 06S,E,7.063,299,$,200-299
LHC 148U 06S,F,6.376,399,$,300-399
LHC 148U 06S,G,5.774,499,$,400-499
LHC 148U 06S,H,5.257,599,$,500-599
LHC 148U 06S,I,4.828,699,$,600-699
LHC 148U 06S,J,4.485,799,$,700-799
LHC 148U 06S,K,4.226,899,$,800-899
LHC 148U 06S,L,4.054,999,$,900-999
LHC 148U 07M,A,17.33,19,$,0-19
LHC 148U 07M,B,11.03,49,$,20-49
LHC 148U 07M,C,7.42,99,$,50-99
LHC 148U 07M,D,5.42,199,$,100-199
LHC 148U 07M,E,4.579,299,$,200-299
