stock_code,price_code,price,min,currency,display_price_range
M00620-0080-01800-C,A,6.77,19,$  ,0-19
M00620-0080-01800-C,B,4.08,49,$  ,20-49
M00620-0080-01800-C,C,2.11,99,$  ,50-99
M00620-0080-01800-C,D,1.23,199,$  ,100-199
M00620-0080-01800-C,E,0.864,299,$  ,200-299
M00620-0080-01800-C,F,0.821,399,$  ,300-399
M00620-0080-01800-C,G,0.789,499,$  ,400-499
M00620-0080-01800-C,H,0.765,599,$  ,500-599
M00620-0080-01800-C,I,0.742,699,$  ,600-699
M00620-0080-01800-C,J,0.719,799,$  ,700-799
M00620-0080-01800-C,K,0.698,899,$  ,800-899
M00620-0080-01800-C,L,0.677,999,$  ,900-999
M00720-0035-01400-C,A,5.83,19,$  ,0-19
M00720-0035-01400-C,B,3.39,49,$  ,20-49
M00720-0035-01400-C,C,1.7,99,$  ,50-99
M00720-0035-01400-C,D,1.01,199,$  ,100-199
M00720-0035-01400-C,E,0.746,299,$  ,200-299
M00720-0035-01400-C,F,0.708,399,$  ,300-399
M00720-0035-01400-C,G,0.68,499,$  ,400-499
M00720-0035-01400-C,H,0.659,599,$  ,500-599
M00720-0035-01400-C,I,0.64,699,$  ,600-699
M00720-0035-01400-C,J,0.621,799,$  ,700-799
M00720-0035-01400-C,K,0.602,899,$  ,800-899
M00720-0035-01400-C,L,0.584,999,$  ,900-999
M00720-0050-01400-C,A,6.24,19,$  ,0-19
M00720-0050-01400-C,B,3.71,49,$  ,20-49
M00720-0050-01400-C,C,1.94,99,$  ,50-99
M00720-0050-01400-C,D,1.12,199,$  ,100-199
M00720-0050-01400-C,E,0.883,299,$  ,200-299
M00720-0050-01400-C,F,0.839,399,$  ,300-399
M00720-0050-01400-C,G,0.806,499,$  ,400-499
M00720-0050-01400-C,H,0.781,599,$  ,500-599
M00720-0050-01400-C,I,0.758,699,$  ,600-699
M00720-0050-01400-C,J,0.736,799,$  ,700-799
M00720-0050-01400-C,K,0.713,899,$  ,800-899
M00720-0050-01400-C,L,0.692,999,$  ,900-999
M00720-0080-01400-C,A,6.24,19,$  ,0-19
M00720-0080-01400-C,B,3.71,49,$  ,20-49
M00720-0080-01400-C,C,1.94,99,$  ,50-99
M00720-0080-01400-C,D,1.12,199,$  ,100-199
M00720-0080-01400-C,E,0.864,299,$  ,200-299
M00720-0080-01400-C,F,0.821,399,$  ,300-399
M00720-0080-01400-C,G,0.789,499,$  ,400-499
M00720-0080-01400-C,H,0.765,599,$  ,500-599
M00720-0080-01400-C,I,0.742,699,$  ,600-699
M00720-0080-01400-C,J,0.719,799,$  ,700-799
M00720-0080-01400-C,K,0.698,899,$  ,800-899
M00720-0080-01400-C,L,0.677,999,$  ,900-999
M00820-0040-01600-C,A,5.83,19,$  ,0-19
M00820-0040-01600-C,B,3.39,49,$  ,20-49
M00820-0040-01600-C,C,1.7,99,$  ,50-99
M00820-0040-01600-C,D,1.01,199,$  ,100-199
M00820-0040-01600-C,E,0.766,299,$  ,200-299
M00820-0040-01600-C,F,0.728,399,$  ,300-399
M00820-0040-01600-C,G,0.698,499,$  ,400-499
M00820-0040-01600-C,H,0.677,599,$  ,500-599
M00820-0040-01600-C,I,0.656,699,$  ,600-699
M00820-0040-01600-C,J,0.637,799,$  ,700-799
M00820-0040-01600-C,K,0.618,899,$  ,800-899
M00820-0040-01600-C,L,0.599,999,$  ,900-999
M00820-0050-01800-C           ,A ,6.24,19,$  ,0-19
M00820-0050-01800-C           ,B ,3.71,49,$  ,20-49
M00820-0050-01800-C           ,C ,1.94,99,$  ,50-99
M00820-0050-01800-C           ,D ,1.12,199,$  ,100-199
M00820-0050-01800-C           ,E ,0.784,299,$  ,200-299
M00820-0050-01800-C           ,F ,0.745,399,$  ,300-399
M00820-0050-01800-C           ,G ,0.715,499,$  ,400-499
M00820-0050-01800-C           ,H ,0.694,599,$  ,500-599
M00820-0050-01800-C           ,I ,0.674,699,$  ,600-699
M00820-0050-01800-C           ,J ,0.653,799,$  ,700-799
M00820-0050-01800-C           ,K ,0.634,899,$  ,800-899
M00820-0050-01800-C           ,L ,0.615,999,$  ,900-999
M00820-0050-02000-C,A,6.24,19,$  ,0-19
M00820-0050-02000-C,B,3.71,49,$  ,20-49
M00820-0050-02000-C,C,1.94,99,$  ,50-99
M00820-0050-02000-C,D,1.12,199,$  ,100-199
M00820-0050-02000-C,E,0.822,299,$  ,200-299
M00820-0050-02000-C,F,0.781,399,$  ,300-399
M00820-0050-02000-C,G,0.75,499,$  ,400-499
M00820-0050-02000-C,H,0.728,599,$  ,500-599
M00820-0050-02000-C,I,0.706,699,$  ,600-699
M00820-0050-02000-C,J,0.685,799,$  ,700-799
M00820-0050-02000-C,K,0.664,899,$  ,800-899
M00820-0050-02000-C,L,0.644,999,$  ,900-999
M00820-0060-01600-C,A,5.83,19,$  ,0-19
M00820-0060-01600-C,B,3.39,49,$  ,20-49
M00820-0060-01600-C,C,1.7,99,$  ,50-99
M00820-0060-01600-C,D,1.01,199,$  ,100-199
M00820-0060-01600-C,E,0.764,299,$  ,200-299
M00820-0060-01600-C,F,0.725,399,$  ,300-399
M00820-0060-01600-C,G,0.696,499,$  ,400-499
M00820-0060-01600-C,H,0.675,599,$  ,500-599
M00820-0060-01600-C,I,0.654,699,$  ,600-699
M00820-0060-01600-C,J,0.635,799,$  ,700-799
M00820-0060-01600-C,K,0.616,899,$  ,800-899
M00820-0060-01600-C,L,0.597,999,$  ,900-999
M00820-0060-02000-C,A,6.24,19,$  ,0-19
M00820-0060-02000-C,B,3.71,49,$  ,20-49
M00820-0060-02000-C,C,1.94,99,$  ,50-99
M00820-0060-02000-C,D,1.12,199,$  ,100-199
M00820-0060-02000-C,E,0.897,299,$  ,200-299
M00820-0060-02000-C,F,0.853,399,$  ,300-399
M00820-0060-02000-C,G,0.818,499,$  ,400-499
M00820-0060-02000-C,H,0.794,599,$  ,500-599
M00820-0060-02000-C,I,0.77,699,$  ,600-699
M00820-0060-02000-C,J,0.747,799,$  ,700-799
M00820-0060-02000-C,K,0.724,899,$  ,800-899
M00820-0060-02000-C,L,0.703,999,$  ,900-999
M00820-0070-01500-C,A,6.24,19,$  ,0-19
M00820-0070-01500-C,B,3.71,49,$  ,20-49
M00820-0070-01500-C,C,1.94,99,$  ,50-99
M00820-0070-01500-C,D,1.12,199,$  ,100-199
M00820-0070-01500-C,E,0.829,299,$  ,200-299
