title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 008C 04 S,CI 008C 04 S,CI008C04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,0.87,0.87,0.152,1.52,0.0155,0.155,15.54,155.4,0.087,0.087,0.0152,0.152,0.00155,0.0155,1.554,15.54,0.081,0.081,2.06,0.206,0.008,0.008,0.2,0.02,Stainless Steel,SS,0.31,0.31,1.38,0.141,140.62,Squared,Factory Option,7.09,7.09,Reference,Reference,9.09,9.09,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000041
CI 008C 04 S316,CI 008C 04 S316,CI008C04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,0.87,0.87,0.152,1.52,0.0155,0.155,15.54,155.4,0.087,0.087,0.0152,0.152,0.00155,0.0155,1.554,15.54,0.081,0.081,2.06,0.206,0.008,0.008,0.2,0.02,Stainless Steel Type 316,SS316,0.31,0.31,1.38,0.141,140.62,Squared,Factory Option,7.09,7.09,Reference,Reference,9.09,9.09,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000041
CI 008C 05 M,CI 008C 05 M,CI008C05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,0.907,0.907,0.159,1.59,0.0162,0.162,16.2,162,0.091,0.091,0.0159,0.159,0.00163,0.0163,1.625,16.25,0.089,0.089,2.26,0.226,0.008,0.008,0.2,0.02,Music Wire,MW,0.372,0.372,1.65,0.169,168.74,Squared,Factory Option,8.16,8.16,Reference,Reference,10.16,10.16,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000046
CI 008C 05 S,CI 008C 05 S,CI008C05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,0.755,0.755,0.132,1.32,0.0135,0.135,13.48,134.8,0.076,0.076,0.0133,0.133,0.00136,0.0136,1.357,13.57,0.089,0.089,2.26,0.226,0.008,0.008,0.2,0.02,Stainless Steel,SS,0.31,0.31,1.38,0.141,140.62,Squared,Factory Option,8.16,8.16,Reference,Reference,10.16,10.16,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000046
CI 008C 05 S316,CI 008C 05 S316,CI008C05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,0.755,0.755,0.132,1.32,0.0135,0.135,13.48,134.8,0.076,0.076,0.0133,0.133,0.00136,0.0136,1.357,13.57,0.089,0.089,2.26,0.226,0.008,0.008,0.2,0.02,Stainless Steel Type 316,SS316,0.31,0.31,1.38,0.141,140.62,Squared,Factory Option,8.16,8.16,Reference,Reference,10.16,10.16,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000046
CI 008C 06 M,CI 008C 06 M,CI008C06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,0.801,0.801,0.14,1.4,0.0143,0.143,14.3,143,0.08,0.08,0.014,0.14,0.00143,0.0143,1.429,14.29,0.098,0.098,2.49,0.249,0.008,0.008,0.2,0.02,Music Wire,MW,0.373,0.373,1.66,0.169,169.19,Squared,Factory Option,9.23,9.23,Reference,Reference,11.23,11.23,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000051
CI 008C 06 S,CI 008C 06 S,CI008C06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,0.668,0.668,0.117,1.17,0.0119,0.119,11.93,119.3,0.067,0.067,0.0117,0.117,0.0012,0.012,1.196,11.96,0.098,0.098,2.49,0.249,0.008,0.008,0.2,0.02,Stainless Steel,SS,0.31,0.31,1.38,0.141,140.62,Squared,Factory Option,9.23,9.23,Reference,Reference,11.23,11.23,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000051
CI 008C 06 S316,CI 008C 06 S316,CI008C06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,0.668,0.668,0.117,1.17,0.0119,0.119,11.93,119.3,0.067,0.067,0.0117,0.117,0.0012,0.012,1.196,11.96,0.098,0.098,2.49,0.249,0.008,0.008,0.2,0.02,Stainless Steel Type 316,SS316,0.31,0.31,1.38,0.141,140.62,Squared,Factory Option,9.23,9.23,Reference,Reference,11.23,11.23,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000051
CI 008C 07 M,CI 008C 07 M,CI008C07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,0.718,0.718,0.126,1.26,0.0128,0.128,12.82,128.2,0.072,0.072,0.0126,0.126,0.00129,0.0129,1.286,12.86,0.106,0.106,2.69,0.269,0.008,0.008,0.2,0.02,Music Wire,MW,0.372,0.372,1.65,0.169,168.74,Squared,Factory Option,10.3,10.3,Reference,Reference,12.3,12.3,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000055
CI 008C 07 S,CI 008C 07 S,CI008C07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.078,0.078,1.98,0.198,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,0.598,0.598,0.105,1.05,0.0107,0.107,10.68,106.8,0.06,0.06,0.0105,0.105,0.00107,0.0107,1.071,10.71,0.106,0.106,2.69,0.269,0.008,0.008,0.2,0.02,Stainless Steel,SS,0.31,0.31,1.38,0.141,140.62,Squared,Factory Option,10.3,10.3,Reference,Reference,12.3,12.3,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.086,0.086,2.18,0.218,Reference,Reference,Reference,Reference,,0.000055
