title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LP 016C 03 S316,LP 016C 03 S316,LP016C03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.021,0.021,0.53,0.053,0.766,0.766,0.134,1.34,0.0137,0.137,13.68,136.8,0.077,0.077,0.0135,0.135,0.00138,0.0138,1.375,13.75,0.123,0.123,3.12,0.312,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,4.669,4.669,Reference,Reference,6.669,6.669,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000366
LP 016C 04 S316,LP 016C 04 S316,LP016C04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.025,0.025,0.64,0.064,0.63,0.63,0.11,1.1,0.0113,0.113,11.25,112.5,0.063,0.063,0.011,0.11,0.00113,0.0113,1.125,11.25,0.139,0.139,3.53,0.353,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,5.681,5.681,Reference,Reference,7.681,7.681,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000422
LP 016C 05 S316,LP 016C 05 S316,LP016C05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.034,0.034,0.86,0.086,0.464,0.464,0.081,0.81,0.0083,0.083,8.29,82.9,0.046,0.046,0.0081,0.081,0.00082,0.0082,0.821,8.21,0.171,0.171,4.34,0.434,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,7.704,7.704,Reference,Reference,9.704,9.704,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000533
LP 016C 06 S316,LP 016C 06 S316,LP016C06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.042,0.042,1.07,0.107,0.368,0.368,0.064,0.64,0.0066,0.066,6.57,65.7,0.037,0.037,0.0065,0.065,0.00066,0.0066,0.661,6.61,0.204,0.204,5.18,0.518,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.481,0.481,2.14,0.218,218.18,Squared,Factory Option,9.727,9.727,Reference,Reference,11.727,11.727,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.268,0.268,6.81,0.681,Reference,Reference,Reference,Reference,,0.000644
LP 016D 01 S316,LP 016D 01 S316,LP016D01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.017,0.017,0.43,0.043,1.386,1.386,0.243,2.43,0.0248,0.248,24.75,247.5,0.139,0.139,0.0243,0.243,0.00248,0.0248,2.482,24.82,0.084,0.084,2.13,0.213,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,2.278,2.278,Reference,Reference,4.278,4.278,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000245
LP 016D 02 S316,LP 016D 02 S316,LP016D02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.017,0.017,0.43,0.043,0.813,0.813,0.142,1.42,0.0145,0.145,14.52,145.2,0.081,0.081,0.0142,0.142,0.00145,0.0145,1.446,14.46,0.11,0.11,2.79,0.279,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,3.886,3.886,Reference,Reference,5.886,5.886,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000337
LP 016D 03 S316,LP 016D 03 S316,LP016D03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,0.637,0.637,0.112,1.12,0.0114,0.114,11.38,113.8,0.064,0.064,0.0112,0.112,0.00114,0.0114,1.143,11.43,0.127,0.127,3.23,0.323,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,4.961,4.961,Reference,Reference,6.961,6.961,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000398
LP 016D 04 S316,LP 016D 04 S316,LP016D04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,0.523,0.523,0.092,0.92,0.0093,0.093,9.34,93.4,0.052,0.052,0.0091,0.091,0.00093,0.0093,0.929,9.29,0.145,0.145,3.68,0.368,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,6.035,6.035,Reference,Reference,8.035,8.035,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.00046
LP 016D 05 S316,LP 016D 05 S316,LP016D05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,0.386,0.386,0.068,0.68,0.0069,0.069,6.89,68.9,0.039,0.039,0.0068,0.068,0.0007,0.007,0.696,6.96,0.179,0.179,4.55,0.455,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,8.185,8.185,Reference,Reference,10.185,10.185,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000583
LP 016D 06 S316,LP 016D 06 S316,LP016D06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.312,0.312,7.92,0.792,+/-0.01,+/-0.01,+/-0.25,+/-0.025,0.328,0.328,8.33,0.833,0.25,0.25,6.35,0.635,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.043,0.043,1.09,0.109,0.306,0.306,0.054,0.54,0.0055,0.055,5.46,54.6,0.031,0.031,0.0054,0.054,0.00055,0.0055,0.554,5.54,0.213,0.213,5.41,0.541,0.016,0.016,0.41,,Stainless Steel Type 316,SS316,0.317,0.317,1.41,0.144,143.79,Squared,Factory Option,10.334,10.334,Reference,Reference,12.334,12.334,Passivate per ASTM A967,1,Lite Pressure™ Series (inch),ASTM A313,0.28,0.28,7.11,0.711,Reference,Reference,Reference,Reference,,0.000706
