title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date, ,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm, field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm, field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_inside_dia_tole_bd_spe_in,field_inside_dia_tole_in,field_inside_dia_tole_mm,field_inside_dia_tole_cm,field_color,field_weight_per_item_lb
LHP 105H 05S,LHP 105H 05S,LHP105H05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.027,0.027,0.69,0.069,201.35,201.35,35.263,352.63,3.5957,35.957,3595.71,35957.1,20.135,20.135,3.5263,35.263,0.35957,3.5957,359.571,3595.71,0.929,0.929,23.6,2.36,0.105,0.105,2.67,Stainless Steel Type 17-7 PH,,114.87,114.87,510.97,52.105,52105.03,Squared and Ground,Factory Option,6.84,6.84,Reference,Reference,8.84,8.84,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,,0.035262
LHP 105H 06S,LHP 105H 06S,LHP105H06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.032,0.032,0.81,0.081,168.66,168.66,29.538,295.38,3.0119,30.119,3011.93,30119.3,16.866,16.866,2.9538,29.538,0.30119,3.0119,301.193,3011.93,1.068,1.068,27.13,2.713,0.105,0.105,2.67,Stainless Steel Type 17-7 PH,,114.87,114.87,510.97,52.105,52105.03,Squared and Ground,Factory Option,8.17,8.17,Reference,Reference,10.17,10.17,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.39,0.39,9.91,0.991,Reference,Reference,Reference,Reference,,0.04055
LHP 115H 01S,LHP 115H 01S,LHP115H01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.009,0.009,0.23,0.023,1465.99,1465.99,256.743,2567.43,26.1796,261.796,26179.65,261796.5,146.599,146.599,25.6743,256.743,2.61796,26.1796,2617.965,26179.65,0.396,0.396,10.06,1.006,0.115,0.115,2.92,Stainless Steel Type 17-7 PH,,153.11,153.11,681.07,69.451,69450.7,Squared and Ground,Factory Option,1.44,1.44,Reference,Reference,3.44,3.44,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.016111
LHP 115H 02S,LHP 115H 02S,LHP115H02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.013,0.013,0.33,0.033,761.19,761.19,133.309,1333.09,13.5933,135.933,13593.33,135933.3,76.119,76.119,13.3309,133.309,1.35933,13.5933,1359.333,13593.33,0.549,0.549,13.95,1.395,0.115,0.115,2.92,Stainless Steel Type 17-7 PH,,153.11,153.11,681.07,69.451,69450.7,Squared and Ground,Factory Option,2.77,2.77,Reference,Reference,4.77,4.77,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.02235
LHP 115H 03S,LHP 115H 03S,LHP115H03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.017,0.017,0.43,0.043,514.05,514.05,90.027,900.27,9.1799,91.799,9179.9,91799,51.405,51.405,9.0027,90.027,0.91799,9.1799,917.99,9179.9,0.702,0.702,17.83,1.783,0.115,0.115,2.92,Stainless Steel Type 17-7 PH,,153.11,153.11,681.07,69.451,69450.7,Squared and Ground,Factory Option,4.1,4.1,Reference,Reference,6.1,6.1,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.028589
LHP 115H 04S,LHP 115H 04S,LHP115H04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.022,0.022,0.56,0.056,388.06,388.06,67.962,679.62,6.93,69.3,6929.98,69299.8,38.806,38.806,6.7962,67.962,0.693,6.93,692.998,6929.98,0.855,0.855,21.72,2.172,0.115,0.115,2.92,Stainless Steel Type 17-7 PH,,153.11,153.11,681.07,69.451,69450.7,Squared and Ground,Factory Option,5.43,5.43,Reference,Reference,7.43,7.43,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.034828
LHP 115H 05S,LHP 115H 05S,LHP115H05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.026,0.026,0.66,0.066,311.67,311.67,54.584,545.84,5.5658,55.658,5565.8,55658,31.167,31.167,5.4584,54.584,0.55658,5.5658,556.58,5565.8,1.008,1.008,25.6,2.56,0.115,0.115,2.92,Stainless Steel Type 17-7 PH,,153.11,153.11,681.07,69.451,69450.7,Squared and Ground,Factory Option,6.76,6.76,Reference,Reference,8.76,8.76,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.041068
LHP 115H 06S,LHP 115H 06S,LHP115H06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.031,0.031,0.79,0.079,260.41,260.41,45.606,456.06,4.6504,46.504,4650.4,46504,26.041,26.041,4.5606,45.606,0.46504,4.6504,465.04,4650.4,1.161,1.161,29.49,2.949,0.115,0.115,2.92,Stainless Steel Type 17-7 PH,,153.11,153.11,681.07,69.451,69450.7,Squared and Ground,Factory Option,8.1,8.1,Reference,Reference,10.1,10.1,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.047307
LHP 125H 01S,LHP 125H 01S,LHP125H01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.009,0.009,0.23,0.023,2333.14,2333.14,408.61,4086.1,41.6652,416.652,41665.21,416652.1,233.314,233.314,40.861,408.61,4.16652,41.6652,4166.521,41665.21,0.418,0.418,10.62,1.062,0.125,0.125,3.18,Stainless Steel Type 17-7 PH,,191.38,191.38,851.3,86.81,86809.97,Squared and Ground,Factory Option,1.34,1.34,Reference,Reference,3.34,3.34,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.35,0.35,8.89,0.889,Reference,Reference,Reference,Reference,,0.018125
LHP 125H 02S,LHP 125H 02S,LHP125H02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.013,0.013,0.33,0.033,1166.57,1166.57,204.305,2043.05,20.8326,208.326,20832.61,208326.1,116.657,116.657,20.4305,204.305,2.08326,20.8326,2083.261,20832.61,0.586,0.586,14.88,1.488,0.125,0.125,3.18,Stainless Steel Type 17-7 PH,,191.38,191.38,851.3,86.81,86809.97,Squared and Ground,Factory Option,2.69,2.69,Reference,Reference,4.69,4.69,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.35,0.35,8.89,0.889,Reference,Reference,Reference,Reference,,0.025404
LHP 125H 03S,LHP 125H 03S,LHP125H03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.017,0.017,0.43,0.043,777.71,777.71,136.203,1362.03,13.8883,138.883,13888.35,138883.5,77.771,77.771,13.6203,136.203,1.38883,13.8883,1388.835,13888.35,0.754,0.754,19.15,1.915,0.125,0.125,3.18,Stainless Steel Type 17-7 PH,,191.38,191.38,851.3,86.81,86809.97,Squared and Ground,Factory Option,4.03,4.03,Reference,Reference,6.03,6.03,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.35,0.35,8.89,0.889,Reference,Reference,Reference,Reference,,0.032684
LHP 125H 04S,LHP 125H 04S,LHP125H04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.022,0.022,0.56,0.056,583.28,583.28,102.152,1021.52,10.4162,104.162,10416.21,104162.1,58.328,58.328,10.2152,102.152,1.04162,10.4162,1041.621,10416.21,0.922,0.922,23.42,2.342,0.125,0.125,3.18,Stainless Steel Type 17-7 PH,,191.38,191.38,851.3,86.81,86809.97,Squared and Ground,Factory Option,5.37,5.37,Reference,Reference,7.37,7.37,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.35,0.35,8.89,0.889,Reference,Reference,Reference,Reference,,0.039964
LHP 125H 05S,LHP 125H 05S,LHP125H05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.026,0.026,0.66,0.066,466.63,466.63,81.722,817.22,8.3331,83.331,8333.08,83330.8,46.663,46.663,8.1722,81.722,0.83331,8.3331,833.308,8333.08,1.09,1.09,27.69,2.769,0.125,0.125,3.18,Stainless Steel Type 17-7 PH,,191.38,191.38,851.3,86.81,86809.97,Squared and Ground,Factory Option,6.71,6.71,Reference,Reference,8.71,8.71,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.35,0.35,8.89,0.889,Reference,Reference,Reference,Reference,,0.047243
LHP 125H 06S,LHP 125H 06S,LHP125H06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.3125,0.313,7.94,0.794,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.03,0.03,0.76,0.076,388.86,388.86,68.102,681.02,6.9443,69.443,6944.26,69442.6,38.886,38.886,6.8102,68.102,0.69443,6.9443,694.426,6944.26,1.257,1.257,31.93,3.193,0.125,0.125,3.18,Stainless Steel Type 17-7 PH,,191.38,191.38,851.3,86.81,86809.97,Squared and Ground,Factory Option,8.06,8.06,Reference,Reference,10.06,10.06,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.35,0.35,8.89,0.889,Reference,Reference,Reference,Reference,,0.054523
LHP 130J 01S,LHP 130J 01S,LHP130J01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.011,0.011,0.28,0.028,1134.93,1134.93,198.764,1987.64,20.2676,202.676,20267.58,202675.8,113.493,113.493,19.8764,198.764,2.02676,20.2676,2026.758,20267.58,0.48,0.48,12.19,1.219,0.13,0.13,3.3,Stainless Steel Type 17-7 PH,,165.1,165.1,734.4,74.889,74889.36,Squared and Ground,Factory Option,1.68,1.68,Reference,Reference,3.68,3.68,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.46,0.46,11.68,1.168,Reference,Reference,Reference,Reference,,0.026843
LHP 130J 02S,LHP 130J 02S,LHP130J02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.013,0.013,0.33,0.033,845.41,845.41,148.059,1480.59,15.0973,150.973,15097.33,150973.3,84.541,84.541,14.8059,148.059,1.50973,15.0973,1509.733,15097.33,0.555,0.555,14.1,1.41,0.13,0.13,3.3,Stainless Steel Type 17-7 PH,,165.1,165.1,734.4,74.889,74889.36,Squared and Ground,Factory Option,2.26,2.26,Reference,Reference,4.26,4.26,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.46,0.46,11.68,1.168,Reference,Reference,Reference,Reference,,0.031046
LHP 130J 03S,LHP 130J 03S,LHP130J03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.017,0.017,0.43,0.043,559.8,559.8,98.039,980.39,9.9969,99.969,9996.91,99969.1,55.98,55.98,9.8039,98.039,0.99969,9.9969,999.691,9996.91,0.705,0.705,17.91,1.791,0.13,0.13,3.3,Stainless Steel Type 17-7 PH,,165.1,165.1,734.4,74.889,74889.36,Squared and Ground,Factory Option,3.42,3.42,Reference,Reference,5.42,5.42,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.46,0.46,11.68,1.168,Reference,Reference,Reference,Reference,,0.039453
LHP 130J 04S,LHP 130J 04S,LHP130J04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.022,0.022,0.56,0.056,418.43,418.43,73.281,732.81,7.4723,74.723,7472.32,74723.2,41.843,41.843,7.3281,73.281,0.74723,7.4723,747.232,7472.32,0.855,0.855,21.72,2.172,0.13,0.13,3.3,Stainless Steel Type 17-7 PH,,165.1,165.1,734.4,74.889,74889.36,Squared and Ground,Factory Option,4.57,4.57,Reference,Reference,6.57,6.57,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.46,0.46,11.68,1.168,Reference,Reference,Reference,Reference,,0.047859
LHP 130J 05S,LHP 130J 05S,LHP130J05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.026,0.026,0.66,0.066,334.07,334.07,58.507,585.07,5.9658,59.658,5965.82,59658.2,33.407,33.407,5.8507,58.507,0.59658,5.9658,596.582,5965.82,1.005,1.005,25.53,2.553,0.13,0.13,3.3,Stainless Steel Type 17-7 PH,,165.1,165.1,734.4,74.889,74889.36,Squared and Ground,Factory Option,5.72,5.72,Reference,Reference,7.72,7.72,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.46,0.46,11.68,1.168,Reference,Reference,Reference,Reference,,0.056266
LHP 130J 06S,LHP 130J 06S,LHP130J06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.03,0.03,0.76,0.076,278.02,278.02,48.69,486.9,4.9649,49.649,4964.88,49648.8,27.802,27.802,4.869,48.69,0.49649,4.9649,496.488,4964.88,1.155,1.155,29.34,2.934,0.13,0.13,3.3,Stainless Steel Type 17-7 PH,,165.1,165.1,734.4,74.889,74889.36,Squared and Ground,Factory Option,6.88,6.88,Reference,Reference,8.88,8.88,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.46,0.46,11.68,1.168,Reference,Reference,Reference,Reference,,0.064672
LHP 142J 01S,LHP 142J 01S,LHP142J01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.01,0.01,0.25,0.025,1853.39,1853.39,324.59,3245.9,33.0978,330.978,33097.84,330978.4,185.339,185.339,32.459,324.59,3.30978,33.0978,3309.784,33097.84,0.506,0.506,12.85,1.285,0.142,0.142,3.61,Stainless Steel Type 17-7 PH,,220.51,220.51,980.88,100.023,100023.34,Squared and Ground,Factory Option,1.56,1.56,Reference,Reference,3.56,3.56,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.436,0.436,11.07,1.107,Reference,Reference,Reference,Reference,,0.030331
LHP 142J 02S,LHP 142J 02S,LHP142J02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.012,0.012,0.3,0.03,1356.24,1356.24,237.522,2375.22,24.2197,242.197,24219.73,242197.3,135.624,135.624,23.7522,237.522,2.42197,24.2197,2421.973,24219.73,0.588,0.588,14.94,1.494,0.142,0.142,3.61,Stainless Steel Type 17-7 PH,,220.51,220.51,980.88,100.023,100023.34,Squared and Ground,Factory Option,2.13,2.13,Reference,Reference,4.13,4.13,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.436,0.436,11.07,1.107,Reference,Reference,Reference,Reference,,0.035207
LHP 142J 03S,LHP 142J 03S,LHP142J03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.017,0.017,0.43,0.043,882.69,882.69,154.588,1545.88,15.7631,157.631,15763.08,157630.8,88.269,88.269,15.4588,154.588,1.57631,15.7631,1576.308,15763.08,0.75,0.75,19.05,1.905,0.142,0.142,3.61,Stainless Steel Type 17-7 PH,,220.51,220.51,980.88,100.023,100023.34,Squared and Ground,Factory Option,3.28,3.28,Reference,Reference,5.28,5.28,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.436,0.436,11.07,1.107,Reference,Reference,Reference,Reference,,0.044958
LHP 142J 04S,LHP 142J 04S,LHP142J04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.021,0.021,0.53,0.053,654.25,654.25,114.581,1145.81,11.6836,116.836,11683.6,116836,65.425,65.425,11.4581,114.581,1.16836,11.6836,1168.36,11683.6,0.913,0.913,23.19,2.319,0.142,0.142,3.61,Stainless Steel Type 17-7 PH,,220.51,220.51,980.88,100.023,100023.34,Squared and Ground,Factory Option,4.43,4.43,Reference,Reference,6.43,6.43,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.436,0.436,11.07,1.107,Reference,Reference,Reference,Reference,,0.05471
LHP 142J 05S,LHP 142J 05S,LHP142J05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.025,0.025,0.64,0.064,519.74,519.74,91.024,910.24,9.2815,92.815,9281.52,92815.2,51.974,51.974,9.1024,91.024,0.92815,9.2815,928.152,9281.52,1.075,1.075,27.31,2.731,0.142,0.142,3.61,Stainless Steel Type 17-7 PH,,220.51,220.51,980.88,100.023,100023.34,Squared and Ground,Factory Option,5.57,5.57,Reference,Reference,7.57,7.57,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.436,0.436,11.07,1.107,Reference,Reference,Reference,Reference,,0.064461
LHP 142J 06S,LHP 142J 06S,LHP142J06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.029,0.029,0.74,0.074,431.11,431.11,75.502,755.02,7.6988,76.988,7698.76,76987.6,43.111,43.111,7.5502,75.502,0.76988,7.6988,769.876,7698.76,1.238,1.238,31.45,3.145,0.142,0.142,3.61,Stainless Steel Type 17-7 PH,,220.51,220.51,980.88,100.023,100023.34,Squared and Ground,Factory Option,6.72,6.72,Reference,Reference,8.72,8.72,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.436,0.436,11.07,1.107,Reference,Reference,Reference,Reference,,0.074213
LHP 156J 01S,LHP 156J 01S,LHP156J01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.01,0.01,0.25,0.025,3144.43,3144.43,550.693,5506.93,56.1532,561.532,56153.23,561532.3,314.443,314.443,55.0693,550.693,5.61532,56.1532,5615.323,56153.23,0.538,0.538,13.67,1.367,0.156,0.156,3.96,Stainless Steel Type 17-7 PH,,275.24,275.24,1224.33,124.849,124848.86,Squared and Ground,Factory Option,1.44,1.44,Reference,Reference,3.44,3.44,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.408,0.408,10.36,1.036,Reference,Reference,Reference,Reference,,0.034531
LHP 156J 02S,LHP 156J 02S,LHP156J02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.012,0.012,0.3,0.03,2247.05,2247.05,393.533,3935.33,40.1278,401.278,40127.82,401278.2,224.705,224.705,39.3533,393.533,4.01278,40.1278,4012.782,40127.82,0.628,0.628,15.95,1.595,0.156,0.156,3.96,Stainless Steel Type 17-7 PH,,275.24,275.24,1224.33,124.849,124848.86,Squared and Ground,Factory Option,2.02,2.02,Reference,Reference,4.02,4.02,Passivate per ASTM A967,1,High Pressure Series (inch),AMS 5678,0.408,0.408,10.36,1.036,Reference,Reference,Reference,Reference,,0.040312
