title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LHL 750A 07,LHL 750A 07,LHL750A07,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,60,60,10.508,105.08,1.0715,10.715,1071.48,10714.8,6,6,1.0508,10.508,0.10715,1.0715,107.148,1071.48,1.33,1.33,33.78,3.378,0.102,0.102,2.59,,Music Wire,MW,100.2,100.2,445.71,45.451,45450.72,Squared and Ground,Factory Option,10.987,10.987,Reference,Reference,12.99,12.99,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.516,0.516,13.11,1.311,Reference,Reference,Reference,Reference,,0.06155
LHL 750A 08,LHL 750A 08,LHL750A08,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.723,0.723,18.36,1.836,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.125,0.125,3.18,0.318,55,55,9.632,96.32,0.9822,9.822,982.19,9821.9,5.5,5.5,0.9632,9.632,0.09822,0.9822,98.219,982.19,1.63,1.63,41.4,4.14,0.105,0.105,2.67,,Music Wire,MW,102.9,102.9,457.72,46.675,46675.44,Squared and Ground,Factory Option,13.46,13.46,Reference,Reference,15.46,15.46,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.513,0.513,13.03,1.303,Reference,Reference,Reference,Reference,,0.077641
LHL 750A 09,LHL 750A 09,LHL750A09,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.723,0.723,18.36,1.836,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.14,0.14,3.56,0.356,50,50,8.757,87.57,0.8929,8.929,892.9,8929,5,5,0.8757,8.757,0.08929,0.8929,89.29,892.9,1.78,1.78,45.21,4.521,0.105,0.105,2.67,,Music Wire,MW,111,111,493.75,50.35,50349.6,Squared and Ground,Factory Option,14.806,14.806,Reference,Reference,16.81,16.81,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.513,0.513,13.03,1.303,Reference,Reference,Reference,Reference,,0.084401
LHL 750A 10,LHL 750A 10,LHL750A10,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.715,0.715,18.16,1.816,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,4.5,4.5,114.3,11.43,0.156,0.156,3.96,0.396,45,45,7.881,78.81,0.8036,8.036,803.61,8036.1,4.5,4.5,0.7881,7.881,0.08036,0.8036,80.361,803.61,2.02,2.02,51.31,5.131,0.105,0.105,2.67,,Music Wire,MW,111.6,111.6,496.42,50.622,50621.76,Squared and Ground,Factory Option,17.107,17.107,Reference,Reference,19.11,19.11,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.505,0.505,12.83,1.283,Reference,Reference,Reference,Reference,,0.094714
LHL 750A 11,LHL 750A 11,LHL750A11,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.71,0.71,18.03,1.803,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,5,5,127,12.7,0.175,0.175,4.45,0.445,40,40,7.005,70.05,0.7143,7.143,714.32,7143.2,4,4,0.7005,7.005,0.07143,0.7143,71.432,714.32,2.29,2.29,58.17,5.817,0.105,0.105,2.67,,Music Wire,MW,108.4,108.4,482.19,49.17,49170.24,Squared and Ground,Factory Option,19.726,19.726,Reference,Reference,21.73,21.73,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.106816
LHL 750A 12,LHL 750A 12,LHL750A12,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.71,0.71,18.03,1.803,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,5.5,5.5,139.7,13.97,0.175,0.175,4.45,0.445,35,35,6.13,61.3,0.625,6.25,625.03,6250.3,3.5,3.5,0.613,6.13,0.0625,0.625,62.503,625.03,2.59,2.59,65.79,6.579,0.105,0.105,2.67,,Music Wire,MW,101.9,101.9,453.27,46.222,46221.84,Squared and Ground,Factory Option,22.544,22.544,Reference,Reference,24.54,24.54,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.120671
LHL 750A 13,LHL 750A 13,LHL750A13,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.71,0.71,18.03,1.803,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,6,6,152.4,15.24,0.175,0.175,4.45,0.445,32,32,5.604,56.04,0.5715,5.715,571.46,5714.6,3.2,3.2,0.5604,5.604,0.05715,0.5715,57.146,571.46,2.77,2.77,70.36,7.036,0.105,0.105,2.67,,Music Wire,MW,103.4,103.4,459.95,46.902,46902.24,Squared and Ground,Factory Option,24.657,24.657,Reference,Reference,26.66,26.66,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.131062
LHL 750A 13A,LHL 750A 13A,LHL750A13A,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.71,0.71,18.03,1.803,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,6.5,6.5,165.1,16.51,0.19,0.19,4.83,0.483,29.5,29.5,5.166,51.66,0.5268,5.268,526.81,5268.1,2.95,2.95,0.5166,5.166,0.05268,0.5268,52.681,526.81,3.08,3.08,78.23,7.823,0.105,0.105,2.67,,Music Wire,MW,102.7,102.7,456.83,46.585,46584.72,Squared and Ground,Factory Option,26.75,26.75,Reference,Reference,28.75,28.75,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.1411
LHL 750A 14,LHL 750A 14,LHL750A14,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.715,0.715,18.16,1.816,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,7,7,177.8,17.78,0.19,0.19,4.83,0.483,28,28,4.904,49.04,0.5,5,500.02,5000.2,2.8,2.8,0.4904,4.904,0.05,0.5,50.002,500.02,3.28,3.28,83.31,8.331,0.105,0.105,2.67,,Music Wire,MW,109.291,109.291,486.15,49.574,49574.4,Squared and Ground,Factory Option,27.49,27.49,Reference,Reference,29.49,29.49,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.505,0.505,12.83,1.283,Reference,Reference,Reference,Reference,,0.145939
LHL 750A 14A,LHL 750A 14A,LHL750A14A,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.72,0.72,18.29,1.829,Reference,Reference,Reference,Reference,0.75,0.75,19.05,1.905,0.375,0.375,9.53,0.953,MIN,MIN,MIN,MIN,7.5,7.5,190.5,19.05,0.195,0.195,4.95,0.495,32,32,5.604,56.04,0.5715,5.715,571.46,5714.6,3.2,3.2,0.5604,5.604,0.05715,0.5715,57.146,571.46,3.57,3.57,90.68,9.068,0.11,0.11,2.79,,Music Wire,MW,130.964,130.964,582.56,59.405,59405.27,Squared and Ground,Factory Option,28.98,28.98,Reference,Reference,30.98,30.98,Gray Powder Coat,1,HEFTY™ Die Spring,ASTM A228,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,,0.168224
