title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LCD400MR 03 M,LCD400MR 03 M,LCD400MR03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4173,1.417,36,3.6,+/-0.0196,+/-0.0196,+/-0.5,+/-0.05,1.4567,1.457,37,3.7,1.063,1.063,27,2.7,MIN,MIN,MIN,MIN,4.7244,4.724,120,12,0.082,0.082,2.08,0.208,53.365,53.365,9.346,93.46,0.953,9.53,952.99,9529.9,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,1.6659,1.666,42.32,4.232,0.1575,0.158,4,,Music Wire,MW,163.884,163.884,728.99,74.338,74337.78,Squared and Ground,Right Hand,8.5,8.5,,,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.1023,1.102,28,2.8,Reference,Reference,Reference,Reference,,0.229278
LCD400MR 04 M,LCD400MR 04 M,LCD400MR04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4173,1.417,36,3.6,+/-0.0196,+/-0.0196,+/-0.5,+/-0.05,1.4567,1.457,37,3.7,1.063,1.063,27,2.7,MIN,MIN,MIN,MIN,6.6929,6.693,170,17,0.116,0.116,2.95,0.295,36.286,36.286,6.355,63.55,0.648,6.48,648,6480,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,2.3006,2.301,58.44,5.844,0.1575,0.158,4,,Music Wire,MW,160.011,160.011,711.76,72.581,72580.99,Squared and Ground,Right Hand,12.5,12.5,,,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.1023,1.102,28,2.8,Reference,Reference,Reference,Reference,,0.317462
LCD400MR 05 M,LCD400MR 05 M,LCD400MR05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.4173,1.417,36,3.6,+/-0.0196,+/-0.0196,+/-0.5,+/-0.05,1.4567,1.457,37,3.7,1.063,1.063,27,2.7,MIN,MIN,MIN,MIN,9.8425,9.843,250,25,0.171,0.171,4.34,0.434,24.524,24.524,4.295,42.95,0.438,4.38,437.95,4379.5,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,3.2526,3.253,82.62,8.262,0.1575,0.158,4,,Music Wire,MW,162.214,162.214,721.56,73.58,73580.27,Squared and Ground,Right Hand,18.5,18.5,,,20.5,20.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.1023,1.102,28,2.8,Reference,Reference,Reference,Reference,,0.447534
LCD400NP 01 M,LCD400NP 01 M,LCD400NP01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7323,1.732,44,4.4,+/-0.0236,+/-0.0236,+/-0.6,+/-0.06,1.7795,1.78,45.2,4.52,1.3701,1.37,34.8,3.48,MIN,MIN,MIN,MIN,2.7953,2.795,71,7.1,0.049,0.049,1.24,0.124,66.635,66.635,11.67,116.7,1.19,11.9,1189.97,11899.7,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.8726,0.873,22.17,2.217,0.1575,0.158,4,,Music Wire,MW,128.553,128.553,571.83,58.312,58311.64,Squared and Ground,Right Hand,3.5,3.5,,,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.4173,1.417,36,3.6,Reference,Reference,Reference,Reference,,0.150354
LCD400NP 02 M,LCD400NP 02 M,LCD400NP02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7323,1.732,44,4.4,+/-0.0236,+/-0.0236,+/-0.6,+/-0.06,1.7795,1.78,45.2,4.52,1.3701,1.37,34.8,3.48,MIN,MIN,MIN,MIN,4.1339,4.134,105,10.5,0.072,0.072,1.83,0.183,42.276,42.276,7.404,74.04,0.755,7.55,754.96,7549.6,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,1.19,1.19,30.23,3.023,0.1575,0.158,4,,Music Wire,MW,124.837,124.837,555.3,56.626,56626.06,Squared and Ground,Right Hand,5.5,5.5,,,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.4173,1.417,36,3.6,Reference,Reference,Reference,Reference,,0.205028
LCD400NP 03 M,LCD400NP 03 M,LCD400NP03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7323,1.732,44,4.4,+/-0.0236,+/-0.0236,+/-0.6,+/-0.06,1.7795,1.78,45.2,4.52,1.3701,1.37,34.8,3.48,MIN,MIN,MIN,MIN,6.2992,6.299,160,16,0.11,0.11,2.79,0.279,27.328,27.328,4.786,47.86,0.488,4.88,488.02,4880.2,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,1.6659,1.666,42.32,4.232,0.1575,0.158,4,,Music Wire,MW,126.961,126.961,564.75,57.59,57589.51,Squared and Ground,Right Hand,8.5,8.5,,,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.4173,1.417,36,3.6,Reference,Reference,Reference,Reference,,0.286598
LCD400NP 04 M,LCD400NP 04 M,LCD400NP04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7323,1.732,44,4.4,+/-0.0236,+/-0.0236,+/-0.6,+/-0.06,1.7795,1.78,45.2,4.52,1.3701,1.37,34.8,3.48,MIN,MIN,MIN,MIN,9.252,9.252,235,23.5,0.161,0.161,4.09,0.409,18.591,18.591,3.256,32.56,0.332,3.32,332,3320,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,2.3006,2.301,58.44,5.844,0.1575,0.158,4,,Music Wire,MW,129.561,129.561,576.32,58.769,58768.87,Squared and Ground,Right Hand,12.5,12.5,,,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.4173,1.417,36,3.6,Reference,Reference,Reference,Reference,,0.396828
LCD400NP 05 M,LCD400NP 05 M,LCD400NP05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.7323,1.732,44,4.4,+/-0.0236,+/-0.0236,+/-0.6,+/-0.06,1.7795,1.78,45.2,4.52,1.3701,1.37,34.8,3.48,MIN,MIN,MIN,MIN,13.3858,13.386,340,34,0.233,0.233,5.92,0.592,12.545,12.545,2.197,21.97,0.224,2.24,224.03,2240.3,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,3.2526,3.253,82.62,8.262,0.1575,0.158,4,,Music Wire,MW,127.428,127.428,566.83,57.801,57801.34,Squared and Ground,Right Hand,18.5,18.5,,,20.5,20.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.4173,1.417,36,3.6,Reference,Reference,Reference,Reference,,0.559968
LCD400P 01 M,LCD400P 01 M,LCD400P01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.126,2.126,54,5.4,+/-0.0314,+/-0.0314,+/-0.8,+/-0.08,2.2047,2.205,56,5.6,1.7323,1.732,44,4.4,MIN,MIN,MIN,MIN,3.8976,3.898,99,9.9,0.067,0.067,1.7,0.17,33.991,33.991,5.953,59.53,0.607,6.07,607.01,6070.1,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,0.8726,0.873,22.17,2.217,0.1575,0.158,4,,Music Wire,MW,103.049,103.049,458.38,46.743,46743.03,Squared and Ground,Right Hand,3.5,3.5,,,5.5,5.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.811,1.811,46,4.6,Reference,Reference,Reference,Reference,,0.187832
LCD400P 02 M,LCD400P 02 M,LCD400P02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.126,2.126,54,5.4,+/-0.0314,+/-0.0314,+/-0.8,+/-0.08,2.2047,2.205,56,5.6,1.7323,1.732,44,4.4,MIN,MIN,MIN,MIN,5.9055,5.906,150,15,0.102,0.102,2.59,0.259,21.612,21.612,3.785,37.85,0.386,3.86,385.95,3859.5,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,1.19,1.19,30.23,3.023,0.1575,0.158,4,,Music Wire,MW,102.109,102.109,454.2,46.317,46316.64,Squared and Ground,Right Hand,5.5,5.5,,,7.5,7.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.811,1.811,46,4.6,Reference,Reference,Reference,Reference,,0.255734
LCD400P 03 M,LCD400P 03 M,LCD400P03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.126,2.126,54,5.4,+/-0.0314,+/-0.0314,+/-0.8,+/-0.08,2.2047,2.205,56,5.6,1.7323,1.732,44,4.4,MIN,MIN,MIN,MIN,9.0551,9.055,230,23,0.157,0.157,3.99,0.399,14.001,14.001,2.452,24.52,0.25,2.5,250.03,2500.3,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,1.6659,1.666,42.32,4.232,0.1575,0.158,4,,Music Wire,MW,103.632,103.632,460.98,47.007,47007.48,Squared and Ground,Right Hand,8.5,8.5,,,10.5,10.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.811,1.811,46,4.6,Reference,Reference,Reference,Reference,,0.35935
LCD400P 04 M,LCD400P 04 M,LCD400P04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.126,2.126,54,5.4,+/-0.0314,+/-0.0314,+/-0.8,+/-0.08,2.2047,2.205,56,5.6,1.7323,1.732,44,4.4,MIN,MIN,MIN,MIN,13.189,13.189,335,33.5,0.228,0.228,5.79,0.579,9.518,9.518,1.667,16.67,0.17,1.7,169.97,1699.7,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,2.3006,2.301,58.44,5.844,0.1575,0.158,4,,Music Wire,MW,103.808,103.808,461.76,47.087,47087.31,Squared and Ground,Right Hand,12.5,12.5,,,14.5,14.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.811,1.811,46,4.6,Reference,Reference,Reference,Reference,,0.496035
LCD400P 05 M,LCD400P 05 M,LCD400P05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,2.126,2.126,54,5.4,+/-0.0314,+/-0.0314,+/-0.8,+/-0.08,2.2047,2.205,56,5.6,1.7323,1.732,44,4.4,MIN,MIN,MIN,MIN,19.2913,19.291,490,49,0.334,0.334,8.48,0.848,6.441,6.441,1.128,11.28,0.115,1.15,115.02,1150.2,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,3.2526,3.253,82.62,8.262,0.1575,0.158,4,,Music Wire,MW,103.463,103.463,460.23,46.931,46930.82,Squared and Ground,Right Hand,18.5,18.5,,,20.5,20.5,Zinc Plate and Bake per ASTM B633,1,DIN-Plus Series Part 1,DIN EN 10270-1-SH,1.811,1.811,46,4.6,Reference,Reference,Reference,Reference,,0.701063
