stock_code,price_code,price,min,currency,display_price_range
LE 041D 11 S,A,7.98,19,$,0-19
LE 041D 11 S,B,4.65,49,$,20-49
LE 041D 11 S,C,2.51,99,$,50-99
LE 041D 11 S,D,1.58,199,$,100-199
LE 041D 11 S,E,1.403,299,$,200-299
LE 041D 11 S,F,1.333,399,$,300-399
LE 041D 11 S,G,1.269,499,$,400-499
LE 041D 11 S,H,1.213,599,$,500-599
LE 041D 11 S,I,1.164,699,$,600-699
LE 041D 11 S,J,1.121,799,$,700-799
LE 041D 11 S,K,1.086,899,$,800-899
LE 041D 11 S,L,1.058,999,$,900-999
LE 041D 11 S316,A,14.7,19,$,0-19
LE 041D 11 S316,B,9.09,49,$,20-49
LE 041D 11 S316,C,5.75,99,$,50-99
LE 041D 11 S316,D,4.03,199,$,100-199
LE 041D 11 S316,E,3.44,299,$,200-299
LE 041D 11 S316,F,3.097,399,$,300-399
LE 041D 11 S316,G,2.733,499,$,400-499
LE 041D 11 S316,H,2.41,599,$,500-599
LE 041D 11 S316,I,2.162,699,$,600-699
LE 041D 11 S316,J,1.964,799,$,700-799
LE 041D 11 S316,K,1.802,899,$,800-899
LE 041D 11 S316,L,1.669,999,$,900-999
LE 041D 12 M,A,7.71,19,$,0-19
LE 041D 12 M,B,4.48,49,$,20-49
LE 041D 12 M,C,2.38,99,$,50-99
LE 041D 12 M,D,1.5,199,$,100-199
LE 041D 12 M,E,1.329,299,$,200-299
LE 041D 12 M,F,1.262,399,$,300-399
LE 041D 12 M,G,1.199,499,$,400-499
LE 041D 12 M,H,1.144,599,$,500-599
LE 041D 12 M,I,1.096,699,$,600-699
LE 041D 12 M,J,1.054,799,$,700-799
LE 041D 12 M,K,1.02,899,$,800-899
LE 041D 12 M,L,0.994,999,$,900-999
LE 041D 12 S,A,7.98,19,$,0-19
LE 041D 12 S,B,4.65,49,$,20-49
LE 041D 12 S,C,2.51,99,$,50-99
LE 041D 12 S,D,1.58,199,$,100-199
LE 041D 12 S,E,1.407,299,$,200-299
LE 041D 12 S,F,1.338,399,$,300-399
LE 041D 12 S,G,1.277,499,$,400-499
LE 041D 12 S,H,1.221,599,$,500-599
LE 041D 12 S,I,1.173,699,$,600-699
LE 041D 12 S,J,1.131,799,$,700-799
LE 041D 12 S,K,1.099,899,$,800-899
LE 041D 12 S,L,1.071,999,$,900-999
LE 041D 12 S316,A,14.7,19,$,0-19
LE 041D 12 S316,B,9.09,49,$,20-49
LE 041D 12 S316,C,5.75,99,$,50-99
LE 041D 12 S316,D,4.03,199,$,100-199
LE 041D 12 S316,E,3.465,299,$,200-299
LE 041D 12 S316,F,3.127,399,$,300-399
LE 041D 12 S316,G,2.763,499,$,400-499
LE 041D 12 S316,H,2.439,599,$,500-599
LE 041D 12 S316,I,2.188,699,$,600-699
LE 041D 12 S316,J,1.988,799,$,700-799
LE 041D 12 S316,K,1.826,899,$,800-899
LE 041D 12 S316,L,1.69,999,$,900-999
LE 041D 13 M,A,7.71,19,$,0-19
LE 041D 13 M,B,4.48,49,$,20-49
LE 041D 13 M,C,2.38,99,$,50-99
LE 041D 13 M,D,1.5,199,$,100-199
LE 041D 13 M,E,1.329,299,$,200-299
LE 041D 13 M,F,1.262,399,$,300-399
LE 041D 13 M,G,1.199,499,$,400-499
LE 041D 13 M,H,1.144,599,$,500-599
LE 041D 13 M,I,1.096,699,$,600-699
LE 041D 13 M,J,1.054,799,$,700-799
LE 041D 13 M,K,1.02,899,$,800-899
LE 041D 13 M,L,0.994,999,$,900-999
LE 041D 13 S,A,7.98,19,$,0-19
LE 041D 13 S,B,4.65,49,$,20-49
LE 041D 13 S,C,2.51,99,$,50-99
LE 041D 13 S,D,1.58,199,$,100-199
LE 041D 13 S,E,1.372,299,$,200-299
LE 041D 13 S,F,1.289,399,$,300-399
LE 041D 13 S,G,1.214,499,$,400-499
LE 041D 13 S,H,1.149,599,$,500-599
LE 041D 13 S,I,1.089,699,$,600-699
LE 041D 13 S,J,1.04,799,$,700-799
LE 041D 13 S,K,0.998,899,$,800-899
LE 041D 13 S,L,0.965,999,$,900-999
LE 041D 13 S316,A,14.7,19,$,0-19
LE 041D 13 S316,B,9.09,49,$,20-49
LE 041D 13 S316,C,5.75,99,$,50-99
LE 041D 13 S316,D,4.03,199,$,100-199
LE 041D 13 S316,E,3.491,299,$,200-299
LE 041D 13 S316,F,3.159,399,$,300-399
LE 041D 13 S316,G,2.794,499,$,400-499
LE 041D 13 S316,H,2.467,599,$,500-599
LE 041D 13 S316,I,2.215,699,$,600-699
LE 041D 13 S316,J,2.013,799,$,700-799
LE 041D 13 S316,K,1.849,899,$,800-899
LE 041D 13 S316,L,1.713,999,$,900-999
LE 041D 14 M,A,7.71,19,$,0-19
LE 041D 14 M,B,4.48,49,$,20-49
LE 041D 14 M,C,2.38,99,$,50-99
LE 041D 14 M,D,1.5,199,$,100-199
LE 041D 14 M,E,1.329,299,$,200-299
LE 041D 14 M,F,1.262,399,$,300-399
LE 041D 14 M,G,1.199,499,$,400-499
LE 041D 14 M,H,1.144,599,$,500-599
LE 041D 14 M,I,1.096,699,$,600-699
LE 041D 14 M,J,1.054,799,$,700-799
