title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LHC 162T 04M,LHC 162T 04M,LHC162T04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.09,0.09,2.29,0.229,55.3,55.3,9.685,96.85,0.9875,9.875,987.55,9875.5,5.53,5.53,0.9685,9.685,0.09875,0.9875,98.755,987.55,1.176,1.176,29.87,2.987,0.162,0.162,4.11,,Music Wire,MW,100.87,100.87,448.69,45.755,45754.63,Squared and Ground,Factory Option,5.05,5.05,Reference,Reference,7.05,7.05,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.208
LHC 162T 04S,LHC 162T 04S,LHC162T04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.09,0.09,2.29,0.229,48.0869,48.087,8.422,84.22,0.8587,8.587,858.74,8587.4,4.8087,4.809,0.8422,8.422,0.08587,0.8587,85.874,858.74,1.176,1.176,29.87,2.987,0.162,0.162,4.11,,Stainless Steel,SS,87.7079,87.708,390.14,39.784,39784.3,Squared and Ground,Factory Option,5.05,5.05,Reference,Reference,7.05,7.05,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.212
LHC 162T 05M,LHC 162T 05M,LHC162T05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.105,0.105,2.67,0.267,46.6,46.6,8.161,81.61,0.8322,8.322,832.18,8321.8,4.66,4.66,0.8161,8.161,0.08322,0.8322,83.218,832.18,1.3333,1.333,33.87,3.387,0.162,0.162,4.11,,Music Wire,MW,100.97,100.97,449.14,45.8,45799.99,Squared and Ground,Factory Option,5.99,5.99,Reference,Reference,7.99,7.99,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.236
LHC 162T 05S,LHC 162T 05S,LHC162T05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,3.5,3.5,88.9,8.89,0.105,0.105,2.67,0.267,40.5217,40.522,7.097,70.97,0.7236,7.236,723.64,7236.4,4.0522,4.052,0.7097,7.097,0.07236,0.7236,72.364,723.64,1.3333,1.333,33.87,3.387,0.162,0.162,4.11,,Stainless Steel,SS,87.7977,87.798,390.54,39.825,39825.04,Squared and Ground,Factory Option,5.99,5.99,Reference,Reference,7.99,7.99,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.24
LHC 162T 06M,LHC 162T 06M,LHC162T06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.12,0.12,3.05,0.305,40.2,40.2,7.04,70.4,0.7179,7.179,717.89,7178.9,4.02,4.02,0.704,7.04,0.07179,0.7179,71.789,717.89,1.4924,1.492,37.91,3.791,0.162,0.162,4.11,,Music Wire,MW,100.81,100.81,448.43,45.727,45727.42,Squared and Ground,Factory Option,6.94,6.94,Reference,Reference,8.94,8.94,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.264
LHC 162T 06S,LHC 162T 06S,LHC162T06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,4,4,101.6,10.16,0.12,0.12,3.05,0.305,34.9565,34.957,6.122,61.22,0.6243,6.243,624.25,6242.5,3.4957,3.496,0.6122,6.122,0.06243,0.6243,62.426,624.26,1.4924,1.492,37.91,3.791,0.162,0.162,4.11,,Stainless Steel,SS,87.655,87.655,389.91,39.76,39760.31,Squared and Ground,Factory Option,6.94,6.94,Reference,Reference,8.94,8.94,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.269
LHC 162T 07M,LHC 162T 07M,LHC162T07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,4.5,4.5,114.3,11.43,0.135,0.135,3.43,0.343,35.4,35.4,6.2,62,0.6322,6.322,632.17,6321.7,3.54,3.54,0.62,6.2,0.06322,0.6322,63.217,632.17,1.6495,1.65,41.9,4.19,0.162,0.162,4.11,,Music Wire,MW,100.91,100.91,448.87,45.773,45772.78,Squared and Ground,Factory Option,7.89,7.89,Reference,Reference,9.89,9.89,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.292
LHC 162T 07S,LHC 162T 07S,LHC162T07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,4.5,4.5,114.3,11.43,0.135,0.135,3.43,0.343,30.7826,30.783,5.391,53.91,0.5497,5.497,549.72,5497.2,3.0783,3.078,0.5391,5.391,0.05497,0.5497,54.972,549.72,1.6495,1.65,41.9,4.19,0.162,0.162,4.11,,Stainless Steel,SS,87.7435,87.744,390.3,39.8,39800.45,Squared and Ground,Factory Option,7.89,7.89,Reference,Reference,9.89,9.89,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.297
LHC 162T 08M,LHC 162T 08M,LHC162T08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,5,5,127,12.7,0.15,0.15,3.81,0.381,31.6,31.6,5.534,55.34,0.5643,5.643,564.31,5643.1,3.16,3.16,0.5534,5.534,0.05643,0.5643,56.431,564.31,1.8078,1.808,45.92,4.592,0.162,0.162,4.11,,Music Wire,MW,100.87,100.87,448.69,45.755,45754.63,Squared and Ground,Factory Option,8.83,8.83,Reference,Reference,10.83,10.83,Zinc Plate and Bake per ASTM B633,1,Heavy Duty Series (inch),ASTM A228,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.32
LHC 162T 08S,LHC 162T 08S,LHC162T08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,1.687,1.687,42.85,4.285,+/-0.04,+/-0.04,+/-1.02,+/-0.102,1.75,1.75,44.45,4.445,1.313,1.313,33.35,3.335,MIN,MIN,MIN,MIN,5,5,127,12.7,0.15,0.15,3.81,0.381,27.4782,27.478,4.812,48.12,0.4907,4.907,490.71,4907.1,2.7478,2.748,0.4812,4.812,0.04907,0.4907,49.07,490.7,1.8078,1.808,45.92,4.592,0.162,0.162,4.11,,Stainless Steel,SS,87.7158,87.716,390.18,39.788,39787.89,Squared and Ground,Factory Option,8.83,8.83,Reference,Reference,10.83,10.83,Passivate per ASTM A967,1,Heavy Duty Series (inch),ASTM A313,1.363,1.363,34.62,3.462,Reference,Reference,Reference,Reference,,0.326
