stock_code,price_code,price,min,currency,display_price_range
LE 135J 02 M,A,12.44,19,$,0-19
LE 135J 02 M,B,7.54,49,$,20-49
LE 135J 02 M,C,4.53,99,$,50-99
LE 135J 02 M,D,3.09,199,$,100-199
LE 135J 02 M,E,2.594,299,$,200-299
LE 135J 02 M,F,2.407,399,$,300-399
LE 135J 02 M,G,2.238,499,$,400-499
LE 135J 02 M,H,2.088,599,$,500-599
LE 135J 02 M,I,1.957,699,$,600-699
LE 135J 02 M,J,1.844,799,$,700-799
LE 135J 02 M,K,1.748,899,$,800-899
LE 135J 02 M,L,1.674,999,$,900-999
LE 135J 02 S,A,15.54,19,$,0-19
LE 135J 02 S,B,9.68,49,$,20-49
LE 135J 02 S,C,6.24,99,$,50-99
LE 135J 02 S,D,4.46,199,$,100-199
LE 135J 02 S,E,3.727,299,$,200-299
LE 135J 02 S,F,3.441,399,$,300-399
LE 135J 02 S,G,3.185,499,$,400-499
LE 135J 02 S,H,2.955,599,$,500-599
LE 135J 02 S,I,2.756,699,$,600-699
LE 135J 02 S,J,2.584,799,$,700-799
LE 135J 02 S,K,2.442,899,$,800-899
LE 135J 02 S,L,2.327,999,$,900-999
LE 135J 03 M,A,13.14,19,$,0-19
LE 135J 03 M,B,7.99,49,$,20-49
LE 135J 03 M,C,4.84,99,$,50-99
LE 135J 03 M,D,3.34,199,$,100-199
LE 135J 03 M,E,2.806,299,$,200-299
LE 135J 03 M,F,2.602,399,$,300-399
LE 135J 03 M,G,2.417,499,$,400-499
LE 135J 03 M,H,2.255,599,$,500-599
LE 135J 03 M,I,2.111,699,$,600-699
LE 135J 03 M,J,1.988,799,$,700-799
LE 135J 03 M,K,1.887,899,$,800-899
LE 135J 03 M,L,1.806,999,$,900-999
LE 135J 03 S,A,16.87,19,$,0-19
LE 135J 03 S,B,10.67,49,$,20-49
LE 135J 03 S,C,7.09,99,$,50-99
LE 135J 03 S,D,5.16,199,$,100-199
LE 135J 03 S,E,4.302,299,$,200-299
LE 135J 03 S,F,3.964,399,$,300-399
LE 135J 03 S,G,3.663,499,$,400-499
LE 135J 03 S,H,3.393,599,$,500-599
LE 135J 03 S,I,3.157,699,$,600-699
LE 135J 03 S,J,2.954,799,$,700-799
LE 135J 03 S,K,2.787,899,$,800-899
LE 135J 03 S,L,2.651,999,$,900-999
LE 135J 04 M,A,13.91,19,$,0-19
LE 135J 04 M,B,8.53,49,$,20-49
LE 135J 04 M,C,5.26,99,$,50-99
LE 135J 04 M,D,3.66,199,$,100-199
LE 135J 04 M,E,3.075,299,$,200-299
LE 135J 04 M,F,2.85,399,$,300-399
LE 135J 04 M,G,2.642,499,$,400-499
LE 135J 04 M,H,2.46,599,$,500-599
LE 135J 04 M,I,2.299,699,$,600-699
LE 135J 04 M,J,2.163,799,$,700-799
LE 135J 04 M,K,2.048,899,$,800-899
LE 135J 04 M,L,1.958,999,$,900-999
LE 135J 04 S,A,18.34,19,$,0-19
LE 135J 04 S,B,11.79,49,$,20-49
LE 135J 04 S,C,8.12,99,$,50-99
LE 135J 04 S,D,6.01,199,$,100-199
LE 135J 04 S,E,5.01,299,$,200-299
LE 135J 04 S,F,4.61,399,$,300-399
LE 135J 04 S,G,4.25,499,$,400-499
LE 135J 04 S,H,3.928,599,$,500-599
LE 135J 04 S,I,3.647,699,$,600-699
LE 135J 04 S,J,3.407,799,$,700-799
LE 135J 04 S,K,3.206,899,$,800-899
LE 135J 04 S,L,3.047,999,$,900-999
LE 135J 05 M,A,14.29,19,$,0-19
LE 135J 05 M,B,8.8,49,$,20-49
LE 135J 05 M,C,5.48,99,$,50-99
LE 135J 05 M,D,3.85,199,$,100-199
LE 135J 05 M,E,3.228,299,$,200-299
LE 135J 05 M,F,2.985,399,$,300-399
LE 135J 05 M,G,2.766,499,$,400-499
LE 135J 05 M,H,2.571,599,$,500-599
LE 135J 05 M,I,2.402,699,$,600-699
LE 135J 05 M,J,2.255,799,$,700-799
LE 135J 05 M,K,2.134,899,$,800-899
LE 135J 05 M,L,2.038,999,$,900-999
LE 135J 05 S,A,20.95,19,$,0-19
LE 135J 05 S,B,13.66,49,$,20-49
LE 135J 05 S,C,9.36,99,$,50-99
LE 135J 05 S,D,7.07,199,$,100-199
LE 135J 05 S,E,5.826,299,$,200-299
LE 135J 05 S,F,5.325,399,$,300-399
LE 135J 05 S,G,4.878,499,$,400-499
LE 135J 05 S,H,4.478,599,$,500-599
LE 135J 05 S,I,4.129,699,$,600-699
LE 135J 05 S,J,3.828,799,$,700-799
LE 135J 05 S,K,3.579,899,$,800-899
LE 135J 05 S,L,3.378,999,$,900-999
LE 135J 06 M,A,14.7,19,$,0-19
LE 135J 06 M,B,9.09,49,$,20-49
LE 135J 06 M,C,5.75,99,$,50-99
LE 135J 06 M,D,4.03,199,$,100-199
LE 135J 06 M,E,3.378,299,$,200-299
LE 135J 06 M,F,3.122,399,$,300-399
LE 135J 06 M,G,2.89,499,$,400-499
LE 135J 06 M,H,2.684,599,$,500-599
LE 135J 06 M,I,2.504,699,$,600-699
LE 135J 06 M,J,2.35,799,$,700-799
LE 135J 06 M,K,2.221,899,$,800-899
LE 135J 06 M,L,2.118,999,$,900-999
LE 135J 06 S,A,22.19,19,$,0-19
LE 135J 06 S,B,14.68,49,$,20-49
LE 135J 06 S,C,10.35,99,$,50-99
LE 135J 06 S,D,7.89,199,$,100-199
LE 135J 06 S,E,6.466,299,$,200-299
LE 135J 06 S,F,5.891,399,$,300-399
LE 135J 06 S,G,5.375,499,$,400-499
LE 135J 06 S,H,4.913,599,$,500-599
LE 135J 06 S,I,4.51,699,$,600-699
LE 135J 06 S,J,4.167,799,$,700-799
LE 135J 06 S,K,3.879,899,$,800-899
LE 135J 06 S,L,3.648,999,$,900-999
LE 135J 07 M,A,15.1,19,$,0-19
LE 135J 07 M,B,9.37,49,$,20-49
LE 135J 07 M,C,5.97,99,$,50-99
LE 135J 07 M,D,4.23,199,$,100-199
LE 135J 07 M,E,3.539,299,$,200-299
LE 135J 07 M,F,3.265,399,$,300-399
LE 135J 07 M,G,3.021,499,$,400-499
LE 135J 07 M,H,2.803,599,$,500-599
LE 135J 07 M,I,2.613,699,$,600-699
LE 135J 07 M,J,2.448,799,$,700-799
LE 135J 07 M,K,2.312,899,$,800-899
LE 135J 07 M,L,2.204,999,$,900-999
LE 135J 07 S,A,22.83,19,$,0-19
LE 135J 07 S,B,15.21,49,$,20-49
LE 135J 07 S,C,10.87,99,$,50-99
LE 135J 07 S,D,8.38,199,$,100-199
LE 135J 07 S,E,6.848,299,$,200-299
LE 135J 07 S,F,6.23,399,$,300-399
LE 135J 07 S,G,5.675,499,$,400-499
LE 135J 07 S,H,5.183,599,$,500-599
LE 135J 07 S,I,4.752,699,$,600-699
