stock_code,price_code,price,min,currency,display_price_range
MS24585-507,A,15.54,19,$,0-19
MS24585-507,B,9.68,49,$,20-49
MS24585-507,C,6.24,99,$,50-99
MS24585-507,D,4.46,199,$,100-199
MS24585-507,E,2.611,299,$,200-299
MS24585-507,F,1.895,399,$,300-399
MS24585-507,G,1.503,499,$,400-499
MS24585-507,H,1.254,599,$,500-599
MS24585-507,I,1.081,699,$,600-699
MS24585-507,J,0.952,799,$,700-799
MS24585-507,K,0.853,899,$,800-899
MS24585-507,L,0.773,999,$,900-999
MS24585-508,A,15.1,19,$,0-19
MS24585-508,B,9.37,49,$,20-49
MS24585-508,C,5.97,99,$,50-99
MS24585-508,D,4.23,199,$,100-199
MS24585-508,E,2.574,299,$,200-299
MS24585-508,F,1.901,399,$,300-399
MS24585-508,G,1.525,499,$,400-499
MS24585-508,H,1.281,599,$,500-599
MS24585-508,I,1.11,699,$,600-699
MS24585-508,J,0.982,799,$,700-799
MS24585-508,K,0.881,899,$,800-899
MS24585-508,L,0.802,999,$,900-999
MS24585-509,A,15.1,19,$,0-19
MS24585-509,B,9.37,49,$,20-49
MS24585-509,C,5.97,99,$,50-99
MS24585-509,D,4.23,199,$,100-199
MS24585-509,E,2.578,299,$,200-299
MS24585-509,F,1.906,399,$,300-399
MS24585-509,G,1.529,499,$,400-499
MS24585-509,H,1.285,599,$,500-599
MS24585-509,I,1.114,699,$,600-699
MS24585-509,J,0.986,799,$,700-799
MS24585-509,K,0.886,899,$,800-899
MS24585-509,L,0.805,999,$,900-999
MS24585-51,A,14.7,19,$,0-19
MS24585-51,B,9.09,49,$,20-49
MS24585-51,C,5.75,99,$,50-99
MS24585-51,D,4.03,199,$,100-199
MS24585-51,E,2.31,299,$,200-299
MS24585-51,F,1.658,399,$,300-399
MS24585-51,G,1.306,499,$,400-499
MS24585-51,H,1.084,599,$,500-599
MS24585-51,I,0.93,699,$,600-699
MS24585-51,J,0.817,799,$,700-799
MS24585-51,K,0.73,899,$,800-899
MS24585-51,L,0.66,999,$,900-999
MS24585-510,A,15.1,19,$,0-19
MS24585-510,B,9.37,49,$,20-49
MS24585-510,C,5.97,99,$,50-99
MS24585-510,D,4.23,199,$,100-199
MS24585-510,E,2.583,299,$,200-299
MS24585-510,F,1.91,399,$,300-399
MS24585-510,G,1.534,499,$,400-499
MS24585-510,H,1.29,599,$,500-599
MS24585-510,I,1.117,699,$,600-699
MS24585-510,J,0.99,799,$,700-799
MS24585-510,K,0.889,899,$,800-899
MS24585-510,L,0.808,999,$,900-999
MS24585-511,A,15.1,19,$,0-19
MS24585-511,B,9.37,49,$,20-49
MS24585-511,C,5.97,99,$,50-99
MS24585-511,D,4.23,199,$,100-199
MS24585-511,E,2.59,299,$,200-299
MS24585-511,F,1.917,399,$,300-399
MS24585-511,G,1.54,499,$,400-499
MS24585-511,H,1.295,599,$,500-599
MS24585-511,I,1.123,699,$,600-699
MS24585-511,J,0.994,799,$,700-799
MS24585-511,K,0.893,899,$,800-899
MS24585-511,L,0.812,999,$,900-999
MS24585-512,A,15.1,19,$,0-19
MS24585-512,B,9.37,49,$,20-49
MS24585-512,C,5.97,99,$,50-99
MS24585-512,D,4.23,199,$,100-199
MS24585-512,E,2.593,299,$,200-299
MS24585-512,F,1.921,399,$,300-399
MS24585-512,G,1.543,499,$,400-499
MS24585-512,H,1.298,599,$,500-599
MS24585-512,I,1.125,699,$,600-699
MS24585-512,J,0.997,799,$,700-799
MS24585-512,K,0.897,899,$,800-899
MS24585-512,L,0.815,999,$,900-999
MS24585-513,A,15.54,19,$,0-19
MS24585-513,B,9.68,49,$,20-49
MS24585-513,C,6.24,99,$,50-99
MS24585-513,D,4.46,199,$,100-199
MS24585-513,E,2.695,299,$,200-299
MS24585-513,F,1.984,399,$,300-399
MS24585-513,G,1.589,499,$,400-499
MS24585-513,H,1.335,599,$,500-599
MS24585-513,I,1.155,699,$,600-699
MS24585-513,J,1.021,799,$,700-799
MS24585-513,K,0.917,899,$,800-899
MS24585-513,L,0.834,999,$,900-999
MS24585-514,A,15.54,19,$,0-19
MS24585-514,B,9.68,49,$,20-49
MS24585-514,C,6.24,99,$,50-99
MS24585-514,D,4.46,199,$,100-199
MS24585-514,E,2.717,299,$,200-299
MS24585-514,F,2.008,399,$,300-399
MS24585-514,G,1.61,499,$,400-499
MS24585-514,H,1.354,599,$,500-599
MS24585-514,I,1.174,699,$,600-699
MS24585-514,J,1.039,799,$,700-799
MS24585-514,K,0.933,899,$,800-899
MS24585-514,L,0.85,999,$,900-999
MS24585-515,A,15.54,19,$,0-19
MS24585-515,B,9.68,49,$,20-49
MS24585-515,C,6.24,99,$,50-99
MS24585-515,D,4.46,199,$,100-199
MS24585-515,E,2.669,299,$,200-299
MS24585-515,F,1.958,399,$,300-399
MS24585-515,G,1.562,499,$,400-499
MS24585-515,H,1.309,599,$,500-599
MS24585-515,I,1.13,699,$,600-699
MS24585-515,J,0.999,799,$,700-799
MS24585-515,K,0.897,899,$,800-899
MS24585-515,L,0.814,999,$,900-999
MS24585-516,A,15.54,19,$,0-19
MS24585-516,B,9.68,49,$,20-49
MS24585-516,C,6.24,99,$,50-99
MS24585-516,D,4.46,199,$,100-199
MS24585-516,E,2.617,299,$,200-299
MS24585-516,F,1.901,399,$,300-399
MS24585-516,G,1.51,499,$,400-499
MS24585-516,H,1.26,599,$,500-599
MS24585-516,I,1.086,699,$,600-699
MS24585-516,J,0.956,799,$,700-799
MS24585-516,K,0.858,899,$,800-899
MS24585-516,L,0.777,999,$,900-999
MS24585-517,A,15.96,19,$,0-19
MS24585-517,B,10,49,$,20-49
MS24585-517,C,6.49,99,$,50-99
MS24585-517,D,4.66,199,$,100-199
MS24585-517,E,2.769,299,$,200-299
MS24585-517,F,2.022,399,$,300-399
MS24585-517,G,1.61,499,$,400-499
MS24585-517,H,1.347,599,$,500-599
MS24585-517,I,1.163,699,$,600-699
MS24585-517,J,1.025,799,$,700-799
MS24585-517,K,0.92,899,$,800-899
MS24585-517,L,0.835,999,$,900-999
MS24585-518,A,15.96,19,$,0-19
MS24585-518,B,10,49,$,20-49
MS24585-518,C,6.49,99,$,50-99
MS24585-518,D,4.66,199,$,100-199
MS24585-518,E,2.792,299,$,200-299
MS24585-518,F,2.045,399,$,300-399
MS24585-518,G,1.631,499,$,400-499
MS24585-518,H,1.366,599,$,500-599
MS24585-518,I,1.181,699,$,600-699
MS24585-518,J,1.043,799,$,700-799
MS24585-518,K,0.935,899,$,800-899
MS24585-518,L,0.851,999,$,900-999
MS24585-519,A,15.96,19,$,0-19
MS24585-519,B,10,49,$,20-49
MS24585-519,C,6.49,99,$,50-99
MS24585-519,D,4.66,199,$,100-199
MS24585-519,E,2.743,299,$,200-299
MS24585-519,F,1.993,399,$,300-399
MS24585-519,G,1.584,499,$,400-499
MS24585-519,H,1.321,599,$,500-599
MS24585-519,I,1.14,699,$,600-699
MS24585-519,J,1.004,799,$,700-799
MS24585-519,K,0.899,899,$,800-899
MS24585-519,L,0.815,999,$,900-999
MS24585-52,A,14.7,19,$,0-19
MS24585-52,B,9.09,49,$,20-49
MS24585-52,C,5.75,99,$,50-99
MS24585-52,D,4.03,199,$,100-199
MS24585-52,E,2.328,299,$,200-299
MS24585-52,F,1.677,399,$,300-399
MS24585-52,G,1.325,499,$,400-499
MS24585-52,H,1.103,599,$,500-599
MS24585-52,I,0.947,699,$,600-699
MS24585-52,J,0.833,799,$,700-799
MS24585-52,K,0.744,899,$,800-899
MS24585-52,L,0.674,999,$,900-999
MS24585-520,A,15.96,19,$,0-19
MS24585-520,B,10,49,$,20-49
MS24585-520,C,6.49,99,$,50-99
MS24585-520,D,4.66,199,$,100-199
MS24585-520,E,2.69,299,$,200-299
MS24585-520,F,1.939,399,$,300-399
MS24585-520,G,1.532,499,$,400-499
MS24585-520,H,1.274,599,$,500-599
MS24585-520,I,1.094,699,$,600-699
MS24585-520,J,0.962,799,$,700-799
MS24585-520,K,0.86,899,$,800-899
MS24585-520,L,0.778,999,$,900-999
MS24585-521,A,15.96,19,$,0-19
MS24585-521,B,10,49,$,20-49
MS24585-521,C,6.49,99,$,50-99
MS24585-521,D,4.66,199,$,100-199
MS24585-521,E,2.69,299,$,200-299
MS24585-521,F,1.939,399,$,300-399
MS24585-521,G,1.532,499,$,400-499
MS24585-521,H,1.274,599,$,500-599
MS24585-521,I,1.094,699,$,600-699
MS24585-521,J,0.962,799,$,700-799
MS24585-521,K,0.86,899,$,800-899
MS24585-521,L,0.778,999,$,900-999
MS24585-522,A,15.96,19,$,0-19
MS24585-522,B,10,49,$,20-49
MS24585-522,C,6.49,99,$,50-99
MS24585-522,D,4.66,199,$,100-199
MS24585-522,E,2.798,299,$,200-299
MS24585-522,F,2.051,399,$,300-399
MS24585-522,G,1.638,499,$,400-499
MS24585-522,H,1.373,599,$,500-599
MS24585-522,I,1.186,699,$,600-699
MS24585-522,J,1.048,799,$,700-799
MS24585-522,K,0.94,899,$,800-899
MS24585-522,L,0.855,999,$,900-999
MS24585-523,A,15.96,19,$,0-19
MS24585-523,B,10,49,$,20-49
MS24585-523,C,6.49,99,$,50-99
MS24585-523,D,4.66,199,$,100-199
MS24585-523,E,2.804,299,$,200-299
MS24585-523,F,2.059,399,$,300-399
MS24585-523,G,1.645,499,$,400-499
MS24585-523,H,1.378,599,$,500-599
MS24585-523,I,1.191,699,$,600-699
MS24585-523,J,1.053,799,$,700-799
MS24585-523,K,0.944,899,$,800-899
MS24585-523,L,0.86,999,$,900-999
MS24585-524,A,15.96,19,$,0-19
MS24585-524,B,10,49,$,20-49
MS24585-524,C,6.49,99,$,50-99
MS24585-524,D,4.66,199,$,100-199
MS24585-524,E,2.811,299,$,200-299
MS24585-524,F,2.067,399,$,300-399
MS24585-524,G,1.654,499,$,400-499
MS24585-524,H,1.386,599,$,500-599
MS24585-524,I,1.199,699,$,600-699
MS24585-524,J,1.06,799,$,700-799
MS24585-524,K,0.951,899,$,800-899
MS24585-524,L,0.865,999,$,900-999
MS24585-525,A,15.96,19,$,0-19
MS24585-525,B,10,49,$,20-49
MS24585-525,C,6.49,99,$,50-99
MS24585-525,D,4.66,199,$,100-199
MS24585-525,E,2.816,299,$,200-299
MS24585-525,F,2.072,399,$,300-399
MS24585-525,G,1.658,499,$,400-499
MS24585-525,H,1.392,599,$,500-599
MS24585-525,I,1.203,699,$,600-699
MS24585-525,J,1.063,799,$,700-799
MS24585-525,K,0.954,899,$,800-899
MS24585-525,L,0.868,999,$,900-999
MS24585-526,A,15.96,19,$,0-19
MS24585-526,B,10,49,$,20-49
MS24585-526,C,6.49,99,$,50-99
MS24585-526,D,4.66,199,$,100-199
MS24585-526,E,2.831,299,$,200-299
MS24585-526,F,2.089,399,$,300-399
MS24585-526,G,1.673,499,$,400-499
MS24585-526,H,1.406,599,$,500-599
MS24585-526,I,1.217,699,$,600-699
MS24585-526,J,1.076,799,$,700-799
MS24585-526,K,0.967,899,$,800-899
MS24585-526,L,0.879,999,$,900-999
MS24585-527,A,15.96,19,$,0-19
MS24585-527,B,10,49,$,20-49
MS24585-527,C,6.49,99,$,50-99
MS24585-527,D,4.66,199,$,100-199
MS24585-527,E,2.849,299,$,200-299
MS24585-527,F,2.105,399,$,300-399
MS24585-527,G,1.688,499,$,400-499
MS24585-527,H,1.42,599,$,500-599
MS24585-527,I,1.231,699,$,600-699
MS24585-527,J,1.088,799,$,700-799
MS24585-527,K,0.98,899,$,800-899
MS24585-527,L,0.89,999,$,900-999
MS24585-53,A,14.7,19,$,0-19
MS24585-53,B,9.09,49,$,20-49
MS24585-53,C,5.75,99,$,50-99
MS24585-53,D,4.03,199,$,100-199
MS24585-53,E,2.328,299,$,200-299
MS24585-53,F,1.677,399,$,300-399
MS24585-53,G,1.325,499,$,400-499
MS24585-53,H,1.103,599,$,500-599
MS24585-53,I,0.947,699,$,600-699
MS24585-53,J,0.833,799,$,700-799
MS24585-53,K,0.744,899,$,800-899
MS24585-53,L,0.674,999,$,900-999
MS24585-54,A,14.7,19,$,0-19
MS24585-54,B,9.09,49,$,20-49
MS24585-54,C,5.75,99,$,50-99
MS24585-54,D,4.03,199,$,100-199
MS24585-54,E,2.329,299,$,200-299
MS24585-54,F,1.679,399,$,300-399
MS24585-54,G,1.327,499,$,400-499
MS24585-54,H,1.104,599,$,500-599
MS24585-54,I,0.948,699,$,600-699
MS24585-54,J,0.834,799,$,700-799
MS24585-54,K,0.746,899,$,800-899
MS24585-54,L,0.675,999,$,900-999
MS24585-55,A,14.7,19,$,0-19
MS24585-55,B,9.09,49,$,20-49
MS24585-55,C,5.75,99,$,50-99
MS24585-55,D,4.03,199,$,100-199
MS24585-55,E,2.329,299,$,200-299
MS24585-55,F,1.679,399,$,300-399
MS24585-55,G,1.327,499,$,400-499
MS24585-55,H,1.104,599,$,500-599
MS24585-55,I,0.948,699,$,600-699
MS24585-55,J,0.834,799,$,700-799
MS24585-55,K,0.746,899,$,800-899
MS24585-55,L,0.675,999,$,900-999
MS24585-56,A,14.7,19,$,0-19
MS24585-56,B,9.09,49,$,20-49
MS24585-56,C,5.75,99,$,50-99
MS24585-56,D,4.03,199,$,100-199
MS24585-56,E,2.339,299,$,200-299
MS24585-56,F,1.687,399,$,300-399
MS24585-56,G,1.335,499,$,400-499
MS24585-56,H,1.111,599,$,500-599
MS24585-56,I,0.954,699,$,600-699
MS24585-56,J,0.84,799,$,700-799
MS24585-56,K,0.751,899,$,800-899
MS24585-56,L,0.68,999,$,900-999
MS24585-57,A,14.7,19,$,0-19
MS24585-57,B,9.09,49,$,20-49
MS24585-57,C,5.75,99,$,50-99
MS24585-57,D,4.03,199,$,100-199
MS24585-57,E,2.323,299,$,200-299
MS24585-57,F,1.673,399,$,300-399
MS24585-57,G,1.32,499,$,400-499
MS24585-57,H,1.097,599,$,500-599
MS24585-57,I,0.942,699,$,600-699
MS24585-57,J,0.829,799,$,700-799
MS24585-57,K,0.741,899,$,800-899
MS24585-57,L,0.671,999,$,900-999
MS24585-58,A,14.7,19,$,0-19
MS24585-58,B,9.09,49,$,20-49
MS24585-58,C,5.75,99,$,50-99
MS24585-58,D,4.03,199,$,100-199
MS24585-58,E,2.328,299,$,200-299
MS24585-58,F,1.677,399,$,300-399
MS24585-58,G,1.325,499,$,400-499
MS24585-58,H,1.103,599,$,500-599
MS24585-58,I,0.947,699,$,600-699
MS24585-58,J,0.833,799,$,700-799
MS24585-58,K,0.744,899,$,800-899
MS24585-58,L,0.674,999,$,900-999
MS24585-59,A,14.7,19,$,0-19
MS24585-59,B,9.09,49,$,20-49
MS24585-59,C,5.75,99,$,50-99
MS24585-59,D,4.03,199,$,100-199
MS24585-59,E,2.328,299,$,200-299
MS24585-59,F,1.677,399,$,300-399
MS24585-59,G,1.325,499,$,400-499
MS24585-59,H,1.103,599,$,500-599
MS24585-59,I,0.947,699,$,600-699
MS24585-59,J,0.833,799,$,700-799
MS24585-59,K,0.744,899,$,800-899
MS24585-59,L,0.674,999,$,900-999
MS24585-6,A,14.7,19,$,0-19
MS24585-6,B,9.09,49,$,20-49
MS24585-6,C,5.75,99,$,50-99
MS24585-6,D,4.03,199,$,100-199
MS24585-6,E,2.32,299,$,200-299
MS24585-6,F,1.669,399,$,300-399
MS24585-6,G,1.317,499,$,400-499
MS24585-6,H,1.095,599,$,500-599
MS24585-6,I,0.939,699,$,600-699
MS24585-6,J,0.827,799,$,700-799
MS24585-6,K,0.739,899,$,800-899
MS24585-6,L,0.669,999,$,900-999
MS24585-60,A,14.7,19,$,0-19
MS24585-60,B,9.09,49,$,20-49
MS24585-60,C,5.75,99,$,50-99
MS24585-60,D,4.03,199,$,100-199
MS24585-60,E,2.329,299,$,200-299
MS24585-60,F,1.679,399,$,300-399
MS24585-60,G,1.327,499,$,400-499
MS24585-60,H,1.104,599,$,500-599
