title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 034C 04 S316,LE 034C 04 S316,LE034C04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.375,1.375,34.93,3.493,0.035,0.035,0.89,0.089,5.58,5.58,0.977,9.77,0.0996,0.996,99.6,996,0.558,0.558,0.0977,0.977,0.00996,0.0996,9.96,99.6,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,29.705,29.7,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,4.248,4.248,18.896,1.9269,1926.9,2.009,2.009,51.03,5.103,1.011,1.011,25.68,2.568,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00595,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 05 M,LE 034C 05 M,LE034C05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,6.1,6.1,1.068,10.68,0.1089,1.089,108.9,1089,0.61,0.61,0.1068,1.068,0.01089,0.1089,10.89,108.9,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,32.6073,32.6,0.034,0.034,0.86,0.086,Standard Loops,0.85,0.85,3.781,0.3856,385.6,0.17,0.17,0.7562,0.07711,77.11,6.8,6.8,30.248,3.0845,3084.5,2.48,2.48,62.99,6.299,1.136,1.136,28.85,2.885,Factory Option,Zinc Plate and Bake per ASTM B633,0.00637,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 05 S,LE 034C 05 S,LE034C05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,5.08,5.08,0.89,8.9,0.0907,0.907,90.7,907,0.508,0.508,0.089,0.89,0.00907,0.0907,9.07,90.7,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,32.6287,32.6,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,5.6644,5.6644,25.197,2.5694,2569.4,2.48,2.48,62.99,6.299,1.136,1.136,28.85,2.885,Factory Option,Passivate per ASTM A967,0.00649,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 05 S316,LE 034C 05 S316,LE034C05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,5.08,5.08,0.89,8.9,0.0907,0.907,90.7,907,0.508,0.508,0.089,0.89,0.00907,0.0907,9.07,90.7,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,32.6287,32.6,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,4.248,4.248,18.896,1.9269,1926.9,2.196,2.196,55.78,5.578,1.136,1.136,28.85,2.885,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00649,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 06 M,LE 034C 06 M,LE034C06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,4.9,4.9,0.858,8.58,0.0875,0.875,87.5,875,0.49,0.49,0.0858,0.858,0.00875,0.0875,8.75,87.5,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,40.5928,40.6,0.034,0.034,0.86,0.086,Standard Loops,0.85,0.85,3.781,0.3856,385.6,0.17,0.17,0.7562,0.07711,77.11,6.8,6.8,30.248,3.0845,3084.5,2.96,2.96,75.18,7.518,1.386,1.386,35.2,3.52,Factory Option,Zinc Plate and Bake per ASTM B633,0.00784,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 06 S,LE 034C 06 S,LE034C06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,4.08,4.08,0.715,7.15,0.0729,0.729,72.9,729,0.408,0.408,0.0715,0.715,0.00729,0.0729,7.29,72.9,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,40.626,40.6,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,5.6644,5.6644,25.197,2.5694,2569.4,2.96,2.96,75.18,7.518,1.386,1.386,35.2,3.52,Factory Option,Passivate per ASTM A967,0.00799,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 06 S316,LE 034C 06 S316,LE034C06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,4.08,4.08,0.715,7.15,0.0729,0.729,72.9,729,0.408,0.408,0.0715,0.715,0.00729,0.0729,7.29,72.9,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,40.626,40.6,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,4.248,4.248,18.896,1.9269,1926.9,2.617,2.617,66.47,6.647,1.386,1.386,35.2,3.52,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00799,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 07 M,LE 034C 07 M,LE034C07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,47.3583,47.4,0.034,0.034,0.86,0.086,Standard Loops,0.85,0.85,3.781,0.3856,385.6,0.17,0.17,0.7562,0.07711,77.11,6.8,6.8,30.248,3.0845,3084.5,3.42,3.42,86.87,8.687,1.636,1.636,41.55,4.155,Factory Option,Zinc Plate and Bake per ASTM B633,0.00908,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 07 S,LE 034C 07 S,LE034C07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,47.358,47.4,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,5.6644,5.6644,25.197,2.5694,2569.4,3.42,3.42,86.87,8.687,1.636,1.636,41.55,4.155,Factory Option,Passivate per ASTM A967,0.00926,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 07 S316,LE 034C 07 S316,LE034C07S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2,2,50.8,5.08,0.04,0.04,1.02,0.102,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,47.358,47.4,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,4.248,4.248,18.896,1.9269,1926.9,3.011,3.011,76.48,7.648,1.636,1.636,41.55,4.155,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00926,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 08 M,LE 034C 08 M,LE034C08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,3.6,3.6,0.63,6.3,0.0643,0.643,64.3,643,0.36,0.36,0.063,0.63,0.00643,0.0643,6.43,64.3,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,55.2513,55.3,0.034,0.034,0.86,0.086,Standard Loops,0.85,0.85,3.781,0.3856,385.6,0.17,0.17,0.7562,0.07711,77.11,6.8,6.8,30.248,3.0845,3084.5,3.9,3.9,99.06,9.906,1.886,1.886,47.9,4.79,Factory Option,Zinc Plate and Bake per ASTM B633,0.01054,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 08 S,LE 034C 08 S,LE034C08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,3,3,0.525,5.25,0.0536,0.536,53.6,536,0.3,0.3,0.0525,0.525,0.00536,0.0536,5.36,53.6,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,55.2513,55.3,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,5.6644,5.6644,25.197,2.5694,2569.4,3.9,3.9,99.06,9.906,1.886,1.886,47.9,4.79,Factory Option,Passivate per ASTM A967,0.01074,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 08 S316,LE 034C 08 S316,LE034C08S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,3,3,0.525,5.25,0.0536,0.536,53.6,536,0.3,0.3,0.0525,0.525,0.00536,0.0536,5.36,53.6,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,55.2513,55.3,0.034,0.034,0.86,0.086,Standard Loops,0.708,0.708,3.149,0.3211,321.1,0.1416,0.1416,0.6299,0.06423,64.23,4.248,4.248,18.896,1.9269,1926.9,3.43,3.43,87.12,8.712,1.886,1.886,47.9,4.79,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01074,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
LE 034C 09 M,LE 034C 09 M,LE034C09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.25,0.25,6.35,0.635,0.005,0.005,0.13,0.013,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,3.2,3.2,0.56,5.6,0.0571,0.571,57.1,571,0.32,0.32,0.056,0.56,0.00571,0.0571,5.71,57.1,0.182,0.182,4.62,0.462,REF,Reference,Reference,Reference,62.1578,62.2,0.034,0.034,0.86,0.086,Standard Loops,0.85,0.85,3.781,0.3856,385.6,0.17,0.17,0.7562,0.07711,77.11,6.8,6.8,30.248,3.0845,3084.5,4.36,4.36,110.74,11.074,2.136,2.136,54.25,5.425,Factory Option,Zinc Plate and Bake per ASTM B633,0.01181,0.182,0.182,4.62,0.462,Random,0.034,0.034,0.86,0.086
